고객번호,편의품_CV_S,편의품_CV_C,선매품CV_S,선매품CV_C,전문품CV_S,전문품CV_C,기타CV_S,기타CV_C
15548,0.346068918,0.287517355,2.303102355,0.88906351,0,0,2.645751311,2.645751311
15549,0.207155342,0.370319156,0.445466358,0.402776361,0,0,0.420651765,0.404145188
15550,0.120648015,0.170914238,0.995569076,0.99419612,0,0,1.589088367,1.825741858
15551,0.889130392,0.648754268,1.316301257,0.910016364,0,0,0.962960947,0.888106072
15552,0.251214977,0.180799428,0.592082992,0.577891282,0,0,1.961433031,1.984313483
15553,0.12458969,0.088675176,0.901824781,0.419876525,0,0,2.645751311,2.645751311
15554,0.368604424,0.429068759,0.359280224,0.323974738,0,0,0.155858263,0.215523286
15555,0.348258947,0.207199072,0.857280339,0.529101945,0,0,1.021004653,0.728017331
15556,0.271196751,0.250621252,0.672199133,0.609649451,0,0,0.713443035,0.746519703
15557,0.21864728,0.126874465,0.956380393,0.575026068,0,0,1.067250696,1.047084305
15558,0.248044985,0.217141598,0.568913044,0.600284635,0,0,0.925838091,0.820581446
15559,0.530440826,0.4204829,1.096620809,0.959359354,0,0,0.167548952,0.149759508
15560,0.440391655,0.375395142,0.939321185,0.925041936,0,0,0.733094757,0.782209596
15561,0.203970222,0.276001915,0.529154669,0.574397052,0,0,1.583288915,0.811026254
15562,0.354842177,0.249997302,2.645751311,2.645751311,0,0,0,0
15564,0.255816515,0.228028718,1.382730566,0.423512551,0,0,1.144283226,1.058300524
15565,0.834079479,0.708713392,0.493272182,0.339724462,1.430689751,1.004603016,0.722416526,0.691382137
15566,0.299585311,0.222795438,0.744764341,0.596387451,0,0,1.2923989,0.935414347
15567,0.366438932,0.255731248,0.310055011,0.276544844,1.885328145,1.707825128,0.686024936,0.445112472
15568,0.426933934,0.308348019,1.49551591,1.168043265,0,0,0,0
15569,0.468787977,0.257878911,0.914587677,0.49482923,0,0,0.573648559,0.542726607
15570,0.698420058,0.324699483,0.446356433,0.347726089,2.422352881,1.722520882,0.45497951,0.509175077
15571,0.254433083,0.166142771,1.047287715,1.12480451,0,0,2.153418214,1.984313483
15572,0.494263223,0.162047158,2.531698896,1.376892637,0,0,2.645751311,2.645751311
15573,0.361947467,0.193171305,0.538267079,0.374218449,2.012141546,1.376892637,0.334363304,0.220364533
15574,1.573562871,0.532935964,0.541329241,0.538287776,1.719988589,1.707825128,0.996735195,1.060353505
15575,0.288187474,0.273587196,0.802179963,0.434827747,1.41027147,0.763762616,1.225064158,0.7200823
15576,0.147471137,0.131344559,0.402387294,0.196153833,2.532539265,1.835856849,0.978965023,0.952781707
15577,0.61253092,0.429950602,0.862568458,0.437195609,0,0,1.699615502,1.469861839
15578,0.647612274,0.536157922,1.962457521,1.503767559,0,0,1.139333397,0.881917104
15579,0.247552491,0.242059838,0.778784361,0.654511586,0,0,1.196926144,1.058300524
15580,0.233351972,0.188442729,0.621977619,0.643726582,1.6740393,1.247219129,1.369539407,0.654223119
15581,0.136825584,0.074010281,0.829172614,0.466477592,2.645751311,2.645751311,0.836378067,0.633791618
15582,0.153172424,0.150367632,1.82654404,1.835856849,0,0,0.970349782,0.501697798
15583,0.238934227,0.348020335,0.473862053,0.425881193,0,0,0.803600761,0.614270769
15584,0.467014817,0.435924552,0.398879577,0.668200699,1.925153836,1.707825128,1.103443479,1.360364515
15585,0.260216216,0.238377819,0.83255792,0.783239547,1.525099756,1.376892637,0.859576801,0.698864957
15586,0.485982239,0.473999583,0.699595575,0.620094158,0,0,1.339429251,0.739814235
15587,0.65607397,0.236770742,0.323578289,0.268674817,0.724771438,0.458859748,1.491758026,0.497130799
15588,0.684490766,0.585973481,1.547308923,1,0,0,0,0
15589,0.250777746,0.083800761,1.145858781,0.510535467,0,0,1.779051561,0.712310949
15590,0.541296025,0.324615666,0.598410463,0.448022411,0,0,0.706783117,0.566235285
15592,0.281423467,0.32645733,0.485112732,0.207211165,2.267790394,2.094437076,0.752449481,0.515448518
15593,0.363077299,0.429656815,0.608435835,0.432995129,1.769118145,1.707825128,0.973966272,0.453248064
15594,0.537598942,0.286583461,0.749615051,0.275148252,1.580214917,1.466642992,0.993232917,0.863602076
15595,0.522762424,0.513432365,0.520277798,0.574742369,1.548863947,1.331665624,0.540055094,0.618210246
15597,0.20730182,0.118674233,1.402831444,1.510457375,0,0,2.645751311,2.645751311
15598,0.203877454,0.169377804,0.359389756,0.271432996,0,0,0.537040457,0.494490989
15599,0.658221325,0.426779817,0.445262883,0.372746662,1.66318745,1.376892637,1.098778501,0.956991815
15600,0.82570335,0.749793843,0.78372613,0.804040827,0,0,1.956240823,1.118033989
15602,0.165365473,0.094396348,0.183357574,0.277618626,2.645751311,2.645751311,0.816275117,0.575639598
15603,0.218245983,0.108758295,0.656755538,0.500688232,2.404104148,1.835856849,1.037062054,0.968511437
15604,0.10771017,0.126531067,1.173529933,0.678444145,0,0,1.753598953,2.094437076
15605,0.116136006,0.138863298,0.971303869,0.511242489,1.869647517,1.835856849,1.29984308,0.645497224
15606,1.071330843,0.470018858,0.675827233,0.429699337,1.636546168,1.376892637,0.645423639,0.409816176
15607,0.365968996,0.324695137,0.223584807,0.267823663,1.216349546,0.847318546,0.425016797,0.400191715
15608,0.206243738,0.179658488,0.259429066,0.362515152,1.713390191,1.707825128,0.511718016,0.469264448
15609,1.073872322,0.476493345,0.373871665,0.281099703,1.077958699,0.630983469,1.28597851,0.683130051
15610,0.38472508,0.222365986,0.577950095,0.433943468,2.645751311,2.645751311,0.888882368,0.755675436
15611,0.132905057,0.243670491,0.761574553,0.404668863,2.459648631,1.835856849,1.790396137,1.224463676
15612,0.325265419,0.223016226,0.664264323,0.268605116,0.971260902,0.913327251,1.633911737,0.763762616
15613,0.626089358,0.513771398,0.578688554,0.434888036,1.807175719,0.613127985,1.004829982,0.889175803
15614,0.72769153,0.637041237,0.39799311,0.165463466,1.361060563,1.247219129,0.87632588,0.692218655
15615,0.45532925,0.241327866,0.634673596,0.305505046,1.735211936,1.707825128,1.35237052,0.889175803
15616,0.789854744,0.403112887,0.641846504,0.419444077,1.488795664,1.235798962,0.609356579,0.349651324
15617,0.35567892,0.311288203,0.721226026,0.348155312,1.247101981,0.654063307,0.556409757,0.472522308
15618,0.207029648,0.101386374,0.697277073,0.721687836,0,0,0.835286132,0.992735861
15619,0.332430815,0.144835387,1.306615012,1.247219129,0,0,1.70847711,1.290994449
15620,0.502324241,0.211983263,0.266315161,0.258116509,1.446616736,1.376892637,1.586138972,0.782209596
15621,0.675389152,0.215434512,0.421435742,0.464368621,2.0906767,1.732050808,0.452535214,0.364458998
15622,0.466503023,0.41411804,0.269636065,0.150997757,1.267683382,1.058300524,0.685959678,0.595413032
15623,0.71850031,0.638743498,0.527537344,0.33125844,0,0,0.5761686,0.687254203
15624,0.277858882,0.115278396,1.149533803,0.21253747,2.645751311,2.645751311,0.931223375,0.809720559
15625,0.516428453,0.43776711,0.739191403,0.428013542,0,0,2.506150618,1.707825128
15626,0.427126201,0.400734557,0.964812555,0.754300961,1.580231013,1.609347694,0.636439915,0.592787285
15627,0.211762001,0.461046543,0.518615758,0.405336306,2.174252728,1.154700538,0.817519224,0.842046446
15628,0.230157587,0.140527911,1.146441916,0.696250345,0,0,0,0
15629,0.308471147,0.439972266,0.515401271,0.40253316,0,0,0.86102683,0.694836926
15630,0.361169153,0.331501811,0.56201089,0.212801374,2.611848872,1.469861839,1.303969398,0.64041518
15631,0.394476515,0.523123841,1.155346772,0.609003098,0,0,0.387460905,0.622594931
15632,0.462240419,0.322161275,1.650164342,1.722520882,0,0,2.645751311,2.645751311
15633,0.265075766,0.215813443,0.59641942,0.296001187,0,0,1.000976465,0.889175803
15634,0.52731712,0.248295394,1.0924029,0.390508626,1.397870034,1.376892637,0.632272525,0.670938553
15635,0.17618831,0.155426471,0.695258916,0.296198132,0,0,0.792010937,0.658710237
15636,0.666996154,0.322136329,0.597301373,0.154466822,1.927707463,0.816496581,2.57051874,2.236067977
15637,0.657201845,0.614322408,0.370866198,0.337986199,0.96732867,0.645497224,1.144837616,0.819044158
15638,0.268823698,0.292684066,0.694526743,0.477158699,1.187612222,0.683130051,0.553206407,0.549118197
15639,0.100156157,0.068956819,0.941927092,0.42958632,2.645751311,2.645751311,1.23858968,1.036096217
15640,0.600801896,0.364325698,0.430444101,0.350575936,2.454486785,1.707825128,0.500219413,0.455514119
15641,0.140618643,0.110120648,0.616170541,0.527186804,2.645751311,2.645751311,1.820056858,1.707825128
15642,0.730255741,0.532697606,0.614124137,0.534522484,2.645751311,2.645751311,1.449803953,1.417483425
15643,0.621689768,0.519379668,0.50922013,0.517586077,1.360180998,1.096665353,1.133875777,0.99419612
15644,0.107720481,0.141324013,0.56908469,0.344416432,2.645751311,2.645751311,0.445686349,0.500177483
15645,0.40111906,0.400838894,0.621343958,0.685153145,0,0,1.42588227,1.59544807
15646,0.368668869,0.210426936,0.284719882,0.357128648,1.520694452,0.935414347,0.244713978,0.375867053
15647,0.652214017,0.454487176,0.770112407,0.682559111,1.743966683,0.805076486,0.695003697,0.48680506
15648,0.615831031,0.333770902,0.879312061,0.218518259,2.645751311,2.645751311,0.512310408,0.361525862
15649,0.488564557,0.277903875,0.249343406,0.410187339,1.336025547,1.557776193,0.885740893,0.873155357
15650,0.754887977,0.235225111,1.381593929,1.100963765,0,0,0,0
15651,0.187972715,0.145559953,0.362279723,0.345808232,0,0,1.067078856,1.049691313
15652,0.231891636,0.174164964,1.349691034,0.515448518,0,0,0.975174263,0.654511586
15653,0.423163707,0.552919453,0.490030373,0.497963643,2.14349413,0.805076486,0.846070546,0.816496581
15654,0.232233615,0.149792575,0.72167183,0.422718398,0,0,0.630152838,0.548435274
15655,0.421254051,0.364340892,0.891395795,0.233509634,1.550010822,0.683130051,0.61313008,0.568602523
15656,0.42703407,0.231190773,0.814644016,0.552166954,0,0,0.761716401,0.419876525
15657,0.077645127,0.116136764,1.946775142,0.974996043,0,0,2.645751311,2.645751311
15658,0.221196583,0.23505087,1.571860342,0.935414347,0,0,1.595499509,1.722520882
15659,0.360317706,0.302580814,0.449023159,0.472069895,1.572273528,1.063112569,0.744073341,0.950450673
15660,0.250579864,0.295306776,1.260153058,1.331665624,0,0,0,0
15661,0.605289796,0.589232577,0.775605092,0.645376302,1.31993813,1.003937023,0.922535934,0.788784987
15662,0.194354563,0.247868706,0.571037152,0.300281986,2.112017239,1.631397663,0.751677392,0.723482991
15664,0.249238122,0.281010821,0.398297918,0.356421768,1.753153631,1.417483425,1.088515173,0.946675114
15665,0.355588234,0.350147898,0.347567103,0.325300024,1.292134489,1.417483425,0.606373014,0.243703412
15666,0.227698022,0.167869863,0.803058514,0.612973963,0,0,1.081161451,1.149614972
15667,0.336213733,0.3035413,0.735822375,0.24374323,0,0,0.602095062,0.412995523
15668,1.558016209,0.838612561,0.619905323,0.446755439,2.645751311,2.645751311,1.073100376,1.052355991
15669,0.207824722,0.250106903,0.33269401,0.27773186,0,0,1.060134118,1.049691313
15670,0.242239291,0.212447294,0.790084973,0.385066175,0,0,0.556840093,0.391237353
15671,0.391196809,0.256333912,0.695581002,0.762397821,2.645751311,2.645751311,2.341132439,1.247219129
15672,0.179425927,0.068737832,0.785631972,0.837774831,0,0,2.465640311,1.707825128
15673,0.382066073,0.399191617,0.422375277,0.186288602,0,0,1.405408832,0.816496581
15675,0.695928522,0.57303219,0.354595152,0.334971647,1.787809021,1.073435315,0.573218261,0.471124173
15676,0.157228695,0.148274021,0.60247556,0.367969706,0,0,0.58328844,0.480069046
15677,0.371045387,0.416369884,2.052801197,1.707825128,0,0,0,0
15678,0.37160735,0.295682252,0.79591756,0.54136465,0,0,0.416349284,0.601301186
15679,0.350489441,0.339636837,0.26353002,0.295281828,1.310909067,1.417483425,0.621115275,0.381881308
15680,0.276461715,0.243455664,0,0,2.645751311,2.645751311,0,0
15681,0.169807755,0.096656656,1.478317892,0.803407438,1.608694631,1.376892637,0.824064037,0.649073414
15682,0.400567199,0.28910426,0.740823136,0.284956137,0,0,0.766166048,0.766997044
15683,0.160575993,0.224844033,0.479221419,0.282982147,0,0,1.279240892,1.154700538
15684,0.264654832,0.249794333,0.542155579,0.307185197,0,0,1.122968856,1.128569289
15685,0.895262904,0.766822169,0.483675244,0.385445475,1.214684354,1.376892637,0.735785193,0.866025404
15686,0.223211308,0.195179773,0.4996865,0.430527781,2.645751311,2.645751311,1.094558673,0.838870493
15687,0.176075197,0.168998304,0.317050543,0.247482276,1.201516956,0.902670934,0.750162365,0.659772307
15688,0.255770836,0.238539392,0.451713807,0.330718914,2.645751311,2.645751311,0.819642758,0.845603843
15689,0.22991826,0.20780685,0.713706119,0.218713835,2.645751311,2.645751311,0.553758815,0.440958552
15690,0.306430557,0.367277007,1.048440396,0.879636476,0,0,1.689608955,1.469861839
15691,0.179529418,0.280090217,0.771858105,0.395575797,2.645751311,2.645751311,2.086908302,0.546941769
15692,0.151065701,0.149784998,0.483928995,0.423583855,0,0,0.766629085,0.828181935
15693,0.273771972,0.179436818,0.506215345,0.374425331,0,0,1.824260344,1.469861839
15694,0.260852759,0.228724321,0.693062891,0.450345842,1.394652092,1.152738651,0.692559405,0.614106387
15695,0.125195197,0.061683615,1.171027985,0.393397896,2.645751311,2.645751311,1.001409933,1.051475853
15696,0.13320073,0.113155273,0.895665641,0.344925528,2.645751311,2.645751311,0.845522719,0.543768438
15698,0.278824405,0.270410635,1.179416344,1.247219129,0,0,2.645751311,2.645751311
15699,0.2910448,0.155095602,0.739855198,0.685171477,2.645751311,2.645751311,0.849873271,0.588667075
15700,0.176548581,0.09674322,0.772234621,0.827311576,0,0,1.451877347,0.993310962
15701,0.635413263,0.785692225,1.349780436,1.247219129,0,0,1.710536666,1.835856849
15702,0.531274023,0.521480041,0.690050188,0.523164888,0,0,0.583421945,0.490015303
15703,1.159575995,0.625793596,0.566268576,0.396349324,1.807937592,2.094437076,1.726626064,0.791622806
15704,0.378516841,0.339725674,1.207222409,0.930451901,0,0,2.645751311,2.645751311
15705,0.210460053,0.138851248,1.45066828,1.119787607,0,0,2.645751311,2.645751311
15706,0.255424187,0.188055366,0.450632548,0.418378261,2.645751311,2.645751311,1.062906118,1.206122925
15707,0.448767148,0.446734183,0.950331512,1.11143786,2.645751311,2.645751311,1.927055795,1.557776193
15708,0.154771051,0.180934159,1.245538409,0.731247032,0,0,1.715370414,1.707825128
15709,0.12204412,0.081255731,1.015951807,0.827311576,0,0,1.415563073,1.376892637
15710,0.166791647,0.190422231,0.747563964,0.360266105,1.3725041,1.247219129,2.645751311,2.645751311
15711,0.203277828,0.147189637,0.344594241,0.431729698,0,0,1.638490816,1.331665624
15712,0.159314984,0.112122094,0.290920216,0.498776749,0,0,1.894896719,1.835856849
15713,0.179721397,0.108848418,0.725802932,0.435585488,0,0,0.881645533,0.946264586
15714,0.160173584,0.139574775,0.921723984,0.443207535,2.645751311,2.645751311,0.66850219,0.544482012
15715,0.239235227,0.193516345,0.703715246,0.448745262,2.163671493,1.707825128,1.14917796,0.764875162
15716,0.265173298,0.151497401,0.79513775,0.721110255,0,0,0.922234066,0.890692614
15717,0.191097079,0.119348658,0.680949132,0.431842696,1.951023969,1.707825128,0.40229884,0.154536634
15718,0.12592134,0.089294759,1.825683545,1.058300524,2.645751311,2.645751311,0,0
15719,0.365435369,0.353825314,0.281462925,0.245525812,2.645751311,2.645751311,0.752446339,0.409941103
15720,0.435370481,0.318358649,0.605559099,0.501088787,0,0,2.645751311,2.645751311
15721,0.213240293,0.138845731,2.064483475,1.331665624,0,0,1.707831652,1.984313483
15722,0.673549155,0.449186225,1.137273727,1.058300524,2.645751311,2.645751311,1.91564893,1.984313483
15723,0.375014129,0.461706556,0.565148404,0.53721644,0,0,0.561332301,0.544012349
15725,0.402597424,0.367968693,1.957679323,1.835856849,0,0,2.645751311,2.645751311
15726,0.241755652,0.152736616,1.357384923,0.603807364,1.825897966,1.707825128,1.750925523,1.780975856
15727,0.312516045,0.378224089,0.472259679,0.195220499,0,0,0.742336601,0.675086429
15728,0.174228598,0.239910168,0.247058984,0.228280942,0,0,0.804888328,0.498887652
15729,0.280111424,0.337469496,1.021345456,0.627913339,0,0,1.873366698,1.835856849
15730,0.537986727,0.48293916,1.403577504,0.978093383,2.645751311,2.645751311,0,0
15731,0.107734577,0.099512411,0.898764474,0.780581623,0,0,2.645751311,2.645751311
15732,0.239073023,0.202334851,1.492414946,1.154700538,0,0,1.314165032,0.935414347
15733,0.33745426,0.34959035,0.988412247,0.498887652,0,0,0,0
15734,0.16333285,0.107272504,2.645751311,2.645751311,0,0,1.723017216,1.835856849
15735,0.449211919,0.259041884,0.619145236,0.278322362,1.387409942,1.376892637,1.786200731,0.608580619
15736,0.30635725,0.269008711,0.305745269,0.384225797,2.645751311,2.645751311,0.546501517,0.537312029
15737,0.429825038,0.421155178,0.768677424,0.472373951,0.96935443,0.852433926,1.042729615,0.483544648
15738,0.545757248,0.299513323,1.182569186,0.62935724,0,0,1.937485001,1.328660854
15739,0.280623344,0.143027084,0.49315032,0.288656353,2.645751311,2.645751311,1.699659092,0.865431218
15740,0.166969744,0.182444374,1.120431385,0.544331054,2.645751311,2.645751311,1.752687236,1.707825128
15741,0.321195988,0.550286129,0.677464794,0.675451387,2.128763778,1.707825128,0.346397831,0.282539864
15742,1.002722302,0.527971898,0.371282942,0.352766841,2.220002861,1.376892637,0.296502521,0.436425818
15743,0.330764585,0.463764256,0.328028266,0.361609776,0,0,0.705262137,0.575671391
15744,0.318487759,0.1749692,0.840091737,0.575026068,0,0,1.093713977,0.272289752
15745,0.290858394,0.41588343,0.53771954,0.255951299,2.471720195,1.984313483,0.173802849,0.202501031
15746,0.243264077,0.147881286,1.847248759,1.376892637,0,0,2.645751311,2.645751311
15747,0.699223743,0.472909331,0.910908138,0.593235514,0,0,1.206272546,0.816496581
15748,0.226271389,0.192150997,1.003570268,0.962091386,0,0,0,0
15749,0.227818739,0.221174538,0.574650167,0.353111172,0,0,1.067496188,1.152694107
15750,0.113486507,0.129639787,0.952184383,0.935414347,0,0,0,0
15751,0.807771774,0.360843918,0.186252459,0.211921238,1.870561577,0.981306763,1.909873432,0.739814235
15752,0.239096395,0.138144447,0.831662532,0.5670005,2.645751311,2.645751311,0.441337552,0.554255547
15753,0.168927809,0.283963521,1.946121266,1.132843031,0,0,0,0
15754,0.454927867,0.260238319,0.601353163,0.321682076,2.232137653,1.707825128,1.315467813,0.768741269
15755,0.559143751,0.659208014,0.744773321,0.454855113,1.083383154,0.816496581,0.797712668,0.724777737
15756,0.291366725,0.246426727,1.683224741,0.865431218,0,0,1.350267075,1.281665583
15757,0.381479872,0.207037637,0.83103293,0.7200823,2.564737473,2.094437076,0.557694483,0.708138098
15758,0.399986295,0.41167575,0.888333714,0.484122918,0,0,0.454705237,0.744585599
15759,0.350389042,0.21806817,0.155623653,0.214791058,1.468573847,1.3676708,1.125233105,0.68699842
15760,0.10096686,0.125399684,0.433381537,0.174371134,0,0,1.757297342,1.049691313
15761,0.230786099,0.165293651,0.474401995,0.286405316,0,0,1.505136429,0.322030594
15762,0.795241161,0.358096579,0.552709913,0.336700278,1.656848589,1.247219129,0.556677402,0.350438322
15763,0.126888165,0.091158352,0.286033642,0.384593736,2.645751311,2.645751311,1.451470165,1.247219129
15764,0.135542083,0.113752591,0.534568302,0.286377084,2.645751311,2.645751311,0.554654339,0.522214834
15765,1.018714085,0.986706718,1.133898758,1.024089286,2.033787041,1.722520882,1.255379428,1.068170168
15766,0.254834492,0.234590447,0.958132499,0.586971432,0,0,0.784759225,0.957427108
15767,0.345137467,0.435021661,0.445881981,0.186758916,2.645751311,2.645751311,0.434122419,0.407249236
15769,0.186290939,0.163050682,1.135722822,0.550757055,0,0,0.60838299,0.483377085
15770,0.292960193,0.225834782,0.320479261,0.293272433,2.645751311,2.645751311,0.739841441,0.507543102
15771,0.457410956,0.402963968,0.811316335,0.684995438,0,0,1.06893155,0.816496581
15772,0.679914804,0.704920974,0.686579122,0.419200628,0,0,1.925473796,1.707825128
15773,0.226310965,0.18197477,0.789839852,0.446266928,0,0,0.720716696,0.859150141
15774,0.291583749,0.18218498,1.64567509,1.334565506,0,0,2.120536175,1.247219129
15775,0.198151966,0.159908053,0.343688124,0.188449669,2.243449398,1.835856849,0.657409071,0.580862618
15776,0.43905429,0.438405558,0.367489405,0.50867194,2.368578167,1.984313483,0.547468758,0.482183997
15777,0.205947406,0.249668859,0.524168348,0.478849062,0,0,1.414236495,0.822030008
15778,0.186295067,0.237485435,0.676175673,0.40490565,0,0,0.465696553,0.488496414
15779,0.199541172,0.18061741,0.264600721,0.198501644,0.786323376,0.693888666,0.441110585,0.381881308
15780,0.446467246,0.605129886,0.251985984,0.270324342,0.683464081,0.56504874,1.471095784,0.474231949
15781,0.423019849,0.454765382,0,0,0,0,0,0
15782,0.252615785,0.148267121,1.705106369,1.376892637,0,0,0,0
15783,0.415950871,0.29770069,1.170333904,0.865431218,0,0,0,0
15784,0.201761996,0.12826981,0.672106057,0.83217203,0,0,0.665468694,0.645113343
15785,0.264082338,0.206116087,0.372250021,0.383572304,2.645751311,2.645751311,1.107306905,1.049691313
15786,0.258805977,0.194670316,0.350806829,0.334165628,1.798124871,1.754992877,1.491401731,1
15787,0.611194897,0.646114441,2.360800845,1.707825128,0,0,2.645751311,2.645751311
15788,0.321881098,0.249450295,0.780054795,0.415936138,0,0,2.090636226,1.290994449
15789,0.217039063,0.166566632,1.344105113,1.029857301,0,0,0,0
15790,0.980228258,0.948277313,2.176746222,0.586657197,0,0,0.789880923,0.787268484
15791,0.323300694,0.234714156,0.60467702,0.430137731,0,0,1.554712161,1.260067936
15792,0.479282331,0.360350463,1.16499475,0.889175803,0,0,0,0
15793,1.399182528,0.092619801,0.850531875,0.736861075,1.725095656,1.707825128,0.589674358,0.50846936
15794,0.500506404,0.529451357,0.378780423,0.331780128,2.645751311,2.645751311,0.544728943,0.419053143
15795,0.280027322,0.390464314,0.685109699,0.633607582,2.645751311,2.645751311,0.75147155,0.800130198
15796,0.614078214,0.535295921,0.818691816,0.857308548,2.645751311,2.645751311,0.816443397,0.732520685
15797,0.688736843,0.499609765,0.850537751,0.845955827,1.63590549,1.376892637,1.783617226,0.48680506
15798,0.45293423,0.395406207,2.294738166,1.707825128,0,0,2.645751311,2.645751311
15799,0.384839426,0.198327542,2.29865223,0.787717345,0,0,1.970674042,1.835856849
15800,0.414579008,0.34094963,1.429794128,0.816496581,0,0,1.471785742,1.376892637
15801,0.357689106,0.350781225,1.068302022,0.590818641,0,0,0.332541433,0.286017829
15802,0.343611946,0.459153656,0.456280001,0.236663637,0.981805243,0.787268484,1.128820189,0.577350269
15803,0.374583562,0.497335882,0.271594807,0.164940192,2.645751311,2.645751311,0.589868974,0.575639598
15804,0.254740551,0.156624018,0.96024735,0.210854806,1.753241704,1.707825128,1.652095663,1.417483425
15805,0.18072469,0.108590475,0.680566793,0.454153228,2.645751311,2.645751311,0.459645663,0.308254272
15806,0.557361271,0.446452416,1.912862979,1.77731885,0,0,1.606108006,1.247219129
15808,0.290958893,0.332311406,0.386075195,0.227365393,2.645751311,2.645751311,1.158871704,1.045206019
15809,0.594534177,0.552392106,0.876340329,0.601775152,2.350647737,1.918929823,0.642677508,0.715319915
15810,0.212337496,0.121594989,2.610258459,1.557776193,0,0,0,0
15811,0.662636277,0.582808954,0.688524403,0.687092446,2.501806123,1.707825128,1.500462424,1.247219129
15812,0.177115844,0.076494741,0.823858714,0.360843918,0,0,1.212071328,1.317397886
15813,0.82863467,0.61056383,1.165017857,0.940252133,0,0,1.113664436,1.010362971
15814,0.209603409,0.200742618,1.757588095,1.247219129,0,0,1.741497195,1.247219129
15815,0.429803834,0.381100452,0.971268731,0.738898555,1.839257143,1.835856849,1.312137439,1.322875656
15816,0.304754936,0.299598371,0.657537178,0.480928807,0,0,1.735532996,1.247219129
15817,0.474289721,0.226661274,1.274323714,1.331665624,0,0,0,0
15818,0.484948551,0.381880033,1.244255802,0.946675114,0,0,1.049868983,1.280868846
15819,0.254252416,0.098340395,0.729085657,0.423512551,2.645751311,2.645751311,1.80231747,0.978093383
15820,0.144309592,0.120978187,0.543012106,0.600284635,0,0,2.280360253,1.707825128
15821,0.074512099,0.121595641,0.740915502,0.49088369,0,0,1.499128309,1
15822,0.213220083,0.216937916,0.515224289,0.39086798,0,0,0,0
15823,0.162174927,0.071956293,0.860766366,0.601775152,2.645751311,2.645751311,2.361371825,1.376892637
15824,0.208513958,0.17548489,0.790236403,0.712390342,0,0,0.472360651,0.40753891
15825,0.174303429,0.166763693,0.41986502,0.303377626,0,0,0.883203023,0.935414347
15826,0.200907021,0.13577364,0.490122148,0.480928807,0,0,0.998435029,0.976068899
15827,0.351224218,0.291100182,0.616911668,0.595673919,1.994303334,1.835856849,0.573568136,0.606735439
15828,0.569937399,0.537171386,0.736381868,0.430177349,1.89427555,1.154700538,1.515482941,0.590788008
15829,0.828873784,0.712036435,0.444576455,0.34386389,1.649306827,1.058300524,0.444143044,0.385897763
15830,0.239018843,0.322974896,0.902113239,0.577350269,2.645751311,2.645751311,1.708849566,1.707825128
15831,0.365674791,0.33092077,2.064361853,1.456943782,0,0,2.645751311,2.645751311
15832,0.164631057,0.087335141,1.007849682,0.805076486,0,0,0,0
15833,0.179281311,0.201148742,1.008828198,0.308403736,0,0,1.32300552,1.495363204
15834,0.140800926,0.123945628,0.637597916,0.434560887,0,0,1.380179532,1.376892637
15835,0.955302371,0.361565874,0.725476174,0.62252972,1.883232964,1.376892637,0.721747598,0.683130051
15836,1.378603047,0.352546282,0.549876074,0.37672202,1.511615016,1.291890662,0.520768702,0.481109828
15837,0.307125423,0.201212832,0.549203187,0.673300329,0,0,1.124564543,1.024917426
15838,0.461414522,0.403492308,0.900331742,0.667432407,0,0,1.250868904,0.957427108
15839,0.374204515,0.313707789,0.743902759,0.611076159,1.91892466,1.835856849,1.597808521,0.962091386
15840,0.619201071,0.672331182,0.742583945,0.796097316,0,0,1.107220075,0.962091386
15841,0.316943449,0.138985942,0.836360869,0.760415211,1.332880847,1.263615201,1.197417272,0.920132338
15842,0.231926364,0.140647842,0.60036046,0.454927155,0,0,2.051112302,1.139223584
15843,0.362668296,0.23577149,0.876562002,0.605551396,2.645751311,2.645751311,0.99096514,0.950439776
15844,0.209927758,0.218208878,1.14303163,1.275773978,0,0,0.667772861,0.642910051
15845,0.842864998,0.49572422,1.762532965,1.376892637,0,0,2.645751311,2.645751311
15846,0.614317298,0.567262916,1.438834589,1.062120131,0,0,1.934530115,0.991532736
15847,0.842022362,0.740303835,0.809966957,0.510310363,0,0,1.17987644,0.936672228
15848,0.756385147,0.332080142,0.950200104,0.809720559,2.645751311,2.645751311,2.645751311,2.645751311
15849,1.121353079,0.416173974,1.447349665,0.553409941,2.643146794,1.835856849,0.824919775,0.843201041
15850,0.376878748,0.36552719,1.971806239,1.376892637,0,0,0,0
15851,0.489810255,0.213488493,0.322348777,0.417288094,1.750910227,1.835856849,2.049838025,1.331665624
15852,0.153251199,0.157599245,0.87629995,1.000514271,0,0,1.37930344,1.36145154
15853,0.218318871,0.265569074,0.90224926,0.761030004,0,0,0,0
15854,0.305260318,0.353093918,0.340290462,0.320337603,1.799293861,1.154700538,0.185312498,0.146616752
15855,0.489327524,0.446718902,0.822281349,0.612359356,1.735475086,1.707825128,0,0
15856,0.193916879,0.133559595,2.5314971,2.283318126,0,0,0,0
15857,0.273012481,0.150995368,0.62465292,0.707514453,0,0,2.645751311,2.645751311
15858,0.336698617,0.353701586,1.299062819,0.501156071,0,0,0.617707962,0.631356564
15859,0.636530682,0.601966966,0.691205921,0.456752324,0,0,0.91349122,1.003937023
15860,0.235250203,0.161848444,0.92658945,0.910227032,0,0,2.095037661,1.707825128
