"고객번호","소분류코드","구매일자","RNK"
"18467","A010203",20151231,1
"18467","A011004",20151231,1
"18467","A010503",20151231,1
"18467","A010201",20151231,1
"18467","A020303",20151231,1
"18467","A040302",20151231,1
"18468","C060403",20151229,1
"18468","C170206",20151229,1
"18468","C070201",20151229,1
"18469","D020401",20151231,1
"18469","D060103",20151231,1
"18469","D040106",20151231,1
"18470","A020302",20151231,1
"18471","B010207",20151230,1
"18471","B910107",20151230,1
"18471","B910104",20151230,1
"18471","B280604",20151230,1
"18471","B210802",20151230,1
"18471","B010208",20151230,1
"18471","B470302",20151230,1
"18471","B380402",20151230,1
"18472","A040601",20151222,1
"18472","A060127",20151222,1
"18472","A040601",20151222,1
"18472","A040601",20151222,1
"18472","A010653",20151222,1
"18473","A010402",20151231,1
"18473","A010404",20151231,1
"18474","A010652",20151230,1
"18474","A020116",20151230,1
"18475","C070302",20151230,1
"18475","C170701",20151230,1
"18475","C120101",20151230,1
"18475","C150101",20151230,1
"18476","B060401",20151229,1
"18476","A020302",20151229,1
"18476","B380303",20151229,1
"18476","B910204",20151229,1
"18476","B910103",20151229,1
"18476","B770103",20151229,1
"18476","B740203",20151229,1
"18476","B540105",20151229,1
"18476","A010403",20151229,1
"18476","A010608",20151229,1
"18476","A010101",20151229,1
"18476","B050101",20151229,1
"18476","B160202",20151229,1
"18476","B110203",20151229,1
"18476","B060705",20151229,1
"18477","B160102",20151230,1
"18477","B740502",20151230,1
"18477","B050502",20151230,1
"18477","B740101",20151230,1
"18477","B480401",20151230,1
"18477","B430602",20151230,1
"18477","B210802",20151230,1
"18477","B140301",20151230,1
"18478","C070103",20151231,1
"18478","C070101",20151231,1
"18478","C100203",20151231,1
"18479","B150102",20151217,1
"18479","B140602",20151217,1
"18479","B140103",20151217,1
"18479","B140301",20151217,1
"18479","B140501",20151217,1
"18479","B090302",20151217,1
"18479","B560302",20151217,1
"18479","B140301",20151217,1
"18480","A010653",20151231,1
"18480","A070608",20151231,1
"18480","A020303",20151231,1
"18480","A010101",20151231,1
"18480","A010614",20151231,1
"18480","A010302",20151231,1
"18480","A010103",20151231,1
"18481","C050107",20151231,1
"18481","C170206",20151231,1
"18481","C030204",20151231,1
"18481","C060403",20151231,1
"18482","B120605",20151231,1
"18482","B890103",20151231,1
"18482","B810301",20151231,1
"18482","B740101",20151231,1
"18482","B380404",20151231,1
"18482","B670402",20151231,1
"18483","C050602",20151231,1
"18483","C030105",20151231,1
"18483","C100203",20151231,1
"18483","C030506",20151231,1
"18483","C030207",20151231,1
"18484","B120603",20151227,1
"18484","B140203",20151227,1
"18484","B120402",20151227,1
"18484","B740102",20151227,1
"18484","B210802",20151227,1
"18484","B140103",20151227,1
"18484","B120804",20151227,1
"18484","B120802",20151227,1
"18484","B120801",20151227,1
"18484","B150204",20151227,1
"18484","B740402",20151227,1
"18484","B180901",20151227,1
"18484","B180501",20151227,1
"18484","B150102",20151227,1
"18484","B120402",20151227,1
"18485","C030901",20151231,1
"18485","C050208",20151231,1
"18485","C130703",20151231,1
"18485","C130108",20151231,1
"18485","C030105",20151231,1
"18486","C020201",20151231,1
"18486","C030601",20151231,1
"18486","C030401",20151231,1
"18486","C030204",20151231,1
"18486","C040516",20151231,1
"18486","C050205",20151231,1
"18486","C120101",20151231,1
"18487","C030206",20151229,1
"18487","C130302",20151229,1
"18487","C030401",20151229,1
"18488","A010402",20151227,1
"18488","A010401",20151227,1
"18488","A010902",20151227,1
"18488","A010302",20151227,1
"18488","A010521",20151227,1
"18488","A010603",20151227,1
"18489","A020302",20151225,1
"18490","A010614",20151230,1
"18490","A010201",20151230,1
"18490","A010710",20151230,1
"18490","A010505",20151230,1
"18491","A010603",20151229,1
"18491","A010603",20151229,1
"18492","A010630",20151224,1
"18492","A020106",20151224,1
"18493","C070101",20151231,1
"18493","C040308",20151231,1
"18493","C120202",20151231,1
"18494","A010302",20151223,1
"18495","C030105",20151231,1
"18495","C080102",20151231,1
"18496","C010118",20151230,1
"18496","C140302",20151230,1
"18497","B560401",20151231,1
"18498","B430503",20151230,1
"18499","A010627",20151231,1
"18499","A020302",20151231,1
"18499","A020302",20151231,1
"18499","A020303",20151231,1
"18499","A020302",20151231,1
"18499","A030112",20151231,1
"18500","B640202",20151231,1
"18500","B270308",20151231,1
"18500","B270704",20151231,1
"18500","B270703",20151231,1
"18500","B010207",20151231,1
"18500","B570205",20151231,1
"18500","B460308",20151231,1
"18500","B280905",20151231,1
"18500","B100104",20151231,1
"18501","C010103",20151230,1
"18501","C060502",20151230,1
"18501","C040210",20151230,1
"18501","C030701",20151230,1
"18501","C080301",20151230,1
"18501","C080102",20151230,1
"18501","C030701",20151230,1
"18501","C030105",20151230,1
"18501","C010110",20151230,1
"18501","C030605",20151230,1
"18501","C020101",20151230,1
"18502","B100501",20151231,1
"18502","B550112",20151231,1
"18502","B120502",20151231,1
"18502","B210802",20151231,1
"18502","B150102",20151231,1
"18502","B140103",20151231,1
"18502","C030111",20151231,1
"18502","B140101",20151231,1
"18502","B790310",20151231,1
"18502","B660302",20151231,1
"18503","C110101",20151230,1
"18503","C060506",20151230,1
"18503","C170701",20151230,1
"18503","C150403",20151230,1
"18503","C150301",20151230,1
"18503","C130803",20151230,1
"18503","C120102",20151230,1
"18503","C120101",20151230,1
"18503","C070203",20151230,1
"18503","C070101",20151230,1
"18503","C170206",20151230,1
"18503","C150101",20151230,1
"18503","C080304",20151230,1
"18503","C070202",20151230,1
"18504","A020302",20151231,1
"18504","A011004",20151231,1
"18504","A010103",20151231,1
"18504","A090303",20151231,1
"18505","C010104",20151231,1
"18505","C110701",20151231,1
"18505","C030301",20151231,1
"18506","C010116",20151231,1
"18507","A080102",20151228,1
"18508","D020201",20151228,1
"18509","C060502",20151231,1
"18510","C110203",20151230,1
"18510","C110401",20151230,1
"18511","C040606",20151228,1
"18511","C040508",20151228,1
"18512","C120201",20151231,1
"18513","C170701",20151231,1
"18513","C030401",20151231,1
"18513","C130301",20151231,1
"18513","C030403",20151231,1
"18514","C150401",20151231,1
"18514","C030206",20151231,1
"18514","C150306",20151231,1
"18514","C150301",20151231,1
"18514","C120201",20151231,1
"18514","C120101",20151231,1
"18514","C100203",20151231,1
"18514","C090201",20151231,1
"18514","C050109",20151231,1
"18514","C070103",20151231,1
"18514","C150405",20151231,1
"18515","A090101",20151229,1
"18515","A090201",20151229,1
"18515","A090101",20151229,1
"18516","B060901",20151231,1
"18516","B910108",20151231,1
"18516","B051002",20151231,1
"18516","B820201",20151231,1
"18516","B910105",20151231,1
"18516","B790310",20151231,1
"18516","B521301",20151231,1
"18516","B380303",20151231,1
"18517","B010102",20151231,1
"18517","B840305",20151231,1
"18517","B730205",20151231,1
"18517","B470104",20151231,1
"18517","B431001",20151231,1
"18517","B210802",20151231,1
"18517","B141201",20151231,1
"18517","B020102",20151231,1
"18517","A010644",20151231,1
"18517","A010648",20151231,1
"18517","A010648",20151231,1
"18518","C150102",20151231,1
"18518","C070101",20151231,1
"18518","C110101",20151231,1
"18519","C040204",20151231,1
"18519","C110301",20151231,1
"18519","C070202",20151231,1
"18519","C070103",20151231,1
"18520","B100101",20151231,1
"18520","B820201",20151231,1
"18520","B820101",20151231,1
"18520","B810301",20151231,1
"18520","B740503",20151231,1
"18520","B630402",20151231,1
"18520","B521301",20151231,1
"18520","B430904",20151231,1
"18520","B210802",20151231,1
"18520","B150404",20151231,1
"18520","B110203",20151231,1
"18520","B730401",20151231,1
"18521","B210802",20151231,1
"18521","B150601",20151231,1
"18521","B141303",20151231,1
"18521","B140202",20151231,1
"18521","B150203",20151231,1
"18521","B730401",20151231,1
"18521","B790206",20151231,1
"18522","B800401",20151230,1
"18522","B380303",20151230,1
"18522","B670402",20151230,1
"18522","B890104",20151230,1
"18523","C060406",20151222,1
"18523","C070101",20151222,1
"18523","C150103",20151222,1
"18524","A010644",20151226,1
"18524","A010611",20151226,1
"18524","A010607",20151226,1
"18525","B110605",20151010,1
"18525","B110203",20151010,1
"18525","B431003",20151010,1
"18525","B141305",20151010,1
"18525","A040233",20151010,1
"18525","B100803",20151010,1
"18525","B650204",20151010,1
"18526","A090201",20151231,1
"18527","C070203",20151228,1
"18527","C170206",20151228,1
"18527","C120101",20151228,1
"18528","A090201",20151230,1
"18528","A011001",20151230,1
"18528","A010604",20151230,1
"18529","C030703",20151231,1
"18529","C110204",20151231,1
"18529","C090201",20151231,1
"18529","C050304",20151231,1
"18529","C030901",20151231,1
"18529","C150401",20151231,1
"18529","C150405",20151231,1
"18530","C130704",20151231,1
"18530","C110302",20151231,1
"18531","B080601",20151229,1
"18531","B010205",20151229,1
"18531","B050502",20151229,1
"18531","B140601",20151229,1
"18532","A010608",20151228,1
"18532","A010302",20151228,1
"18532","A010402",20151228,1
"18532","A010704",20151228,1
"18532","A010613",20151228,1
"18532","A010501",20151228,1
"18532","A010407",20151228,1
"18532","A010406",20151228,1
"18533","A090405",20151229,1
"18534","A060172",20150311,1
"18535","C030204",20151229,1
"18536","B050501",20151223,1
"18536","B920102",20151223,1
"18536","B860404",20151223,1
"18536","B520604",20151223,1
"18536","B480301",20151223,1
"18536","B470302",20151223,1
"18536","B380406",20151223,1
"18536","B100305",20151223,1
"18536","B290302",20151223,1
"18537","C130301",20151231,1
"18537","C170503",20151231,1
"18538","B380303",20151231,1
"18538","B100305",20151231,1
"18538","B820101",20151231,1
"18538","B910201",20151231,1
"18539","B140101",20151230,1
"18539","B141303",20151230,1
"18539","B140203",20151230,1
"18540","B100305",20151230,1
"18540","B430504",20151230,1
"18540","B160201",20151230,1
"18540","B010108",20151230,1
"18540","B740301",20151230,1
"18540","B740202",20151230,1
"18540","B730401",20151230,1
"18540","B430103",20151230,1
"18540","B180205",20151230,1
"18540","B170401",20151230,1
"18540","B170204",20151230,1
"18540","B140203",20151230,1
"18540","B111001",20151230,1
"18540","B110402",20151230,1
"18540","B110302",20151230,1
"18540","B110301",20151230,1
"18540","B010202",20151230,1
"18541","B900103",20151230,1
"18541","B040101",20151230,1
"18542","A010608",20151231,1
"18542","A060132",20151231,1
"18542","A010645",20151231,1
"18542","A010613",20151231,1
"18542","A011004",20151231,1
"18542","A010101",20151231,1
"18542","A010402",20151231,1
"18542","A010401",20151231,1
"18542","A010207",20151231,1
"18543","B380403",20151231,1
"18543","B520603",20151231,1
"18543","B910201",20151231,1
"18543","B920102",20151231,1
"18543","B470104",20151231,1
"18544","A010803",20151231,1
"18545","D040106",20151230,1
"18545","D040201",20151230,1
"18546","A010646",20151230,1
"18547","C160903",20151231,1
"18547","C130710",20151231,1
"18547","C020201",20151231,1
"18548","C150701",20151228,1
"18548","C150405",20151228,1
"18549","B100801",20151231,1
"18549","B730302",20151231,1
"18549","B550103",20151231,1
"18549","B160302",20151231,1
"18549","B150601",20151231,1
"18549","B141101",20151231,1
"18549","B140102",20151231,1
"18549","B370703",20151231,1
"18550","B740101",20151231,1
"18550","B051005",20151231,1
"18550","B520507",20151231,1
"18550","B150102",20151231,1
"18551","B900103",20151230,1
"18551","B900102",20151230,1
"18552","C110204",20151230,1
"18552","C150403",20151230,1
"18552","C150306",20151230,1
"18552","C110101",20151230,1
"18552","C080201",20151230,1
"18552","C030104",20151230,1
"18552","C040204",20151230,1
"18552","C150405",20151230,1
"18552","C150401",20151230,1
"18553","C080103",20151230,1
"18553","C040604",20151230,1
"18553","C170206",20151230,1
"18553","C070102",20151230,1
"18554","A020302",20151122,1
"18554","A060217",20151122,1
"18554","A020109",20151122,1
"18554","A010631",20151122,1
"18554","A060217",20151122,1
"18554","A010630",20151122,1
"18554","A060217",20151122,1
"18554","A040502",20151122,1
"18554","A040502",20151122,1
"18554","A040503",20151122,1
"18555","A010103",20151230,1
"18555","A010501",20151230,1
"18555","A010201",20151230,1
"18555","A040228",20151230,1
"18555","A010403",20151230,1
"18555","A010207",20151230,1
"18555","A010608",20151230,1
"18555","A010505",20151230,1
"18555","A010404",20151230,1
"18555","A010402",20151230,1
"18555","A010401",20151230,1
"18555","A010302",20151230,1
"18555","A010101",20151230,1
"18555","A010902",20151230,1
"18555","A010707",20151230,1
"18555","A010404",20151230,1
"18556","A010613",20151228,1
"18556","A010405",20151228,1
"18556","A010101",20151228,1
"18556","A010401",20151228,1
"18556","A010302",20151228,1
"18556","A010202",20151228,1
"18557","B521301",20151231,1
"18557","B430905",20151231,1
"18557","B370801",20151231,1
"18558","B010101",20151220,1
"18558","B210802",20151220,1
"18558","B920509",20151220,1
"18558","B050106",20151220,1
"18558","B870602",20151220,1
"18558","B790405",20151220,1
"18558","B550109",20151220,1
"18558","B470301",20151220,1
"18558","B141303",20151220,1
"18558","B111204",20151220,1
"18558","B050112",20151220,1
"18559","B100101",20151231,1
"18559","B890104",20151231,1
"18559","B051005",20151231,1
"18559","B570205",20151231,1
"18559","B521301",20151231,1
"18559","B430101",20151231,1
"18559","B180704",20151231,1
"18559","B110604",20151231,1
"18559","B200801",20151231,1
"18559","B680106",20151231,1
"18559","B680103",20151231,1
"18559","B241002",20151231,1
"18560","C120201",20151231,1
"18560","C170206",20151231,1
"18560","C150405",20151231,1
"18560","C150101",20151231,1
"18560","C130205",20151231,1
"18560","C130103",20151231,1
"18560","C160801",20151231,1
"18561","B250501",20151222,1
"18561","B630402",20151222,1
"18561","B260804",20151222,1
"18562","B730401",20151231,1
"18562","C050602",20151231,1
"18562","B160301",20151231,1
"18562","B730302",20151231,1
"18562","B160301",20151231,1
"18562","C030401",20151231,1
"18562","C120101",20151231,1
"18562","C110202",20151231,1
"18562","C100203",20151231,1
"18563","B740101",20151228,1
"18564","B820203",20151229,1
"18564","B521301",20151229,1
"18564","B830103",20151229,1
"18565","C010202",20151231,1
"18565","C010209",20151231,1
"18566","C130601",20151231,1
"18566","C030901",20151231,1
"18566","C110401",20151231,1
"18567","B290301",20151223,1
"18567","A040224",20151223,1
"18568","C070201",20151231,1
"18568","C150301",20151231,1
"18568","C120101",20151231,1
"18569","C170206",20151230,1
"18569","C080102",20151230,1
"18569","C010509",20151230,1
"18569","C080202",20151230,1
"18569","C070103",20151230,1
"18569","C040405",20151230,1
"18569","C030701",20151230,1
"18569","C030206",20151230,1
"18570","A010613",20151227,1
"18570","A030114",20151227,1
"18570","A030114",20151227,1
"18570","A030112",20151227,1
"18571","A050501",20151221,1
"18572","C170508",20151231,1
"18572","C150103",20151231,1
"18572","C120501",20151231,1
"18572","C060506",20151231,1
"18572","C170206",20151231,1
"18572","C150103",20151231,1
"18572","C120501",20151231,1
"18572","C120101",20151231,1
"18573","C070201",20151228,1
"18573","C100202",20151228,1
"18574","B160301",20151226,1
"18575","B670402",20151231,1
"18575","B130501",20151231,1
"18575","B900203",20151231,1
"18575","B900103",20151231,1
"18575","B900204",20151231,1
"18575","B150203",20151231,1
"18575","B150703",20151231,1
"18576","A010620",20151231,1
"18576","A011004",20151231,1
"18577","B170401",20151229,1
"18577","B160101",20151229,1
"18577","B820201",20151229,1
"18578","C030703",20151231,1
"18578","C030601",20151231,1
"18578","C010104",20151231,1
"18578","C010102",20151231,1
"18578","C130206",20151231,1
"18578","C030605",20151231,1
"18579","C110401",20151219,1
"18579","C170701",20151219,1
"18580","D060108",20151205,1
"18580","D020302",20151205,1
"18580","D060202",20151205,1
"18580","D040213",20151205,1
"18580","D040101",20151205,1
"18581","A010207",20151231,1
"18582","A010613",20151230,1
"18583","B260903",20151231,1
"18583","A010611",20151231,1
"18583","A011001",20151231,1
"18583","A011001",20151231,1
"18583","B260603",20151231,1
"18583","B140101",20151231,1
"18583","B800502",20151231,1
"18583","B430103",20151231,1
"18583","B210802",20151231,1
"18583","B140601",20151231,1
"18583","B140103",20151231,1
"18583","B140102",20151231,1
"18584","B050501",20151231,1
"18584","B640404",20151231,1
"18584","B521301",20151231,1
"18584","B210802",20151231,1
"18584","B150104",20151231,1
"18584","B100803",20151231,1
"18584","B100504",20151231,1
"18585","B330601",20151228,1
"18585","B521301",20151228,1
"18586","B020104",20151231,1
"18586","B910109",20151231,1
"18586","B890102",20151231,1
"18586","B740402",20151231,1
"18586","B180902",20151231,1
"18586","B160202",20151231,1
"18586","B110202",20151231,1
"18586","B100502",20151231,1
"18586","B050117",20151231,1
"18586","B310202",20151231,1
"18586","B110305",20151231,1
"18586","B910201",20151231,1
"18587","B650505",20151231,1
"18587","B530902",20151231,1
"18588","C100203",20151231,1
"18588","C120102",20151231,1
"18588","C090201",20151231,1
"18588","C170206",20151231,1
"18588","C110401",20151231,1
"18588","C120101",20151231,1
"18589","C030401",20151230,1
"18589","C030105",20151230,1
"18589","C080103",20151230,1
"18589","C040520",20151230,1
"18589","C030310",20151230,1
"18590","B050101",20151231,1
"18590","B890103",20151231,1
"18590","B780101",20151231,1
"18590","B520507",20151231,1
"18591","C150505",20151231,1
"18591","C010101",20151231,1
"18591","C160103",20151231,1
"18591","C130107",20151231,1
"18591","C010104",20151231,1
"18592","B071001",20151231,1
"18592","B150401",20151231,1
"18592","B520507",20151231,1
"18592","B520502",20151231,1
"18592","B200801",20151231,1
"18592","B190905",20151231,1
"18592","B160201",20151231,1
"18592","B150602",20151231,1
"18592","B150102",20151231,1
"18592","B141501",20151231,1
"18592","B140103",20151231,1
"18592","B100104",20151231,1
"18592","B140203",20151231,1
"18592","B141101",20151231,1
"18592","B160403",20151231,1
"18593","C030103",20151231,1
"18593","C120101",20151231,1
"18593","C050209",20151231,1
"18593","C030202",20151231,1
"18593","C150101",20151231,1
"18593","C170206",20151231,1
"18593","C130302",20151231,1
"18594","B190102",20151231,1
"18594","B660805",20151231,1
"18594","B660201",20151231,1
"18594","B190105",20151231,1
"18594","C150502",20151231,1
"18595","C070202",20151231,1
"18595","C170206",20151231,1
"18595","C010104",20151231,1
"18595","C150403",20151231,1
"18595","C150401",20151231,1
"18595","C150101",20151231,1
"18595","C060506",20151231,1
"18595","C030801",20151231,1
"18595","C030404",20151231,1
"18596","A040217",20151231,1
"18597","B180704",20151230,1
"18598","A011001",20151231,1
"18598","A010401",20151231,1
"18598","A010201",20151231,1
"18598","A060166",20151231,1
"18598","A041003",20151231,1
"18598","A010710",20151231,1
"18598","A011004",20151231,1
"18598","A010627",20151231,1
"18599","A041001",20151218,1
"18599","A020707",20151218,1
"18600","C070101",20151230,1
"18600","C150801",20151230,1
"18600","C090101",20151230,1
"18601","A040302",20151228,1
"18601","A010644",20151228,1
"18601","A040302",20151228,1
"18601","A010614",20151228,1
"18602","A040228",20151227,1
"18602","A040228",20151227,1
"18602","A060166",20151227,1
"18602","A060166",20151227,1
"18603","D020303",20151230,1
"18604","A010627",20150929,1
"18605","B270301",20151226,1
"18606","C150101",20151231,1
"18606","C150101",20151231,1
"18606","C160302",20151231,1
"18607","B740101",20151230,1
"18607","B090402",20151230,1
"18607","B570205",20151230,1
"18607","B200801",20151230,1
"18607","B120602",20151230,1
"18608","A010901",20151231,1
"18608","A010302",20151231,1
"18609","B200801",20151230,1
"18610","A010403",20151230,1
"18610","A010404",20151230,1
"18610","A010631",20151230,1
"18610","A010606",20151230,1
"18610","A010401",20151230,1
"18610","A010408",20151230,1
"18611","A010630",20151231,1
"18612","A010612",20151227,1
"18612","A010631",20151227,1
"18612","A010302",20151227,1
"18612","A011004",20151227,1
"18612","A010404",20151227,1
"18613","A010404",20151228,1
"18614","C070101",20151226,1
"18614","C140204",20151226,1
"18614","C070102",20151226,1
"18615","C150602",20151230,1
"18615","C150101",20151230,1
"18615","C070302",20151230,1
"18615","C030901",20151230,1
"18615","C150103",20151230,1
"18615","C010101",20151230,1
"18615","C150405",20151230,1
"18615","C150601",20151230,1
"18615","C150506",20151230,1
"18616","A060167",20151122,1
"18616","A010646",20151122,1
"18617","D020202",20151227,1
"18617","D040202",20151227,1
"18618","B750303",20151231,1
"18619","C130710",20151230,1
"18619","C090201",20151230,1
"18619","C100407",20151230,1
"18619","C130710",20151230,1
"18619","C100203",20151230,1
"18619","C030401",20151230,1
"18620","C150401",20151229,1
"18620","C150401",20151229,1
"18620","C150201",20151229,1
"18620","C030204",20151229,1
"18620","C110201",20151229,1
"18620","C120202",20151229,1
"18620","C120201",20151229,1
"18620","C150403",20151229,1
"18621","C050205",20151231,1
"18621","C150505",20151231,1
"18621","C150103",20151231,1
"18621","C140101",20151231,1
"18621","C170147",20151231,1
"18621","C170701",20151231,1
"18621","C170631",20151231,1
"18621","C170206",20151231,1
"18621","C160604",20151231,1
"18621","C150403",20151231,1
"18622","D010301",20151228,1
"18622","D010102",20151228,1
"18622","D080102",20151228,1
"18622","D020108",20151228,1
"18623","B260903",20151231,1
"18623","B870701",20151231,1
"18623","B141304",20151231,1
"18624","D030305",20151103,1
"18625","C070101",20151231,1
"18625","C030901",20151231,1
"18625","C150101",20151231,1
"18625","C120101",20151231,1
"18625","C100101",20151231,1
"18625","C090106",20151231,1
"18625","C030401",20151231,1
"18625","C030310",20151231,1
"18625","C030303",20151231,1
"18626","C030401",20151229,1
"18626","C080201",20151229,1
"18626","C070101",20151229,1
"18627","A040229",20151216,1
"18627","A010602",20151216,1
"18628","A010402",20151229,1
"18628","A010602",20151229,1
"18628","A010201",20151229,1
"18628","A010508",20151229,1
"18628","A010404",20151229,1
"18628","A010401",20151229,1
"18628","A010302",20151229,1
"18629","B430503",20151231,1
"18629","B010108",20151231,1
"18629","B700402",20151231,1
"18629","B200701",20151231,1
"18629","B140602",20151231,1
"18629","B071002",20151231,1
"18629","B750201",20151231,1
"18629","B910103",20151231,1
"18630","B280606",20151231,1
"18630","B160201",20151231,1
"18630","B150401",20151231,1
"18631","C170206",20151231,1
"18631","C090103",20151231,1
"18631","C150302",20151231,1
"18631","C090101",20151231,1
"18631","C090104",20151231,1
"18631","C030309",20151231,1
"18631","C030107",20151231,1
"18631","C120201",20151231,1
"18631","C120101",20151231,1
"18631","C010110",20151231,1
"18631","C170206",20151231,1
"18631","C150306",20151231,1
"18631","C070202",20151231,1
"18632","D010301",20151230,1
"18632","D020202",20151230,1
"18632","D010505",20151230,1
"18632","D020201",20151230,1
"18633","A010614",20151231,1
"18633","B010106",20151231,1
"18633","B521301",20151231,1
"18633","B060901",20151231,1
"18633","A010101",20151231,1
"18633","A010710",20151231,1
"18633","A010704",20151231,1
"18634","C110301",20151231,1
"18634","C110204",20151231,1
"18634","C150405",20151231,1
"18635","C150301",20151231,1
"18635","C010101",20151231,1
"18635","C080304",20151231,1
"18635","C170206",20151231,1
"18635","C160304",20151231,1
"18635","C160203",20151231,1
"18635","C150306",20151231,1
"18635","C080201",20151231,1
"18635","C170159",20151231,1
"18636","B520604",20151231,1
"18636","B521301",20151231,1
"18637","A030112",20151213,1
"18637","A010627",20151213,1
"18637","A010631",20151213,1
"18637","A040224",20151213,1
"18637","A010631",20151213,1
"18638","A090308",20151230,1
"18638","A020709",20151230,1
"18638","A020113",20151230,1
"18638","A090308",20151230,1
"18639","C120101",20151230,1
"18640","B160402",20151229,1
"18640","B100304",20151229,1
"18640","B380402",20151229,1
"18640","B380304",20151229,1
"18641","C010206",20151231,1
"18641","C120201",20151231,1
"18641","C010104",20151231,1
"18641","C140407",20151231,1
"18641","C130710",20151231,1
"18641","C050414",20151231,1
"18641","C030601",20151231,1
"18641","C050202",20151231,1
"18642","C070103",20151229,1
"18642","C030302",20151229,1
"18642","C120102",20151229,1
"18642","C030806",20151229,1
"18642","C030602",20151229,1
"18643","C120301",20151231,1
"18644","C030401",20151231,1
"18644","C170206",20151231,1
"18644","C160804",20151231,1
"18644","C150102",20151231,1
"18644","C030605",20151231,1
"18645","C170701",20151231,1
"18646","A070301",20151231,1
"18647","A010654",20151227,1
"18647","A060176",20151227,1
"18647","A060167",20151227,1
"18647","A080122",20151227,1
"18647","A060167",20151227,1
"18647","A060167",20151227,1
"18647","A060167",20151227,1
"18647","A060173",20151227,1
"18647","A060176",20151227,1
"18647","A060176",20151227,1
"18647","A080122",20151227,1
"18647","A020206",20151227,1
"18647","A080102",20151227,1
"18647","A080102",20151227,1
"18648","B470302",20151224,1
"18649","B910103",20151231,1
"18649","B051005",20151231,1
"18649","B800401",20151231,1
"18649","B380304",20151231,1
"18649","B210802",20151231,1
"18650","C070101",20151231,1
"18650","C170206",20151231,1
"18650","C120202",20151231,1
"18651","B870701",20151228,1
"18651","B150402",20151228,1
"18651","B740403",20151228,1
"18652","B100301",20151231,1
"18652","B740101",20151231,1
"18652","B730401",20151231,1
"18652","B730303",20151231,1
"18652","B300203",20151231,1
"18653","B070701",20151231,1
"18653","B920509",20151231,1
"18653","B160101",20151231,1
"18653","B160201",20151231,1
"18653","B210802",20151231,1
"18654","B790203",20151229,1
"18654","B480401",20151229,1
"18654","B110605",20151229,1
"18655","C010101",20151225,1
"18656","B370903",20151108,1
"18657","C070101",20151231,1
"18657","C120101",20151231,1
"18657","C030103",20151231,1
"18658","B140101",20151220,1
"18659","A010604",20151231,1
"18660","A010623",20151231,1
"18660","A010404",20151231,1
"18661","C130401",20151230,1
"18661","C170701",20151230,1
"18661","C170701",20151230,1
"18661","C090201",20151230,1
"18661","C120202",20151230,1
"18661","C120102",20151230,1
"18661","B140202",20151230,1
"18661","C100203",20151230,1
"18662","C030606",20151229,1
"18663","C150304",20151224,1
"18663","C170701",20151224,1
"18664","A030103",20151231,1
"18665","B670201",20151231,1
"18665","B100104",20151231,1
"18665","B141203",20151231,1
"18666","C150103",20151231,1
"18666","C170206",20151231,1
"18666","C130710",20151231,1
"18666","C010110",20151231,1
"18667","D010101",20151225,1
"18667","D010301",20151225,1
"18667","D010106",20151225,1
"18667","A010644",20151225,1
"18667","A090201",20151225,1
"18667","A090201",20151225,1
"18667","A090201",20151225,1
"18668","D020301",20151230,1
"18668","D020401",20151230,1
"18668","D080103",20151230,1
"18669","C060504",20151228,1
"18670","B130503",20151231,1
"18670","B740203",20151231,1
"18671","B100101",20151231,1
"18671","B140101",20151231,1
"18672","C090201",20151231,1
"18672","C050209",20151231,1
"18672","C040516",20151231,1
"18672","C030104",20151231,1
"18672","C130710",20151231,1
"18673","A010404",20151228,1
"18673","A010613",20151228,1
"18673","A010707",20151228,1
"18673","A010501",20151228,1
"18673","A010402",20151228,1
"18673","A010401",20151228,1
"18674","C060406",20151230,1
"18674","C170701",20151230,1
"18675","C030901",20151231,1
"18675","C030404",20151231,1
"18675","C040202",20151231,1
"18676","B111001",20151229,1
"18676","B150102",20151229,1
"18676","B140301",20151229,1
"18677","C070401",20151230,1
"18677","C070402",20151230,1
"18677","C110201",20151230,1
"18677","C160806",20151230,1
"18677","C010110",20151230,1
"18678","A011004",20151231,1
"18678","A011004",20151231,1
"18679","B460501",20151231,1
"18680","B200801",20151231,1
"18680","C010110",20151231,1
"18680","C170701",20151231,1
"18680","C110201",20151231,1
"18680","C030901",20151231,1
"18680","A010635",20151231,1
"18681","D080203",20151202,1
"18681","D060101",20151202,1
"18681","D080203",20151202,1
"18681","D080102",20151202,1
"18681","D030207",20151202,1
"18682","A060127",20151219,1
"18682","A010101",20151219,1
"18683","C090201",20151231,1
"18683","C040102",20151231,1
"18683","C030401",20151231,1
"18683","C160606",20151231,1
"18683","C150303",20151231,1
"18683","C130302",20151231,1
"18683","C090106",20151231,1
"18683","C080201",20151231,1
"18684","A010901",20151231,1
"18685","B080504",20151228,1
"18685","B150102",20151228,1
"18686","C030202",20151230,1
"18686","C140407",20151230,1
"18686","C030208",20151230,1
"18687","B100305",20151231,1
"18687","B910107",20151231,1
"18687","B810402",20151231,1
"18687","B740502",20151231,1
"18687","B720201",20151231,1
"18687","B520507",20151231,1
"18687","B430602",20151231,1
"18687","B430504",20151231,1
"18687","B430101",20151231,1
"18687","B380403",20151231,1
"18687","B210802",20151231,1
"18688","C030901",20151230,1
"18688","C050602",20151230,1
"18688","C120201",20151230,1
"18689","D040206",20151226,1
"18689","D060102",20151226,1
