,±¸¸ÅÆò±Õ,±¸¸ÅÆò±Õ,±¸¸ÅÆò±Õ,±¸¸ÅÆò±Õ,±¸¸ÅÈ½¼ö,±¸¸ÅÈ½¼ö,±¸¸ÅÈ½¼ö,±¸¸ÅÈ½¼ö,ÃÑ±¸¸Å¾×,ÃÑ±¸¸Å¾×,ÃÑ±¸¸Å¾×,ÃÑ±¸¸Å¾×
13354,10080.0,71459.0,,10232.0,803.0,103.0,,21.0,8094414.0,7360251.0,,214870.0
13355,6287.0,40644.0,,23868.0,690.0,21.0,,1.0,4337972.0,853524.0,,23868.0
13356,5357.0,26500.0,,18255.0,1233.0,189.0,,55.0,6605615.0,5008543.0,,1004041.0
13357,5646.0,16933.0,,9199.0,2330.0,95.0,,22.0,13155641.0,1608630.0,,202387.0
13358,8945.0,91268.0,231347.0,11139.0,234.0,86.0,1.0,205.0,2093196.0,7849021.0,231347.0,2283397.0
13359,4243.0,7495.0,122915.0,3654.0,3393.0,181.0,1.0,29.0,14395469.0,1356639.0,122915.0,105952.0
13360,13387.0,201162.0,504920.0,16189.0,229.0,238.0,2.0,44.0,3065565.0,47876537.0,1009840.0,712301.0
13361,6761.0,33729.0,,11392.0,1798.0,213.0,,140.0,12156179.0,7184327.0,,1594901.0
13362,20455.0,106515.0,242220.0,52903.0,707.0,349.0,12.0,28.0,14461351.0,37173768.0,2906638.0,1481273.0
13363,5271.0,19928.0,,6364.0,1817.0,63.0,,71.0,9576958.0,1255442.0,,451853.0
13364,6358.0,83535.0,,9797.0,464.0,157.0,,80.0,2950292.0,13114946.0,,783736.0
13365,62702.0,258908.0,2396916.0,20108.0,424.0,181.0,2.0,39.0,26585529.0,46862274.0,4793832.0,784200.0
13366,5829.0,61744.0,,12630.0,1549.0,189.0,,71.0,9028882.0,11669548.0,,896699.0
13367,9774.0,68635.0,,75107.0,998.0,128.0,,9.0,9754496.0,8785237.0,,675960.0
13368,16475.0,42003.0,,74887.0,1715.0,35.0,,1.0,28253802.0,1470089.0,,74887.0
13369,4775.0,18106.0,9644.0,5974.0,1560.0,47.0,1.0,127.0,7449121.0,850981.0,9644.0,758647.0
13370,7405.0,56608.0,,13560.0,405.0,20.0,,11.0,2999196.0,1132158.0,,149162.0
13371,5123.0,54747.0,,3708.0,2439.0,15.0,,3.0,12495487.0,821200.0,,11123.0
13372,12758.0,187191.0,403668.0,13188.0,317.0,184.0,23.0,40.0,4044185.0,34443070.0,9284372.0,527539.0
13373,4255.0,15314.0,11262.0,8182.0,2612.0,93.0,1.0,64.0,11114786.0,1424232.0,11262.0,523662.0
13374,5922.0,51339.0,,18192.0,1609.0,86.0,,14.0,9528191.0,4415136.0,,254691.0
13375,7914.0,58977.0,290506.0,6221.0,853.0,123.0,5.0,190.0,6750574.0,7254173.0,1452530.0,1182058.0
13376,9640.0,91538.0,6034087.0,14714.0,219.0,160.0,177.0,60.0,2111062.0,14646028.0,1068033345.0,882832.0
13377,15870.0,62084.0,,74193.0,567.0,76.0,,3.0,8998055.0,4718354.0,,222579.0
13378,12322.0,43944.0,35024.0,25555.0,702.0,69.0,2.0,16.0,8649734.0,3032104.0,70048.0,408882.0
13379,3329.0,16826.0,,7469.0,1697.0,33.0,,10.0,5649512.0,555265.0,,74687.0
13380,6531.0,43834.0,,5592.0,1529.0,121.0,,45.0,9985470.0,5303955.0,,251623.0
13381,7899.0,24694.0,,8700.0,2560.0,41.0,,2.0,20222598.0,1012456.0,,17399.0
13382,6622.0,55920.0,2449163.0,15742.0,2059.0,52.0,8.0,2.0,13634714.0,2907832.0,19593304.0,31483.0
13383,4206.0,50296.0,,25966.0,1390.0,52.0,,5.0,5845729.0,2615397.0,,129829.0
13384,8165.0,78007.0,,65082.0,920.0,110.0,,15.0,7511757.0,8580742.0,,976223.0
13385,3564.0,6403.0,,14961.0,2734.0,10.0,,9.0,9743033.0,64032.0,,134653.0
13386,4511.0,15312.0,,3100.0,1472.0,37.0,,3.0,6640471.0,566559.0,,9300.0
13387,3112.0,64238.0,,7150.0,1418.0,13.0,,5.0,4412482.0,835094.0,,35748.0
13388,4203.0,22214.0,,45736.0,2406.0,18.0,,2.0,10111327.0,399851.0,,91472.0
13389,23004.0,123624.0,5355292.0,17528.0,653.0,102.0,1.0,49.0,15021871.0,12609643.0,5355292.0,858851.0
13390,3578.0,52687.0,,5321.0,3822.0,13.0,,1.0,13676535.0,684934.0,,5321.0
13391,9380.0,92070.0,,31046.0,977.0,84.0,,7.0,9164018.0,7733855.0,,217320.0
13392,5355.0,40026.0,,15996.0,1617.0,146.0,,51.0,8659626.0,5843723.0,,815810.0
13393,11311.0,116604.0,,61721.0,951.0,169.0,,6.0,10756364.0,19706154.0,,370328.0
13394,6893.0,173338.0,1604840.0,16538.0,1034.0,144.0,14.0,158.0,7126966.0,24960677.0,22467766.0,2613007.0
13395,3903.0,9234.0,,37192.0,2018.0,12.0,,4.0,7875502.0,110804.0,,148769.0
13396,8147.0,33901.0,,14857.0,799.0,55.0,,24.0,6509461.0,1864567.0,,356559.0
13397,11068.0,113212.0,3965295.0,16678.0,571.0,230.0,4.0,53.0,6319635.0,26038745.0,15861180.0,883939.0
13398,5847.0,23126.0,,9335.0,465.0,108.0,,296.0,2718783.0,2497637.0,,2763018.0
13399,4306.0,15956.0,,,2490.0,9.0,,,10721923.0,143607.0,,
13400,6689.0,70013.0,239164.0,8173.0,1136.0,112.0,2.0,94.0,7599263.0,7841491.0,478327.0,768271.0
13401,8414.0,27135.0,127609.0,6622.0,1204.0,123.0,1.0,63.0,10129861.0,3337615.0,127609.0,417177.0
13402,5053.0,51007.0,,40361.0,3059.0,48.0,,11.0,15457588.0,2448358.0,,443974.0
13403,25539.0,154165.0,,33202.0,721.0,193.0,,43.0,18413324.0,29753795.0,,1427703.0
13404,7532.0,39275.0,,21298.0,2102.0,97.0,,27.0,15831581.0,3809686.0,,575044.0
13405,5629.0,30516.0,,102593.0,1707.0,138.0,,37.0,9608699.0,4211173.0,,3795944.0
13406,20382.0,231461.0,550134.0,26389.0,517.0,211.0,33.0,70.0,10537318.0,48838298.0,18154412.0,1847198.0
13407,13751.0,63414.0,772532.0,30138.0,3102.0,3.0,1.0,2.0,42655436.0,190243.0,772532.0,60276.0
13408,8635.0,55551.0,15963.0,20076.0,790.0,351.0,1.0,73.0,6821701.0,19498277.0,15963.0,1465523.0
13409,5875.0,48037.0,,9369.0,1797.0,55.0,,45.0,10558073.0,2642015.0,,421600.0
13410,4866.0,34349.0,,3277.0,1547.0,37.0,,15.0,7527934.0,1270902.0,,49153.0
13411,5472.0,18560.0,,6193.0,2250.0,59.0,,9.0,12311831.0,1095068.0,,55736.0
13412,8267.0,55384.0,,36366.0,1762.0,62.0,,77.0,14566478.0,3433794.0,,2800153.0
13413,5367.0,27730.0,,16585.0,1743.0,131.0,,7.0,9354407.0,3632634.0,,116098.0
13414,10681.0,69666.0,94442.0,14725.0,274.0,201.0,10.0,98.0,2926702.0,14002959.0,944423.0,1443073.0
13415,4812.0,21931.0,140611.0,11644.0,1444.0,121.0,2.0,21.0,6948944.0,2653620.0,281221.0,244533.0
13416,12601.0,122347.0,,27862.0,1207.0,223.0,,63.0,15209567.0,27283429.0,,1755317.0
13417,5757.0,49423.0,207721.0,8847.0,1040.0,128.0,7.0,87.0,5987466.0,6326175.0,1454048.0,769670.0
13418,5488.0,28593.0,,6311.0,1768.0,140.0,,135.0,9702177.0,4003086.0,,852020.0
13419,3351.0,21728.0,,,1620.0,7.0,,,5428913.0,152095.0,,
13420,4145.0,12000.0,,27194.0,1151.0,6.0,,14.0,4771145.0,71997.0,,380710.0
13421,65098.0,261946.0,807813.0,20486.0,435.0,227.0,1.0,58.0,28317707.0,59461781.0,807813.0,1188181.0
13422,7765.0,69002.0,229401.0,18187.0,1045.0,267.0,2.0,67.0,8114418.0,18423440.0,458801.0,1218501.0
13423,4463.0,24271.0,,33224.0,2583.0,19.0,,1.0,11528699.0,461158.0,,33224.0
13424,4375.0,14510.0,45443.0,33951.0,2064.0,14.0,1.0,7.0,9029142.0,203139.0,45443.0,237660.0
13425,10561.0,128927.0,,16977.0,213.0,262.0,,106.0,2249559.0,33778895.0,,1799582.0
13426,17198.0,77933.0,58212.0,25688.0,692.0,71.0,3.0,72.0,11901210.0,5533230.0,174635.0,1849551.0
13427,23637.0,251369.0,1655202.0,19495.0,264.0,263.0,6.0,51.0,6240041.0,66110075.0,9931213.0,994253.0
13428,9441.0,119422.0,43592.0,11179.0,964.0,228.0,4.0,61.0,9100981.0,27228118.0,174366.0,681914.0
13429,14554.0,141065.0,339652.0,39895.0,1097.0,337.0,4.0,39.0,15965560.0,47538893.0,1358606.0,1555895.0
13430,3891.0,38233.0,,8503.0,1616.0,31.0,,49.0,6287755.0,1185225.0,,416638.0
13431,8192.0,31038.0,,56048.0,2017.0,42.0,,1.0,16522531.0,1303590.0,,56048.0
13432,4831.0,55233.0,,7569.0,1452.0,99.0,,18.0,7014417.0,5468057.0,,136249.0
13433,8456.0,192960.0,478998.0,22084.0,2379.0,335.0,14.0,71.0,20115854.0,64641640.0,6705969.0,1567932.0
13434,20202.0,81876.0,68346.0,27220.0,354.0,262.0,3.0,109.0,7151680.0,21451505.0,205038.0,2966997.0
13435,18020.0,274762.0,1096398.0,25771.0,612.0,286.0,5.0,20.0,11028468.0,78581919.0,5481989.0,515411.0
13436,9476.0,68425.0,194566.0,21332.0,666.0,205.0,6.0,45.0,6310931.0,14027181.0,1167398.0,959954.0
13437,6998.0,81622.0,,51115.0,920.0,53.0,,3.0,6438124.0,4325972.0,,153346.0
13438,7227.0,222235.0,274800.0,16360.0,759.0,118.0,1.0,56.0,5485396.0,26223684.0,274800.0,916151.0
13439,5466.0,19653.0,,7852.0,2014.0,130.0,,49.0,11009125.0,2554845.0,,384729.0
13440,5714.0,43460.0,,44027.0,2616.0,292.0,,72.0,14946801.0,12690273.0,,3169923.0
13441,4486.0,55539.0,,,1034.0,22.0,,,4638718.0,1221848.0,,
13442,5567.0,19100.0,15731.0,7671.0,1837.0,76.0,2.0,71.0,10226891.0,1451568.0,31461.0,544640.0
13443,6141.0,30081.0,,14313.0,1144.0,148.0,,21.0,7025805.0,4451941.0,,300572.0
13444,6195.0,205812.0,,,1446.0,2.0,,,8958117.0,411623.0,,
13445,7055.0,100839.0,203878.0,34500.0,1762.0,309.0,13.0,75.0,12430386.0,31159123.0,2650408.0,2587483.0
13446,7028.0,56998.0,,17697.0,1641.0,134.0,,66.0,11533756.0,7637671.0,,1168029.0
13447,6265.0,38709.0,19169.0,13175.0,1226.0,131.0,1.0,61.0,7681030.0,5070935.0,19169.0,803675.0
13448,6478.0,153877.0,189804.0,122073.0,676.0,424.0,1.0,18.0,4378910.0,65244024.0,189804.0,2197320.0
13449,5573.0,30578.0,21398.0,20232.0,2558.0,102.0,1.0,31.0,14254809.0,3118921.0,21398.0,627187.0
13450,4424.0,17308.0,,3075.0,1965.0,66.0,,28.0,8692687.0,1142342.0,,86100.0
13451,4926.0,92549.0,,12972.0,2521.0,3.0,,2.0,12419671.0,277648.0,,25944.0
13452,8022.0,53078.0,,25978.0,1046.0,152.0,,35.0,8390729.0,8067782.0,,909238.0
13453,3892.0,43930.0,97379.0,11237.0,2723.0,43.0,9.0,17.0,10597119.0,1889000.0,876408.0,191022.0
13454,8798.0,78363.0,150806.0,57525.0,688.0,183.0,1.0,28.0,6053099.0,14340447.0,150806.0,1610695.0
13455,11877.0,121403.0,346511.0,25122.0,746.0,306.0,37.0,45.0,8860330.0,37149315.0,12820920.0,1130491.0
13456,5313.0,38008.0,8262.0,7237.0,1218.0,97.0,1.0,135.0,6470638.0,3686768.0,8262.0,976965.0
13457,9817.0,25819.0,132255.0,9564.0,1547.0,63.0,3.0,177.0,15187274.0,1626619.0,396764.0,1692831.0
13458,4083.0,40307.0,,7286.0,3537.0,132.0,,56.0,14443002.0,5320508.0,,408010.0
13459,11138.0,45447.0,67789.0,20648.0,721.0,30.0,1.0,11.0,8030340.0,1363420.0,67789.0,227124.0
13460,11280.0,,,,370.0,,,,4173687.0,,,
13461,12084.0,149749.0,285210.0,73155.0,751.0,184.0,6.0,33.0,9074887.0,27553891.0,1711262.0,2414123.0
13462,35808.0,217070.0,850719.0,23357.0,366.0,305.0,8.0,142.0,13105815.0,66206391.0,6805752.0,3316738.0
13463,8664.0,40045.0,,30938.0,1772.0,69.0,,42.0,15352353.0,2763085.0,,1299407.0
13464,6793.0,39273.0,345079.0,9078.0,775.0,40.0,1.0,52.0,5264337.0,1570919.0,345079.0,472032.0
13465,4348.0,21474.0,,10335.0,1212.0,48.0,,10.0,5269935.0,1030762.0,,103352.0
13466,3660.0,28921.0,,18627.0,2314.0,24.0,,7.0,8468575.0,694093.0,,130388.0
13467,9129.0,26686.0,,6617.0,1008.0,82.0,,11.0,9202243.0,2188278.0,,72787.0
13468,5769.0,28835.0,25613.0,23168.0,1021.0,193.0,1.0,16.0,5890493.0,5565143.0,25613.0,370691.0
13469,2996.0,11049.0,,9445.0,1797.0,47.0,,51.0,5383760.0,519288.0,,481719.0
13470,3536.0,68320.0,,18505.0,1257.0,13.0,,3.0,4444248.0,888159.0,,55516.0
13471,9382.0,48991.0,8262.0,20549.0,1716.0,227.0,3.0,70.0,16098978.0,11120935.0,24786.0,1438427.0
13472,4895.0,136128.0,,18761.0,2039.0,10.0,,1.0,9981126.0,1361283.0,,18761.0
13473,8174.0,51164.0,,50867.0,98.0,19.0,,20.0,801020.0,972115.0,,1017345.0
13474,7815.0,24303.0,59465.0,5406.0,1510.0,49.0,1.0,18.0,11800421.0,1190861.0,59465.0,97316.0
13475,6123.0,48890.0,,31272.0,917.0,35.0,,13.0,5614923.0,1711135.0,,406533.0
13476,7386.0,18581.0,,9086.0,1132.0,119.0,,19.0,8360954.0,2211083.0,,172640.0
13477,9261.0,27151.0,,7475.0,2000.0,73.0,,36.0,18522854.0,1982000.0,,269107.0
13478,6236.0,40681.0,,12000.0,1206.0,81.0,,24.0,7520280.0,3295172.0,,288008.0
13479,5777.0,42166.0,25718.0,24360.0,1027.0,75.0,1.0,26.0,5933471.0,3162439.0,25718.0,633364.0
13480,10697.0,202395.0,2686159.0,70059.0,302.0,667.0,7.0,4.0,3230426.0,134997332.0,18803114.0,280234.0
13481,8216.0,162049.0,1337338.0,19280.0,682.0,336.0,7.0,13.0,5603483.0,54448501.0,9361368.0,250639.0
13482,6571.0,26553.0,,28169.0,1382.0,61.0,,10.0,9080964.0,1619762.0,,281688.0
13483,3534.0,23390.0,,2809.0,1625.0,11.0,,1.0,5742591.0,257290.0,,2809.0
13484,2878.0,29182.0,,,3147.0,14.0,,,9058558.0,408542.0,,
13485,30585.0,216323.0,2093130.0,186522.0,139.0,276.0,51.0,23.0,4251256.0,59705251.0,106749608.0,4290013.0
13486,5649.0,10333.0,,8447.0,3.0,1.0,,1.0,16947.0,10333.0,,8447.0
13487,7241.0,47822.0,,26058.0,1425.0,96.0,,18.0,10317787.0,4590924.0,,469035.0
13488,4797.0,49627.0,,6765.0,1911.0,124.0,,56.0,9167109.0,6153801.0,,378821.0
13489,6428.0,47544.0,,11735.0,1237.0,72.0,,91.0,7951542.0,3423186.0,,1067900.0
13490,6292.0,29513.0,,9285.0,1290.0,78.0,,98.0,8116274.0,2302004.0,,909897.0
13491,6771.0,27214.0,,12477.0,1618.0,100.0,,61.0,10955193.0,2721368.0,,761112.0
13492,6623.0,31144.0,46269.0,30031.0,1245.0,67.0,1.0,4.0,8245772.0,2086666.0,46269.0,120123.0
13493,8298.0,42155.0,,26204.0,60.0,43.0,,11.0,497891.0,1812644.0,,288243.0
13494,17817.0,113390.0,,33715.0,126.0,306.0,,5.0,2244965.0,34697275.0,,168575.0
13495,3618.0,6929.0,,22063.0,1783.0,3.0,,4.0,6450677.0,20787.0,,88251.0
13496,5221.0,106714.0,,8619.0,2453.0,8.0,,4.0,12806074.0,853709.0,,34476.0
13497,12669.0,59377.0,705095.0,9148.0,1638.0,100.0,2.0,141.0,20752018.0,5937696.0,1410189.0,1289826.0
13498,11422.0,96929.0,,25286.0,833.0,166.0,,27.0,9514805.0,16090136.0,,682724.0
13499,3922.0,9496.0,,,2581.0,13.0,,,10123098.0,123447.0,,
13500,4820.0,24777.0,,19341.0,1554.0,128.0,,47.0,7490099.0,3171480.0,,909029.0
13501,3999.0,44876.0,377872.0,9861.0,1592.0,66.0,2.0,3.0,6365787.0,2961835.0,755743.0,29583.0
13502,4811.0,30689.0,,8738.0,2893.0,85.0,,31.0,13918431.0,2608593.0,,270874.0
13503,9412.0,67867.0,,17248.0,42.0,97.0,,2.0,395316.0,6583138.0,,34495.0
13504,12813.0,48379.0,38222.0,10637.0,459.0,27.0,1.0,8.0,5881337.0,1306242.0,38222.0,85095.0
13505,4855.0,25397.0,,6555.0,1496.0,101.0,,90.0,7262601.0,2565133.0,,589947.0
13506,8008.0,38007.0,,20196.0,4037.0,69.0,,14.0,32328267.0,2622478.0,,282747.0
13507,15113.0,22497.0,75382.0,6652.0,601.0,61.0,2.0,39.0,9082967.0,1372301.0,150763.0,259421.0
13508,5713.0,28094.0,19216.0,11880.0,1634.0,45.0,1.0,73.0,9335857.0,1264236.0,19216.0,867247.0
13509,11370.0,134743.0,510337.0,31098.0,408.0,278.0,4.0,1.0,4639046.0,37458692.0,2041346.0,31098.0
13510,23163.0,188987.0,504922.0,31226.0,356.0,78.0,33.0,208.0,8245936.0,14740984.0,16662410.0,6494999.0
13511,2640.0,42972.0,28156.0,121904.0,1314.0,5.0,1.0,3.0,3468483.0,214860.0,28156.0,365713.0
13512,5801.0,24284.0,,13422.0,1415.0,166.0,,130.0,8208698.0,4031079.0,,1744803.0
13513,6581.0,54911.0,66916.0,44644.0,1304.0,191.0,1.0,22.0,8581771.0,10488014.0,66916.0,982158.0
13514,17549.0,196788.0,,148343.0,645.0,547.0,,44.0,11319257.0,107642873.0,,6527108.0
13515,13025.0,149712.0,239525.0,12676.0,757.0,240.0,3.0,24.0,9859686.0,35930864.0,718575.0,304230.0
13516,8130.0,247880.0,,6319.0,2408.0,72.0,,17.0,19575861.0,17847351.0,,107418.0
13517,3893.0,86493.0,,9751.0,2305.0,28.0,,7.0,8972941.0,2421815.0,,68258.0
13518,4779.0,19619.0,,26491.0,1350.0,39.0,,9.0,6451675.0,765143.0,,238419.0
13519,14865.0,197004.0,784810.0,23310.0,255.0,267.0,23.0,82.0,3790497.0,52599952.0,18050631.0,1911444.0
13520,8027.0,18843.0,23135.0,23147.0,1014.0,108.0,1.0,44.0,8139375.0,2035042.0,23135.0,1018446.0
13521,3812.0,32450.0,40673.0,27475.0,2019.0,44.0,1.0,3.0,7696780.0,1427789.0,40673.0,82426.0
13522,4859.0,35408.0,,20245.0,3696.0,206.0,,33.0,17959203.0,7293969.0,,668073.0
13523,6842.0,65933.0,,87271.0,2680.0,81.0,,9.0,18335428.0,5340596.0,,785438.0
13524,2258.0,26445.0,,7186.0,2239.0,5.0,,16.0,5054956.0,132225.0,,114983.0
13525,4256.0,74440.0,,23873.0,3005.0,39.0,,3.0,12788323.0,2903146.0,,71618.0
13526,26500.0,111473.0,221615.0,32837.0,796.0,216.0,3.0,73.0,21093800.0,24078069.0,664846.0,2397069.0
13527,3140.0,15098.0,,2661.0,2452.0,15.0,,1.0,7698245.0,226469.0,,2661.0
13528,3474.0,73659.0,91678.0,45048.0,1194.0,24.0,1.0,8.0,4147480.0,1767820.0,91678.0,360383.0
13529,9040.0,100945.0,,26454.0,679.0,21.0,,6.0,6138030.0,2119843.0,,158723.0
13530,8423.0,129787.0,1108889.0,14759.0,1863.0,255.0,13.0,96.0,15692790.0,33095584.0,14415557.0,1416835.0
13531,6718.0,24511.0,43923.0,7545.0,1696.0,53.0,1.0,23.0,11394517.0,1299073.0,43923.0,173542.0
13532,27979.0,124599.0,83023.0,19561.0,226.0,226.0,3.0,76.0,6323327.0,28159413.0,249070.0,1486635.0
13533,14364.0,87791.0,125795.0,17087.0,282.0,211.0,3.0,83.0,4050603.0,18523894.0,377385.0,1418193.0
13534,10099.0,66936.0,51356.0,153827.0,792.0,156.0,1.0,26.0,7998483.0,10442077.0,51356.0,3999513.0
13535,4266.0,45066.0,,17783.0,2034.0,21.0,,5.0,8677998.0,946388.0,,88915.0
13536,4371.0,9199.0,,7796.0,1483.0,39.0,,9.0,6482509.0,358747.0,,70160.0
13537,10249.0,56546.0,22582.0,24248.0,1236.0,164.0,2.0,88.0,12667272.0,9273508.0,45164.0,2133859.0
13538,5302.0,47322.0,15699.0,12278.0,1176.0,47.0,1.0,20.0,6234647.0,2224125.0,15699.0,245550.0
13539,4616.0,24427.0,5150.0,18200.0,1853.0,91.0,1.0,62.0,8552788.0,2222899.0,5150.0,1128380.0
13540,6378.0,43157.0,5631.0,25444.0,1282.0,61.0,1.0,22.0,8176514.0,2632549.0,5631.0,559763.0
13541,19354.0,406832.0,202122.0,31833.0,143.0,436.0,17.0,21.0,2767574.0,177378619.0,3436072.0,668492.0
13542,5612.0,32544.0,11298.0,11619.0,4013.0,186.0,1.0,44.0,22522865.0,6053274.0,11298.0,511255.0
13543,5433.0,53637.0,,33734.0,1938.0,210.0,,135.0,10529627.0,11263668.0,,4554098.0
13544,22062.0,281579.0,725291.0,17864.0,561.0,181.0,1.0,83.0,12377009.0,50965738.0,725291.0,1482730.0
13545,10712.0,64346.0,28918.0,14733.0,1219.0,136.0,1.0,129.0,13058087.0,8751105.0,28918.0,1900556.0
13546,5470.0,36212.0,885401.0,40899.0,1724.0,17.0,2.0,1.0,9429919.0,615607.0,1770801.0,40899.0
13547,3289.0,39706.0,24291.0,,1808.0,10.0,1.0,,5946760.0,397057.0,24291.0,
13548,16681.0,62797.0,,77947.0,598.0,163.0,,16.0,9975221.0,10235842.0,,1247155.0
13549,15076.0,14147.0,,5647.0,411.0,31.0,,93.0,6196350.0,438565.0,,525211.0
13550,7102.0,109699.0,1095769.0,15892.0,1890.0,375.0,23.0,111.0,13422503.0,41137048.0,25202687.0,1764044.0
13551,6070.0,129894.0,114599.0,16500.0,355.0,139.0,1.0,82.0,2154980.0,18055328.0,114599.0,1352971.0
13552,9168.0,42288.0,257184.0,14047.0,1248.0,131.0,2.0,70.0,11441723.0,5539727.0,514368.0,983323.0
13553,11185.0,111337.0,541750.0,37370.0,517.0,227.0,5.0,51.0,5782586.0,25273400.0,2708751.0,1905849.0
13554,15015.0,31336.0,431113.0,9928.0,611.0,84.0,2.0,108.0,9173950.0,2632207.0,862226.0,1072170.0
13555,137703.0,108321.0,231794.0,46440.0,302.0,269.0,11.0,20.0,41586404.0,29138377.0,2549731.0,928803.0
13556,4363.0,59580.0,118925.0,25190.0,1842.0,54.0,1.0,4.0,8036731.0,3217294.0,118925.0,100760.0
13557,5636.0,30900.0,,15391.0,1506.0,96.0,,39.0,8487127.0,2966388.0,,600248.0
13558,6081.0,27723.0,,8719.0,1817.0,85.0,,33.0,11049222.0,2356483.0,,287731.0
13559,8187.0,108251.0,,22171.0,1874.0,260.0,,50.0,15342442.0,28145203.0,,1108527.0
13560,5937.0,23363.0,285561.0,42000.0,964.0,99.0,1.0,136.0,5723727.0,2312957.0,285561.0,5712045.0
13561,11428.0,34612.0,,9817.0,755.0,79.0,,16.0,8628456.0,2734325.0,,157069.0
13562,5919.0,110615.0,345079.0,291195.0,2194.0,21.0,1.0,1.0,12985206.0,2322915.0,345079.0,291195.0
13563,6847.0,71263.0,,3807.0,1302.0,29.0,,4.0,8915428.0,2066635.0,,15229.0
13564,13645.0,202301.0,1349567.0,28946.0,202.0,413.0,5.0,72.0,2756311.0,83550485.0,6747837.0,2084089.0
13565,9316.0,71331.0,759299.0,13970.0,2392.0,71.0,6.0,45.0,22283338.0,5064497.0,4555795.0,628650.0
13566,3912.0,26247.0,,,2153.0,4.0,,,8421980.0,104986.0,,
13567,4337.0,13756.0,,20568.0,2251.0,52.0,,4.0,9762831.0,715313.0,,82272.0
13568,8456.0,27466.0,,11800.0,1304.0,40.0,,5.0,11026398.0,1098636.0,,58998.0
13569,6133.0,59656.0,,,2335.0,28.0,,,14319741.0,1670360.0,,
13570,6668.0,38865.0,,11994.0,628.0,112.0,,25.0,4187504.0,4352920.0,,299857.0
13571,4949.0,11314.0,,6714.0,897.0,12.0,,23.0,4438878.0,135766.0,,154429.0
13572,15541.0,148980.0,81798.0,20608.0,447.0,119.0,1.0,91.0,6947039.0,17728571.0,81798.0,1875308.0
13573,7799.0,103964.0,713786.0,13134.0,2578.0,257.0,7.0,33.0,20106413.0,26718631.0,4996504.0,433423.0
13574,2830.0,3808.0,,12399.0,1811.0,57.0,,1.0,5125445.0,217032.0,,12399.0
13575,7866.0,60128.0,155918.0,79966.0,1426.0,198.0,5.0,74.0,11217086.0,11905246.0,779591.0,5917475.0
13576,6576.0,156355.0,,10827.0,2910.0,86.0,,38.0,19136068.0,13446549.0,,411427.0
13577,6903.0,29881.0,,9285.0,780.0,55.0,,16.0,5383957.0,1643439.0,,148562.0
13578,5569.0,24323.0,,5631.0,1206.0,21.0,,1.0,6716194.0,510791.0,,5631.0
13579,68154.0,423465.0,62139.0,72250.0,519.0,180.0,1.0,55.0,35371783.0,76223674.0,62139.0,3973777.0
13580,4794.0,66944.0,,19875.0,635.0,42.0,,12.0,3044360.0,2811628.0,,238498.0
13581,6371.0,16442.0,,13940.0,1682.0,53.0,,1.0,10716342.0,871428.0,,13940.0
13582,17650.0,222941.0,1192077.0,37635.0,358.0,366.0,14.0,35.0,6318837.0,81596380.0,16689082.0,1317234.0
13583,13452.0,146575.0,391941.0,235711.0,173.0,317.0,5.0,4.0,2327278.0,46464206.0,1959705.0,942843.0
13584,4467.0,56488.0,,51590.0,2344.0,12.0,,2.0,10469519.0,677853.0,,103179.0
13585,10952.0,176154.0,1074829.0,35451.0,1074.0,223.0,7.0,77.0,11762047.0,39282329.0,7523804.0,2729689.0
13586,12310.0,166844.0,,63708.0,775.0,250.0,,35.0,9540546.0,41710892.0,,2229789.0
13587,4713.0,14419.0,,5004.0,2007.0,77.0,,42.0,9458490.0,1110301.0,,210172.0
13588,7996.0,44404.0,,,875.0,69.0,,,6996690.0,3063879.0,,
13589,3519.0,61450.0,,,2187.0,36.0,,,7695760.0,2212200.0,,
13590,16619.0,215169.0,858394.0,22873.0,429.0,291.0,8.0,47.0,7129602.0,62614111.0,6867152.0,1075010.0
13591,8606.0,70457.0,83214.0,72090.0,735.0,113.0,7.0,12.0,6325349.0,7961628.0,582495.0,865084.0
13592,8154.0,22277.0,,30066.0,949.0,128.0,,7.0,7738257.0,2851469.0,,210459.0
13593,5017.0,25544.0,,10008.0,1582.0,73.0,,42.0,7937368.0,1864727.0,,420344.0
13594,10068.0,32822.0,,16471.0,1755.0,26.0,,7.0,17669773.0,853364.0,,115299.0
13595,8969.0,35768.0,9841.0,7841.0,1476.0,110.0,1.0,66.0,13237870.0,3934469.0,9841.0,517499.0
13596,7206.0,87719.0,,32705.0,1004.0,112.0,,18.0,7235319.0,9824583.0,,588691.0
13597,19710.0,183922.0,45980.0,26276.0,348.0,244.0,3.0,38.0,6859069.0,44876908.0,137940.0,998474.0
13598,13768.0,74607.0,26307.0,112911.0,369.0,384.0,1.0,18.0,5080549.0,28649066.0,26307.0,2032397.0
13599,8323.0,36563.0,,,4083.0,15.0,,,33984488.0,548444.0,,
13600,8160.0,244054.0,990703.0,25885.0,538.0,464.0,4.0,61.0,4390009.0,113241180.0,3962812.0,1578970.0
13601,7396.0,38685.0,17015.0,60305.0,1877.0,54.0,2.0,1.0,13882982.0,2089003.0,34030.0,60305.0
13602,15595.0,175096.0,1289701.0,24160.0,489.0,269.0,9.0,55.0,7626087.0,47100946.0,11607311.0,1328794.0
