"고객번호","ROUND(구매금액/구매횟수)"
"14976",9173
"14977",6722
"14978",5563
"14979",7032
"14980",4172
"14981",9079
"14982",4065
"14983",8859
"14984",9892
"14985",5514
"14986",5334
"14987",5122
"14988",4535
"14989",4143
"14990",9889
"14991",5288
"14992",22473
"14993",5952
"14994",4172
"14995",13384
"14996",7774
"14997",5392
"14998",5059
"14999",14276
"15000",3422
"15001",3578
"15002",5015
"15003",6007
"15004",4981
"15005",16369
"15006",4837
"15007",6627
"15008",5661
"15009",5196
"15010",4169
"15011",8429
"15012",6236
"15013",9741
"15014",5179
"15015",12524
"15016",7549
"15017",6461
"15018",4289
"15019",3389
"15020",11417
"15021",24768
"15022",3988
"15023",6379
"15024",9377
"15025",11147
"15026",6046
"15027",3606
"15028",20930
"15029",4561
"15030",8839
"15031",15119
"15032",25930
"15033",6448
"15034",6480
"15035",7849
"15036",4566
"15037",12474
"15038",13954
"15039",6153
"15040",3559
"15041",31384
"15042",3879
"15043",6574
"15044",11427
"15045",4137
"15046",11613
"15047",5200
"15048",14352
"15049",15926
"15050",5126
"15051",3950
"15052",8749
"15053",7607
"15054",5022
"15055",41196
"15056",26259
"15057",4246
"15058",8233
"15059",8305
"15060",3597
"15061",5183
"15062",5021
"15063",11673
"15064",11949
"15065",2793
"15066",4736
"15067",8390
"15068",4478
"15069",4164
"15070",10230
"15071",19802
"15072",5334
"15073",11860
"15074",4379
"15075",4809
"15076",9691
"15077",5965
"15078",17423
"15079",7282
"15080",6763
"15081",5893
"15082",4939
"15083",3684
"15084",10765
"15085",11751
"15086",6261
"15087",4786
"15088",11380
"15089",15818
"15090",11503
"15091",13642
"15092",5380
"15093",6361
"15094",5731
"15095",4207
"15096",5940
"15097",16080
"15098",5536
"15099",5681
"15100",5618
"15101",2647
"15102",13403
"15103",5996
"15104",8988
"15105",4916
"15106",5734
"15107",4141
"15108",5206
"15109",14227
"15110",7235
"15111",5341
"15112",4545
"15113",5136
"15114",7635
"15115",8982
"15116",6022
"15117",4577
"15118",14275
"15119",7595
"15120",6873
"15121",6253
"15122",6936
"15123",6755
"15124",14616
"15125",10695
"15126",4731
"15127",5920
"15128",8446
"15129",8203
"15130",5852
"15131",10766
"15132",5091
"15133",3115
"15134",7063
"15135",20364
"15136",8687
"15137",6090
"15138",6826
"15139",6837
"15140",51520
"15141",15905
"15142",5513
"15143",22142
"15144",24108
"15145",13525
"15146",11381
"15147",4871
"15148",8704
"15149",5866
"15150",23691
"15151",3792
"15152",7054
"15153",8917
"15154",10187
"15155",25142
"15156",6047
"15157",36337
"15158",14340
"15159",11492
"15160",11476
"15161",5367
"15162",4949
"15163",4737
"15164",6403
"15165",12933
"15166",12144
"15167",9622
"15168",6833
"15169",4019
"15170",4058
"15171",4395
"15172",4915
"15173",6516
"15174",10039
"15175",16689
"15176",10538
"15177",10640
"15178",13723
"15179",9393
"15180",20202
"15181",5223
"15182",2841
"15183",6259
"15184",5991
"15185",22741
"15186",13388
"15187",11534
"15188",5113
"15189",4561
"15190",13823
"15191",4839
"15192",7978
"15193",12234
"15194",5695
"15195",19944
"15196",4170
"15197",4084
"15198",5502
"15199",9089
"15200",4636
"15201",66883
"15202",6007
"15203",2955
"15204",35751
"15205",6242
"15206",6277
"15207",8945
"15208",6473
"15209",5709
"15210",4932
"15211",8246
"15212",4088
"15213",11509
"15214",6121
"15215",5265
"15216",9123
"15217",33877
"15218",5056
"15219",7264
"15220",5036
"15221",7460
"15222",5853
"15223",5052
"15224",8429
"15225",6783
"15226",9070
"15227",57212
"15228",7909
"15229",7120
"15230",10475
"15231",6596
"15232",3498
"15233",2980
"15234",4060
"15235",3807
"15236",23122
"15237",16572
"15238",5764
"15239",4202
"15240",6495
"15241",7333
"15242",12390
"15243",2338
"15244",5535
"15245",4456
"15246",4993
"15247",7776
"15248",7434
"15249",22591
"15250",9082
"15251",4463
"15252",13505
"15253",9987
"15254",7103
"15255",6030
"15256",10760
"15257",6689
"15258",5899
"15259",6252
"15260",8233
"15261",6192
"15262",9819
"15263",5551
"15264",5160
"15265",3430
"15266",11860
"15267",9020
"15268",13918
"15269",6444
"15270",4349
"15271",6507
"15272",14806
"15273",5776
"15274",4614
"15275",2634
"15276",5625
"15277",25702
"15278",4746
"15279",7866
"15280",3102
"15281",3653
"15282",7004
"15283",2993
"15284",9709
"15285",2443
"15286",12642
"15287",17495
"15288",4080
"15289",7109
"15290",7891
"15291",19723
"15292",7874
"15293",6185
"15294",6118
"15295",7039
"15296",11137
"15297",7399
"15298",7179
"15299",41678
"15300",6659
"15301",9576
"15302",4321
"15303",10418
"15304",7529
"15305",6355
"15306",14946
"15307",3848
"15308",2933
"15309",9295
"15310",6577
"15311",50389
"15312",6826
"15313",7461
"15314",4081
"15315",5909
"15316",4234
"15317",9416
"15318",9680
"15319",5530
"15320",5046
"15321",4242
"15322",11555
"15323",5147
"15324",5996
"15325",5325
"15326",8722
"15327",3078
"15328",3351
"15329",4822
"15330",17704
"15331",3799
"15332",6012
"15333",9970
"15334",17707
"15335",13799
"15336",11261
"15337",13272
"15338",4602
"15339",4617
"15340",9798
"15341",4820
"15342",10736
"15343",3866
"15344",16041
"15345",7307
"15346",5890
"15347",5284
"15348",5556
"15349",5577
"15350",18133
"15351",5404
"15352",8239
"15353",4598
"15354",10330
"15355",6138
"15356",14382
"15357",15291
"15358",4556
"15359",4844
"15360",15174
"15361",9227
"15362",13096
"15363",12575
"15364",7354
"15365",5705
"15366",8031
"15367",67354
"15368",3458
"15369",4526
"15370",7864
"15371",17620
"15372",7837
"15373",3131
"15374",9400
"15375",5599
"15376",2125
"15377",8203
"15378",3710
"15379",5034
"15380",3864
"15381",3363
"15382",12050
"15383",8517
"15384",21320
"15385",6858
"15386",9631
"15387",6557
"15388",7550
"15389",12077
"15390",6759
"15391",14747
"15392",33576
"15393",4443
"15394",373899
"15395",4431
"15396",5033
"15397",10193
"15398",17443
"15399",25254
"15400",4189
"15401",7919
"15402",4996
"15403",6039
"15404",3217
"15405",14300
"15406",7325
"15407",6979
"15408",4711
"15409",7608
"15410",5639
"15411",9637
"15412",6652
"15413",5199
"15414",4814
"15415",3374
"15416",5083
"15417",16226
"15418",11208
"15419",8055
"15420",7185
"15421",6545
"15422",2034
"15423",12952
"15424",3380
"15425",25417
"15426",3725
"15427",8152
"15428",7358
"15429",9300
"15430",6159
"15431",3875
"15432",10015
"15433",9022
"15434",4344
"15435",3220
"15436",8459
"15437",5458
"15438",6018
"15439",6478
"15440",17027
"15441",8279
"15442",6481
"15443",9261
"15444",9967
"15445",4087
"15446",5800
"15447",5967
"15448",2605
"15449",4075
"15450",3124
"15451",4711
"15452",7848
"15453",3872
"15454",7638
"15455",5185
"15456",10266
"15457",8157
"15458",8196
"15459",5960
"15460",4112
"15461",12791
"15462",5155
"15463",6424
"15464",4231
"15465",8410
"15466",7823
"15467",5953
"15468",8192
"15469",12400
"15470",9268
"15471",11366
"15472",4716
"15473",5100
"15474",17301
"15475",27785
"15476",5697
"15477",5595
"15478",4619
"15479",8676
"15480",3538
"15481",4135
"15482",5518
"15483",5851
"15484",12035
"15485",8036
"15486",14060
"15487",5834
"15488",7004
"15489",12584
"15490",3521
"15491",10368
"15492",5037
"15493",17858
"15494",2233
"15495",8175
"15496",32851
"15497",4428
"15498",11415
"15499",5785
"15500",4481
"15501",9457
"15502",14287
"15503",14993
"15504",4040
"15505",20544
"15506",84418
"15507",5795
"15508",14624
"15509",9790
"15510",19723
"15511",6514
"15512",7905
"15513",6396
"15514",6657
"15515",5726
"15516",4967
"15517",17932
"15518",5287
"15519",6441
"15520",6721
"15521",18821
"15522",13681
"15523",33779
"15524",6363
"15525",5805
"15526",5263
"15527",8258
"15528",6806
"15529",5116
"15530",5667
"15531",7350
"15532",11980
"15533",10452
"15534",7405
"15535",8107
"15536",5610
"15537",12620
"15538",8294
"15539",5877
"15540",5545
"15541",22671
"15542",4159
"15543",4353
"15544",5191
"15545",4204
"15546",6905
"15547",43837
"15548",4361
"15549",6133
"15550",5649
"15551",11854
"15552",4735
"15553",4466
"15554",2542
"15555",5824
"15556",4264
"15557",5839
"15558",5639
"15559",9332
"15560",5991
"15561",8673
"15562",3017
"15563",7998
"15564",5067
"15565",84748
"15566",4758
"15567",8395
"15568",2377
"15569",11794
"15570",32443
"15571",3543
"15572",6430
"15573",12355
"15574",51750
"15575",5070
"15576",5205
"15577",4482
"15578",5615
"15579",6122
"15580",4930
"15581",6666
"15582",7396
"15583",6562
"15584",7355
"15585",7745
"15586",5316
"15587",24232
"15588",5651
"15589",5435
"15590",8509
"15591",5849
"15592",8879
"15593",6061
"15594",14501
"15595",13773
"15596",26295
"15597",7310
"15598",5902
"15599",34755
"15600",17366
"15601",18609
"15602",8992
"15603",7050
"15604",7323
"15605",5597
"15606",40583
"15607",9520
"15608",4947
"15609",93407
"15610",4823
"15611",6697
"15612",19668
"15613",11121
"15614",14762
"15615",26250
"15616",34298
"15617",16427
"15618",3946
"15619",6219
"15620",10730
"15621",33225
"15622",16234
"15623",44958
"15624",13908
"15625",3999
"15626",16213
"15627",24271
"15628",5167
"15629",9559
"15630",17320
"15631",2820
"15632",2985
"15633",5134
"15634",12167
"15635",5179
"15636",87395
"15637",31534
"15638",8803
"15639",6099
"15640",21693
"15641",11407
"15642",5821
"15643",47579
"15644",7300
"15645",6756
"15646",30494
"15647",15817
"15648",15521
"15649",14168
"15650",2615
"15651",10292
"15652",4385
"15653",24049
"15654",5946
"15655",8988
"15656",12633
"15657",3223
"15658",3609
"15659",17230
"15660",3580
"15661",11322
"15662",9164
"15663",7439
"15664",18653
"15665",15558
"15666",5768
"15667",12264
"15668",116549
"15669",12219
"15670",9464
"15671",7153
"15672",2681
"15673",10888
"15674",734050
"15675",19848
"15676",11687
"15677",3823
"15678",5318
"15679",11162
"15680",4847
"15681",5670
"15682",6829
"15683",4191
"15684",5289
"15685",88873
"15686",7379
"15687",14030
"15688",6070
"15689",18977
"15690",5139
"15691",5154
"15692",4116
"15693",6287
"15694",7961
"15695",6386
"15696",9639
"15697",4802
"15698",4299
"15699",9435
"15700",5471
"15701",8689
"15702",14786
"15703",36297
"15704",5011
"15705",4987
"15706",5608
"15707",3146
"15708",3186
"15709",5165
"15710",5196
"15711",2985
"15712",4681
"15713",5250
"15714",6067
"15715",8409
"15716",6179
"15717",5440
"15718",5162
"15719",7764
"15720",6258
"15721",5011
"15722",5314
"15723",6872
"15724",4538
"15725",2992
"15726",5484
"15727",5447
"15728",7699
"15729",5273
"15730",4392
"15731",4455
"15732",6594
"15733",6428
"15734",3758
"15735",15658
"15736",8925
"15737",8894
"15738",11493
"15739",8792
"15740",3740
"15741",4830
"15742",8909
"15743",8830
"15744",6868
"15745",8909
"15746",5110
"15747",49326
"15748",3032
"15749",7045
"15750",5152
"15751",83522
"15752",5784
"15753",8174
"15754",18182
"15755",15411
"15756",3772
"15757",24574
"15758",7682
"15759",15743
"15760",3980
"15761",10045
"15762",29809
"15763",5051
"15764",5635
"15765",11970
"15766",6360
"15767",13054
"15768",5367
"15769",4314
"15770",9856
"15771",5582
"15772",6361
"15773",5095
"15774",5965
"15775",8870
"15776",8025
"15777",8487
"15778",5852
"15779",9074
"15780",18966
"15781",3432
"15782",3946
"15783",6758
"15784",5055
"15785",5198
"15786",27661
"15787",3635
"15788",5304
"15789",4817
"15790",8816
"15791",9377
"15792",3563
"15793",12956
"15794",5576
"15795",5425
"15796",15234
"15797",7769
"15798",3567
"15799",5333
"15800",3747
"15801",5984
"15802",15239
"15803",12145
"15804",6332
"15805",6736
"15806",9543
"15807",22957
"15808",7289
"15809",9624
"15810",3957
"15811",11822
"15812",3473
"15813",4579
"15814",2984
"15815",8762
"15816",5117
"15817",4934
"15818",4165
"15819",5376
"15820",5165
"15821",5035
"15822",3684
"15823",5960
"15824",2579
"15825",11098
"15826",7172
"15827",5687
"15828",22046
"15829",24926
"15830",3972
"15831",6895
"15832",4191
"15833",4151
"15834",4016
"15835",7613
"15836",87813
"15837",10933
"15838",6313
"15839",6766
"15840",5618
"15841",10000
"15842",4560
"15843",8170
"15844",5479
"15845",8127
"15846",3649
"15847",9658
"15848",7755
"15849",9960
"15850",4238
"15851",44013
"15852",6785
"15853",7982
"15854",9192
"15855",6353
"15856",4715
"15857",3272
"15858",5691
"15859",4999
"15860",6498
"15861",19928
"15862",9606
"15863",4550
"15864",5074
"15865",5021
"15866",9336
"15867",5318
"15868",8170
"15869",6745
"15870",9602
"15871",7209
"15872",3605
"15873",8086
"15874",10055
"15875",8206
"15876",7159
"15877",3044
"15878",7526
"15879",5567
"15880",3887
"15881",12343
"15882",10419
"15883",3766
"15884",6992
"15885",9709
"15886",5176
"15887",6074
"15888",8678
"15889",4412
"15890",17308
"15891",7977
"15892",5023
"15893",9591
"15894",4717
"15895",4431
"15896",11876
"15897",5917
"15898",4556
"15899",4319
"15900",19574
"15901",10986
"15902",6638
"15903",3799
"15904",5998
"15905",8877
"15906",5405
"15907",11464
"15908",4370
"15909",3737
"15910",6565
"15911",11591
"15912",13011
"15913",10020
"15914",7019
"15915",9306
"15916",4901
"15917",4062
"15918",6384
"15919",8121
"15920",4474
"15921",7999
"15922",5298
"15923",14644
"15924",12160
"15925",5896
"15926",5679
"15927",10239
"15928",21059
"15929",4566
"15930",5673
"15931",5530
"15932",3822
"15933",12027
"15934",6493
"15935",10663
"15936",5578
"15937",5296
"15938",19956
"15939",6733
"15940",5025
"15941",7286
"15942",6128
"15943",5962
"15944",8214
"15945",6250
"15946",4226
"15947",4002
"15948",5574
"15949",15370
"15950",5594
"15951",4080
"15952",4433
"15953",6762
"15954",5462
"15955",9053
"15956",8288
"15957",4180
"15958",4440
"15959",7925
"15960",6935
"15961",11189
"15962",5214
"15963",4744
"15964",4318
"15965",5085
"15966",5580
"15967",5793
"15968",6612
"15969",26700
"15970",3369
"15971",7273
"15972",9167
"15973",94249
"15974",23187
"15975",16950
"15976",5992
"15977",17193
"15978",5406
"15979",4908
"15980",6221
"15981",5959
"15982",6422
"15983",6897
"15984",8686
"15985",24355
"15986",13596
"15987",3860
"15988",4140
"15989",8765
"15990",4419
"15991",11641
"15992",9613
"15993",7173
"15994",13230
"15995",3355
"15996",8303
"15997",3774
"15998",16517
"15999",9496
"16000",11613
"16001",3349
"16002",5947
"16003",5218
"16004",6978
"16005",1304207
"16006",38615
"16007",4723
"16008",4161
"16009",4299
"16010",29075
"16011",7301
"16012",6297
"16013",6585
"16014",6703
"16015",12138
"16016",4804
"16017",13174
"16018",6325
"16019",15536
"16020",6386
"16021",10555
"16022",7408
"16023",5404
"16024",13607
"16025",20786
"16026",21764
"16027",8676
"16028",8957
"16029",6478
"16030",4728
"16031",3039
"16032",5590
"16033",8757
"16034",5726
"16035",7241
"16036",4489
"16037",8752
"16038",7065
"16039",6913
"16040",5190
"16041",7461
"16042",6681
"16043",23668
"16044",15530
"16045",23198
"16046",6323
"16047",4810
"16048",3615
"16049",5119
"16050",4554
"16051",83274
"16052",10275
"16053",4353
"16054",5634
"16055",5656
"16056",8728
"16057",8631
"16058",5605
"16059",5116
"16060",5703
"16061",28250
"16062",9198
"16063",2967
"16064",9704
"16065",6115
"16066",82727
"16067",5068
"16068",20037
"16069",3980
"16070",2850
"16071",7130
"16072",4158
"16073",5619
"16074",4170
"16075",8485
"16076",7426
"16077",5082
"16078",12005
"16079",7439
"16080",7519
"16081",24338
"16082",8029
"16083",12088
"16084",8179
"16085",4099
"16086",5709
"16087",8750
"16088",13615
"16089",4619
"16090",3283
"16091",4719
"16092",5160
"16093",5688
"16094",3873
"16095",7927
"16096",25475
"16097",3429
"16098",14266
"16099",8194
"16100",6273
"16101",6172
"16102",18539
"16103",7899
"16104",11068
"16105",10515
"16106",4755
"16107",8731
"16108",25453
"16109",6188
"16110",13162
"16111",4240
"16112",8662
"16113",7066
"16114",8998
"16115",11288
"16116",10608
"16117",2786
"16118",3843
"16119",5479
"16120",18378
"16121",4134
"16122",8564
"16123",4780
"16124",5527
"16125",6710
"16126",5853
"16127",8029
"16128",4981
"16129",9112
"16130",5161
"16131",24550
"16132",4202
"16133",14795
"16134",5225
"16135",6249
"16136",6084
"16137",4835
"16138",28782
"16139",8291
"16140",11868
"16141",6705
"16142",7116
"16143",4582
"16144",3726
"16145",8383
"16146",69140
"16147",3633
"16148",5936
"16149",15541
"16150",4615
"16151",35807
"16152",6197
"16153",6279
"16154",11945
"16155",7843
"16156",3001
"16157",4797
"16158",4996
"16159",4501
"16160",3436
"16161",5858
"16162",14944
"16163",5068
"16164",23442
"16165",4958
"16166",12157
"16167",4994
"16168",12632
"16169",10294
"16170",5603
"16171",4210
"16172",3577
"16173",16416
"16174",12480
"16175",4425
"16176",10707
"16177",7929
"16178",5456
"16179",34465
"16180",3048
"16181",6743
"16182",8986
"16183",6049
"16184",6015
"16185",5161
"16186",12866
"16187",2960
"16188",4423
"16189",52086
"16190",5284
"16191",5993
"16192",5121
"16193",3706
"16194",2345
"16195",3142
"16196",10243
"16197",3817
"16198",4633
"16199",4674
"16200",6386
"16201",6004
"16202",26808
"16203",9599
"16204",4246
"16205",9917
"16206",2762
"16207",8080
"16208",5473
"16209",7282
"16210",9071
"16211",8230
"16212",4195
"16213",4821
"16214",7845
"16215",3565
"16216",7032
"16217",4526
"16218",5570
"16219",24067
"16220",7881
"16221",5193
"16222",5741
"16223",7825
"16224",6734
"16225",4798
"16226",7658
"16227",6052
"16228",4597
"16229",4901
"16230",7400
"16231",12954
"16232",5613
"16233",6621
"16234",7973
"16235",5107
"16236",10531
"16237",4659
"16238",22326
"16239",6068
"16240",10636
"16241",8060
"16242",5077
"16243",4211
"16244",5340
"16245",4608
"16246",10236
"16247",4093
"16248",7108
"16249",7637
"16250",4246
"16251",3540
"16252",7941
"16253",12302
"16254",5152
"16255",6241
"16256",8069
"16257",8786
"16258",4210
"16259",13886
"16260",6686
"16261",8399
"16262",4379
"16263",5249
"16264",10715
"16265",8249
"16266",3821
"16267",3695
"16268",2880
"16269",10723
"16270",9626
"16271",20048
"16272",6948
"16273",10210
"16274",6408
"16275",7690
"16276",5649
"16277",10739
"16278",4680
"16279",8587
"16280",5026
"16281",15598
"16282",6517
"16283",9788
"16284",11930
"16285",4906
"16286",4672
"16287",5235
"16288",24630
"16289",10933
"16290",4962
"16291",4780
"16292",13582
"16293",5594
"16294",4971
"16295",4000
"16296",10231
"16297",42776
"16298",3495
"16299",7979
"16300",8305
"16301",5702
"16302",7304
"16303",8010
"16304",5528
"16305",4363
"16306",13960
"16307",5476
"16308",9261
"16309",13259
"16310",5951
"16311",6368
"16312",4691
"16313",3846
"16314",9444
"16315",4049
"16316",5336
"16317",8007
"16318",19608
"16319",15377
"16320",6248
"16321",4480
"16322",8732
"16323",4489
"16324",24551
"16325",4690
"16326",32457
"16327",3569
"16328",2489
"16329",12897
"16330",13901
"16331",7050
"16332",7263
"16333",5319
"16334",9428
"16335",8647
"16336",3775
"16337",9125
"16338",13697
"16339",7057
"16340",5660
"16341",12628
"16342",8861
"16343",2299
"16344",5890
"16345",4730
"16346",5688
"16347",7946
"16348",9039
"16349",6343
"16350",3503
"16351",6920
"16352",4691
"16353",6718
"16354",6072
"16355",9521
"16356",6779
"16357",4897
"16358",6637
"16359",6141
"16360",5646
"16361",6444
"16362",5984
"16363",3452
"16364",10263
"16365",3693
"16366",4666
"16367",4184
"16368",5394
"16369",6089
"16370",14767
"16371",8348
"16372",6191
"16373",8140
"16374",28829
"16375",15645
"16376",6998
"16377",12440
"16378",5904
"16379",9754
"16380",49668
"16381",6246
"16382",13725
"16383",21425
"16384",8292
"16385",10968
"16386",2940
"16387",4896
"16388",6015
"16389",3633
"16390",5210
"16391",3383
"16392",3093
"16393",8808
"16394",6225
"16395",7643
"16396",4164
"16397",3887
"16398",4087
"16399",6590
"16400",5616
"16401",13885
"16402",6556
"16403",3130
"16404",4630
"16405",8850
"16406",7596
"16407",16283
"16408",32710
"16409",4098
"16410",6315
"16411",4140
"16412",5216
"16413",10868
"16414",11547
"16415",8186
"16416",4450
"16417",7119
"16418",3525
"16419",6093
"16420",4476
"16421",5867
"16422",8514
"16423",8651
"16424",7234
"16425",5420
"16426",8129
"16427",5318
"16428",12763
"16429",7501
"16430",7545
"16431",2791
"16432",3597
"16433",3668
"16434",3091
"16435",5162
"16436",6575
"16437",3895
"16438",5251
"16439",12189
"16440",8973
"16441",11694
"16442",6836
"16443",6001
"16444",4908
"16445",4287
"16446",5546
"16447",10250
"16448",6713
"16449",22903
"16450",7014
"16451",105029
"16452",11178
"16453",14705
"16454",3280
"16455",6214
"16456",5879
"16457",12301
"16458",10858
"16459",3564
"16460",4368
"16461",15235
"16462",6819
"16463",6126
"16464",5683
"16465",7607
"16466",3410
"16467",5292
"16468",16359
"16469",4274
"16470",4230
"16471",4654
"16472",13200
"16473",4733
"16474",5469
"16475",6544
"16476",13397
"16477",7901
"16478",11131
"16479",5272
"16480",4104
"16481",17140
"16482",2545
"16483",5055
"16484",14517
"16485",3234
"16486",4854
"16487",9873
"16488",3994
"16489",8075
"16490",3337
"16491",5458
"16492",5766
"16493",20664
"16494",10188
"16495",4500
"16496",4167
"16497",5696
"16498",4448
"16499",8552
"16500",11013
"16501",7772
"16502",3277
"16503",7680
"16504",4917
"16505",12207
"16506",16866
"16507",4515
"16508",4943
"16509",4855
"16510",4316
"16511",5748
"16512",5093
"16513",15664
"16514",4693
"16515",8727
"16516",9541
"16517",7034
"16518",10781
"16519",6321
"16520",29309
"16521",3637
"16522",4652
"16523",5308
"16524",6278
"16525",7208
"16526",12530
"16527",3387
"16528",5806
"16529",21038
"16530",4987
"16531",3581
"16532",35541
"16533",13205
"16534",2369
"16535",5018
"16536",4463
"16537",43175
"16538",12308
"16539",9921
"16540",16711
"16541",5771
"16542",16795
"16543",3712
"16544",5008
"16545",3638
"16546",12122
"16547",14862
"16548",4681
"16549",44906
"16550",6379
"16551",2283
"16552",22991
"16553",26792
"16554",45803
"16555",6229
"16556",5001
"16557",10865
"16558",5526
"16559",12263
"16560",4343
"16561",3105
"16562",4746
"16563",4094
"16564",9991
"16565",12344
"16566",9792
"16567",6000
"16568",42420
"16569",6947
"16570",7324
"16571",3764
"16572",8942
"16573",2889
"16574",7043
"16575",7750
"16576",3934
"16577",9385
"16578",5089
"16579",8101
"16580",6702
"16581",4426
"16582",6526
"16583",9628
"16584",6042
"16585",5125
"16586",8207
"16587",3754
"16588",6103
"16589",4644
"16590",4683
"16591",10503
"16592",2834
"16593",9270
"16594",4921
"16595",5945
"16596",5228
"16597",4545
"16598",12064
"16599",6350
"16600",14280
"16601",5898
"16602",18110
"16603",3842
"16604",6016
"16605",5738
"16606",5808
"16607",9396
"16608",11928
"16609",7913
"16610",4113
"16611",7317
"16612",4125
"16613",5565
"16614",13039
"16615",6165
"16616",3392
"16617",7520
"16618",3852
"16619",16331
"16620",6672
"16621",5706
"16622",5194
"16623",14929
"16624",9874
"16625",4961
"16626",4414
"16627",4555
"16628",12120
"16629",17045
"16630",6304
"16631",9972
"16632",4669
"16633",6017
"16634",12963
"16635",10809
"16636",6877
"16637",5634
"16638",8370
"16639",22244
"16640",9869
"16641",3987
"16642",6614
"16643",8349
"16644",4308
"16645",5706
"16646",5044
"16647",10106
"16648",3307
"16649",5137
"16650",7333
"16651",6013
"16652",14547
"16653",5092
"16654",13868
"16655",3065
"16656",19677
"16657",8697
"16658",2737
"16659",11557
"16660",9971
"16661",6379
"16662",5364
"16663",9458
"16664",10739
"16665",7648
"16666",3185
"16667",21867
"16668",6484
"16669",13801
"16670",4420
"16671",4195
"16672",12572
"16673",8350
"16674",4776
"16675",9406
"16676",14064
"16677",6031
"16678",2975
"16679",41872
"16680",4298
"16681",7025
"16682",5980
"16683",6941
"16684",8636
"16685",2637
"16686",4937
"16687",7370
"16688",10249
"16689",8825
"16690",3209
"16691",6245
"16692",11774
"16693",9217
"16694",4262
"16695",6988
"16696",21209
"16697",24136
"16698",4942
"16699",8464
"16700",6223
"16701",4961
"16702",9091
"16703",5336
"16704",14280
"16705",43995
"16706",4141
"16707",6826
"16708",17242
"16709",4306
"16710",6312
"16711",8184
"16712",9358
"16713",10953
"16714",6352
"16715",4507
"16716",9678
"16717",4016
"16718",7157
"16719",5607
"16720",6092
"16721",16051
"16722",11278
"16723",4795
"16724",7922
"16725",4995
"16726",4573
"16727",4862
"16728",6125
"16729",11632
"16730",8052
"16731",8595
"16732",3215
"16733",5741
"16734",3925
"16735",14696
"16736",6073
"16737",6072
"16738",12238
"16739",23333
"16740",4918
"16741",4404
"16742",5428
"16743",5102
"16744",27123
"16745",4346
"16746",7113
"16747",4882
"16748",3954
"16749",22719
"16750",4694
"16751",5273
"16752",3383
"16753",4034
"16754",4658
"16755",30604
"16756",5367
"16757",5323
"16758",4401
"16759",5275
"16760",2684
"16761",6713
"16762",15629
"16763",6996
"16764",3347
"16765",12157
"16766",5713
"16767",3495
"16768",4756
"16769",22040
"16770",4878
"16771",3998
"16772",8102
"16773",3076
"16774",4894
"16775",11400
"16776",11156
"16777",9449
"16778",3474
"16779",8801
"16780",4922
"16781",8863
"16782",2391
"16783",6067
"16784",3846
"16785",10184
"16786",7503
"16787",4575
"16788",14617
"16789",5851
"16790",17263
"16791",6793
"16792",21858
"16793",4606
"16794",17412
"16795",9274
"16796",4935
"16797",3367
"16798",5154
"16799",6530
"16800",8899
"16801",5289
"16802",10416
"16803",8990
"16804",7303
"16805",7775
"16806",6893
"16807",10947
"16808",4493
"16809",22519
"16810",3969
"16811",5814
"16812",6736
"16813",3661
"16814",8822
"16815",3023
"16816",2889
"16817",14712
"16818",7625
"16819",5669
"16820",3089
"16821",14198
"16822",7469
"16823",3551
"16824",4513
"16825",11553
"16826",4053
"16827",7438
"16828",2784
"16829",15171
"16830",14490
"16831",6375
"16832",4015
"16833",19508
"16834",6651
"16835",5262
"16836",8759
"16837",4653
"16838",9507
"16839",7184
"16840",12354
"16841",5253
"16842",2522
"16843",7054
"16844",12897
"16845",2906
"16846",5182
"16847",4646
"16848",5592
"16849",8738
"16850",6860
"16851",5680
"16852",8120
"16853",15449
"16854",3357
"16855",5896
"16856",6358
"16857",8521
"16858",14587
"16859",5605
"16860",5925
"16861",4944
"16862",4519
"16863",8215
"16864",4879
"16865",8854
"16866",5884
"16867",4733
"16868",3552
"16869",9462
"16870",8299
"16871",3064
"16872",48266
"16873",4599
"16874",7304
"16875",6560
"16876",34766
"16877",9459
"16878",8359
"16879",11262
"16880",7467
"16881",3412
"16882",3811
"16883",3256
"16884",7448
"16885",5067
"16886",23539
"16887",7323
"16888",4735
"16889",6669
"16890",7499
"16891",4409
"16892",14599
"16893",4402
"16894",10466
"16895",3684
"16896",14569
"16897",4347
"16898",6869
"16899",5197
"16900",5507
"16901",2446
"16902",23696
"16903",3378
"16904",5435
"16905",3805
"16906",5396
"16907",4611
"16908",8212
"16909",2718
"16910",6500
"16911",4137
"16912",3965
"16913",7112
"16914",3967
"16915",15602
"16916",7643
"16917",2805
"16918",4848
"16919",6981
"16920",5203
"16921",7098
"16922",5378
"16923",9420
"16924",3132
"16925",10880
"16926",9307
"16927",22954
"16928",3365
"16929",5921
"16930",4553
"16931",47680
"16932",5792
"16933",3448
"16934",3532
"16935",10381
"16936",5079
"16937",7957
"16938",6880
"16939",14468
"16940",26359
"16941",6929
"16942",7414
"16943",6847
"16944",9194
"16945",3692
"16946",5302
"16947",3713
"16948",15498
"16949",7258
"16950",4368
"16951",3787
"16952",6728
"16953",8269
"16954",13350
"16955",14487
"16956",5442
"16957",3659
"16958",7509
"16959",7604
"16960",4367
"16961",6049
"16962",10728
"16963",6595
"16964",17046
"16965",10656
"16966",5069
"16967",3065
"16968",3095
"16969",5811
"16970",3859
"16971",3032
