,±¸¸ÅÈ½¼ö,±¸¸ÅÈ½¼ö,±¸¸ÅÈ½¼ö,±¸¸ÅÈ½¼ö,ÃÑ±¸¸Å¾×,ÃÑ±¸¸Å¾×,ÃÑ±¸¸Å¾×,ÃÑ±¸¸Å¾×,Æò±Õ±¸¸Å¾×,Æò±Õ±¸¸Å¾×,Æò±Õ±¸¸Å¾×,Æò±Õ±¸¸Å¾×
17018,2.0,3246.0,6.0,,63721.0,40649377.0,70919.0,,31861.0,12523.0,11820.0,
17019,25.0,139.0,3314.0,,1884187.0,874469.0,18139798.0,,75367.0,6291.0,5474.0,
17020,4.0,1746.0,9.0,,122884.0,10805300.0,69851.0,,30721.0,6189.0,7761.0,
17021,38.0,2.0,1904.0,,3497565.0,106888.0,14085215.0,,92041.0,53444.0,7398.0,
17022,2.0,1043.0,1.0,,16338.0,5499146.0,2652.0,,8169.0,5272.0,2652.0,
17023,534.0,1209.0,45.0,6.0,13277283.0,7042833.0,122309.0,25601.0,24864.0,5825.0,2718.0,4267.0
17024,487.0,581.0,4.0,,59261105.0,3538967.0,39301.0,,121686.0,6091.0,9825.0,
17025,1151.0,934.0,1.0,,20470490.0,9542540.0,172748.0,,17785.0,10217.0,172748.0,
17026,652.0,20.0,17.0,2.0,57452003.0,140529.0,67577.0,16269.0,88117.0,7026.0,3975.0,8135.0
17027,761.0,181.0,94.0,,17241470.0,1895469.0,324958.0,,22656.0,10472.0,3457.0,
17028,473.0,799.0,,9.0,11757587.0,3471600.0,,64209.0,24857.0,4345.0,,7134.0
17029,18.0,1235.0,39.0,1.0,1010098.0,15517993.0,208500.0,4505.0,56117.0,12565.0,5346.0,4505.0
17030,1.0,4.0,2551.0,,41263.0,31084.0,11396361.0,,41263.0,7771.0,4467.0,
17031,12.0,1606.0,76.0,,377273.0,9865382.0,468729.0,,31439.0,6143.0,6167.0,
17032,4.0,3.0,2101.0,,484872.0,65919.0,14640784.0,,121218.0,21973.0,6968.0,
17033,,180.0,3294.0,,,1464639.0,13399164.0,,,8137.0,4068.0,
17034,3.0,5.0,1836.0,,799954.0,43381.0,9217807.0,,266651.0,8676.0,5021.0,
17035,58.0,35.0,1280.0,,8805311.0,185365.0,13795248.0,,151816.0,5296.0,10778.0,
17036,586.0,1842.0,23.0,,42359512.0,13663105.0,74690.0,,72286.0,7418.0,3247.0,
17037,476.0,269.0,298.0,3.0,59299490.0,2563017.0,1283311.0,7872.0,124579.0,9528.0,4306.0,2624.0
17038,617.0,324.0,89.0,,42359232.0,5313278.0,333433.0,,68654.0,16399.0,3746.0,
17039,13.0,2677.0,78.0,,850244.0,15276533.0,316528.0,,65403.0,5707.0,4058.0,
17040,20.0,52.0,1004.0,,1315360.0,273570.0,4095100.0,,65768.0,5261.0,4079.0,
17041,18.0,27.0,3050.0,,427962.0,263052.0,15633221.0,,23776.0,9743.0,5126.0,
17042,607.0,7.0,42.0,,8054559.0,88389.0,227216.0,,13269.0,12627.0,5410.0,
17043,570.0,24.0,1116.0,1.0,85791384.0,660945.0,5911242.0,12136.0,150511.0,27539.0,5297.0,12136.0
17044,8.0,1433.0,34.0,,495945.0,8526396.0,96444.0,,61993.0,5950.0,2837.0,
17045,39.0,2229.0,11.0,,359585.0,11796331.0,24635.0,,9220.0,5292.0,2240.0,
17046,893.0,542.0,11.0,,35301554.0,7138381.0,44538.0,,39531.0,13170.0,4049.0,
17047,4.0,8.0,1235.0,,68858.0,40104.0,6872363.0,,17215.0,5013.0,5565.0,
17048,2.0,806.0,13.0,,66546.0,5317768.0,76309.0,,33273.0,6598.0,5870.0,
17049,3.0,1425.0,64.0,,64964.0,14225447.0,156307.0,,21655.0,9983.0,2442.0,
17050,52.0,1986.0,2.0,,4790983.0,18006108.0,4206.0,,92134.0,9067.0,2103.0,
17051,1.0,1501.0,18.0,,49556.0,5163306.0,42260.0,,49556.0,3440.0,2348.0,
17052,7.0,782.0,15.0,,505901.0,11167357.0,41609.0,,72272.0,14281.0,2774.0,
17053,668.0,1131.0,210.0,,11026764.0,5964636.0,796491.0,,16507.0,5274.0,3793.0,
17054,462.0,47.0,1.0,,9170582.0,309840.0,6082.0,,19850.0,6592.0,6082.0,
17055,49.0,228.0,1496.0,,3867254.0,1290037.0,6818899.0,,78924.0,5658.0,4558.0,
17056,42.0,15.0,,199.0,3736630.0,182596.0,,2422888.0,88967.0,12173.0,,12175.0
17057,31.0,36.0,1721.0,,2601547.0,523559.0,13625079.0,,83921.0,14543.0,7917.0,
17058,7.0,14.0,2582.0,,264156.0,126993.0,25279026.0,,37737.0,9071.0,9790.0,
17059,818.0,1046.0,1.0,1.0,113529517.0,5912366.0,1314.0,7320.0,138789.0,5652.0,1314.0,7320.0
17060,416.0,550.0,7.0,,22392233.0,4865953.0,60546.0,,53827.0,8847.0,8649.0,
17061,831.0,1.0,2.0,,20026156.0,15348.0,11402.0,,24099.0,15348.0,5701.0,
17062,490.0,94.0,6.0,,10483697.0,1005962.0,13452.0,,21395.0,10702.0,2242.0,
17063,2.0,17.0,2558.0,1.0,704584.0,718091.0,5730883.0,1771.0,352292.0,42241.0,2240.0,1771.0
17064,453.0,3.0,475.0,,28155867.0,24878.0,1851455.0,,62154.0,8293.0,3898.0,
17065,41.0,1237.0,2.0,,679062.0,9276450.0,3449.0,,16562.0,7499.0,1725.0,
17066,1.0,972.0,7.0,,4289.0,6924367.0,32277.0,,4289.0,7124.0,4611.0,
17067,479.0,337.0,182.0,,69707422.0,2463843.0,646178.0,,145527.0,7311.0,3550.0,
17068,13.0,14.0,1976.0,,108655.0,42868.0,6845552.0,,8358.0,3062.0,3464.0,
17069,161.0,1929.0,19.0,,12727198.0,17296663.0,79031.0,,79051.0,8967.0,4160.0,
17070,158.0,1139.0,4.0,,12594436.0,9148798.0,22381.0,,79712.0,8032.0,5595.0,
17071,1.0,747.0,9.0,,110855.0,4076443.0,107230.0,,110855.0,5457.0,11914.0,
17072,815.0,206.0,185.0,1.0,27597078.0,4388280.0,763202.0,10825.0,33861.0,21302.0,4125.0,10825.0
17073,5.0,912.0,,,194605.0,6882326.0,,,38921.0,7546.0,,
17074,713.0,1.0,54.0,1.0,17936074.0,42368.0,288623.0,54006.0,25156.0,42368.0,5345.0,54006.0
17075,1.0,1666.0,20.0,,48646.0,15409859.0,71201.0,,48646.0,9250.0,3560.0,
17076,1.0,1019.0,2.0,,127927.0,5381861.0,7174.0,,127927.0,5282.0,3587.0,
17077,11.0,2.0,1997.0,,893363.0,141903.0,13799357.0,,81215.0,70952.0,6910.0,
17078,1.0,1562.0,6.0,,1486120.0,12445536.0,33374.0,,1486120.0,7968.0,5562.0,
17079,8.0,1041.0,638.0,33.0,588710.0,5502992.0,1479527.0,208077.0,73589.0,5286.0,2319.0,6305.0
17080,571.0,19.0,,,27294683.0,103871.0,,,47802.0,5467.0,,
17081,4.0,95.0,1245.0,,419249.0,532483.0,3779075.0,,104812.0,5605.0,3035.0,
17082,7.0,998.0,38.0,,380226.0,8093957.0,101781.0,,54318.0,8110.0,2678.0,
17083,12.0,5.0,1886.0,,1868252.0,156969.0,6915706.0,,155688.0,31394.0,3667.0,
17084,529.0,241.0,4.0,,7858240.0,1411715.0,13468.0,,14855.0,5858.0,3367.0,
17085,73.0,13.0,,,5198301.0,82491.0,,,71210.0,6345.0,,
17086,800.0,,,,41092416.0,,,,51366.0,,,
17087,542.0,26.0,,,34859996.0,318150.0,,,64317.0,12237.0,,
17088,1.0,50.0,1891.0,,10095.0,327227.0,8957016.0,,10095.0,6545.0,4737.0,
17089,470.0,245.0,,1.0,38542645.0,2854065.0,,2148.0,82006.0,11649.0,,2148.0
17090,437.0,16.0,,5.0,4505385.0,68703.0,,51349.0,10310.0,4294.0,,10270.0
17091,700.0,19.0,12.0,,50448830.0,572677.0,44913.0,,72070.0,30141.0,3743.0,
17092,506.0,1457.0,5.0,,16428286.0,17844028.0,11580.0,,32467.0,12247.0,2316.0,
17093,23.0,868.0,3.0,,1349501.0,6913512.0,7005.0,,58674.0,7965.0,2335.0,
17094,1.0,7.0,,,25421.0,1729812.0,,,25421.0,247116.0,,
17095,486.0,676.0,1.0,,65579528.0,4894781.0,4110.0,,134937.0,7241.0,4110.0,
17096,6.0,6.0,3229.0,,223686.0,77030.0,12743217.0,,37281.0,12838.0,3946.0,
17097,,4.0,1556.0,4.0,,16676.0,4864615.0,18930.0,,4169.0,3126.0,4733.0
17098,11.0,649.0,8.0,,1295247.0,7231937.0,29632.0,,117750.0,11143.0,3704.0,
17099,6.0,158.0,3598.0,,176531.0,1661181.0,9204381.0,,29422.0,10514.0,2558.0,
17100,481.0,5.0,,1.0,15962441.0,52369.0,,1652.0,33186.0,10474.0,,1652.0
17101,38.0,10.0,1459.0,,8419924.0,58829.0,8142759.0,,221577.0,5883.0,5581.0,
17102,5.0,1409.0,15.0,,590099.0,8580625.0,93682.0,,118020.0,6090.0,6245.0,
17103,2.0,2050.0,2.0,,26162.0,17789740.0,15481.0,,13081.0,8678.0,7741.0,
17104,7.0,101.0,1795.0,,502715.0,1111064.0,6723962.0,,71816.0,11001.0,3746.0,
17105,11.0,1625.0,7.0,,1020098.0,12878309.0,17852.0,,92736.0,7925.0,2550.0,
17106,1.0,1526.0,5.0,,6574.0,10751914.0,39170.0,,6574.0,7046.0,7834.0,
17107,629.0,198.0,8.0,4.0,29720012.0,1718317.0,21134.0,38131.0,47250.0,8678.0,2642.0,9533.0
17108,553.0,80.0,80.0,1.0,15826213.0,872172.0,327889.0,5519.0,28619.0,10902.0,4099.0,5519.0
17109,567.0,16.0,1.0,,6955741.0,276240.0,8081.0,,12268.0,17265.0,8081.0,
17110,40.0,,47.0,139.0,515830.0,,110048.0,792465.0,12896.0,,2341.0,5701.0
17111,3.0,259.0,2352.0,,298268.0,3701347.0,8137274.0,,99423.0,14291.0,3460.0,
17112,514.0,373.0,,13.0,16480948.0,2423442.0,,169344.0,32064.0,6497.0,,13026.0
17113,4.0,51.0,2638.0,,1418571.0,1662440.0,8026893.0,,354643.0,32597.0,3043.0,
17114,734.0,151.0,7.0,,17095232.0,1596134.0,35133.0,,23291.0,10570.0,5019.0,
17115,43.0,2082.0,,1.0,1539276.0,10528759.0,,1239.0,35797.0,5057.0,,1239.0
17116,14.0,1922.0,2.0,13.0,892892.0,16839078.0,4100.0,155324.0,63778.0,8761.0,2050.0,11948.0
17117,1.0,7.0,1694.0,,15646.0,153192.0,21859809.0,,15646.0,21885.0,12904.0,
17118,,,1551.0,,,,10697589.0,,,,6897.0,
17119,222.0,2038.0,613.0,,31879227.0,29074230.0,2237292.0,,143600.0,14266.0,3650.0,
17120,116.0,879.0,66.0,2.0,3317218.0,9695848.0,117380.0,4551.0,28597.0,11031.0,1778.0,2276.0
17121,18.0,1367.0,44.0,,647100.0,9754305.0,103342.0,,35950.0,7136.0,2349.0,
17122,13.0,26.0,2361.0,,1752347.0,574192.0,8589466.0,,134796.0,22084.0,3638.0,
17123,3.0,34.0,1569.0,,267605.0,486611.0,5689534.0,,89202.0,14312.0,3626.0,
17124,5.0,3.0,1912.0,,244196.0,72705.0,11104970.0,,48839.0,24235.0,5808.0,
17125,6.0,3.0,2065.0,,61224.0,4532.0,4960253.0,,10204.0,1511.0,2402.0,
17126,493.0,26.0,,,12999671.0,134959.0,,,26369.0,5191.0,,
17127,477.0,207.0,1299.0,,19559148.0,2441023.0,4673746.0,,41005.0,11792.0,3598.0,
17128,14.0,1135.0,106.0,,1070745.0,10131021.0,626598.0,,76482.0,8926.0,5911.0,
17129,803.0,6.0,26.0,,831991552.0,37338.0,159058.0,,1036104.0,6223.0,6118.0,
17130,503.0,121.0,20.0,1.0,13356107.0,834273.0,60738.0,2252.0,26553.0,6895.0,3037.0,2252.0
17131,779.0,277.0,11.0,1.0,14107156.0,2050056.0,63409.0,2002.0,18109.0,7401.0,5764.0,2002.0
17132,18.0,1505.0,5.0,,1184747.0,18004172.0,16584.0,,65819.0,11963.0,3317.0,
17133,1.0,2.0,1651.0,,8593.0,13268.0,9216533.0,,8593.0,6634.0,5582.0,
17134,64.0,777.0,3.0,,3898571.0,13692252.0,2247.0,,60915.0,17622.0,749.0,
17135,104.0,1736.0,1.0,,3416196.0,10720072.0,4279.0,,32848.0,6175.0,4279.0,
17136,4.0,1778.0,133.0,,172685.0,11584842.0,505302.0,,43171.0,6516.0,3799.0,
17137,516.0,,7.0,6.0,18174951.0,,12578.0,93769.0,35223.0,,1797.0,15628.0
17138,2.0,628.0,1.0,,89427.0,5451422.0,3547.0,,44714.0,8681.0,3547.0,
17139,147.0,26.0,2669.0,,24367300.0,335441.0,16110632.0,,165764.0,12902.0,6036.0,
17140,58.0,872.0,65.0,,7867070.0,7231810.0,392699.0,,135639.0,8293.0,6042.0,
17141,24.0,1061.0,3.0,,1105390.0,20516896.0,6878.0,,46058.0,19337.0,2293.0,
17142,139.0,1888.0,33.0,,4392070.0,9143259.0,82330.0,,31598.0,4843.0,2495.0,
17143,1.0,114.0,2471.0,,23651.0,695782.0,8957415.0,,23651.0,6103.0,3625.0,
17144,3.0,17.0,2563.0,,572482.0,141904.0,7867198.0,,190827.0,8347.0,3070.0,
17145,632.0,163.0,29.0,,72701832.0,1946050.0,165921.0,,115035.0,11939.0,5721.0,
17146,118.0,1836.0,8.0,,13542758.0,18775022.0,15137.0,,114769.0,10226.0,1892.0,
17147,4.0,1920.0,13.0,,332075.0,23066358.0,29837.0,,83019.0,12014.0,2295.0,
17148,12.0,20.0,2250.0,,274470.0,120572.0,7752925.0,,22873.0,6029.0,3446.0,
17149,4.0,24.0,2481.0,,57376.0,150105.0,12040815.0,,14344.0,6254.0,4853.0,
17150,6.0,1785.0,178.0,,237548.0,13627306.0,1134887.0,,39591.0,7634.0,6376.0,
17151,4.0,1371.0,3.0,,515449.0,9677833.0,44499.0,,128862.0,7059.0,14833.0,
17152,39.0,2097.0,298.0,,4292419.0,18296425.0,825601.0,,110062.0,8725.0,2770.0,
17153,84.0,2093.0,119.0,,5772450.0,16291482.0,452859.0,,68720.0,7784.0,3806.0,
17154,13.0,1109.0,47.0,,926750.0,6537975.0,193227.0,,71288.0,5895.0,4111.0,
17155,560.0,,2.0,,35875707.0,,56530.0,,64064.0,,28265.0,
17156,96.0,883.0,,,5077131.0,7736897.0,,,52887.0,8762.0,,
17157,4.0,1211.0,13.0,,190176.0,15248127.0,50198.0,,47544.0,12591.0,3861.0,
17158,43.0,753.0,22.0,,1493012.0,6117802.0,51542.0,,34721.0,8125.0,2343.0,
17159,402.0,,,,11035373.0,,,,27451.0,,,
17160,2.0,27.0,2851.0,,58663.0,153818.0,14333677.0,,29332.0,5697.0,5028.0,
17161,23.0,1830.0,16.0,,1085558.0,12601557.0,36722.0,,47198.0,6886.0,2295.0,
17162,11.0,1656.0,,1.0,710479.0,10201493.0,,24722.0,64589.0,6160.0,,24722.0
17163,19.0,3.0,1851.0,7.0,594247.0,13957.0,5880289.0,130418.0,31276.0,4652.0,3177.0,18631.0
17164,11.0,172.0,1355.0,,800312.0,1040823.0,6532831.0,,72756.0,6051.0,4821.0,
17165,25.0,1788.0,11.0,,2797936.0,18174429.0,46713.0,,111917.0,10165.0,4247.0,
17166,5.0,1428.0,478.0,,438321.0,15174970.0,1755293.0,,87664.0,10627.0,3672.0,
17167,973.0,465.0,236.0,,12293006.0,2948897.0,509981.0,,12634.0,6342.0,2161.0,
17168,12.0,,45.0,,698980.0,,179254.0,,58248.0,,3983.0,
17169,14.0,2133.0,88.0,,574955.0,8937901.0,823884.0,,41068.0,4190.0,9362.0,
17170,506.0,91.0,5.0,,38095413.0,1089941.0,11125.0,,75287.0,11977.0,2225.0,
17171,11.0,1571.0,13.0,1.0,262102.0,9184679.0,137739.0,10509.0,23827.0,5846.0,10595.0,10509.0
17172,27.0,37.0,3124.0,,5450096.0,460357.0,16759774.0,,201855.0,12442.0,5365.0,
17173,3.0,769.0,237.0,6.0,119989.0,3940898.0,451516.0,10984.0,39996.0,5125.0,1905.0,1831.0
17174,1023.0,22.0,154.0,2.0,62521600.0,177918.0,734960.0,33223.0,61116.0,8087.0,4772.0,16612.0
17175,4.0,9.0,3495.0,,257794.0,65680.0,11070963.0,,64449.0,7298.0,3168.0,
17176,2.0,2223.0,16.0,,25227.0,12021893.0,79046.0,,12614.0,5408.0,4940.0,
17177,3.0,19.0,890.0,,38949.0,227142.0,5227975.0,,12983.0,11955.0,5874.0,
17178,2.0,674.0,30.0,,422134.0,9699201.0,115125.0,,211067.0,14391.0,3838.0,
17179,7.0,1.0,,114.0,163113.0,2145.0,,776424.0,23302.0,2145.0,,6811.0
17180,820.0,17.0,20.0,,21578398.0,812640.0,55089.0,,26315.0,47802.0,2754.0,
17181,551.0,39.0,8.0,,22369242.0,349903.0,15680.0,,40598.0,8972.0,1960.0,
17182,106.0,179.0,1482.0,,1243508.0,1184507.0,4571687.0,,11731.0,6617.0,3085.0,
17183,9.0,339.0,1678.0,,718602.0,1578089.0,6574309.0,,79845.0,4655.0,3918.0,
17184,5.0,1281.0,1.0,,84098.0,6250003.0,2260.0,,16820.0,4879.0,2260.0,
17185,3.0,5195.0,5.0,,278255.0,38420587.0,31527.0,,92752.0,7396.0,6305.0,
17186,24.0,15.0,2662.0,,2930221.0,224343.0,12677203.0,,122093.0,14956.0,4762.0,
17187,563.0,32.0,,4.0,7074129.0,157383.0,,26595.0,12565.0,4918.0,,6649.0
17188,581.0,197.0,73.0,1.0,5920822.0,2088572.0,398142.0,5006.0,10191.0,10602.0,5454.0,5006.0
17189,6.0,161.0,1866.0,1.0,627279.0,2768685.0,12990619.0,13047.0,104547.0,17197.0,6962.0,13047.0
17190,655.0,286.0,,6.0,6794234.0,1033871.0,,55910.0,10373.0,3615.0,,9318.0
17191,6.0,259.0,1782.0,,193169.0,4079274.0,9667574.0,,32195.0,15750.0,5425.0,
17192,2.0,15.0,2733.0,,313318.0,147237.0,8570075.0,,156659.0,9816.0,3136.0,
17193,2.0,2012.0,10.0,,187661.0,12341440.0,73966.0,,93831.0,6134.0,7397.0,
17194,7.0,42.0,1561.0,,225058.0,291329.0,6601215.0,,32151.0,6936.0,4229.0,
17195,1.0,17.0,,,391654.0,133476.0,,,391654.0,7852.0,,
17196,3.0,2099.0,96.0,,145302.0,11295886.0,228197.0,,48434.0,5382.0,2377.0,
17197,13.0,1673.0,15.0,,2263772.0,18398430.0,48067.0,,174136.0,10997.0,3204.0,
17198,499.0,,,,51853880.0,,,,103916.0,,,
17199,23.0,1534.0,27.0,,620406.0,14113346.0,172198.0,,26974.0,9200.0,6378.0,
17200,4.0,14.0,2228.0,,110569.0,237931.0,6615993.0,,27642.0,16995.0,2969.0,
17201,53.0,1960.0,2.0,,1686124.0,14233116.0,34376.0,,31814.0,7262.0,17188.0,
17202,690.0,3.0,111.0,,63218751.0,101542.0,582716.0,,91621.0,33847.0,5250.0,
17203,657.0,305.0,19.0,,30859027.0,3317501.0,74190.0,,46970.0,10877.0,3905.0,
17204,11.0,260.0,10.0,218.0,140617.0,1534516.0,34626.0,1322267.0,12783.0,5902.0,3463.0,6065.0
17205,552.0,67.0,41.0,,28130613.0,553925.0,128926.0,,50961.0,8268.0,3145.0,
17206,15.0,1285.0,9.0,,618070.0,13308962.0,45815.0,,41205.0,10357.0,5091.0,
17207,11.0,1398.0,2.0,,1062313.0,8190514.0,6192.0,,96574.0,5859.0,3096.0,
17208,1.0,13.0,,199.0,56184.0,90671.0,,932239.0,56184.0,6975.0,,4685.0
17209,5.0,2225.0,,3.0,633181.0,15417901.0,,15069.0,126636.0,6929.0,,5023.0
17210,15.0,1547.0,2.0,,1378611.0,14379665.0,7965.0,,91907.0,9295.0,3983.0,
17211,27.0,53.0,1889.0,,676111.0,830023.0,10610577.0,,25041.0,15661.0,5617.0,
17212,506.0,144.0,13.0,,41037886.0,2945286.0,26864.0,,81103.0,20453.0,2066.0,
17213,526.0,583.0,,1.0,9865571.0,4575803.0,,2091.0,18756.0,7849.0,,2091.0
17214,8.0,786.0,1.0,10.0,416578.0,11135759.0,3538.0,74319.0,52072.0,14168.0,3538.0,7432.0
17215,27.0,1231.0,12.0,,1915620.0,13842476.0,54257.0,,70949.0,11245.0,4521.0,
17216,61.0,2526.0,15.0,5.0,7319407.0,17040439.0,37280.0,29107.0,119990.0,6746.0,2485.0,5821.0
17217,64.0,1930.0,44.0,1.0,3318289.0,14072473.0,122262.0,14542.0,51848.0,7291.0,2779.0,14542.0
17218,2.0,2092.0,3.0,,114847.0,12965518.0,28242.0,,57424.0,6198.0,9414.0,
17219,421.0,106.0,1.0,,125010097.0,772583.0,1126.0,,296936.0,7289.0,1126.0,
17220,2.0,141.0,2129.0,,58870.0,1013992.0,6590707.0,,29435.0,7191.0,3096.0,
17221,22.0,1634.0,12.0,,1315701.0,11344721.0,28506.0,,59805.0,6943.0,2376.0,
17222,481.0,,6.0,,44392114.0,,22502.0,,92291.0,,3750.0,
17223,69.0,1156.0,353.0,,3675897.0,8165384.0,1177240.0,,53274.0,7063.0,3335.0,
17224,15.0,1026.0,2218.0,,925240.0,13985716.0,8944378.0,,61683.0,13631.0,4033.0,
17225,,1568.0,65.0,3.0,,7797397.0,442274.0,15979.0,,4973.0,6804.0,5326.0
17226,544.0,613.0,8.0,,20622293.0,5509479.0,17446.0,,37909.0,8988.0,2181.0,
17227,638.0,691.0,17.0,,74192255.0,4431596.0,74940.0,,116289.0,6413.0,4408.0,
17228,1.0,236.0,,,22596.0,1378014.0,,,22596.0,5839.0,,
17229,445.0,103.0,17.0,64.0,23536981.0,1365400.0,22418.0,873650.0,52892.0,13256.0,1319.0,13651.0
17230,25.0,,3.0,524.0,983572.0,,7240.0,3413315.0,39343.0,,2413.0,6514.0
17231,684.0,2.0,,,113809331.0,6164.0,,,166388.0,3082.0,,
17232,7.0,1267.0,254.0,,1150991.0,9731771.0,1118301.0,,164427.0,7681.0,4403.0,
17233,5.0,42.0,3508.0,,635703.0,319090.0,14824417.0,,127141.0,7597.0,4226.0,
17234,408.0,3.0,9.0,,14468735.0,49095.0,43521.0,,35463.0,16365.0,4836.0,
17235,464.0,312.0,15.0,,28124008.0,2347217.0,56746.0,,60612.0,7523.0,3783.0,
17236,,1498.0,132.0,,,10467979.0,627443.0,,,6988.0,4753.0,
17237,1.0,136.0,1695.0,,22031.0,691273.0,5784205.0,,22031.0,5083.0,3413.0,
17238,4.0,1199.0,1.0,,53065.0,6272025.0,8021.0,,13266.0,5231.0,8021.0,
17239,5.0,39.0,1949.0,,133828.0,283846.0,6131668.0,,26766.0,7278.0,3146.0,
17240,23.0,25.0,2032.0,,2724958.0,171937.0,10349987.0,,118476.0,6877.0,5093.0,
17241,4.0,775.0,151.0,1.0,86824.0,14109313.0,766823.0,2217.0,21706.0,18206.0,5078.0,2217.0
17242,50.0,14.0,920.0,,2179676.0,153621.0,3754222.0,,43594.0,10973.0,4081.0,
17243,2.0,1494.0,11.0,,83645.0,8567011.0,32844.0,,41823.0,5734.0,2986.0,
17244,29.0,35.0,1548.0,,967361.0,271468.0,5418735.0,,33357.0,7756.0,3500.0,
17245,20.0,1.0,3452.0,,1286299.0,10095.0,13993936.0,,64315.0,10095.0,4054.0,
17246,480.0,,,,55125386.0,,,,114845.0,,,
17247,627.0,16.0,61.0,,47876849.0,169861.0,146054.0,,76359.0,10616.0,2394.0,
17248,8.0,1939.0,1.0,1.0,156851.0,15163305.0,6181.0,4792.0,19606.0,7820.0,6181.0,4792.0
17249,1.0,61.0,1934.0,,50474.0,549979.0,8895455.0,,50474.0,9016.0,4600.0,
17250,1.0,10.0,2093.0,,57010.0,81393.0,9917842.0,,57010.0,8139.0,4739.0,
17251,26.0,105.0,,284.0,1250799.0,626416.0,,3214114.0,48108.0,5966.0,,11317.0
17252,2.0,1.0,1695.0,,380214.0,4826.0,4956415.0,,190107.0,4826.0,2924.0,
17253,40.0,33.0,2668.0,,3438217.0,308762.0,15740263.0,,85955.0,9356.0,5900.0,
17254,27.0,,2252.0,,1741977.0,,14294057.0,,64518.0,,6347.0,
17255,25.0,778.0,11.0,,961187.0,7755105.0,38583.0,,38447.0,9968.0,3508.0,
17256,3.0,1804.0,428.0,,31933.0,20348924.0,2723202.0,,10644.0,11280.0,6363.0,
17257,63.0,1841.0,2.0,,3630697.0,13246763.0,14960.0,,57630.0,7195.0,7480.0,
17258,646.0,60.0,10.0,,112226676.0,630036.0,64434.0,,173726.0,10501.0,6443.0,
17259,15.0,1885.0,1.0,,690099.0,13407976.0,6602.0,,46007.0,7113.0,6602.0,
17260,15.0,1446.0,3.0,,951876.0,11552909.0,66695.0,,63458.0,7990.0,22232.0,
17261,1.0,857.0,9.0,,10136.0,15561408.0,43630.0,,10136.0,18158.0,4848.0,
17262,614.0,,,,104989051.0,,,,170992.0,,,
17263,4.0,155.0,1573.0,,157197.0,1348358.0,3938744.0,,39299.0,8699.0,2504.0,
17264,69.0,334.0,2380.0,,3322987.0,2912404.0,10465248.0,,48159.0,8720.0,4397.0,
17265,4.0,875.0,25.0,,473331.0,18513662.0,165765.0,,118333.0,21158.0,6631.0,
17266,9.0,31.0,1824.0,,457633.0,405367.0,12445654.0,,50848.0,13076.0,6823.0,
17267,2.0,202.0,2259.0,,523908.0,1713223.0,9538974.0,,261954.0,8481.0,4223.0,
17268,38.0,1279.0,9.0,,2103267.0,8724697.0,50355.0,,55349.0,6821.0,5595.0,
17269,96.0,1396.0,,21.0,4626606.0,10876693.0,,162311.0,48194.0,7791.0,,7729.0
17270,486.0,3.0,475.0,,27566528.0,26542.0,1871936.0,,56721.0,8847.0,3941.0,
17271,492.0,473.0,86.0,,46454536.0,4341224.0,375500.0,,94420.0,9178.0,4366.0,
17272,1.0,77.0,2647.0,,170919.0,1213971.0,8173588.0,,170919.0,15766.0,3088.0,
17273,839.0,155.0,410.0,,22531893.0,1074980.0,2801511.0,,26856.0,6935.0,6833.0,
17274,3.0,326.0,2035.0,,87403.0,2463697.0,8792550.0,,29134.0,7557.0,4321.0,
17275,18.0,2162.0,11.0,,1295458.0,12188085.0,75055.0,,71970.0,5637.0,6823.0,
17276,49.0,1102.0,2.0,2.0,3082390.0,4835747.0,8374.0,12491.0,62906.0,4388.0,4187.0,6246.0
17277,5.0,9.0,,,638669.0,73204.0,,,127734.0,8134.0,,
17278,13.0,1.0,2491.0,,2250094.0,1774.0,5729873.0,,173084.0,1774.0,2300.0,
17279,3.0,1417.0,4.0,,90991.0,6698330.0,14764.0,,30330.0,4727.0,3691.0,
17280,606.0,126.0,12.0,,85236253.0,1258113.0,55612.0,,140654.0,9985.0,4634.0,
17281,3.0,612.0,2.0,,253431.0,24537052.0,4842.0,,84477.0,40093.0,2421.0,
17282,962.0,9.0,100.0,,90704237.0,142302.0,586886.0,,94287.0,15811.0,5869.0,
17283,8.0,2.0,2074.0,,1029113.0,11795.0,10669173.0,,128639.0,5898.0,5144.0,
17284,597.0,796.0,95.0,,45329819.0,7723423.0,337186.0,,75929.0,9703.0,3549.0,
17285,5.0,529.0,80.0,,436178.0,15176102.0,345361.0,,87236.0,28688.0,4317.0,
17286,3.0,2946.0,23.0,,199312.0,17696845.0,85557.0,,66437.0,6007.0,3720.0,
17287,853.0,9.0,233.0,,66951552.0,59355.0,1152442.0,,78490.0,6595.0,4946.0,
17288,3.0,,2877.0,,19979.0,,10208493.0,,6660.0,,3548.0,
17289,4.0,2217.0,,,283920.0,19091313.0,,,70980.0,8611.0,,
17290,957.0,,2.0,,50247446.0,,2579.0,,52505.0,,1290.0,
17291,4.0,1270.0,21.0,,595155.0,8526482.0,100870.0,,148789.0,6714.0,4803.0,
17292,15.0,1442.0,11.0,,370965.0,8264065.0,15016.0,,24731.0,5731.0,1365.0,
17293,222.0,259.0,,,11032623.0,1694738.0,,,49697.0,6543.0,,
