,고객번호,식품_증감율,식품_변동율,식품_(증감*0.8)+(변동*0.2),식품CV,의류_증감율,의류_변동율,의류_(증감*0.8)+(변동*0.2),의류CV,생활_증감율,생활_변동율,생활_(증감*0.8)+(변동*0.2),생활CV
17161,17503,2.0,2.0,2.0,0.32500498554637325,0.0,8.0,1.6,0.9045721378224363,1.0,5.0,1.8,0.2991489643424678
17162,17504,0.0,2.0,0.4,0.5026306079262997,1.0,3.0,1.4000000000000001,0.7401230747338702,0.0,2.0,0.4,0.31117301984230317
17163,17505,3.0,7.0,3.8000000000000007,0.4759344647418743,2.0,2.0,2.0,0.512076597261924,0.0,4.0,0.8,0.5338625780321209
17164,17506,0.0,2.0,0.4,0.16973328197482473,0.0,2.0,0.4,0.4372299462645763,2.0,4.0,2.4000000000000004,0.5601293532467074
17165,17507,0.0,4.0,0.8,0.13912280780051944,0.0,2.0,0.4,0.6744363789614721,2.0,6.0,2.8000000000000003,0.5260257404182378
17166,17508,2.0,4.0,2.4000000000000004,0.35274479367424627,0.0,2.0,0.4,0.9420867529118229,1.0,3.0,1.4000000000000001,0.29347035903748786
17167,17509,0.0,2.0,0.4,0.26066026427142175,-3.0,3.0,-1.8000000000000003,0.535042889509037,-1.0,3.0,-0.19999999999999996,0.39085350828707355
17168,17510,1.0,3.0,1.4000000000000001,0.29423337297311447,0.0,2.0,0.4,0.865984412787016,2.0,2.0,2.0,0.5696471501976464
17169,17511,2.0,6.0,2.8000000000000003,0.3763254196082039,2.0,4.0,2.4000000000000004,1.656192983147432,1.0,1.0,1.0,0.4778079794508657
17170,17512,0.0,2.0,0.4,0.2431894711666507,1.0,7.0,2.2,1.2284495832535112,1.0,3.0,1.4000000000000001,0.4198721792582069
17171,17513,-1.0,3.0,-0.19999999999999996,0.32374793235724947,0.0,2.0,0.4,0.49722761946612465,1.0,3.0,1.4000000000000001,0.46283255098688564
17172,17514,-1.0,3.0,-0.19999999999999996,0.2578069224568891,2.0,2.0,2.0,0.8277366829907992,0.0,0.0,0.0,0.5814046109475904
17173,17515,3.0,5.0,3.4000000000000004,0.4831839594997098,-1.0,3.0,-0.19999999999999996,1.1465266190707817,1.0,3.0,1.4000000000000001,0.6190948770841368
17174,17516,0.0,0.0,0.0,0.20346287497337917,0.0,0.0,0.0,0.38111761436748337,0.0,0.0,0.0,0.34680327055658966
17175,17517,1.0,3.0,1.4000000000000001,0.15070614928650009,1.0,1.0,1.0,0.8012232228459036,-1.0,7.0,0.6000000000000001,0.49305214880567083
17176,17518,0.0,2.0,0.4,0.0989773017527109,0.0,4.0,0.8,0.4068232812522423,0.0,2.0,0.4,0.28062593419681586
17177,17519,1.0,3.0,1.4000000000000001,0.1699595116974162,1.0,1.0,1.0,2.6457513110645903,1.0,7.0,2.2,0.5804654776122161
17178,17520,0.0,2.0,0.4,0.2106141919531703,1.0,5.0,1.8,1.2569360743691325,0.0,0.0,0.0,0.5140580351283462
17179,17521,1.0,3.0,1.4000000000000001,0.3376981200444835,2.0,4.0,2.4000000000000004,0.903723713723314,0.0,0.0,0.0,0.440665487433532
17180,17522,0.0,6.0,1.2000000000000002,0.5266225024621349,0.0,2.0,0.4,0.5236351244028399,1.0,3.0,1.4000000000000001,1.1474916263545507
17181,17523,1.0,5.0,1.8,0.33165338586893617,0.0,0.0,0.0,0.3593564526467286,-1.0,5.0,0.19999999999999996,0.6120144911363121
17182,17524,1.0,3.0,1.4000000000000001,0.14086702527473643,0.0,6.0,1.2000000000000002,0.8933834496592126,-2.0,4.0,-0.8,0.4729621112268571
17183,17525,-1.0,5.0,0.19999999999999996,0.3629662260788631,-1.0,7.0,0.6000000000000001,1.6311471529031143,0.0,4.0,0.8,0.3927166838084317
17184,17527,1.0,1.0,1.0,0.1294767511468647,1.0,7.0,2.2,1.3679015295180392,0.0,2.0,0.4,0.19701648962958584
17185,17528,0.0,2.0,0.4,1.1469481991878065,0.0,4.0,0.8,0.593674791451144,0.0,10.0,2.0,1.5049281830888221
17186,17529,1.0,5.0,1.8,0.38209700778314226,1.0,5.0,1.8,0.9624716071688671,-1.0,1.0,-0.6000000000000001,0.8058553534897194
17187,17530,0.0,4.0,0.8,1.3411550767135367,0.0,0.0,0.0,0.30917736548193925,2.0,8.0,3.2,1.345094010304322
17188,17531,1.0,3.0,1.4000000000000001,0.20895928760874927,0.0,2.0,0.4,0.7308017613038239,1.0,7.0,2.2,0.7252936930249687
17189,17532,3.0,5.0,3.4000000000000004,0.47207798812666574,0.0,2.0,0.4,0.5399189237671809,-1.0,7.0,0.6000000000000001,0.37513592519634115
17190,17533,1.0,3.0,1.4000000000000001,0.4186229152267246,1.0,1.0,1.0,0.47704684370830736,0.0,8.0,1.6,0.9411821901703724
17191,17534,1.0,1.0,1.0,0.18811107583958314,-1.0,3.0,-0.19999999999999996,2.280203289350856,1.0,3.0,1.4000000000000001,0.32743407894849436
17192,17535,1.0,3.0,1.4000000000000001,0.1497684741845909,0.0,2.0,0.4,0.38007081137847826,0.0,6.0,1.2000000000000002,0.6678513181430837
17193,17536,1.0,3.0,1.4000000000000001,0.27190554757018087,2.0,4.0,2.4000000000000004,1.052211010649889,0.0,0.0,0.0,0.3504778907213297
17194,17537,1.0,3.0,1.4000000000000001,0.40426108770492397,1.0,1.0,1.0,0.7016550824913209,0.0,0.0,0.0,0.2723548483667508
17195,17538,-1.0,1.0,-0.6000000000000001,0.4344145096971183,0.0,6.0,1.2000000000000002,0.5681606908573128,1.0,1.0,1.0,0.6677202908680071
17196,17539,0.0,0.0,0.0,0.1336707822969345,0.0,0.0,0.0,0.0,1.0,3.0,1.4000000000000001,1.9171372146439452
17197,17540,-3.0,9.0,-0.6000000000000003,1.1283609202950995,0.0,0.0,0.0,1.1582052936807345,2.0,6.0,2.8000000000000003,0.6961971980615842
17198,17541,0.0,0.0,0.0,1.0687283462327435,2.0,6.0,2.8000000000000003,1.10895689857108,1.0,3.0,1.4000000000000001,0.4135312542396798
17199,17542,-1.0,3.0,-0.19999999999999996,0.3026668080429753,1.0,3.0,1.4000000000000001,0.3024103851816981,0.0,4.0,0.8,0.5793618191651605
17200,17543,0.0,2.0,0.4,1.4581293934342254,0.0,6.0,1.2000000000000002,2.3328216842798497,4.0,8.0,4.800000000000001,1.1917105522843432
17201,17544,2.0,2.0,2.0,0.23336500607924887,0.0,6.0,1.2000000000000002,0.7055722200368278,-1.0,1.0,-0.6000000000000001,0.4839309326043459
17202,17545,0.0,4.0,0.8,0.2501454200276002,1.0,3.0,1.4000000000000001,0.6768610069507967,2.0,2.0,2.0,0.6075987004719242
17203,17546,2.0,2.0,2.0,0.518850277777523,1.0,1.0,1.0,0.7117718977098306,2.0,6.0,2.8000000000000003,0.71872704793292
17204,17547,0.0,0.0,0.0,0.8479266082762479,1.0,5.0,1.8,0.7209117548270294,3.0,7.0,3.8000000000000007,1.3072094201228992
17205,17548,0.0,0.0,0.0,0.1817246766364201,0.0,4.0,0.8,0.7981523638202407,0.0,4.0,0.8,0.42195779085754503
17206,17549,0.0,2.0,0.4,0.35051349554371336,1.0,1.0,1.0,0.4027740920138636,1.0,9.0,2.6,1.4561272880083547
17207,17550,-3.0,5.0,-1.4000000000000004,1.0025369860149345,0.0,6.0,1.2000000000000002,0.9711763409927046,0.0,2.0,0.4,1.03225515646234
17208,17551,-1.0,3.0,-0.19999999999999996,0.3530304955952343,0.0,0.0,0.0,0.32349878230799645,0.0,0.0,0.0,1.0159574602893022
17209,17552,0.0,2.0,0.4,0.3525904656321552,0.0,0.0,0.0,0.7337843961508929,0.0,0.0,0.0,0.30993096227072214
17210,17553,2.0,2.0,2.0,0.3477255840654744,0.0,4.0,0.8,0.5850815093521459,0.0,8.0,1.6,0.989251996623915
17211,17554,1.0,3.0,1.4000000000000001,0.5203748123412869,0.0,4.0,0.8,0.6114948469811168,-1.0,3.0,-0.19999999999999996,0.39134626014652085
17212,17555,0.0,4.0,0.8,0.19763225518865699,0.0,4.0,0.8,1.1227991843722516,0.0,6.0,1.2000000000000002,0.542133006984216
17213,17556,0.0,0.0,0.0,0.6795404927151897,0.0,0.0,0.0,0.3210491126852567,0.0,6.0,1.2000000000000002,0.4997691820262466
17214,17557,-2.0,4.0,-0.8,0.4870633904778965,0.0,2.0,0.4,0.4419682237788718,0.0,4.0,0.8,0.7334335135555692
17215,17558,0.0,0.0,0.0,0.38209162415384457,0.0,6.0,1.2000000000000002,0.9034153169955015,1.0,3.0,1.4000000000000001,0.6148132722177125
17216,17559,1.0,3.0,1.4000000000000001,0.26704519475836375,1.0,3.0,1.4000000000000001,0.7166871646013817,2.0,10.0,3.6,1.208536330926294
17217,17560,1.0,5.0,1.8,0.24189647126192207,0.0,0.0,0.0,0.5197545757524752,1.0,7.0,2.2,1.0141555571408503
17218,17561,0.0,2.0,0.4,0.24695953615664826,0.0,0.0,0.0,0.3463990867298837,2.0,10.0,3.6,1.345750092099661
17219,17562,1.0,3.0,1.4000000000000001,0.34537084246761807,0.0,4.0,0.8,0.711432368905968,0.0,2.0,0.4,0.35064385461472486
17220,17563,-3.0,3.0,-1.8000000000000003,0.7546990232111003,0.0,0.0,0.0,0.5147819489265028,0.0,2.0,0.4,0.8374855137330952
17221,17564,0.0,0.0,0.0,0.18197596012675918,0.0,0.0,0.0,0.5284028459087958,2.0,8.0,3.2,1.0214224326219483
17222,17565,0.0,0.0,0.0,0.1359535697834515,0.0,2.0,0.4,0.344442490310774,0.0,0.0,0.0,0.1899285420357561
17223,17566,-2.0,2.0,-1.2000000000000002,0.555959580101288,0.0,2.0,0.4,0.5485214205913599,-1.0,5.0,0.19999999999999996,0.49201537018317043
17224,17567,2.0,6.0,2.8000000000000003,0.26545372366231484,0.0,2.0,0.4,0.6572715242893864,0.0,8.0,1.6,1.3553006710892617
17225,17568,1.0,1.0,1.0,0.29504888518087613,1.0,7.0,2.2,0.5934313947767638,1.0,5.0,1.8,0.7275451312821478
17226,17569,-1.0,7.0,0.6000000000000001,1.0647699941190936,0.0,0.0,0.0,0.39718092956375733,-1.0,9.0,1.0,0.8277514231878743
17227,17570,0.0,4.0,0.8,0.1754564078550658,1.0,3.0,1.4000000000000001,1.0530799346949515,-1.0,1.0,-0.6000000000000001,0.1657702699649329
17228,17571,0.0,6.0,1.2000000000000002,0.41634771170478313,0.0,0.0,0.0,0.45930810530172006,-2.0,6.0,-0.3999999999999999,0.49463042983441985
17229,17572,0.0,2.0,0.4,0.39500943794166354,-1.0,1.0,-0.6000000000000001,0.44026142896155773,0.0,4.0,0.8,0.694335005683393
17230,17573,1.0,1.0,1.0,0.14918175124520533,0.0,2.0,0.4,0.5598442042458833,3.0,9.0,4.2,0.954169561042712
17231,17574,0.0,12.0,2.4000000000000004,0.9212370894686864,3.0,7.0,3.8000000000000007,1.423142999919549,1.0,9.0,2.6,2.2059423710226316
17232,17575,-2.0,12.0,0.8000000000000003,0.5700182671371974,1.0,1.0,1.0,0.5307300396132982,1.0,5.0,1.8,2.040492449689062
17233,17576,2.0,10.0,3.6,0.4551277555281488,0.0,0.0,0.0,0.515921108775176,0.0,8.0,1.6,2.0987629148998073
17234,17577,0.0,4.0,0.8,0.3943693345431991,0.0,4.0,0.8,0.36530579196832474,1.0,7.0,2.2,1.3990822833304333
17235,17578,2.0,4.0,2.4000000000000004,0.5157834178106983,1.0,7.0,2.2,2.2938529733400204,1.0,5.0,1.8,0.4478510908795664
17236,17579,1.0,5.0,1.8,0.4025600482167845,-1.0,3.0,-0.19999999999999996,0.6519795957853147,2.0,2.0,2.0,0.7953324216698436
17237,17580,0.0,0.0,0.0,0.23010285273644626,0.0,2.0,0.4,0.5125465983071481,0.0,2.0,0.4,0.9824631334812849
17238,17581,1.0,5.0,1.8,0.3511809321323056,0.0,0.0,0.0,0.3678314359492107,0.0,2.0,0.4,0.19825032915615873
17239,17582,0.0,4.0,0.8,0.213231049252481,0.0,0.0,0.0,0.6000184375986408,0.0,0.0,0.0,0.5392658120171189
17240,17583,0.0,0.0,0.0,0.5942082907525567,0.0,0.0,0.0,0.3160258507127041,1.0,3.0,1.4000000000000001,1.1932957606766759
17241,17584,0.0,0.0,0.0,0.15759509453118858,-1.0,1.0,-0.6000000000000001,0.5930868849047874,0.0,4.0,0.8,0.4599419965012291
17242,17585,2.0,2.0,2.0,0.4546670931386281,0.0,2.0,0.4,0.5447930473958366,2.0,4.0,2.4000000000000004,0.4722593849193373
17243,17586,-2.0,6.0,-0.3999999999999999,0.5174794743237077,-1.0,3.0,-0.19999999999999996,0.5807088392968187,0.0,10.0,2.0,1.5733639893558755
17244,17587,3.0,3.0,3.0000000000000004,0.4512841468874707,0.0,2.0,0.4,2.6457513110645903,0.0,2.0,0.4,0.6275021602676535
17245,17588,0.0,2.0,0.4,0.32047816807333035,1.0,3.0,1.4000000000000001,0.42600410398736893,0.0,6.0,1.2000000000000002,0.7721313948984393
17246,17589,0.0,0.0,0.0,0.11205712716045318,2.0,4.0,2.4000000000000004,0.7079105585761941,-1.0,7.0,0.6000000000000001,0.6690262139790484
17247,17590,1.0,5.0,1.8,0.7814767062332053,0.0,6.0,1.2000000000000002,0.9813511418055643,0.0,4.0,0.8,0.8059899268387839
17248,17591,0.0,4.0,0.8,0.24214493466972517,1.0,3.0,1.4000000000000001,0.7273406166219284,0.0,10.0,2.0,0.564544690831936
17249,17592,0.0,2.0,0.4,0.19384377877531384,3.0,5.0,3.4000000000000004,1.234056156773533,0.0,2.0,0.4,0.9238020065446456
17250,17593,-1.0,5.0,0.19999999999999996,0.23315664319399715,-1.0,3.0,-0.19999999999999996,0.5853198068297102,0.0,4.0,0.8,0.9516480060320109
17251,17594,-1.0,5.0,0.19999999999999996,0.3341918204716705,0.0,4.0,0.8,2.2985596039189664,0.0,6.0,1.2000000000000002,0.5293672558349748
17252,17595,1.0,1.0,1.0,0.543353411230167,-1.0,1.0,-0.6000000000000001,0.2614339529394331,-2.0,4.0,-0.8,0.6215142767917275
17253,17596,1.0,5.0,1.8,0.23042352715283906,0.0,0.0,0.0,0.5547711839841412,-3.0,5.0,-1.4000000000000004,0.8739228334398037
17254,17597,0.0,0.0,0.0,0.39074056172616894,0.0,0.0,0.0,0.2556181733243925,1.0,5.0,1.8,0.42159486083920755
17255,17598,0.0,2.0,0.4,0.25935716097027806,-2.0,6.0,-0.3999999999999999,0.809734249392961,0.0,2.0,0.4,0.5110545859511304
17256,17599,2.0,8.0,3.2,0.5634887891461944,1.0,3.0,1.4000000000000001,0.5349669969521345,0.0,8.0,1.6,1.576562765709282
17257,17600,2.0,2.0,2.0,0.30214239956763517,-1.0,1.0,-0.6000000000000001,0.46166355498682154,-2.0,4.0,-0.8,0.8105836940595937
17258,17601,0.0,0.0,0.0,0.4087072584572317,0.0,2.0,0.4,0.42393279560024305,0.0,10.0,2.0,0.9178000756575506
17259,17602,3.0,3.0,3.0000000000000004,0.5349354856296404,0.0,0.0,0.0,0.16927284387010125,-1.0,5.0,0.19999999999999996,1.9404607338913575
17260,17603,3.0,3.0,3.0000000000000004,0.6837393514784003,2.0,8.0,3.2,1.000121227904342,3.0,3.0,3.0000000000000004,0.408273713583274
17261,17604,0.0,8.0,1.6,0.3138676118674975,0.0,0.0,0.0,0.36303413266173284,-2.0,12.0,0.8000000000000003,0.8946290802230054
17262,17605,-1.0,3.0,-0.19999999999999996,0.23052486214117512,0.0,2.0,0.4,0.40543064329572426,0.0,4.0,0.8,0.33636663152649127
17263,17606,-1.0,1.0,-0.6000000000000001,0.42325966660962316,0.0,0.0,0.0,0.4429264566637161,1.0,13.0,3.4000000000000004,1.0043126987045807
17264,17607,0.0,0.0,0.0,0.08324134280138913,1.0,5.0,1.8,1.4683620323827613,-1.0,5.0,0.19999999999999996,0.3785119100076994
17265,17608,0.0,0.0,0.0,0.14864013001141474,0.0,2.0,0.4,0.5452217758836114,0.0,4.0,0.8,0.3207203924215729
17266,17609,0.0,2.0,0.4,0.6226135778969302,0.0,0.0,0.0,0.296955081043133,1.0,3.0,1.4000000000000001,1.3332683268244678
17267,17610,0.0,0.0,0.0,0.31441570847677647,0.0,2.0,0.4,0.3076950657710692,2.0,10.0,3.6,1.4465173260350097
17268,17611,0.0,4.0,0.8,0.2213312577366154,0.0,8.0,1.6,1.8707718540262088,0.0,4.0,0.8,0.2914073197918755
17269,17612,1.0,3.0,1.4000000000000001,0.6357972513716831,-1.0,1.0,-0.6000000000000001,0.777777070880814,0.0,4.0,0.8,0.5711470723219767
17270,17613,1.0,5.0,1.8,0.5290229710548944,-1.0,3.0,-0.19999999999999996,1.3378949415629144,1.0,5.0,1.8,0.7081185398029903
17271,17614,-1.0,5.0,0.19999999999999996,0.31136639399584337,1.0,5.0,1.8,0.7332454183521702,2.0,4.0,2.4000000000000004,1.1425363238376678
17272,17615,-3.0,3.0,-1.8000000000000003,0.6417588401862753,2.0,2.0,2.0,1.5816548791752405,-1.0,5.0,0.19999999999999996,0.7606407798167886
17273,17616,1.0,1.0,1.0,0.3109583991877116,1.0,5.0,1.8,0.4880731606736921,2.0,4.0,2.4000000000000004,0.2710010468103855
17274,17617,-2.0,6.0,-0.3999999999999999,0.47873020343352435,0.0,2.0,0.4,0.6508859588775271,2.0,10.0,3.6,1.0538942788617822
17275,17618,3.0,11.0,4.6000000000000005,1.703445694293611,0.0,0.0,0.0,0.4934558805667656,0.0,6.0,1.2000000000000002,1.4563912551666076
17276,17619,1.0,3.0,1.4000000000000001,0.21696328144819418,1.0,5.0,1.8,1.4362783215857546,0.0,0.0,0.0,0.369315957415334
17277,17620,0.0,4.0,0.8,0.7602231326122889,0.0,0.0,0.0,0.26030060904013874,-1.0,9.0,1.0,0.9660252179715315
17278,17621,0.0,0.0,0.0,0.500658224438723,0.0,2.0,0.4,0.3485764633295006,-2.0,10.0,0.3999999999999999,0.9701539004901206
17279,17622,-2.0,2.0,-1.2000000000000002,0.3045470504136252,0.0,0.0,0.0,0.3115096324745964,-2.0,6.0,-0.3999999999999999,0.4730952290848027
17280,17623,0.0,0.0,0.0,0.21769357486371618,1.0,5.0,1.8,1.1226928980839441,1.0,5.0,1.8,0.3276107983049179
17281,17624,0.0,2.0,0.4,0.15464695555604394,0.0,2.0,0.4,0.5896725655990261,-1.0,3.0,-0.19999999999999996,0.13125383021450396
17282,17625,0.0,4.0,0.8,0.46370798678086117,1.0,1.0,1.0,0.5563678573682034,0.0,8.0,1.6,0.8119896166489772
17283,17626,-1.0,1.0,-0.6000000000000001,0.8236893062913233,0.0,8.0,1.6,1.0453063155855624,0.0,4.0,0.8,0.8835617422279335
17284,17627,1.0,3.0,1.4000000000000001,0.1431031007165922,1.0,3.0,1.4000000000000001,1.2430833180377319,0.0,2.0,0.4,0.5199360553374143
17285,17628,3.0,7.0,3.8000000000000007,0.3900073800774952,0.0,8.0,1.6,1.2656024897771412,1.0,3.0,1.4000000000000001,0.26202483854149344
17286,17629,2.0,8.0,3.2,0.4650976457679459,0.0,2.0,0.4,0.42231134363636175,2.0,4.0,2.4000000000000004,0.5952471711213092
17287,17630,0.0,0.0,0.0,0.09793460936001908,-2.0,6.0,-0.3999999999999999,1.2025550290853213,1.0,3.0,1.4000000000000001,0.29801067539816933
17288,17631,0.0,4.0,0.8,0.35314336687996223,0.0,0.0,0.0,0.38393704431792314,1.0,7.0,2.2,0.5788322103463351
17289,17632,0.0,6.0,1.2000000000000002,0.364610860650665,1.0,5.0,1.8,0.7662711438104594,0.0,6.0,1.2000000000000002,0.5414453818577225
17290,17633,2.0,4.0,2.4000000000000004,0.27636031112812914,0.0,2.0,0.4,0.48676299633174785,1.0,9.0,2.6,1.182023327711153
17291,17634,-2.0,4.0,-0.8,0.274036733345828,-1.0,5.0,0.19999999999999996,0.45143012437226976,1.0,3.0,1.4000000000000001,1.4028669233372586
17292,17635,0.0,2.0,0.4,0.19630318624785378,0.0,0.0,0.0,0.0,-1.0,5.0,0.19999999999999996,0.3643166667814784
17293,17636,0.0,4.0,0.8,0.24382402544569284,-1.0,3.0,-0.19999999999999996,1.1155969877407823,1.0,1.0,1.0,0.31190212021060126
17294,17637,0.0,0.0,0.0,0.29575256876010897,0.0,0.0,0.0,0.4566667387318406,1.0,3.0,1.4000000000000001,0.6624682654870214
17295,17638,0.0,2.0,0.4,0.7160243800528016,0.0,0.0,0.0,0.3084175168700523,-3.0,9.0,-0.6000000000000003,0.859374967701526
17296,17639,0.0,4.0,0.8,0.7889034526200792,0.0,2.0,0.4,0.31336554307095016,-3.0,7.0,-1.0000000000000002,0.652437637814381
17297,17640,3.0,3.0,3.0000000000000004,0.5295387398601412,2.0,2.0,2.0,0.6141760652845024,3.0,3.0,3.0000000000000004,0.9180916387386343
17298,17641,1.0,3.0,1.4000000000000001,0.17628883303494688,1.0,1.0,1.0,0.4425386963453026,0.0,0.0,0.0,0.5125056621642538
17299,17642,-2.0,4.0,-0.8,0.3003301499460325,0.0,4.0,0.8,1.4362493126464777,-1.0,3.0,-0.19999999999999996,0.31689424663032856
17300,17643,0.0,2.0,0.4,0.36533654729961396,1.0,3.0,1.4000000000000001,1.1658142251645465,0.0,2.0,0.4,0.48312902148021086
17301,17644,1.0,1.0,1.0,0.3658353358784106,0.0,6.0,1.2000000000000002,1.2886754749840632,2.0,4.0,2.4000000000000004,0.5551501125477668
17302,17645,0.0,2.0,0.4,0.26031102534203765,0.0,2.0,0.4,0.963661813793,0.0,4.0,0.8,0.28390120895038035
17303,17646,0.0,2.0,0.4,0.6312462781968297,0.0,0.0,0.0,0.5042783810515076,-3.0,7.0,-1.0000000000000002,1.2717014845133028
17304,17647,1.0,3.0,1.4000000000000001,0.2219388926374656,-1.0,1.0,-0.6000000000000001,0.2630149881765442,0.0,4.0,0.8,0.4541983533425027
17305,17648,1.0,7.0,2.2,0.4694181771528655,1.0,1.0,1.0,0.3335019707122197,1.0,3.0,1.4000000000000001,0.36967539128190036
17306,17649,1.0,3.0,1.4000000000000001,0.25031317103707035,0.0,4.0,0.8,1.5885679718236312,1.0,1.0,1.0,0.22470706781062919
17307,17651,0.0,2.0,0.4,0.2787763548471284,2.0,2.0,2.0,0.6165099568415229,-1.0,3.0,-0.19999999999999996,0.887590148674363
17308,17652,1.0,3.0,1.4000000000000001,0.16291784933595177,0.0,4.0,0.8,0.986388221612853,2.0,6.0,2.8000000000000003,0.3913571333762838
17309,17653,0.0,0.0,0.0,0.5571149289251692,2.0,2.0,2.0,0.8121708564842636,1.0,7.0,2.2,0.7459512930864199
17310,17654,-2.0,8.0,0.0,1.8065507030134527,0.0,0.0,0.0,0.44224721162688446,1.0,5.0,1.8,0.5041306927944912
17311,17655,1.0,3.0,1.4000000000000001,0.2291939937161522,1.0,3.0,1.4000000000000001,1.079825419490254,0.0,2.0,0.4,0.41421840900831347
17312,17656,0.0,0.0,0.0,0.5541201664424291,-1.0,5.0,0.19999999999999996,0.8119921133225769,-1.0,3.0,-0.19999999999999996,0.8490159662891691
17313,17657,2.0,6.0,2.8000000000000003,0.38265938219810036,-1.0,5.0,0.19999999999999996,1.181707837111295,1.0,3.0,1.4000000000000001,0.9677366006435665
17314,17658,1.0,3.0,1.4000000000000001,0.19497371342827516,0.0,2.0,0.4,0.3913839285935732,1.0,1.0,1.0,0.2723390876010027
17315,17659,-1.0,3.0,-0.19999999999999996,0.18967824466780722,0.0,0.0,0.0,0.4112065037863947,0.0,2.0,0.4,1.7496332810673265
17316,17660,0.0,2.0,0.4,0.8423369663421821,0.0,8.0,1.6,1.7978231743884776,2.0,6.0,2.8000000000000003,0.7688482561411522
17317,17661,-1.0,1.0,-0.6000000000000001,0.5788760529798143,0.0,8.0,1.6,0.93972604269295,-1.0,9.0,1.0,1.1450458701316681
17318,17662,1.0,3.0,1.4000000000000001,0.1531014320431856,1.0,5.0,1.8,0.9834873340651287,0.0,4.0,0.8,0.25128590061082806
17319,17663,0.0,2.0,0.4,0.2589307997798387,1.0,3.0,1.4000000000000001,0.36851616363874534,0.0,0.0,0.0,0.2678459050505753
17320,17664,2.0,2.0,2.0,0.511777080610802,0.0,2.0,0.4,0.4021835604253113,2.0,2.0,2.0,0.3389173923591917
17321,17665,0.0,6.0,1.2000000000000002,0.40882994042853493,-1.0,1.0,-0.6000000000000001,0.5900413635740057,-1.0,3.0,-0.19999999999999996,0.38926115622633245
17322,17666,2.0,8.0,3.2,0.7464497518663189,0.0,4.0,0.8,2.645751311064591,1.0,7.0,2.2,0.583487896139782
17323,17667,1.0,5.0,1.8,0.29446988528715873,1.0,5.0,1.8,1.269123571805401,0.0,8.0,1.6,0.6271190270435119
17324,17668,0.0,0.0,0.0,0.051013126024084095,0.0,2.0,0.4,0.5258658747956471,1.0,3.0,1.4000000000000001,0.2205495520093413
17325,17669,1.0,5.0,1.8,0.2159857397591944,0.0,2.0,0.4,1.2148160500966114,0.0,4.0,0.8,0.21950152863270136
17326,17670,2.0,2.0,2.0,0.2804675518087461,1.0,7.0,2.2,1.4028285400163096,1.0,5.0,1.8,0.5968855717412899
17327,17671,2.0,4.0,2.4000000000000004,0.2428473108221793,1.0,3.0,1.4000000000000001,0.8526416919104771,2.0,10.0,3.6,0.804403011744895
17328,17672,-3.0,9.0,-0.6000000000000003,0.4647610316941567,0.0,2.0,0.4,0.5223844085133166,-1.0,11.0,1.4000000000000001,0.6077522935918305
17329,17673,3.0,5.0,3.4000000000000004,0.5051237323837343,-1.0,7.0,0.6000000000000001,1.1915504733336812,3.0,3.0,3.0000000000000004,0.5202192597146567
17330,17674,0.0,4.0,0.8,0.20433517605367646,0.0,2.0,0.4,0.8099977140953027,0.0,6.0,1.2000000000000002,0.4621242176509789
17331,17675,0.0,4.0,0.8,0.14370481121305667,-1.0,3.0,-0.19999999999999996,0.8557641318363423,0.0,0.0,0.0,0.12719510486388055
17332,17676,0.0,4.0,0.8,0.2407202589591292,0.0,2.0,0.4,0.46554327098790727,1.0,5.0,1.8,0.8707098831887207
17333,17677,1.0,5.0,1.8,0.4476917874306364,-1.0,3.0,-0.19999999999999996,0.686232188455449,0.0,6.0,1.2000000000000002,0.5157170393736407
17334,17678,3.0,9.0,4.2,0.5544583588523568,3.0,3.0,3.0000000000000004,0.8408244121194499,3.0,3.0,3.0000000000000004,0.5308162771041781
17335,17679,1.0,3.0,1.4000000000000001,0.2157257916293296,3.0,7.0,3.8000000000000007,2.34323659093167,-1.0,5.0,0.19999999999999996,0.8087612454838299
17336,17680,0.0,2.0,0.4,0.1938732451874695,0.0,4.0,0.8,0.7837564727514696,0.0,4.0,0.8,0.197694171164079
17337,17681,1.0,5.0,1.8,0.3241200537284636,1.0,1.0,1.0,0.6313498459776061,3.0,7.0,3.8000000000000007,0.6756570561928148
17338,17682,1.0,3.0,1.4000000000000001,0.3507336716382688,0.0,0.0,0.0,0.45033856109975856,2.0,6.0,2.8000000000000003,0.5356948373972232
17339,17683,0.0,4.0,0.8,0.2336622961346138,0.0,4.0,0.8,0.4146486670500942,0.0,6.0,1.2000000000000002,0.3517165899328903
17340,17684,1.0,3.0,1.4000000000000001,0.29467143141000063,-1.0,5.0,0.19999999999999996,0.7003309824415505,1.0,1.0,1.0,0.4347685232722069
17341,17685,1.0,3.0,1.4000000000000001,0.19052188112964577,0.0,2.0,0.4,0.8812267750907211,1.0,1.0,1.0,0.287136266558952
17342,17686,0.0,4.0,0.8,0.2806115819068758,0.0,2.0,0.4,0.6145696235482527,3.0,5.0,3.4000000000000004,1.3583593206038151
17343,17687,0.0,0.0,0.0,0.09257974484028732,0.0,0.0,0.0,0.233113004385063,1.0,3.0,1.4000000000000001,0.37568780922731154
17344,17688,1.0,3.0,1.4000000000000001,0.17318090131212557,1.0,5.0,1.8,1.5648216383048754,-1.0,3.0,-0.19999999999999996,0.4433757335116844
