,고객번호,고급식료품_총구매액1,고급식료품_총구매액2,고급식료품_총구매액3,고급식료품_총구매액4,고급식료품_총구매액5,고급식료품_총구매액6,고급식료품_총구매액7,고급식료품_총구매액8,고급식료품_총구매횟수1,고급식료품_총구매횟수2,고급식료품_총구매횟수3,고급식료품_총구매횟수4,고급식료품_총구매횟수5,고급식료품_총구매횟수6,고급식료품_총구매횟수7,고급식료품_총구매횟수8
15369,15633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15370,15634,1581178.0,0.0,1194886.0,507625.0,455111.0,0.0,0.0,0.0,9.0,0.0,6.0,3.0,1.0,0.0,0.0,0.0
15371,15635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15372,15636,22584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15373,15637,0.0,841580.0,0.0,0.0,0.0,0.0,103613.0,1012554.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0
15374,15638,124335.0,211858.0,0.0,42125.0,227049.0,123104.0,70952.0,0.0,1.0,2.0,0.0,1.0,2.0,3.0,1.0,0.0
15375,15639,9841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15376,15640,0.0,0.0,526581.0,0.0,101136.0,0.0,52820.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0
15377,15641,19681.0,65411.0,0.0,85136.0,13754.0,73992.0,47302.0,13220.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0
15378,15642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15379,15643,0.0,0.0,494969.0,0.0,0.0,182298.0,253401.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0
15380,15644,0.0,0.0,0.0,0.0,0.0,48255.0,185264.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
15381,15645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15382,15646,205668.0,0.0,463674.0,0.0,416780.0,0.0,638572.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0
15383,15647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15384,15648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15385,15649,165617.0,62011.0,37849.0,113870.0,120068.0,0.0,5350.0,120482.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
15386,15650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15387,15651,41724.0,0.0,0.0,0.0,0.0,167715.0,0.0,34124.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0
15388,15652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15389,15653,0.0,2014075.0,1395314.0,60305.0,1551826.0,38604.0,1593388.0,0.0,0.0,5.0,3.0,1.0,8.0,1.0,4.0,0.0
15390,15654,23076.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15391,15655,158924.0,163887.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
15392,15656,0.0,12361.0,0.0,0.0,21158.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
15393,15657,0.0,0.0,0.0,1765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15394,15658,9742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15395,15659,248769.0,382676.0,255337.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0
15396,15660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15397,15661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15398,15662,0.0,0.0,67789.0,0.0,111249.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
15399,15664,74789.0,583349.0,0.0,7095.0,34336.0,0.0,77710.0,0.0,2.0,8.0,0.0,1.0,1.0,0.0,1.0,0.0
15400,15665,56091.0,0.0,0.0,0.0,0.0,21447.0,209479.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
15401,15666,0.0,484140.0,0.0,0.0,0.0,29918.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
15402,15667,111189.0,82201.0,149281.0,0.0,239591.0,275163.0,321190.0,330223.0,3.0,1.0,2.0,0.0,5.0,4.0,4.0,4.0
15403,15668,0.0,20076.0,0.0,0.0,0.0,0.0,0.0,29744.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
15404,15669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15405,15670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15406,15671,88565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15407,15672,0.0,0.0,0.0,0.0,0.0,2895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15408,15673,0.0,0.0,11185.0,0.0,0.0,31741.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
15409,15675,202616.0,354761.0,266634.0,108460.0,154838.0,166213.0,338207.0,65438.0,3.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0
15410,15676,153217.0,0.0,0.0,0.0,0.0,73992.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15411,15677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15412,15678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15413,15679,0.0,78287.0,76375.0,74760.0,755281.0,186908.0,386297.0,294306.0,0.0,2.0,1.0,1.0,3.0,4.0,3.0,3.0
15414,15680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15415,15681,88565.0,0.0,21467.0,0.0,0.0,0.0,14821.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0
15416,15682,8625.0,92708.0,72308.0,0.0,110228.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0
15417,15683,0.0,0.0,0.0,0.0,0.0,29918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15418,15684,0.0,46972.0,0.0,736.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
15419,15685,607654.0,659255.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15420,15686,0.0,0.0,39543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15421,15687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15422,15688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15423,15689,0.0,0.0,214551.0,507625.0,190236.0,0.0,282458.0,20573.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0
15424,15690,0.0,0.0,0.0,0.0,0.0,5790.0,12276.0,9080.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0
15425,15691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15426,15692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15427,15693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15428,15694,0.0,105069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15429,15695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15430,15696,13580.0,314382.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
15431,15698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15432,15699,38969.0,0.0,0.0,0.0,0.0,7024.0,10981.0,6536.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0
15433,15700,0.0,0.0,16382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15434,15701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15435,15702,0.0,0.0,50841.0,0.0,0.0,41821.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
15436,15703,0.0,305009.0,0.0,0.0,0.0,285243.0,0.0,173510.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0
15437,15704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15438,15705,0.0,0.0,0.0,0.0,0.0,6434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15439,15706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15440,15707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15441,15708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15442,15709,0.0,0.0,77957.0,878.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
15443,15710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15444,15711,5886.0,1710.0,1875.0,2208.0,0.0,1780.0,563.0,0.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0
15445,15712,0.0,0.0,0.0,0.0,0.0,2895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15446,15713,0.0,0.0,6350.0,21284.0,0.0,117958.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
15447,15714,0.0,0.0,10168.0,736.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
15448,15715,0.0,0.0,97615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
15449,15716,0.0,0.0,0.0,0.0,3135.0,38604.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
15450,15717,0.0,0.0,0.0,16637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15451,15718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15452,15719,0.0,20602.0,33894.0,61182.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0
15453,15720,0.0,0.0,0.0,0.0,69784.0,0.0,3255.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15454,15721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15455,15722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15456,15723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15457,15725,0.0,0.0,0.0,0.0,0.0,346794.0,123885.0,90886.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0
15458,15726,0.0,0.0,0.0,0.0,0.0,3217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15459,15727,112123.0,0.0,233870.0,0.0,0.0,0.0,0.0,23796.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15460,15728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15461,15729,0.0,0.0,0.0,24033.0,0.0,11581.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0
15462,15730,0.0,0.0,0.0,0.0,0.0,8686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15463,15731,0.0,0.0,0.0,0.0,0.0,10402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15464,15732,6199.0,0.0,17174.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
15465,15733,0.0,0.0,0.0,0.0,0.0,24128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
15466,15734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15467,15735,498384.0,41472.0,86091.0,111298.0,28318.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0
15468,15736,0.0,10198.0,62139.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
15469,15737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15470,15738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15471,15739,0.0,0.0,2644.0,0.0,0.0,10723.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
15472,15740,0.0,35023.0,8925.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
15473,15741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15474,15742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15475,15743,415862.0,0.0,0.0,0.0,0.0,0.0,472003.0,62794.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
15476,15744,0.0,28842.0,0.0,0.0,40454.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
15477,15745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15478,15746,0.0,0.0,0.0,0.0,0.0,0.0,39418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15479,15747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15480,15748,0.0,0.0,78974.0,8859.0,0.0,0.0,0.0,17260.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0
15481,15749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15482,15750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15483,15751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15484,15752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15485,15753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15486,15754,0.0,0.0,44063.0,0.0,0.0,105089.0,290398.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0
15487,15755,245030.0,93532.0,531348.0,9223.0,412634.0,82570.0,0.0,126414.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0
15488,15756,0.0,855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15489,15757,0.0,0.0,0.0,0.0,20025.0,62196.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
15490,15758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15491,15759,194843.0,96830.0,223702.0,349547.0,0.0,201707.0,63125.0,81550.0,1.0,6.0,1.0,3.0,0.0,1.0,1.0,2.0
15492,15760,18894.0,0.0,0.0,0.0,14715.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15493,15761,0.0,0.0,0.0,0.0,0.0,8579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15494,15762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15495,15763,0.0,0.0,124279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15496,15764,0.0,0.0,0.0,26516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15497,15765,0.0,0.0,13558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15498,15766,0.0,0.0,0.0,0.0,0.0,66517.0,1126.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
15499,15767,62980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15500,15769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15501,15770,0.0,0.0,345721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15502,15771,0.0,49444.0,111851.0,0.0,0.0,0.0,73205.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
15503,15772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15504,15773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15505,15774,0.0,0.0,11287.0,0.0,0.0,2895.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
15506,15775,0.0,50989.0,0.0,0.0,0.0,0.0,11150.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
15507,15776,8856.0,0.0,126539.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
15508,15777,2451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15509,15778,0.0,23177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15510,15779,11809.0,494442.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
15511,15780,1883128.0,187908.0,308664.0,0.0,84145.0,0.0,3322.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
15512,15781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15513,15782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15514,15783,0.0,0.0,0.0,6421.0,278113.0,0.0,209816.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,1.0,0.0
15515,15784,16729.0,0.0,0.0,0.0,0.0,0.0,39643.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15516,15785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15517,15786,652301.0,1115378.0,733132.0,454309.0,305834.0,2349104.0,2122378.0,2718917.0,8.0,6.0,7.0,5.0,4.0,20.0,15.0,17.0
15518,15787,0.0,0.0,0.0,0.0,0.0,3217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15519,15788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15520,15789,0.0,18439.0,0.0,0.0,0.0,15002.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
15521,15790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15522,15791,0.0,0.0,0.0,0.0,0.0,890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15523,15792,0.0,0.0,0.0,17719.0,0.0,0.0,0.0,62711.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
15524,15793,0.0,7829.0,904.0,0.0,250311.0,125464.0,0.0,13220.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
15525,15794,0.0,13288.0,0.0,14189.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
15526,15795,53582.0,64895.0,938.0,0.0,0.0,0.0,0.0,686.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
15527,15796,0.0,0.0,0.0,288398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
15528,15797,19484.0,0.0,0.0,0.0,0.0,51794.0,32661.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0
15529,15798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15530,15799,9831.0,20582.0,0.0,8859.0,11115.0,11785.0,12377.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0
15531,15800,0.0,20582.0,11287.0,8859.0,0.0,29361.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0
15532,15801,0.0,25752.0,29375.0,135863.0,24273.0,254359.0,119606.0,26646.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0
15533,15802,0.0,158942.0,362669.0,451398.0,36409.0,107449.0,120957.0,48335.0,0.0,3.0,4.0,8.0,1.0,2.0,2.0,1.0
15534,15803,236961.0,104708.0,150265.0,125399.0,212384.0,405023.0,850697.0,143683.0,3.0,1.0,1.0,1.0,3.0,4.0,7.0,1.0
15535,15804,817.0,74166.0,0.0,736.0,0.0,0.0,0.0,413.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
15536,15805,0.0,0.0,52423.0,63852.0,0.0,0.0,67574.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
15537,15806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15538,15808,158384.0,2266.0,0.0,38134.0,40050.0,40706.0,0.0,83119.0,5.0,1.0,0.0,1.0,1.0,2.0,0.0,4.0
15539,15809,0.0,0.0,0.0,100301.0,0.0,0.0,388549.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
15540,15810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15541,15811,0.0,0.0,261098.0,353493.0,434782.0,192807.0,1003921.0,16524.0,0.0,0.0,7.0,6.0,10.0,6.0,9.0,3.0
15542,15812,132847.0,0.0,0.0,1774.0,0.0,0.0,229751.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
15543,15813,0.0,0.0,0.0,0.0,121191.0,0.0,279824.0,17211.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,2.0
15544,15814,0.0,0.0,11185.0,2927.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
15545,15815,0.0,46972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15546,15816,17910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15547,15817,0.0,0.0,11287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15548,15818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15549,15819,1968.0,0.0,11287.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15550,15820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15551,15821,262743.0,0.0,0.0,0.0,0.0,3003.0,0.0,2727.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
15552,15822,0.0,0.0,0.0,0.0,0.0,0.0,12377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15553,15823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15554,15824,0.0,133396.0,38978.0,58531.0,66750.0,67557.0,218489.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,3.0,0.0
15555,15825,1131270.0,166873.0,217488.0,0.0,232005.0,1112606.0,107217.0,66388.0,7.0,4.0,2.0,0.0,2.0,12.0,1.0,1.0
15556,15826,186872.0,287393.0,0.0,79815.0,0.0,0.0,3187.0,1288.0,4.0,3.0,0.0,1.0,0.0,0.0,2.0,2.0
15557,15827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15558,15828,0.0,36053.0,106078.0,51782.0,0.0,62614.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
15559,15829,39362.0,2125428.0,363572.0,933747.0,1023594.0,321059.0,900872.0,300131.0,1.0,11.0,3.0,7.0,6.0,2.0,6.0,4.0
