,∞Ì∞¥π¯»£,»≠¿Â«∞_√—±∏∏≈æ◊1,»≠¿Â«∞_√—±∏∏≈æ◊2,»≠¿Â«∞_√—±∏∏≈æ◊3,»≠¿Â«∞_√—±∏∏≈æ◊4,»≠¿Â«∞_√—±∏∏≈æ◊5,»≠¿Â«∞_√—±∏∏≈æ◊6,»≠¿Â«∞_√—±∏∏≈æ◊7,»≠¿Â«∞_√—±∏∏≈æ◊8,»≠¿Â«∞_√—±∏∏≈»Ωºˆ1,»≠¿Â«∞_√—±∏∏≈»Ωºˆ2,»≠¿Â«∞_√—±∏∏≈»Ωºˆ3,»≠¿Â«∞_√—±∏∏≈»Ωºˆ4,»≠¿Â«∞_√—±∏∏≈»Ωºˆ5,»≠¿Â«∞_√—±∏∏≈»Ωºˆ6,»≠¿Â«∞_√—±∏∏≈»Ωºˆ7,»≠¿Â«∞_√—±∏∏≈»Ωºˆ8
173,177,2515539.0,3404537.0,2946258.0,4251226.0,3161045.0,1975572.0,1878887.0,2309252.0,15.0,18.0,17.0,16.0,17.0,12.0,10.0,11.0
174,178,119267.0,37083.0,79877.0,3725.0,116711.0,55762.0,12895.0,101132.0,4.0,1.0,2.0,1.0,4.0,2.0,1.0,2.0
175,179,571293.0,912624.0,1760386.0,1403366.0,1096350.0,896939.0,1172528.0,1120073.0,5.0,7.0,11.0,16.0,10.0,10.0,9.0,11.0
176,180,1363900.0,1030962.0,850067.0,3019366.0,5990316.0,1757298.0,2141469.0,3488459.0,8.0,12.0,6.0,11.0,12.0,7.0,11.0,11.0
177,181,0.0,1323043.0,0.0,1168584.0,268061.0,1527978.0,1154723.0,1209570.0,0.0,3.0,0.0,2.0,3.0,3.0,5.0,5.0
178,182,723575.0,1513866.0,3218880.0,3446201.0,1440172.0,881196.0,2076428.0,2189943.0,5.0,4.0,9.0,10.0,8.0,2.0,6.0,5.0
179,183,4920.0,49289.0,0.0,56580.0,53784.0,32600.0,0.0,12311.0,1.0,3.0,0.0,4.0,6.0,3.0,0.0,2.0
180,184,421619.0,539147.0,30731.0,167657.0,156377.0,59086.0,89873.0,43171.0,4.0,6.0,2.0,3.0,3.0,1.0,1.0,1.0
181,185,0.0,20808.0,52266.0,130232.0,73668.0,94914.0,77327.0,31530.0,0.0,3.0,4.0,6.0,6.0,8.0,4.0,4.0
182,186,330938.0,1067633.0,3738027.0,2502253.0,99740.0,513223.0,1072621.0,817106.0,3.0,4.0,5.0,7.0,3.0,6.0,9.0,5.0
183,187,0.0,0.0,0.0,0.0,0.0,0.0,143910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
184,188,0.0,0.0,2260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
185,189,3292885.0,1458046.0,104021.0,2721346.0,1679426.0,2037384.0,1759913.0,1208621.0,8.0,2.0,2.0,8.0,11.0,10.0,12.0,5.0
186,190,657349.0,1214986.0,597387.0,1259308.0,714272.0,1620896.0,240901.0,955890.0,4.0,9.0,5.0,7.0,8.0,12.0,3.0,6.0
187,191,96142.0,205502.0,129985.0,0.0,357059.0,356821.0,344514.0,580061.0,2.0,2.0,2.0,0.0,5.0,4.0,4.0,5.0
188,192,7774.0,225074.0,355551.0,570855.0,782790.0,118386.0,841686.0,274965.0,1.0,5.0,5.0,12.0,8.0,10.0,14.0,8.0
189,193,4920.0,0.0,0.0,0.0,4177.0,187498.0,4280.0,76014.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0
190,194,20586.0,73189.0,58693.0,16850.0,127026.0,150664.0,85357.0,24870.0,3.0,4.0,4.0,2.0,4.0,9.0,7.0,3.0
191,195,12793.0,0.0,3672.0,18703.0,10012.0,14369.0,5575.0,17474.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,3.0
192,196,163128.0,397408.0,158940.0,256668.0,84641.0,220634.0,254966.0,163181.0,3.0,6.0,5.0,8.0,7.0,4.0,12.0,7.0
193,197,228841.0,13906.0,549754.0,751636.0,909917.0,559600.0,1094694.0,459469.0,5.0,2.0,8.0,6.0,7.0,9.0,10.0,7.0
194,198,17368.0,7108.0,50221.0,9152.0,28025.0,0.0,11149.0,4561.0,3.0,1.0,7.0,1.0,3.0,0.0,2.0,1.0
195,199,63609.0,30903.0,98068.0,35030.0,44196.0,95654.0,39373.0,47178.0,3.0,2.0,5.0,2.0,2.0,5.0,3.0,3.0
196,200,389686.0,653691.0,1048463.0,547399.0,10619.0,255110.0,70839.0,156159.0,2.0,6.0,7.0,5.0,1.0,2.0,5.0,1.0
197,201,250540.0,3723349.0,1748266.0,876593.0,3527745.0,2051173.0,1827981.0,651572.0,2.0,9.0,7.0,7.0,12.0,7.0,6.0,4.0
198,202,1938146.0,776376.0,2581386.0,1064338.0,2241371.0,1857133.0,2097376.0,2521058.0,12.0,10.0,14.0,11.0,16.0,17.0,12.0,13.0
199,203,0.0,20808.0,65258.0,0.0,0.0,4718.0,4955.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0
200,204,10824.0,6129.0,3389.0,22100.0,0.0,10616.0,14641.0,8180.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0
201,205,534195.0,540074.0,633710.0,520661.0,1017475.0,205889.0,399811.0,377756.0,5.0,6.0,4.0,4.0,2.0,3.0,2.0,4.0
202,206,131863.0,0.0,131509.0,7893.0,242998.0,5898.0,225808.0,68825.0,5.0,0.0,5.0,1.0,8.0,1.0,2.0,2.0
203,207,9742.0,0.0,3389.0,49663.0,0.0,56835.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0
204,208,218460.0,271942.0,720818.0,556046.0,551190.0,0.0,166682.0,0.0,1.0,5.0,5.0,6.0,4.0,0.0,1.0,0.0
205,209,0.0,0.0,0.0,0.0,6574.0,6327.0,22074.0,8180.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0
206,210,21551.0,128400.0,91378.0,2439.0,10012.0,11014.0,15655.0,13963.0,1.0,9.0,4.0,1.0,1.0,3.0,2.0,2.0
207,211,48612.0,0.0,0.0,116265.0,0.0,59086.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0
208,212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,213,1561844.0,1248310.0,0.0,1540523.0,662591.0,1697193.0,856497.0,1477809.0,4.0,3.0,0.0,4.0,4.0,4.0,4.0,5.0
210,214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,215,210785.0,58715.0,4406.0,91787.0,5310.0,5093.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,2.0,0.0,0.0
212,216,280849.0,5439.0,308550.0,6899.0,33274.0,14798.0,324973.0,32760.0,5.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0
213,217,19681.0,105687.0,0.0,58975.0,0.0,0.0,60985.0,113814.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
214,218,0.0,135045.0,540953.0,1934813.0,160452.0,1546264.0,864662.0,2646767.0,0.0,3.0,7.0,20.0,3.0,13.0,6.0,25.0
215,219,553186.0,283788.0,0.0,612494.0,129707.0,429901.0,525386.0,1605173.0,8.0,3.0,0.0,3.0,2.0,3.0,3.0,9.0
216,220,31982.0,96313.0,58524.0,138789.0,47857.0,83631.0,87688.0,9419.0,2.0,8.0,3.0,10.0,3.0,6.0,6.0,2.0
217,221,12793.0,100176.0,33894.0,41548.0,135917.0,45413.0,103388.0,30942.0,1.0,2.0,2.0,3.0,8.0,4.0,5.0,4.0
218,222,117122.0,680115.0,338603.0,639719.0,950747.0,587835.0,1058147.0,809176.0,4.0,9.0,6.0,10.0,10.0,13.0,8.0,5.0
219,223,373302.0,0.0,604561.0,484212.0,2854858.0,92704.0,468623.0,1057458.0,4.0,0.0,5.0,5.0,5.0,1.0,3.0,10.0
220,224,0.0,0.0,0.0,0.0,54765.0,56030.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
221,225,86941.0,182016.0,279628.0,417877.0,923976.0,0.0,0.0,826815.0,2.0,2.0,4.0,5.0,8.0,0.0,0.0,10.0
222,226,0.0,0.0,0.0,0.0,38108.0,423768.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0
223,227,5806.0,15142.0,15592.0,0.0,6675.0,0.0,0.0,15665.0,1.0,3.0,3.0,0.0,2.0,0.0,0.0,1.0
224,228,112103.0,62361.0,131487.0,165482.0,72717.0,116243.0,93398.0,187689.0,8.0,7.0,7.0,9.0,4.0,6.0,8.0,21.0
225,229,406562.0,276063.0,259743.0,0.0,539964.0,286261.0,149788.0,205651.0,3.0,1.0,2.0,0.0,3.0,2.0,1.0,2.0
226,230,0.0,7726.0,0.0,0.0,0.0,0.0,11262.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
227,231,4920.0,32344.0,0.0,7095.0,0.0,6563.0,2816.0,3511.0,1.0,3.0,0.0,2.0,0.0,5.0,1.0,2.0
228,232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
229,233,0.0,0.0,0.0,1153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
230,234,526076.0,459934.0,914636.0,379122.0,477512.0,157902.0,1113007.0,737441.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0
231,235,813322.0,771122.0,1721602.0,540880.0,321865.0,261812.0,578825.0,247252.0,5.0,7.0,7.0,6.0,2.0,2.0,7.0,2.0
232,236,0.0,0.0,0.0,0.0,0.0,1072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
233,237,1749700.0,1290956.0,1146247.0,1359209.0,1283613.0,1263215.0,1564048.0,1608106.0,8.0,14.0,9.0,10.0,9.0,10.0,13.0,12.0
234,238,0.0,3090.0,0.0,68020.0,30745.0,49220.0,116621.0,2479.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0
235,239,0.0,0.0,77279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
236,240,935482.0,1209918.0,115919.0,364312.0,224723.0,338645.0,282796.0,535402.0,19.0,20.0,2.0,5.0,3.0,4.0,4.0,5.0
237,241,0.0,0.0,404641.0,0.0,0.0,218007.0,53496.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0
238,242,15450.0,17408.0,0.0,12549.0,10974.0,8793.0,0.0,3553.0,1.0,1.0,0.0,3.0,3.0,3.0,0.0,1.0
239,243,0.0,0.0,0.0,7538.0,9658.0,0.0,0.0,8180.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0
240,245,191645.0,0.0,0.0,0.0,115295.0,0.0,0.0,3304.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
241,246,87876.0,590085.0,105716.0,330683.0,36510.0,218758.0,922382.0,152192.0,1.0,3.0,2.0,6.0,1.0,2.0,3.0,3.0
242,247,505607.0,488261.0,316911.0,734964.0,1193147.0,0.0,250417.0,12724.0,10.0,5.0,5.0,7.0,10.0,0.0,3.0,1.0
243,248,226825.0,195098.0,0.0,176880.0,255974.0,220525.0,382974.0,99562.0,3.0,6.0,0.0,5.0,4.0,6.0,4.0,3.0
244,249,0.0,326846.0,34346.0,1176158.0,196962.0,1231122.0,354594.0,589479.0,0.0,4.0,1.0,3.0,2.0,2.0,3.0,3.0
245,250,782472.0,1464938.0,106258.0,638611.0,1169736.0,1932357.0,541377.0,259026.0,3.0,5.0,1.0,2.0,5.0,3.0,3.0,1.0
246,251,110953.0,146570.0,0.0,32982.0,316039.0,167382.0,102645.0,181507.0,2.0,3.0,0.0,2.0,4.0,4.0,1.0,4.0
247,252,265694.0,41203.0,82476.0,754254.0,677911.0,381753.0,0.0,254316.0,3.0,1.0,2.0,8.0,10.0,4.0,0.0,3.0
248,253,722986.0,600232.0,921257.0,656507.0,690251.0,0.0,1410714.0,248036.0,3.0,3.0,4.0,3.0,2.0,0.0,3.0,2.0
249,254,897705.0,2177345.0,515192.0,657146.0,1079926.0,456388.0,1477556.0,233124.0,4.0,11.0,5.0,5.0,9.0,2.0,4.0,4.0
250,255,1642045.0,719876.0,590325.0,2311627.0,1169281.0,637721.0,1148022.0,1194493.0,8.0,6.0,1.0,7.0,8.0,4.0,4.0,4.0
251,256,0.0,494133.0,0.0,2572.0,726357.0,1716.0,899913.0,285754.0,0.0,5.0,0.0,1.0,3.0,1.0,4.0,3.0
252,257,62734.0,7726.0,0.0,12948.0,0.0,7935.0,20272.0,12642.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0
253,258,66916.0,139834.0,437236.0,2636697.0,452835.0,684582.0,818148.0,122448.0,2.0,2.0,4.0,5.0,3.0,4.0,5.0,1.0
254,259,33753.0,41203.0,11863.0,39863.0,10417.0,112809.0,6025.0,0.0,3.0,5.0,2.0,3.0,4.0,3.0,2.0,0.0
255,260,36853.0,41265.0,0.0,11795.0,27266.0,10916.0,0.0,53920.0,3.0,3.0,0.0,2.0,5.0,2.0,0.0,6.0
256,261,310961.0,225589.0,133317.0,414862.0,0.0,52545.0,21398.0,167189.0,3.0,2.0,1.0,5.0,0.0,1.0,1.0,1.0
257,262,303827.0,1085608.0,124505.0,440624.0,0.0,107341.0,127263.0,176568.0,3.0,7.0,2.0,3.0,0.0,2.0,3.0,3.0
258,263,13383.0,56037.0,0.0,0.0,0.0,158278.0,0.0,6155.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0
259,264,8364.0,23074.0,12993.0,315404.0,0.0,13404.0,10722.0,8618.0,1.0,2.0,2.0,4.0,0.0,1.0,1.0,2.0
260,265,32720.0,685008.0,30279.0,185349.0,0.0,713107.0,135147.0,0.0,1.0,2.0,2.0,3.0,0.0,1.0,3.0,0.0
261,266,0.0,264217.0,298553.0,24432.0,0.0,242456.0,320975.0,172684.0,0.0,1.0,3.0,1.0,0.0,2.0,1.0,2.0
262,267,383290.0,1111360.0,371595.0,174042.0,512101.0,100907.0,952226.0,121664.0,1.0,8.0,3.0,2.0,2.0,2.0,3.0,2.0
263,268,51958.0,0.0,0.0,0.0,0.0,0.0,62055.0,4957.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
264,269,405726.0,883041.0,938306.0,599369.0,193169.0,1043066.0,825920.0,543954.0,3.0,4.0,3.0,3.0,5.0,7.0,5.0,2.0
265,270,6790.0,45767.0,51632.0,16601.0,71674.0,208463.0,27188.0,13815.0,1.0,7.0,5.0,3.0,5.0,12.0,3.0,1.0
266,271,1205959.0,2791585.0,1628393.0,2017596.0,1534987.0,2211703.0,768200.0,687595.0,4.0,10.0,5.0,5.0,2.0,6.0,5.0,5.0
267,272,16925.0,10301.0,0.0,29753.0,250057.0,52116.0,79905.0,0.0,2.0,1.0,0.0,1.0,5.0,1.0,4.0,0.0
268,273,80397.0,29357.0,0.0,273980.0,0.0,130397.0,7805.0,0.0,2.0,1.0,0.0,4.0,0.0,2.0,2.0,0.0
269,274,11612.0,36980.0,28290.0,7325.0,81919.0,40866.0,30588.0,27348.0,2.0,2.0,2.0,1.0,5.0,3.0,2.0,4.0
270,275,46349.0,328288.0,322448.0,31172.0,181195.0,118815.0,319286.0,71387.0,2.0,7.0,4.0,2.0,9.0,5.0,1.0,5.0
271,276,0.0,0.0,0.0,0.0,313520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
272,277,101554.0,123302.0,413285.0,146373.0,124902.0,156937.0,92678.0,155456.0,5.0,6.0,7.0,6.0,2.0,3.0,5.0,3.0
273,278,322573.0,22662.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
274,279,430033.0,56758.0,197491.0,411579.0,136432.0,60104.0,0.0,321035.0,6.0,1.0,4.0,8.0,2.0,2.0,0.0,5.0
275,280,532274.0,552538.0,2222162.0,1404438.0,509168.0,768814.0,917707.0,709367.0,5.0,4.0,6.0,7.0,4.0,5.0,6.0,6.0
276,281,0.0,0.0,0.0,75824.0,0.0,344328.0,82215.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0
277,282,449910.0,998771.0,805101.0,365198.0,849439.0,321380.0,836563.0,626040.0,10.0,12.0,10.0,7.0,13.0,5.0,10.0,9.0
278,283,0.0,0.0,203930.0,32857.0,61490.0,202726.0,0.0,55730.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0
279,284,108817.0,13391.0,7796.0,33026.0,0.0,18123.0,48090.0,53813.0,9.0,1.0,1.0,3.0,0.0,1.0,3.0,5.0
280,285,12793.0,0.0,0.0,0.0,0.0,15442.0,0.0,4957.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
281,286,1793933.0,647821.0,42933.0,173554.0,0.0,162996.0,20520.0,101463.0,4.0,3.0,1.0,3.0,0.0,1.0,2.0,4.0
282,287,984.0,0.0,0.0,26427.0,53602.0,83535.0,11600.0,5949.0,1.0,0.0,0.0,4.0,2.0,7.0,2.0,1.0
283,288,394311.0,238722.0,186757.0,400983.0,611972.0,255003.0,371823.0,326074.0,4.0,3.0,2.0,3.0,6.0,4.0,8.0,5.0
284,289,0.0,169964.0,372148.0,0.0,0.0,128681.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0
285,290,8660.0,23382.0,15196.0,75080.0,4652.0,56234.0,65208.0,10493.0,1.0,3.0,2.0,6.0,1.0,6.0,8.0,2.0
286,291,0.0,0.0,60061.0,92231.0,18710.0,46056.0,28494.0,2479.0,0.0,0.0,6.0,4.0,3.0,3.0,3.0,1.0
287,292,1962255.0,617485.0,1094786.0,3521625.0,1805322.0,623458.0,577755.0,6524263.0,6.0,5.0,8.0,14.0,8.0,7.0,7.0,15.0
288,293,754326.0,181295.0,712458.0,533122.0,635031.0,422878.0,977972.0,790297.0,8.0,4.0,9.0,7.0,3.0,8.0,8.0,11.0
289,294,587826.0,0.0,0.0,281614.0,1839556.0,288299.0,933080.0,3515972.0,3.0,0.0,0.0,6.0,5.0,2.0,3.0,5.0
290,295,73804.0,183355.0,0.0,63187.0,206570.0,0.0,0.0,130628.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0
291,296,314504.0,968796.0,1382491.0,1033822.0,446817.0,324576.0,549610.0,319208.0,2.0,8.0,14.0,11.0,3.0,3.0,9.0,7.0
292,297,289804.0,526529.0,84792.0,214836.0,422292.0,830260.0,804691.0,832848.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0
293,298,1378.0,401219.0,0.0,637324.0,658140.0,0.0,0.0,51227.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0
294,299,767170.0,296511.0,1104444.0,0.0,679733.0,85573.0,165837.0,125588.0,6.0,3.0,4.0,0.0,3.0,1.0,1.0,1.0
295,300,212949.0,32963.0,290475.0,517823.0,108620.0,374032.0,441482.0,258166.0,5.0,1.0,7.0,6.0,3.0,7.0,5.0,5.0
296,301,255116.0,89051.0,614446.0,194617.0,354227.0,244440.0,109244.0,202552.0,6.0,2.0,5.0,2.0,4.0,4.0,3.0,3.0
297,302,343436.0,67213.0,42933.0,664596.0,504516.0,487486.0,113411.0,628437.0,8.0,2.0,1.0,8.0,7.0,8.0,3.0,11.0
298,303,0.0,296046.0,0.0,37026.0,69784.0,287816.0,45624.0,23548.0,0.0,7.0,0.0,2.0,4.0,7.0,4.0,1.0
299,304,0.0,0.0,0.0,0.0,0.0,0.0,129516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
300,305,0.0,0.0,0.0,33700.0,0.0,0.0,0.0,4957.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
301,306,129010.0,126237.0,79426.0,0.0,133064.0,75386.0,31028.0,130298.0,2.0,2.0,1.0,0.0,3.0,1.0,1.0,2.0
302,307,600273.0,322417.0,1155795.0,923105.0,170919.0,834978.0,408821.0,12146.0,5.0,3.0,5.0,15.0,3.0,7.0,5.0,3.0
303,308,37394.0,161466.0,0.0,0.0,0.0,64340.0,43867.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
304,309,1439673.0,0.0,676190.0,2371621.0,2396207.0,2584072.0,2410805.0,1805718.0,3.0,0.0,2.0,3.0,3.0,3.0,4.0,3.0
305,310,0.0,13391.0,7909.0,11529.0,0.0,0.0,506577.0,86755.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0
306,311,1968061.0,4918357.0,1842886.0,2194699.0,1607874.0,990200.0,1665074.0,1140207.0,14.0,19.0,6.0,16.0,16.0,9.0,10.0,13.0
307,312,1574.0,2266.0,2260.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
308,313,172898.0,685780.0,501240.0,633688.0,814749.0,305831.0,882738.0,952115.0,4.0,6.0,3.0,6.0,4.0,4.0,3.0,5.0
309,314,1292900.0,23486.0,95525.0,299086.0,62704.0,192538.0,125180.0,986652.0,7.0,1.0,1.0,3.0,2.0,3.0,2.0,5.0
310,315,1253785.0,1486941.0,50435.0,318161.0,749871.0,1265802.0,305300.0,3145215.0,4.0,5.0,1.0,3.0,4.0,4.0,6.0,7.0
311,316,36459.0,105687.0,0.0,47180.0,94157.0,38711.0,0.0,29827.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0
312,317,159642.0,120366.0,0.0,28378.0,312762.0,93808.0,91000.0,0.0,6.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0
313,318,252410.0,125258.0,5367.0,47180.0,38432.0,50936.0,67912.0,70644.0,3.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0
314,319,0.0,73394.0,185684.0,543409.0,334355.0,245512.0,518910.0,79278.0,0.0,1.0,2.0,3.0,1.0,2.0,4.0,1.0
315,320,0.0,0.0,195344.0,5587.0,187809.0,205782.0,601687.0,88862.0,0.0,0.0,2.0,1.0,3.0,2.0,2.0,2.0
316,321,1027698.0,583996.0,778756.0,83407.0,639532.0,612898.0,142299.0,138148.0,12.0,14.0,10.0,1.0,7.0,6.0,3.0,3.0
317,322,65144.0,61393.0,51180.0,195815.0,14058.0,170609.0,131015.0,12063.0,2.0,5.0,3.0,9.0,2.0,5.0,3.0,2.0
318,323,1710781.0,2325008.0,2023146.0,725034.0,1403713.0,1317049.0,721653.0,1996652.0,7.0,13.0,8.0,8.0,6.0,9.0,14.0,11.0
319,324,0.0,719310.0,287931.0,708199.0,558765.0,0.0,345921.0,182260.0,0.0,12.0,8.0,12.0,6.0,0.0,5.0,5.0
320,325,0.0,182737.0,306517.0,78795.0,20228.0,298111.0,0.0,5371.0,0.0,3.0,3.0,2.0,2.0,4.0,0.0,1.0
321,326,465556.0,2178890.0,311827.0,0.0,183055.0,616671.0,417234.0,325455.0,8.0,6.0,1.0,0.0,3.0,7.0,4.0,5.0
322,327,327099.0,85137.0,217206.0,365376.0,236404.0,56030.0,48146.0,149136.0,7.0,1.0,5.0,4.0,2.0,1.0,1.0,3.0
323,328,276717.0,61651.0,228616.0,23590.0,250361.0,35655.0,41727.0,120093.0,3.0,1.0,3.0,1.0,5.0,1.0,1.0,3.0
324,329,1860652.0,4221191.0,3627814.0,1775668.0,554981.0,1286734.0,2056382.0,2016308.0,5.0,6.0,6.0,4.0,5.0,6.0,4.0,8.0
325,330,0.0,0.0,0.0,0.0,87179.0,64180.0,70672.0,13633.0,0.0,0.0,0.0,0.0,8.0,6.0,8.0,2.0
326,331,16375.0,17141.0,5965.0,32617.0,3793.0,103255.0,12333.0,19954.0,1.0,1.0,1.0,3.0,1.0,5.0,2.0,2.0
327,332,343287.0,317781.0,150491.0,343517.0,365100.0,509522.0,681537.0,104106.0,5.0,3.0,3.0,7.0,2.0,7.0,8.0,2.0
328,333,114839.0,264269.0,258106.0,350627.0,593869.0,640038.0,277222.0,493801.0,3.0,4.0,12.0,12.0,10.0,20.0,7.0,7.0
329,334,83645.0,21632.0,88125.0,0.0,0.0,0.0,91619.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0
330,335,0.0,0.0,0.0,0.0,0.0,0.0,164148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
331,336,135503.0,33416.0,92791.0,53210.0,72262.0,28417.0,14033.0,81468.0,8.0,2.0,6.0,1.0,5.0,3.0,1.0,4.0
332,337,0.0,90122.0,0.0,101986.0,107406.0,0.0,0.0,13220.0,0.0,2.0,0.0,2.0,5.0,0.0,0.0,1.0
333,338,186566.0,30120.0,18303.0,83495.0,37218.0,129697.0,100268.0,183936.0,11.0,4.0,4.0,7.0,3.0,15.0,10.0,19.0
334,339,60363.0,80264.0,39205.0,33390.0,93348.0,35065.0,102936.0,24622.0,7.0,4.0,4.0,3.0,5.0,2.0,7.0,4.0
335,340,2941195.0,1135052.0,895148.0,1548062.0,2377498.0,1572908.0,1353412.0,859741.0,5.0,4.0,2.0,8.0,7.0,6.0,5.0,9.0
336,341,525879.0,0.0,505927.0,563673.0,181589.0,0.0,874742.0,170329.0,4.0,0.0,3.0,4.0,3.0,0.0,4.0,1.0
337,342,0.0,45840.0,2938.0,66424.0,11631.0,55225.0,0.0,9915.0,0.0,3.0,1.0,3.0,2.0,3.0,0.0,1.0
338,343,0.0,69479.0,186306.0,27802.0,0.0,116134.0,0.0,55358.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0
339,344,0.0,0.0,0.0,61192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
340,345,0.0,344462.0,356342.0,262016.0,0.0,488988.0,434916.0,1011845.0,0.0,4.0,2.0,4.0,0.0,2.0,4.0,4.0
341,346,51417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,347,1197250.0,377682.0,278838.0,445059.0,411421.0,1147639.0,669260.0,197173.0,12.0,10.0,12.0,13.0,8.0,13.0,11.0,10.0
343,348,0.0,0.0,0.0,0.0,0.0,321702.0,38855.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
344,349,435819.0,55635.0,308303.0,52004.0,100509.0,9211.0,55749.0,21069.0,6.0,3.0,9.0,3.0,4.0,1.0,3.0,2.0
345,350,0.0,110580.0,0.0,0.0,5562.0,59193.0,160600.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,5.0,0.0
346,351,2258161.0,1928733.0,389558.0,1306797.0,1406595.0,1214028.0,360563.0,0.0,16.0,9.0,2.0,6.0,10.0,9.0,4.0,0.0
347,352,71048.0,342606.0,753300.0,555380.0,16384.0,88898.0,64240.0,0.0,2.0,6.0,14.0,8.0,1.0,5.0,2.0,0.0
348,353,37886.0,18686.0,0.0,0.0,40455.0,1072.0,11825.0,17681.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0
349,354,10706.0,38011.0,42820.0,39029.0,8495.0,47183.0,11150.0,66099.0,2.0,3.0,2.0,6.0,1.0,5.0,2.0,3.0
350,355,0.0,5099.0,16382.0,17560.0,0.0,25629.0,12388.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,3.0,0.0
351,356,229580.0,215288.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
352,357,11798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
