,고객번호,편의품_증감율,편의품_변동율,편_(증감*0.8)+(변동*0.2),편의품CV,선매품_증감율,선매품_변동율,선_(증감*0.8)+(변동*0.2),선매품CV,전문품_증감율,전문품_변동율,전_(증감*0.8)+(변동*0.2),전문품CV,기타_증감율,기타_변동율,기_(증감*0.8)+(변동*0.2),기타CV
13189,13376,0,0,0.0,0.3297534552707723,0,4,0.8,0.6845565846631484,0,0,0.0,0.938711743072222,-1,5,0.2,0.4956870784876318
13190,13377,0,10,2.0,0.45479206152521895,0,2,0.4,0.6371795757462538,0,0,0.0,0.0,4,10,5.2,2.000293541650592
13191,13378,0,4,0.8,0.447524823744739,-1,5,0.2,0.7917540594768933,0,4,0.8,2.6457513110645907,2,10,3.6,1.063152418761502
13192,13379,1,5,1.8,0.6145098340982096,1,3,1.4,0.9080834747925179,0,0,0.0,0.0,2,6,2.8,1.2389931254270998
13193,13380,3,3,3.0,0.5564457061331954,3,3,3.0,1.1097119416301393,0,0,0.0,0.0,3,3,3.0,1.388085269514015
13194,13381,0,0,0.0,0.4614598500642648,0,4,0.8,0.865426558696195,0,0,0.0,0.0,0,4,0.8,2.6457513110645907
13195,13382,2,2,2.0,0.514867584052796,-1,9,1.0,1.468909233747059,3,5,3.4,1.6597863363116137,0,4,0.8,2.6457513110645907
13196,13383,0,4,0.8,0.2738183321151227,0,6,1.2,0.7126732385351875,0,0,0.0,0.0,-2,4,-0.8,1.4287920702860641
13197,13384,1,3,1.4,0.25405146802873285,1,1,1.0,0.3897825591591546,0,0,0.0,0.0,0,8,1.6,0.9244595657333967
13198,13385,0,0,0.0,0.0962464091904754,-1,1,-0.6,1.3676240015420198,0,0,0.0,0.0,-1,7,0.6,1.4002470978050214
13199,13386,2,6,2.8,0.36299472042139447,0,2,0.4,1.1824095943105728,0,0,0.0,0.0,-1,3,-0.2,2.1328748728803215
13200,13387,1,1,1.0,0.410764999941459,0,8,1.6,1.5333205353236055,0,0,0.0,0.0,0,2,0.4,2.6457513110645903
13201,13388,0,4,0.8,0.16033298762351564,0,2,0.4,0.8813707514650267,0,0,0.0,0.0,1,5,1.8,2.4254050380488876
13202,13389,1,9,2.6,0.7436357423758833,1,5,1.8,0.743052030344476,0,8,1.6,2.64575131106459,0,8,1.6,0.9907384300858998
13203,13390,1,1,1.0,0.22319729761340407,-1,5,0.2,1.382303193966065,-3,3,-1.8,2.6457513110645907,0,2,0.4,2.6457513110645907
13204,13391,0,4,0.8,0.2076367480002235,1,1,1.0,0.7994107550394929,0,0,0.0,0.0,1,5,1.8,1.2396899080927628
13205,13392,2,6,2.8,0.31930933992987215,1,1,1.0,0.7946071344500053,0,0,0.0,0.0,1,3,1.4,0.6790213938485693
13206,13393,0,4,0.8,0.27833921749327284,0,4,0.8,0.649969747815091,0,6,1.2,2.645751311064591,4,14,6.0,1.7290021897893308
13207,13394,1,5,1.8,0.30439093439355475,2,4,2.4,1.368911239177616,4,12,5.6,1.4315709826051646,0,2,0.4,0.7275964217888907
13208,13395,1,3,1.4,0.25337112423370556,0,2,0.4,0.789749597187167,0,0,0.0,0.0,3,7,3.8,2.182589080935614
13209,13396,0,0,0.0,0.1274301879486875,-1,1,-0.6,0.5347243276711924,0,0,0.0,0.0,2,4,2.4,1.0130606080123405
13210,13397,0,2,0.4,0.23452827760471037,0,2,0.4,0.5704302583331856,-1,11,1.4,2.3382679498922423,-1,3,-0.2,0.7688126966338178
13211,13398,0,0,0.0,0.3042196070933064,1,7,2.2,0.8772468768847915,0,0,0.0,0.0,0,0,0.0,0.27650187673847615
13212,13399,2,4,2.4,0.1637869867321789,-1,1,-0.6,1.0304670150831021,0,0,0.0,0.0,0,0,0.0,0.0
13213,13400,1,3,1.4,0.23068339954237196,0,2,0.4,0.43785196804889076,0,6,1.2,2.6457513110645907,0,2,0.4,0.4461443674697309
13214,13401,2,4,2.4,0.21762422714058097,0,2,0.4,0.5303172828830631,0,6,1.2,2.6457513110645907,2,6,2.8,1.2125451138133982
13215,13402,0,2,0.4,0.21327194495900167,0,4,0.8,0.974500733917312,0,0,0.0,0.0,0,12,2.4,1.4690411794712148
13216,13403,1,5,1.8,0.24163195950169028,0,2,0.4,0.4410601514223157,0,6,1.2,2.6457513110645907,1,5,1.8,1.003979755958153
13217,13404,0,2,0.4,0.2963520826445106,0,2,0.4,0.5206702422874034,0,0,0.0,0.0,1,11,3.0,1.2286835217736758
13218,13405,1,3,1.4,0.24789153832587588,0,4,0.8,0.6045051845699774,0,0,0.0,0.0,3,9,4.2,2.4364800630524317
13219,13406,-3,7,-1.0,0.36226603719427136,0,0,0.0,0.3342946539721338,0,4,0.8,0.7339907244789983,4,6,4.4,0.8595530664398465
13220,13407,0,0,0.0,0.08275938392724298,0,2,0.4,2.6457513110645907,0,0,0.0,0.0,0,6,1.2,2.4111433144668637
13221,13408,0,4,0.8,0.3857954710290286,0,2,0.4,0.31019339302629073,0,4,0.8,2.6457513110645907,3,5,3.4,1.3282585209871276
13222,13409,0,0,0.0,0.1285284124860213,1,3,1.4,0.8079668164761149,0,0,0.0,0.0,3,5,3.4,1.3227095167969662
13223,13410,1,3,1.4,0.18248958951287042,-1,3,-0.2,0.9721012856224889,0,0,0.0,0.0,0,4,0.8,1.2451416493393404
13224,13411,1,5,1.8,0.4719740831052453,-1,3,-0.2,0.8598034658638595,0,0,0.0,0.0,0,6,1.2,0.9807222288243875
13225,13412,-1,3,-0.2,0.22621763255752894,2,4,2.4,0.7838478466126686,0,0,0.0,0.0,4,4,4.0,0.7185694860271034
13226,13413,0,4,0.8,0.25989598761306787,2,2,2.0,0.4671523130293348,2,2,2.0,2.6457513110645907,-2,8,0.0,1.6029772322767166
13227,13414,0,2,0.4,0.8983327459221432,1,1,1.0,0.49616729882827043,3,9,4.2,1.306638966422756,0,2,0.4,0.3808248363910829
13228,13415,1,3,1.4,0.21885504969377972,0,0,0.0,0.4454107336551143,0,6,1.2,2.4832344939216635,3,5,3.4,0.9136252325073994
13229,13416,0,2,0.4,0.39655122143549265,0,6,1.2,0.8162795933364855,0,0,0.0,0.0,0,0,0.0,0.19043728062066845
13230,13417,0,2,0.4,0.13313026553323876,-1,3,-0.2,0.6376382396624735,0,6,1.2,2.0925501812740883,-1,3,-0.2,0.5558908476658462
13231,13418,0,6,1.2,0.28932195548797524,0,4,0.8,0.6109052940538586,0,0,0.0,0.0,1,5,1.8,0.49946819443643153
13232,13419,3,3,3.0,1.6175604272985522,1,3,1.4,2.043067422692282,0,0,0.0,0.0,0,0,0.0,0.0
13233,13420,1,3,1.4,0.22801940093207332,1,3,1.4,1.0625046932522983,0,0,0.0,0.0,2,8,3.2,1.2310626719942057
13234,13421,2,14,4.4,1.6293300324342386,0,0,0.0,0.40670737756166125,0,6,1.2,2.6457513110645903,1,5,1.8,0.5909104167740844
13235,13422,-1,3,-0.2,0.24213134005714065,-1,3,-0.2,0.4689526575872406,0,6,1.2,2.6457513110645907,1,5,1.8,0.40602751946022914
13236,13423,-1,3,-0.2,0.09125310192507098,2,4,2.4,1.1589431383873812,0,0,0.0,0.0,2,2,2.0,2.6457513110645907
13237,13424,-1,7,0.6,0.2522228893228709,1,3,1.4,1.1646115483038204,0,0,0.0,0.0,3,3,3.0,1.3790977176241874
13238,13425,0,0,0.0,0.2584343669054604,1,3,1.4,0.6996813705204359,0,0,0.0,0.0,1,1,1.0,0.4934597245299759
13239,13426,3,9,4.2,0.6809113013354228,1,3,1.4,0.6586335789767047,0,10,2.0,2.4934029030562246,3,5,3.4,1.1080134595177833
13240,13427,0,4,0.8,0.7367626140009914,0,8,1.6,0.7246742560430762,-3,9,-0.6,1.5069503323216267,1,7,2.2,0.7261993867436463
13241,13428,1,1,1.0,0.2920617802390964,0,2,0.4,0.471017890708894,-1,9,1.0,1.8630843672199837,3,5,3.4,0.753804948604274
13242,13429,3,3,3.0,0.4268089486338552,1,1,1.0,0.45222911765185475,0,6,1.2,2.6457513110645903,1,7,2.2,1.1284124162179763
13243,13430,1,3,1.4,0.17105221496972098,1,1,1.0,0.9609562220364282,0,0,0.0,0.0,-1,9,1.0,0.9916907360297255
13244,13431,0,2,0.4,0.24185919993833482,0,4,0.8,0.7281660901023311,0,0,0.0,0.0,0,6,1.2,2.6457513110645903
13245,13432,0,0,0.0,0.0803410885164322,0,2,0.4,0.3543447035921498,0,0,0.0,0.0,1,5,1.8,0.9790906406315079
13246,13433,0,2,0.4,0.38124639490585227,1,1,1.0,0.5081580440333381,-3,9,-0.6,1.2449734729842719,1,1,1.0,0.9444861188915223
13247,13434,0,0,0.0,0.21028612643410888,0,6,1.2,0.41377582297487187,0,4,0.8,1.2669862063722819,0,2,0.4,0.4354043969430748
13248,13435,-2,10,0.4,0.487116784540572,0,0,0.0,0.3275313538543131,0,12,2.4,1.851770671556718,-3,9,-0.6,1.1501518854437423
13249,13436,2,2,2.0,0.7859255652864539,2,2,2.0,0.6761562382677737,3,3,3.0,2.2045664814569026,4,4,4.0,0.8071599701122372
13250,13437,1,3,1.4,0.2268722908940347,0,4,0.8,1.297053260509018,0,0,0.0,0.0,0,6,1.2,2.219594348199676
13251,13438,0,4,0.8,0.3667514881220836,-1,3,-0.2,0.4091578717873226,3,3,3.0,2.645751311064591,1,7,2.2,1.7016217009776926
13252,13439,1,1,1.0,0.16065834266353535,1,3,1.4,0.548848863756189,0,0,0.0,0.0,1,1,1.0,0.7107252195773163
13253,13440,1,3,1.4,0.28217113311459896,0,2,0.4,0.46380853959378787,0,0,0.0,0.0,1,3,1.4,1.0261619272096703
13254,13441,-2,4,-0.8,0.7139101433058979,-1,5,0.2,1.6013358335098316,0,0,0.0,0.0,0,0,0.0,0.0
13255,13442,2,4,2.4,0.22187486525017874,0,4,0.8,0.40733685845502554,0,4,0.8,2.64575131106459,1,5,1.8,0.7635808018979668
13256,13443,1,3,1.4,0.23981249491752013,0,4,0.8,0.8401813881557012,0,0,0.0,0.0,1,7,2.2,1.469650714799889
13257,13444,2,6,2.8,0.32035716039008344,0,4,0.8,2.6457513110645903,0,0,0.0,0.0,0,0,0.0,0.0
13258,13445,2,4,2.4,0.28757166081085267,0,0,0.0,0.2077870831388607,3,5,3.4,1.6435131245456458,0,4,0.8,0.5748007871874579
13259,13446,-1,3,-0.2,0.21711114676483861,1,3,1.4,0.5589741488157024,0,0,0.0,0.0,1,3,1.4,0.29375677681699197
13260,13447,1,3,1.4,0.14522465685027938,0,4,0.8,0.33623546168569685,3,3,3.0,2.6457513110645903,1,5,1.8,1.5113264535989057
13261,13448,0,2,0.4,0.3152086444074791,0,0,0.0,0.3624489031118011,0,12,2.4,1.8752040377062347,4,12,5.6,2.3116623648000605
13262,13449,0,4,0.8,0.30753650664515364,-1,3,-0.2,0.62904235113228,2,2,2.0,2.6457513110645907,0,10,2.0,2.1060164565110697
13263,13450,0,4,0.8,0.268725096267032,-1,1,-0.6,0.5956661447888276,0,0,0.0,0.0,2,10,3.6,1.2236318105395665
13264,13451,0,6,1.2,0.2229105594548092,0,4,0.8,2.6026677787123527,0,0,0.0,0.0,0,0,0.0,0.0
13265,13452,-1,5,0.2,0.225141854595505,-1,5,0.2,1.0929743170438688,0,0,0.0,0.0,-1,11,1.4,0.6166532161865313
13266,13453,0,2,0.4,0.09123579992182122,1,3,1.4,0.8179971782261465,3,5,3.4,1.1800869873196835,2,8,3.2,1.1125680756932643
13267,13454,0,4,0.8,0.24216195710651403,-1,1,-0.6,0.4838504878433083,0,12,2.4,1.7529396059984663,-2,8,0.0,1.5910755155833727
13268,13455,1,5,1.8,0.383455039718125,1,3,1.4,0.8482459099144533,-1,3,-0.2,1.0050041751307797,0,4,0.8,0.32883576719594665
13269,13456,0,0,0.0,0.08147875734702939,-2,6,-0.4,0.6662366201336457,0,0,0.0,0.0,0,6,1.2,0.5410744799737625
13270,13457,3,3,3.0,0.3901182100380909,0,4,0.8,1.3937574424225039,3,7,3.8,1.9806612819260856,3,3,3.0,0.6371364853005641
13271,13458,0,4,0.8,0.25092911755736835,0,4,0.8,0.695960955271036,3,3,3.0,2.6457513110645907,1,11,3.0,1.1637651125522899
13272,13459,-2,2,-1.2,0.1802776395268883,0,4,0.8,0.6838301870339131,0,4,0.8,2.645751311064591,-1,3,-0.2,1.002035116477699
13273,13461,0,8,1.6,0.3489184545029742,0,2,0.4,0.3844081384349267,3,9,4.2,1.7003210534041102,0,2,0.4,1.0441637918294324
13274,13462,-3,7,-1.0,0.6757603246713825,0,0,0.0,0.4045521668553251,-1,11,1.4,1.8422883055602859,0,0,0.0,0.37570834569346406
13275,13463,0,0,0.0,0.20211235315081916,-1,3,-0.2,0.680947486817758,0,0,0.0,0.0,4,8,4.8,1.5068739061233867
13276,13464,3,5,3.4,0.8592565851208226,0,2,0.4,0.26287555768127646,0,6,1.2,2.6457513110645907,1,11,3.0,1.3080973170816033
13277,13465,2,4,2.4,0.271499631642401,-1,3,-0.2,0.34462878086120546,0,0,0.0,0.0,2,8,3.2,1.8441108899165781
13278,13466,0,2,0.4,0.1578298191755849,1,5,1.8,0.6800676580972781,0,0,0.0,0.0,3,7,3.8,1.766224237952209
13279,13467,2,2,2.0,0.550979240058034,0,2,0.4,0.5214448740679503,0,0,0.0,0.0,2,6,2.8,1.7942574532517872
13280,13468,-1,5,0.2,0.25741008298135387,-1,5,0.2,0.5696495868025352,0,0,0.0,0.0,3,11,4.6,1.398329967564819
13281,13469,1,1,1.0,0.24047182387974458,0,0,0.0,0.6491886078578485,0,0,0.0,0.0,1,3,1.4,0.5525994445616221
13282,13470,0,0,0.0,0.19797041277646457,-2,6,-0.4,1.2727760652098097,0,0,0.0,0.0,0,8,1.6,1.9336666216093301
13283,13471,0,2,0.4,0.33680479951365533,-1,3,-0.2,0.6805775652786019,0,0,0.0,0.0,1,1,1.0,0.5288070281637699
13284,13472,2,6,2.8,0.3688191377685917,2,8,3.2,1.7302014804155124,0,0,0.0,0.0,0,4,0.8,2.6457513110645907
13285,13473,0,0,0.0,0.8411020907978831,0,4,0.8,2.047072261028499,0,0,0.0,0.0,-1,9,1.0,1.0456251174266062
13286,13474,1,3,1.4,0.21489921149204946,1,3,1.4,0.7539599719791172,2,2,2.0,2.6457513110645907,2,6,2.8,1.4381719158589559
13287,13475,-1,3,-0.2,0.3529506460348992,-1,7,0.6,1.1355604897433647,0,0,0.0,0.0,-1,7,0.6,1.0724737974107523
13288,13476,0,2,0.4,0.15856061779637326,0,0,0.0,0.309228816522947,0,0,0.0,0.0,2,4,2.4,0.9769654695334486
13289,13477,-1,1,-0.6,0.42121636394207024,1,7,2.2,0.9704999079511765,0,0,0.0,0.0,-1,7,0.6,1.3930048754866378
13290,13478,1,3,1.4,0.3023526580537113,2,4,2.4,1.234435588707853,0,0,0.0,0.0,3,3,3.0,1.0150871729600084
13291,13479,0,2,0.4,0.19308093645049498,1,5,1.8,0.5953529536788742,0,4,0.8,2.6457513110645907,3,7,3.8,1.2328944439405165
13292,13480,-1,5,0.2,0.902024733496109,0,0,0.0,0.7250259590003129,1,15,3.8,1.5059395885695266,4,8,4.8,2.3940340995594624
13293,13481,1,5,1.8,0.46806603463846225,0,4,0.8,0.7039322005181912,-3,17,1.0,1.4632318304283605,-1,7,0.6,0.9148002957306378
13294,13482,2,4,2.4,0.2661401954760182,0,2,0.4,0.4771781031120756,0,0,0.0,0.0,4,6,4.4,2.104270495712746
13295,13483,0,2,0.4,0.15019700558019947,0,2,0.4,1.2192775065114076,0,0,0.0,0.0,0,0,0.0,0.0
13296,13484,3,3,3.0,0.28465374804695476,1,1,1.0,1.8706984131207929,0,0,0.0,0.0,0,0,0.0,0.0
13297,13485,2,2,2.0,1.1012678886520333,1,3,1.4,0.6442614094537934,1,15,3.8,1.2419160227891122,0,8,1.6,1.2696521179576556
13298,13487,-1,5,0.2,0.2639153004158877,0,4,0.8,0.4130405286041676,0,0,0.0,0.0,4,8,4.8,2.0745750052939753
13299,13488,3,5,3.4,0.771936825874009,1,3,1.4,0.6649933200289906,0,6,1.2,2.6457513110645907,2,4,2.4,1.612314284128065
13300,13489,3,3,3.0,1.1558867802116628,2,2,2.0,0.726429353490279,0,0,0.0,0.0,1,7,2.2,0.9133476585490303
13301,13490,2,4,2.4,0.2847726358272295,0,6,1.2,0.7753615295968596,0,0,0.0,0.0,4,8,4.8,0.9850524260682803
13302,13491,1,5,1.8,0.28887284090591486,0,2,0.4,0.5233260514283353,0,0,0.0,0.0,2,8,3.2,0.9153289837455143
13303,13492,1,7,2.2,0.24471916260363058,0,2,0.4,0.5434289594594075,0,0,0.0,0.0,0,6,1.2,2.3538735319552155
13304,13493,0,0,0.0,0.4239551276219087,1,5,1.8,0.9978873653715097,0,0,0.0,0.0,-1,11,1.4,1.1098712761516722
13305,13494,0,0,0.0,0.6948196837565955,0,2,0.4,0.4551408339814943,0,10,2.0,1.7799987342532677,0,8,1.6,1.4694864571616972
13306,13495,3,3,3.0,0.7381704888712638,0,2,0.4,2.6457513110645907,0,0,0.0,0.0,0,10,2.0,1.5653211415949184
13307,13496,1,3,1.4,0.11209287175357467,-1,1,-0.6,1.6686365101358436,0,0,0.0,0.0,1,3,1.4,1.4820927050354722
13308,13497,0,0,0.0,0.32160508569790724,0,2,0.4,0.9335483846806936,3,3,3.0,2.5553823079564864,4,4,4.0,0.8799582780715391
13309,13498,0,6,1.2,0.2977321608622617,0,4,0.8,0.3022018444881117,0,6,1.2,2.6457513110645907,0,2,0.4,0.43571339807085163
13310,13499,1,3,1.4,0.26306118080534574,-1,1,-0.6,0.8543812639738435,0,0,0.0,0.0,0,0,0.0,0.0
13311,13500,0,6,1.2,0.25045365277681053,1,5,1.8,0.7022457883646699,0,0,0.0,0.0,1,3,1.4,0.2847051657923009
13312,13501,0,2,0.4,0.16846254201976157,0,4,0.8,0.5618168914999648,0,12,2.4,2.0362748386715697,0,8,1.6,1.7545910160012412
13313,13502,0,2,0.4,0.15899005059987273,0,2,0.4,0.6833587997833448,0,0,0.0,0.0,3,9,4.2,1.1744650038822864
13314,13503,0,0,0.0,0.5795209994059465,0,4,0.8,0.3437992767121987,0,4,0.8,2.6457513110645903,0,4,0.8,2.267283728053128
13315,13504,2,4,2.4,0.38921059132860575,0,2,0.4,0.7663102516004238,0,0,0.0,0.0,-2,4,-0.8,0.9475573095143078
13316,13505,0,2,0.4,0.19578677060710897,1,3,1.4,0.5948494136033498,0,0,0.0,0.0,0,2,0.4,0.26709596213969056
13317,13506,0,0,0.0,0.15066196429980888,2,4,2.4,1.0366838800930063,0,0,0.0,0.0,4,6,4.4,1.617992837532639
13318,13507,1,7,2.2,0.5409308407900577,-1,3,-0.2,0.6639559352290163,0,6,1.2,2.645751311064591,1,7,2.2,1.0297263838920585
13319,13508,3,3,3.0,0.4261018074712121,0,4,0.8,1.234887467211798,0,4,0.8,2.64575131106459,0,4,0.8,0.6397466816883609
13320,13509,0,2,0.4,0.3424101638832731,0,4,0.8,0.6831183751555854,3,3,3.0,2.6457513110645903,0,4,0.8,2.645751311064591
13321,13510,3,3,3.0,0.3803792783238847,0,8,1.6,0.6846811155165781,1,13,3.4,1.2749423853303643,0,0,0.0,0.7214589630684012
13322,13511,1,1,1.0,0.3553532453776185,1,3,1.4,1.2762409701502333,2,2,2.0,2.6457513110645907,4,12,5.6,1.7741471342179647
13323,13512,-1,3,-0.2,0.22993451234147302,-1,3,-0.2,0.372177239126621,0,0,0.0,0.0,0,2,0.4,0.7855318507407285
13324,13513,0,4,0.8,0.20841291976079948,0,0,0.0,0.2040045519420733,-2,6,-0.4,1.9431546049985773,1,7,2.2,1.6606509494036117
13325,13514,1,11,3.0,0.4420233927342457,0,0,0.0,0.5105121618774786,3,9,4.2,2.377738741608792,0,2,0.4,0.5406213295166589
13326,13515,-1,3,-0.2,0.12884911249403347,-1,3,-0.2,0.4102691001246398,0,6,1.2,1.886207531967859,-1,7,0.6,0.7611473487527416
13327,13516,0,0,0.0,0.166645215694296,1,7,2.2,1.189230681774258,0,0,0.0,0.0,2,4,2.4,1.3078597077887821
13328,13517,1,3,1.4,0.10756756250526926,-1,5,0.2,1.225724765541715,0,0,0.0,0.0,2,4,2.4,1.8668006933372352
13329,13518,-1,3,-0.2,0.20370974219975277,0,4,0.8,0.9875437747563319,0,0,0.0,0.0,-2,10,0.4,1.7880036466734988
13330,13519,0,0,0.0,0.4151677167777999,1,1,1.0,0.3698641622741247,-2,12,0.8,1.9857650970615,0,2,0.4,0.5173575442300512
13331,13520,0,2,0.4,0.2335722871315671,0,2,0.4,0.5473270495247261,0,0,0.0,0.0,0,8,1.6,0.8980141062597411
13332,13521,3,3,3.0,0.5199224527823948,1,5,1.8,1.1117870847190618,0,4,0.8,2.6457513110645903,3,3,3.0,2.364882417199303
13333,13522,0,0,0.0,0.2116824262018404,0,2,0.4,0.46805941479943636,3,3,3.0,2.6457513110645903,0,4,0.8,0.5864585203171013
13334,13523,0,2,0.4,0.2528516663948422,-2,4,-0.8,0.8791106050568885,0,0,0.0,0.0,1,9,2.6,2.032861455231958
13335,13524,1,3,1.4,0.12327330165896702,1,5,1.8,1.451908441830314,0,0,0.0,0.0,2,4,2.4,1.3010158140995347
13336,13525,0,2,0.4,0.1296396071893478,0,4,0.8,0.8192044032205712,0,0,0.0,0.0,0,8,1.6,1.2758895256361351
13337,13526,-3,3,-1.8,1.3882208624460817,-1,1,-0.6,0.398374334366232,-3,9,-0.6,1.8151411531040547,-1,1,-0.6,0.5862079321460665
13338,13527,1,1,1.0,0.26989719647142335,0,0,0.0,1.4604923482704208,0,0,0.0,0.0,0,2,0.4,2.6457513110645903
13339,13528,-1,1,-0.6,0.3736153503935773,-3,7,-1.0,1.002215087128151,0,4,0.8,2.645751311064591,0,8,1.6,1.141316367100085
13340,13529,1,5,1.8,0.6529782082195233,-1,5,0.2,1.4071728812254762,0,6,1.2,2.6457513110645907,-2,8,0.0,1.924352092362371
13341,13530,0,0,0.0,0.104413893579164,-2,4,-0.8,0.7306055414213791,0,10,2.0,1.2907050401009599,-2,2,-1.2,0.5850896158525133
13342,13531,3,7,3.8,0.40923419883613604,0,4,0.8,0.800636063427294,2,2,2.0,2.645751311064591,0,6,1.2,0.9418761103762682
13343,13532,2,2,2.0,0.7657199803869013,1,3,1.4,0.3632768488180035,-3,7,-1.0,2.033648153439268,-1,11,1.4,0.7679123733928107
13344,13533,0,2,0.4,0.5081074222725377,0,4,0.8,0.29540157172751147,-3,3,-1.8,2.6457513110645903,0,4,0.8,0.43769943738137135
13345,13534,1,7,2.2,0.4242372233229321,-1,3,-0.2,0.8625566136905991,2,10,3.6,1.5191195360740035,0,8,1.6,1.0293021576718888
13346,13535,1,7,2.2,0.29994025035660726,1,5,1.8,1.5218885171486682,0,0,0.0,0.0,0,8,1.6,1.2788731547863514
13347,13536,1,1,1.0,0.16555514047580192,0,0,0.0,0.6572213657027608,0,0,0.0,0.0,-2,8,0.0,1.4671539646047858
13348,13537,-2,4,-0.8,0.367836630861751,0,0,0.0,0.49675056200789247,2,2,2.0,2.645751311064591,0,2,0.4,0.3888759022500736
13349,13538,0,2,0.4,0.1731221789565554,0,6,1.2,0.9426847205666863,0,0,0.0,0.0,0,12,2.4,0.8029326630947805
13350,13539,-3,5,-1.4,0.447082278069858,0,4,0.8,0.7769685304897443,0,4,0.8,2.6457513110645903,0,10,2.0,1.4569949130228652
13351,13540,0,4,0.8,0.21739644698909394,-2,2,-1.2,1.160768452165009,2,2,2.0,2.6457513110645907,-1,13,1.8,2.084074821882519
13352,13541,0,0,0.0,0.44338259434227184,0,0,0.0,0.40722519235741905,0,6,1.2,1.1801490958828922,-1,9,1.0,0.6082921456040533
13353,13542,0,0,0.0,0.14658294517889536,0,2,0.4,0.5271431626652301,0,4,0.8,2.6457513110645903,-1,7,0.6,0.7197141729043837
13354,13543,1,5,1.8,0.2218838514843772,0,0,0.0,0.333088488173378,0,0,0.0,0.0,2,2,2.0,0.5583322408607129
13355,13544,-2,6,-0.4,1.5976670697033184,2,4,2.4,0.5146247902469278,4,4,4.0,2.6457513110645903,1,1,1.0,0.49507441261124957
13356,13545,1,3,1.4,0.2724184053096847,0,0,0.0,0.25032978396015293,0,0,0.0,0.0,1,1,1.0,0.40875632508443394
13357,13546,-3,3,-1.8,0.44034923998429687,2,6,2.8,1.2559406671305204,3,9,4.2,1.773594633801715,0,0,0.0,0.0
13358,13547,0,2,0.4,0.18042247971305758,2,8,3.2,1.4248793802958872,0,0,0.0,0.0,0,0,0.0,0.0
13359,13548,3,5,3.4,0.3328565518407675,0,0,0.0,0.17013303017332662,0,6,1.2,2.6457513110645903,1,9,2.6,2.0211759577619155
13360,13549,0,6,1.2,0.4138976256083284,1,1,1.0,0.8813811595581281,0,0,0.0,0.0,0,2,0.4,0.4620053928321574
13361,13550,1,1,1.0,0.27566865533648377,0,0,0.0,0.44334502542570436,0,8,1.6,1.15578432837649,0,6,1.2,0.514623670878227
13362,13551,0,0,0.0,0.3002801801975353,0,2,0.4,0.5793891690403967,0,0,0.0,0.0,1,1,1.0,0.2699518381455603
13363,13552,0,12,2.4,0.5394134571406967,1,5,1.8,0.7617081833996726,0,10,2.0,2.614976735993133,0,8,1.6,0.8229560634229615
13364,13553,1,5,1.8,0.5529596520378464,1,3,1.4,0.32757615834568393,0,8,1.6,1.9657711509939089,2,4,2.4,0.9245303421822797
13365,13554,0,4,0.8,0.32627341648602254,0,2,0.4,0.5545282187389726,0,6,1.2,2.6457513110645907,-1,3,-0.2,0.5160919375528927
13366,13555,0,2,0.4,0.467894481823997,0,2,0.4,0.9194727579713889,0,12,2.4,1.650044881594136,1,7,2.2,1.6945212641477716
13367,13556,1,7,2.2,0.19987796250359796,-1,5,0.2,0.6628352640373678,0,6,1.2,2.6457513110645907,-3,7,-1.0,2.173246037782341
13368,13557,2,4,2.4,0.329025019730376,2,6,2.8,0.8398707805876187,0,0,0.0,0.0,4,8,4.8,1.6261201637817733
13369,13558,2,4,2.4,0.3174711981350941,0,4,0.8,0.6286583261421937,0,0,0.0,0.0,3,9,4.2,0.9935177294523119
13370,13559,1,3,1.4,0.2597735688009762,0,0,0.0,0.20604814980476333,0,0,0.0,0.0,1,3,1.4,0.4465675430744761
13371,13560,-1,3,-0.2,0.4125824743639091,-1,1,-0.6,0.6330821689456453,0,6,1.2,2.6457513110645907,1,1,1.0,0.696129043237291
13372,13561,1,3,1.4,0.2760387982080428,1,3,1.4,0.6446631162732224,0,0,0.0,0.0,0,8,1.6,1.5254737603944786
13373,13562,2,4,2.4,0.5573160978558699,-2,4,-0.8,1.870043891398121,0,6,1.2,2.6457513110645907,0,8,1.6,2.6457513110645907
13374,13563,2,4,2.4,0.4601297597094457,0,4,0.8,0.6958744720648148,0,0,0.0,0.0,0,4,0.8,2.021347281410614
13375,13564,0,0,0.0,0.5030327474977273,0,0,0.0,0.36014330969724295,4,14,6.0,1.4483052871753215,-1,1,-0.6,0.6640135456892595
13376,13565,0,0,0.0,0.32217558292290666,3,3,3.0,0.8843835225894244,3,3,3.0,2.5854075437510815,4,4,4.0,1.4296518989678928
13377,13566,0,4,0.8,0.15613433276776884,0,2,0.4,1.4194067204044256,0,0,0.0,0.0,0,0,0.0,0.0
13378,13567,0,6,1.2,0.34608943721288804,0,2,0.4,0.5862573896569999,-2,2,-1.2,1.847303667530462,-2,12,0.8,1.6131430569315963
13379,13568,3,7,3.8,0.37787921376757116,1,5,1.8,1.1143661710296398,0,0,0.0,0.0,1,9,2.6,2.1360349844682305
13380,13569,0,2,0.4,0.1844458851074452,1,5,1.8,1.4429880555106176,0,0,0.0,0.0,0,0,0.0,0.0
13381,13570,0,2,0.4,0.3932065045385065,0,4,0.8,0.5971948922035862,0,0,0.0,0.0,3,5,3.4,0.8888659032198745
