,고객번호,편_총구매액1,편_총구매액2,편_총구매액3,편_총구매액4,편_총구매액5,편_총구매액6,편_총구매액7,편_총구매액8,편_총구매횟수1,편_총구매횟수2,편_총구매횟수3,편_총구매횟수4,편_총구매횟수5,편_총구매횟수6,편_총구매횟수7,편_총구매횟수8
14335,14550,1374388.0,2009495.0,2253215.0,1744547.0,2179979.0,1807407.0,2382338.0,1001928.0,203.0,209.0,203.0,205.0,201.0,190.0,194.0,108.0
14336,14551,910716.0,623951.0,1194482.0,1487176.0,1210687.0,1195046.0,1220071.0,53888.0,199.0,131.0,212.0,319.0,235.0,223.0,196.0,3.0
14337,14552,611665.0,538658.0,505421.0,464319.0,686318.0,926852.0,936114.0,570354.0,78.0,88.0,93.0,87.0,95.0,130.0,131.0,82.0
14338,14554,228991.0,913715.0,499895.0,600628.0,483336.0,207714.0,751247.0,224291.0,22.0,75.0,27.0,34.0,47.0,20.0,31.0,14.0
14339,14555,1053206.0,677834.0,837900.0,918561.0,1124674.0,1357656.0,1044418.0,746705.0,213.0,156.0,169.0,229.0,247.0,272.0,210.0,204.0
14340,14556,1057937.0,1473738.0,1923916.0,1352196.0,883693.0,1405370.0,1893838.0,1337920.0,301.0,436.0,385.0,445.0,226.0,316.0,371.0,361.0
14341,14557,854094.0,624946.0,1129584.0,786283.0,984776.0,1365788.0,936521.0,645830.0,150.0,135.0,208.0,191.0,203.0,245.0,192.0,171.0
14342,14558,2463488.0,3197040.0,2236305.0,1932458.0,2664663.0,2029037.0,2240183.0,2399866.0,259.0,249.0,255.0,364.0,336.0,265.0,218.0,278.0
14343,14559,2104937.0,1888643.0,2352794.0,1276944.0,1906013.0,2475447.0,2177090.0,1392447.0,425.0,406.0,388.0,379.0,429.0,474.0,409.0,372.0
14344,14560,805755.0,1045386.0,1537828.0,1878486.0,1022675.0,750301.0,620935.0,1122144.0,31.0,61.0,41.0,34.0,58.0,46.0,19.0,94.0
14345,14561,440686.0,492035.0,503342.0,528230.0,918141.0,721377.0,981591.0,500841.0,117.0,126.0,117.0,150.0,184.0,176.0,150.0,122.0
14346,14562,1190762.0,1058469.0,878638.0,785285.0,568133.0,998132.0,873986.0,667879.0,209.0,182.0,171.0,201.0,129.0,184.0,173.0,177.0
14347,14563,1662682.0,1557575.0,1820397.0,1816031.0,1853877.0,2927207.0,2630047.0,1831548.0,268.0,199.0,251.0,302.0,273.0,402.0,340.0,312.0
14348,14564,418174.0,640587.0,719893.0,487317.0,688820.0,1199865.0,1580227.0,857050.0,149.0,277.0,299.0,255.0,329.0,468.0,579.0,512.0
14349,14565,222763.0,119569.0,103764.0,186629.0,359094.0,972054.0,943831.0,492955.0,53.0,26.0,23.0,58.0,94.0,266.0,262.0,178.0
14350,14566,244051.0,1245322.0,2198844.0,574473.0,406840.0,501755.0,1369363.0,414962.0,29.0,47.0,68.0,34.0,39.0,41.0,61.0,33.0
14351,14567,2846717.0,2508653.0,2781723.0,2016597.0,2148964.0,2184260.0,2516413.0,1768264.0,596.0,630.0,566.0,402.0,413.0,555.0,428.0,398.0
14352,14568,1446035.0,1221189.0,1573620.0,1018017.0,1858192.0,1409335.0,2006488.0,973778.0,282.0,224.0,235.0,231.0,354.0,274.0,253.0,209.0
14353,14569,692944.0,643183.0,891709.0,448892.0,839517.0,651411.0,605071.0,733986.0,110.0,103.0,106.0,82.0,110.0,78.0,75.0,99.0
14354,14570,738935.0,1527659.0,1737952.0,990256.0,629622.0,854840.0,1530415.0,430090.0,37.0,116.0,60.0,83.0,63.0,79.0,103.0,37.0
14355,14571,138298.0,192801.0,267202.0,408421.0,941059.0,143947.0,54397.0,78162.0,33.0,29.0,34.0,62.0,121.0,34.0,7.0,3.0
14356,14572,534250.0,766821.0,1207637.0,811910.0,1635867.0,1813329.0,2977051.0,916685.0,152.0,204.0,236.0,269.0,303.0,408.0,394.0,279.0
14357,14573,189865.0,214408.0,159428.0,113569.0,897433.0,452988.0,632013.0,372750.0,40.0,36.0,15.0,17.0,40.0,30.0,53.0,49.0
14358,14574,1335494.0,1822439.0,2639789.0,1617487.0,1850455.0,1468099.0,1776998.0,873296.0,227.0,300.0,289.0,300.0,307.0,240.0,263.0,203.0
14359,14575,1464409.0,1350781.0,1375060.0,1596542.0,1439561.0,1898554.0,1808743.0,1106656.0,308.0,238.0,218.0,319.0,276.0,333.0,296.0,257.0
14360,14576,591655.0,615631.0,861951.0,897176.0,922327.0,1073780.0,1442108.0,614967.0,122.0,129.0,148.0,166.0,180.0,210.0,218.0,127.0
14361,14577,305148.0,186858.0,544110.0,1676600.0,1763381.0,1921600.0,2432861.0,1472127.0,55.0,28.0,90.0,353.0,317.0,365.0,408.0,310.0
14362,14578,243786.0,158142.0,229021.0,379575.0,307643.0,181310.0,136495.0,106032.0,32.0,19.0,24.0,19.0,18.0,16.0,17.0,32.0
14363,14579,841414.0,1006737.0,1091924.0,909576.0,785958.0,786926.0,957125.0,342389.0,222.0,221.0,261.0,279.0,192.0,201.0,200.0,113.0
14364,14580,601739.0,447715.0,1286075.0,693401.0,47493.0,257362.0,563453.0,569790.0,16.0,29.0,66.0,23.0,3.0,3.0,8.0,26.0
14365,14581,574175.0,770088.0,1076766.0,684499.0,1059383.0,740085.0,1214149.0,455588.0,144.0,241.0,307.0,259.0,312.0,259.0,362.0,229.0
14366,14582,344663.0,1065779.0,871675.0,974345.0,1976048.0,1898144.0,2545623.0,1423219.0,23.0,41.0,50.0,74.0,99.0,112.0,145.0,133.0
14367,14583,1881938.0,2186352.0,1972987.0,1834055.0,1860692.0,2094996.0,1317327.0,2070488.0,250.0,208.0,238.0,285.0,296.0,250.0,195.0,289.0
14368,14584,51664.0,12062.0,41063.0,335049.0,763746.0,917798.0,1407351.0,738530.0,5.0,4.0,10.0,54.0,135.0,68.0,98.0,129.0
14369,14585,927806.0,909220.0,887805.0,717325.0,1148030.0,1319457.0,1191850.0,735609.0,263.0,286.0,249.0,245.0,344.0,416.0,356.0,282.0
14370,14586,214004.0,206553.0,334805.0,254877.0,1027893.0,428581.0,302347.0,658840.0,11.0,11.0,11.0,11.0,47.0,15.0,10.0,30.0
14371,14587,1093790.0,736830.0,1751391.0,780176.0,2706783.0,984552.0,1735154.0,585365.0,219.0,197.0,197.0,143.0,158.0,102.0,166.0,131.0
14372,14588,2131925.0,2049091.0,3147830.0,1664525.0,1454628.0,1153591.0,900584.0,702674.0,189.0,274.0,260.0,224.0,161.0,184.0,160.0,78.0
14373,14589,746278.0,641634.0,1728108.0,1754283.0,1624838.0,1320434.0,847820.0,819353.0,104.0,133.0,267.0,335.0,221.0,188.0,145.0,99.0
14374,14590,587832.0,723937.0,2413773.0,714090.0,3270743.0,665332.0,4648757.0,477346.0,41.0,43.0,70.0,74.0,65.0,50.0,59.0,42.0
14375,14591,1391066.0,1408546.0,1857699.0,1283255.0,1321530.0,1326381.0,1182973.0,612806.0,319.0,335.0,358.0,324.0,308.0,249.0,203.0,141.0
14376,14592,1264670.0,1485024.0,964029.0,749827.0,639159.0,671647.0,756927.0,638635.0,212.0,232.0,131.0,125.0,101.0,107.0,116.0,131.0
14377,14593,841811.0,786814.0,645732.0,528625.0,756454.0,401681.0,842529.0,210739.0,107.0,80.0,71.0,57.0,42.0,48.0,45.0,37.0
14378,14594,3646612.0,3190622.0,5092464.0,3346736.0,5663995.0,4852008.0,7701808.0,4960582.0,122.0,132.0,144.0,148.0,163.0,126.0,155.0,178.0
14379,14595,1130981.0,891460.0,1163001.0,930553.0,660396.0,574224.0,1293808.0,279559.0,63.0,65.0,94.0,95.0,58.0,44.0,95.0,40.0
14380,14596,673734.0,628534.0,1644933.0,815758.0,1119554.0,1369667.0,513368.0,609996.0,75.0,54.0,88.0,64.0,81.0,78.0,20.0,83.0
14381,14597,471997.0,255500.0,239758.0,335714.0,455738.0,524339.0,570879.0,354360.0,130.0,75.0,72.0,98.0,109.0,122.0,161.0,96.0
14382,14598,0.0,100444.0,897222.0,791941.0,523627.0,259468.0,616600.0,719202.0,0.0,11.0,109.0,95.0,54.0,27.0,61.0,115.0
14383,14599,69789.0,108075.0,88862.0,72294.0,117419.0,19945.0,61957.0,12386.0,11.0,12.0,19.0,21.0,2.0,3.0,7.0,7.0
14384,14600,515068.0,720306.0,1244529.0,1106844.0,1407089.0,1261103.0,1455469.0,342921.0,84.0,90.0,169.0,132.0,199.0,192.0,151.0,61.0
14385,14601,67697.0,0.0,229136.0,1305667.0,1798574.0,2064181.0,2218611.0,2064136.0,5.0,0.0,14.0,98.0,148.0,127.0,96.0,140.0
14386,14602,58133.0,35496.0,3378.0,203242.0,668736.0,835198.0,910670.0,472130.0,22.0,13.0,1.0,54.0,197.0,229.0,205.0,161.0
14387,14603,1120824.0,891945.0,875242.0,884364.0,3959741.0,945322.0,5134721.0,444805.0,330.0,336.0,302.0,210.0,185.0,219.0,225.0,155.0
14388,14604,1050878.0,562155.0,1637556.0,593175.0,1184390.0,942023.0,860251.0,616608.0,170.0,126.0,272.0,159.0,191.0,200.0,191.0,175.0
14389,14605,1537815.0,2047926.0,2413277.0,1346186.0,2088073.0,1905062.0,2288783.0,1432252.0,245.0,253.0,352.0,246.0,315.0,366.0,411.0,351.0
14390,14606,2074156.0,2789767.0,2203733.0,1287251.0,976676.0,1635257.0,1237487.0,1180980.0,149.0,210.0,160.0,81.0,72.0,82.0,84.0,77.0
14391,14607,189658.0,1069662.0,498729.0,471770.0,514743.0,676343.0,281929.0,59596.0,23.0,115.0,45.0,62.0,65.0,61.0,33.0,9.0
14392,14608,1568513.0,1370836.0,2083198.0,1224505.0,1615071.0,2488150.0,2262602.0,1705276.0,281.0,269.0,337.0,214.0,255.0,306.0,300.0,254.0
14393,14609,29560.0,29632.0,8902.0,886943.0,1082292.0,269853.0,271128.0,424762.0,6.0,16.0,5.0,158.0,185.0,90.0,84.0,146.0
14394,14610,161799.0,0.0,16936.0,1182171.0,1865532.0,561303.0,959512.0,189204.0,24.0,0.0,8.0,95.0,124.0,51.0,28.0,26.0
14395,14611,2928168.0,3748269.0,3219876.0,2917500.0,2753964.0,3312310.0,4094415.0,2765754.0,420.0,371.0,378.0,407.0,374.0,368.0,516.0,417.0
14396,14612,4786627.0,1296527.0,1525395.0,4223381.0,4485504.0,1367518.0,6008441.0,5524667.0,161.0,137.0,111.0,143.0,142.0,157.0,198.0,160.0
14397,14613,2917928.0,2568874.0,2681939.0,2348034.0,3247814.0,3199638.0,3562779.0,2383641.0,480.0,459.0,431.0,482.0,581.0,531.0,486.0,489.0
14398,14614,1636982.0,1198988.0,1443108.0,1693969.0,1667188.0,1711395.0,1923914.0,460070.0,168.0,165.0,190.0,215.0,200.0,227.0,214.0,65.0
14399,14615,828244.0,848543.0,1056725.0,873867.0,1043951.0,1101400.0,757570.0,879208.0,291.0,310.0,294.0,360.0,364.0,329.0,197.0,260.0
14400,14616,367091.0,829412.0,799783.0,462100.0,574658.0,699341.0,1526901.0,796824.0,84.0,197.0,149.0,104.0,129.0,166.0,242.0,136.0
14401,14617,302351.0,440257.0,258543.0,252934.0,512275.0,252481.0,615580.0,321095.0,39.0,72.0,30.0,41.0,71.0,43.0,70.0,52.0
14402,14618,1262078.0,1046225.0,893775.0,645905.0,483061.0,555785.0,439253.0,301335.0,239.0,180.0,143.0,93.0,84.0,79.0,68.0,69.0
14403,14619,1084746.0,1210393.0,2065484.0,1600613.0,1928891.0,2105294.0,2375434.0,1224921.0,124.0,178.0,293.0,337.0,310.0,346.0,368.0,307.0
14404,14620,339204.0,371621.0,705589.0,230135.0,672403.0,551882.0,546043.0,360900.0,24.0,43.0,46.0,25.0,68.0,52.0,46.0,41.0
14405,14621,578778.0,782851.0,998072.0,693290.0,1010582.0,1146639.0,1095371.0,895247.0,164.0,235.0,242.0,207.0,268.0,291.0,246.0,255.0
14406,14622,960110.0,696443.0,608212.0,805949.0,869311.0,863136.0,2105246.0,937729.0,201.0,153.0,141.0,147.0,136.0,173.0,165.0,135.0
14407,14623,6946267.0,7484562.0,3685452.0,961490.0,845066.0,642582.0,581283.0,436227.0,611.0,720.0,377.0,223.0,108.0,115.0,116.0,89.0
14408,14624,396116.0,208404.0,482104.0,1623636.0,1919412.0,1986880.0,4529381.0,2444622.0,61.0,55.0,75.0,149.0,132.0,164.0,136.0,205.0
14409,14625,477069.0,495175.0,635399.0,779592.0,693975.0,707872.0,865912.0,639998.0,109.0,85.0,118.0,175.0,157.0,159.0,156.0,139.0
14410,14626,47516.0,8241.0,12305.0,0.0,0.0,0.0,12839.0,0.0,7.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0
14411,14628,1845991.0,2866294.0,2060957.0,2818508.0,3778677.0,3302071.0,1993957.0,2318126.0,227.0,307.0,192.0,356.0,403.0,344.0,174.0,249.0
14412,14629,741247.0,1621713.0,1505316.0,780812.0,1078086.0,1804822.0,1240502.0,816168.0,88.0,220.0,136.0,127.0,146.0,181.0,136.0,79.0
14413,14630,121276.0,355029.0,1206136.0,804616.0,697887.0,448817.0,244382.0,566343.0,15.0,18.0,38.0,37.0,24.0,26.0,19.0,30.0
14414,14631,1278147.0,896669.0,875376.0,667230.0,765367.0,633032.0,1569452.0,797154.0,277.0,164.0,217.0,180.0,148.0,138.0,253.0,189.0
14415,14632,831055.0,1274499.0,1641119.0,1292263.0,1769526.0,1408015.0,1625488.0,968998.0,164.0,187.0,208.0,161.0,226.0,220.0,313.0,233.0
14416,14633,1112987.0,1593641.0,1777738.0,1101817.0,1086158.0,1350747.0,1505308.0,810301.0,240.0,321.0,256.0,260.0,263.0,279.0,292.0,201.0
14417,14634,939743.0,1135456.0,768933.0,730291.0,623915.0,615993.0,724294.0,507192.0,60.0,76.0,83.0,63.0,50.0,49.0,49.0,40.0
14418,14635,814205.0,1211687.0,1376923.0,1403056.0,1280078.0,2630464.0,678078.0,772646.0,179.0,201.0,235.0,223.0,205.0,207.0,124.0,198.0
14419,14636,1381888.0,1207810.0,962092.0,696170.0,989007.0,810612.0,821281.0,799290.0,291.0,225.0,177.0,165.0,235.0,176.0,150.0,200.0
14420,14637,1067163.0,1632125.0,1296889.0,677137.0,1654197.0,1173611.0,1395888.0,1118635.0,163.0,228.0,175.0,142.0,248.0,172.0,222.0,234.0
14421,14638,2560464.0,2394879.0,2861565.0,2268843.0,2675774.0,2515853.0,3123331.0,1862331.0,333.0,345.0,366.0,335.0,411.0,348.0,404.0,322.0
14422,14639,892557.0,434388.0,1294490.0,883805.0,623314.0,660643.0,1194214.0,481042.0,97.0,27.0,101.0,85.0,56.0,65.0,104.0,48.0
14423,14640,191495.0,175135.0,294682.0,209758.0,187765.0,373915.0,300153.0,446605.0,30.0,36.0,57.0,53.0,47.0,94.0,61.0,81.0
14424,14641,916559.0,885817.0,730822.0,747905.0,697808.0,1145896.0,647598.0,789866.0,175.0,180.0,132.0,151.0,112.0,180.0,113.0,116.0
14425,14642,1147268.0,939810.0,1230969.0,1058023.0,917083.0,932831.0,1267491.0,768893.0,239.0,182.0,246.0,250.0,203.0,181.0,213.0,210.0
14426,14643,1686970.0,1696504.0,1621776.0,1350467.0,1508128.0,2091447.0,2103714.0,1903869.0,185.0,201.0,200.0,192.0,188.0,229.0,269.0,227.0
14427,14644,718618.0,571652.0,827808.0,322768.0,321772.0,429286.0,491378.0,722033.0,192.0,152.0,178.0,78.0,57.0,73.0,96.0,100.0
14428,14645,409463.0,391508.0,193955.0,125099.0,856486.0,748249.0,1704314.0,1245633.0,74.0,79.0,35.0,32.0,168.0,106.0,198.0,115.0
14429,14646,1567543.0,1392205.0,1269556.0,1159349.0,1275915.0,106228.0,348012.0,439900.0,178.0,178.0,150.0,138.0,152.0,11.0,63.0,125.0
14430,14647,2108435.0,1974289.0,2216887.0,1859812.0,1664226.0,1901341.0,1804977.0,1175412.0,451.0,431.0,427.0,442.0,334.0,373.0,341.0,312.0
14431,14648,681604.0,828992.0,630456.0,401051.0,955777.0,420992.0,528621.0,260308.0,91.0,116.0,94.0,66.0,126.0,62.0,47.0,56.0
14432,14649,2423474.0,1724580.0,4021570.0,1732866.0,1296524.0,1243943.0,1206148.0,690048.0,78.0,75.0,122.0,84.0,58.0,53.0,37.0,61.0
14433,14650,759753.0,558015.0,1257596.0,541499.0,1057275.0,588297.0,975764.0,510635.0,87.0,91.0,146.0,86.0,129.0,84.0,113.0,76.0
14434,14651,1235823.0,475268.0,5526953.0,1357160.0,6697699.0,1410148.0,6933930.0,819436.0,74.0,42.0,59.0,64.0,51.0,97.0,56.0,75.0
14435,14652,452399.0,673819.0,800858.0,229807.0,413545.0,949204.0,732009.0,448885.0,122.0,166.0,133.0,72.0,98.0,142.0,124.0,115.0
14436,14653,2290254.0,4145943.0,2633260.0,3184739.0,2916429.0,2029394.0,2975065.0,2020015.0,221.0,309.0,210.0,305.0,282.0,202.0,265.0,223.0
14437,14654,2094219.0,699264.0,858703.0,2820386.0,2939677.0,1587378.0,2901401.0,1396644.0,100.0,65.0,95.0,232.0,113.0,140.0,184.0,145.0
14438,14655,1348076.0,947729.0,1129803.0,959527.0,1307854.0,921958.0,868672.0,504628.0,160.0,135.0,105.0,128.0,130.0,108.0,76.0,80.0
14439,14656,1200467.0,1297928.0,1559334.0,852824.0,1115257.0,1030293.0,833586.0,1470174.0,56.0,88.0,104.0,85.0,63.0,77.0,67.0,60.0
14440,14657,878064.0,1370399.0,1156642.0,674512.0,601154.0,1201053.0,1383584.0,700620.0,229.0,290.0,217.0,190.0,145.0,251.0,264.0,197.0
14441,14658,1163330.0,1429407.0,1555189.0,1390583.0,2171574.0,1620516.0,2457368.0,1406976.0,178.0,219.0,191.0,217.0,272.0,230.0,339.0,310.0
14442,14659,889244.0,1181676.0,2729562.0,1954071.0,1410580.0,620218.0,406549.0,392433.0,86.0,76.0,81.0,69.0,79.0,29.0,35.0,24.0
14443,14660,1253983.0,1437485.0,1497823.0,1350472.0,1261572.0,1587452.0,1660040.0,1242169.0,315.0,352.0,331.0,339.0,325.0,352.0,304.0,336.0
14444,14661,1481347.0,1198864.0,1215853.0,1082580.0,1407445.0,1114539.0,1632844.0,1003150.0,244.0,202.0,189.0,197.0,204.0,184.0,279.0,224.0
14445,14662,811314.0,973453.0,739346.0,510339.0,1019515.0,852691.0,1145895.0,737336.0,77.0,75.0,49.0,39.0,85.0,80.0,52.0,57.0
14446,14663,940479.0,941642.0,1578723.0,750405.0,1426182.0,1275808.0,1885851.0,654865.0,174.0,191.0,219.0,142.0,151.0,177.0,191.0,140.0
14447,14664,380285.0,254733.0,476846.0,167391.0,617233.0,633706.0,417774.0,260595.0,55.0,30.0,47.0,22.0,39.0,47.0,40.0,37.0
14448,14665,1118348.0,1190340.0,1747589.0,1329508.0,1230076.0,1439963.0,2067395.0,1089546.0,193.0,210.0,249.0,243.0,264.0,317.0,356.0,286.0
14449,14666,1346178.0,779452.0,1083609.0,1252285.0,1831942.0,1047632.0,1701743.0,715675.0,36.0,54.0,48.0,34.0,47.0,74.0,80.0,49.0
14450,14668,906655.0,618226.0,901416.0,417200.0,453636.0,456517.0,572195.0,491242.0,397.0,278.0,314.0,201.0,199.0,184.0,234.0,264.0
14451,14669,636455.0,963457.0,984649.0,711546.0,720908.0,199755.0,542519.0,76542.0,54.0,44.0,68.0,48.0,52.0,25.0,50.0,12.0
14452,14670,1093099.0,2072835.0,2866812.0,616595.0,1681405.0,450454.0,1058584.0,1816217.0,85.0,111.0,133.0,44.0,93.0,29.0,46.0,96.0
14453,14671,1107150.0,1381946.0,1133041.0,1097524.0,997975.0,1568759.0,1365086.0,795852.0,166.0,225.0,220.0,242.0,189.0,260.0,244.0,191.0
14454,14672,15312.0,48221.0,122303.0,117861.0,62603.0,189365.0,59916.0,14526.0,2.0,8.0,14.0,4.0,3.0,5.0,6.0,3.0
14455,14674,1843257.0,1552705.0,1421719.0,446396.0,1154193.0,1641182.0,1772495.0,804109.0,142.0,124.0,184.0,96.0,155.0,126.0,131.0,112.0
14456,14675,1452508.0,1286261.0,820973.0,290924.0,672935.0,699388.0,609413.0,457432.0,49.0,89.0,73.0,39.0,74.0,69.0,59.0,52.0
14457,14676,2015655.0,1754383.0,2613706.0,1450292.0,2109804.0,1993441.0,2203966.0,1221762.0,283.0,256.0,283.0,189.0,281.0,317.0,285.0,224.0
14458,14677,157274.0,209406.0,265109.0,294964.0,277873.0,476162.0,919746.0,406487.0,14.0,26.0,30.0,37.0,31.0,55.0,88.0,60.0
14459,14678,673840.0,561033.0,421988.0,789882.0,388630.0,830524.0,366043.0,299297.0,188.0,223.0,176.0,270.0,212.0,195.0,65.0,48.0
14460,14679,2798234.0,2127090.0,2889004.0,1985815.0,2068229.0,1579148.0,1602939.0,503966.0,404.0,404.0,415.0,384.0,290.0,244.0,251.0,122.0
14461,14680,684034.0,778531.0,2008499.0,1100059.0,715565.0,734985.0,574932.0,594494.0,84.0,86.0,98.0,123.0,92.0,77.0,64.0,91.0
14462,14681,916712.0,1240545.0,1217422.0,900787.0,662414.0,774523.0,1096617.0,911629.0,240.0,396.0,347.0,336.0,216.0,226.0,318.0,338.0
14463,14682,767730.0,1058978.0,493155.0,549338.0,860377.0,999350.0,775508.0,782570.0,164.0,197.0,84.0,97.0,156.0,152.0,109.0,136.0
14464,14683,1002537.0,1510780.0,1500979.0,1157410.0,1804284.0,1249795.0,1906436.0,1166530.0,149.0,214.0,195.0,162.0,242.0,190.0,228.0,192.0
14465,14684,263548.0,308005.0,1056038.0,1397039.0,965790.0,2470466.0,593809.0,911209.0,46.0,52.0,117.0,171.0,110.0,101.0,66.0,73.0
14466,14685,601171.0,564589.0,1099503.0,1584051.0,1018253.0,968060.0,660845.0,449135.0,121.0,117.0,204.0,284.0,175.0,160.0,134.0,135.0
14467,14686,1368672.0,884216.0,883561.0,1003072.0,752898.0,1121238.0,1337969.0,1695268.0,181.0,167.0,130.0,188.0,105.0,172.0,205.0,415.0
14468,14688,1045280.0,1040772.0,1202406.0,1033131.0,1067913.0,1219160.0,1346527.0,1035785.0,189.0,172.0,177.0,198.0,161.0,168.0,203.0,210.0
14469,14689,1337066.0,951713.0,738318.0,497243.0,504335.0,258831.0,995196.0,504925.0,161.0,153.0,120.0,122.0,90.0,40.0,174.0,127.0
14470,14690,1545396.0,1560609.0,2020080.0,1639255.0,1663582.0,1602531.0,2083962.0,809601.0,319.0,291.0,344.0,356.0,302.0,291.0,277.0,152.0
14471,14691,1447425.0,684967.0,573108.0,271921.0,417127.0,411821.0,713893.0,498032.0,172.0,80.0,65.0,49.0,37.0,45.0,69.0,86.0
14472,14692,471931.0,598171.0,1243298.0,560127.0,576846.0,1210436.0,475672.0,499875.0,70.0,105.0,162.0,122.0,117.0,184.0,106.0,140.0
14473,14693,883149.0,939686.0,1980565.0,1327593.0,1071075.0,1346106.0,1159607.0,742251.0,218.0,224.0,398.0,300.0,249.0,362.0,266.0,244.0
14474,14694,720185.0,902594.0,885587.0,579974.0,748604.0,762402.0,948794.0,629450.0,286.0,279.0,232.0,264.0,272.0,241.0,356.0,293.0
14475,14695,2024217.0,2129508.0,1957167.0,1950841.0,2129638.0,1752966.0,1516833.0,1348916.0,372.0,374.0,360.0,390.0,382.0,375.0,340.0,346.0
14476,14696,2473005.0,901826.0,3556538.0,1464675.0,2091176.0,1269178.0,1817122.0,1164346.0,58.0,45.0,97.0,85.0,81.0,73.0,81.0,105.0
14477,14697,428034.0,146354.0,181267.0,386501.0,485460.0,346711.0,478711.0,420121.0,34.0,11.0,13.0,31.0,35.0,34.0,37.0,36.0
14478,14699,340442.0,1337272.0,717292.0,242238.0,787819.0,1069854.0,938145.0,1165634.0,44.0,127.0,65.0,35.0,72.0,117.0,80.0,119.0
14479,14700,895094.0,1857774.0,1899955.0,746657.0,1177245.0,1896751.0,1858459.0,513408.0,105.0,174.0,139.0,116.0,139.0,213.0,156.0,52.0
14480,14701,564624.0,597589.0,513174.0,802469.0,1003572.0,526079.0,962491.0,611385.0,126.0,127.0,123.0,168.0,164.0,111.0,184.0,208.0
14481,14702,27125.0,206737.0,77358.0,13232.0,92288.0,902750.0,186503.0,466255.0,7.0,6.0,10.0,2.0,8.0,25.0,13.0,21.0
14482,14703,1532955.0,859964.0,1345581.0,737084.0,912491.0,1564026.0,1380321.0,1210695.0,244.0,168.0,224.0,156.0,182.0,239.0,163.0,261.0
14483,14704,756292.0,951566.0,941557.0,719538.0,1199799.0,932888.0,1003432.0,836432.0,161.0,194.0,207.0,190.0,277.0,185.0,217.0,243.0
14484,14705,1854361.0,885338.0,1257682.0,1005500.0,3546368.0,1368820.0,1005408.0,659953.0,70.0,98.0,108.0,145.0,177.0,105.0,66.0,78.0
14485,14706,1686532.0,3000406.0,2657543.0,1688340.0,1575118.0,2267349.0,1085898.0,587313.0,121.0,156.0,150.0,121.0,127.0,170.0,78.0,63.0
14486,14707,114590.0,378384.0,103276.0,590330.0,608109.0,1347932.0,404256.0,153260.0,23.0,116.0,32.0,169.0,161.0,280.0,55.0,35.0
14487,14708,1142835.0,1176781.0,2354402.0,1174687.0,1968324.0,1121169.0,1175881.0,1221556.0,218.0,193.0,196.0,214.0,231.0,154.0,172.0,243.0
14488,14709,1718744.0,1325948.0,3136808.0,650778.0,944591.0,1382008.0,398673.0,648093.0,118.0,87.0,98.0,58.0,77.0,95.0,39.0,51.0
14489,14710,1519226.0,1384485.0,1655528.0,1486823.0,2145837.0,2683059.0,2274552.0,1305421.0,287.0,247.0,255.0,300.0,345.0,375.0,324.0,274.0
14490,14711,56899.0,33745.0,369507.0,741299.0,996030.0,1327164.0,1261096.0,783400.0,14.0,9.0,93.0,128.0,194.0,240.0,186.0,213.0
14491,14712,1280310.0,1144215.0,1705037.0,1273883.0,1602416.0,1395345.0,1414713.0,1084111.0,224.0,214.0,281.0,246.0,262.0,275.0,246.0,281.0
14492,14713,889759.0,788714.0,872011.0,714818.0,718017.0,1133271.0,970370.0,805404.0,91.0,104.0,88.0,84.0,91.0,98.0,110.0,104.0
14493,14714,1369159.0,1438347.0,1070563.0,679290.0,858651.0,1149610.0,1241010.0,908974.0,353.0,392.0,283.0,226.0,198.0,297.0,289.0,277.0
14494,14715,180260.0,115968.0,288203.0,132206.0,111664.0,68318.0,209202.0,90441.0,12.0,14.0,33.0,14.0,21.0,13.0,19.0,11.0
14495,14716,1185636.0,926993.0,1916433.0,1234255.0,2209522.0,2426612.0,1966675.0,788098.0,106.0,88.0,143.0,193.0,282.0,214.0,158.0,118.0
14496,14717,1284405.0,715307.0,1660994.0,777401.0,889510.0,1407207.0,2729361.0,554887.0,163.0,109.0,182.0,149.0,155.0,237.0,177.0,116.0
14497,14718,564302.0,1028600.0,1070415.0,480885.0,535931.0,870149.0,818708.0,106436.0,105.0,180.0,143.0,119.0,129.0,128.0,51.0,9.0
14498,14719,258876.0,157787.0,807727.0,409811.0,634497.0,511433.0,663036.0,481250.0,40.0,27.0,75.0,66.0,72.0,80.0,82.0,121.0
14499,14720,1394810.0,2122618.0,2966088.0,1585060.0,1182165.0,943542.0,1398684.0,573727.0,71.0,112.0,109.0,107.0,56.0,66.0,81.0,83.0
14500,14721,523957.0,403827.0,1585807.0,1052775.0,1529300.0,1021051.0,1316916.0,675792.0,35.0,25.0,95.0,105.0,113.0,61.0,90.0,62.0
14501,14722,1031315.0,1206509.0,1232934.0,1017857.0,1285906.0,1612072.0,1740273.0,921418.0,320.0,372.0,332.0,324.0,333.0,411.0,375.0,298.0
14502,14723,1206947.0,1315155.0,1528179.0,1354465.0,1847846.0,2617595.0,2748882.0,928339.0,131.0,181.0,154.0,246.0,256.0,290.0,303.0,165.0
14503,14726,353442.0,191125.0,326701.0,360432.0,475326.0,490143.0,305025.0,410198.0,49.0,34.0,38.0,44.0,68.0,60.0,66.0,59.0
