,°í°´¹øÈ£,Àü_ÃÑ±¸¸Å¾×1,Àü_ÃÑ±¸¸Å¾×2,Àü_ÃÑ±¸¸Å¾×3,Àü_ÃÑ±¸¸Å¾×4,Àü_ÃÑ±¸¸Å¾×5,Àü_ÃÑ±¸¸Å¾×6,Àü_ÃÑ±¸¸Å¾×7,Àü_ÃÑ±¸¸Å¾×8,Àü_ÃÑ±¸¸ÅÈ½¼ö1,Àü_ÃÑ±¸¸ÅÈ½¼ö2,Àü_ÃÑ±¸¸ÅÈ½¼ö3,Àü_ÃÑ±¸¸ÅÈ½¼ö4,Àü_ÃÑ±¸¸ÅÈ½¼ö5,Àü_ÃÑ±¸¸ÅÈ½¼ö6,Àü_ÃÑ±¸¸ÅÈ½¼ö7,Àü_ÃÑ±¸¸ÅÈ½¼ö8
18139,18517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18140,18518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18141,18519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18142,18521,0.0,0.0,0.0,0.0,15575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18143,18522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18144,18523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18145,18524,0.0,0.0,6214.0,0.0,59670.0,2239047.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0
18146,18525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18147,18526,383290.0,0.0,0.0,0.0,1532458.0,357572.0,90098.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0
18148,18527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18149,18528,0.0,40173.0,0.0,0.0,92843.0,1681431.0,0.0,656033.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0
18150,18529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18151,18530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18152,18531,0.0,930064.0,0.0,0.0,0.0,2690127.0,0.0,699113.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0
18153,18532,0.0,753508.0,32764.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
18154,18533,0.0,0.0,0.0,0.0,0.0,40749.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18155,18536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18156,18537,0.0,0.0,0.0,954590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18157,18538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18158,18539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18159,18540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18160,18541,0.0,0.0,0.0,0.0,201260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18161,18542,0.0,0.0,0.0,7680002.0,635132.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0
18162,18543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18163,18544,731399.0,582256.0,6913296.0,1206097.0,179263.0,0.0,0.0,30075.0,4.0,2.0,6.0,1.0,3.0,0.0,0.0,1.0
18164,18545,0.0,0.0,79087.0,1082827.0,0.0,1273297.0,3096003.0,7787249.0,0.0,0.0,1.0,2.0,0.0,3.0,2.0,7.0
18165,18546,0.0,172024.0,1129131.0,0.0,13148.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
18166,18547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18167,18548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18168,18549,0.0,0.0,0.0,0.0,0.0,0.0,19146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18169,18550,0.0,0.0,0.0,0.0,0.0,0.0,5631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18170,18552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18171,18553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18172,18554,0.0,0.0,802842.0,4693226.0,414656.0,0.0,1111902.0,747745.0,0.0,0.0,1.0,3.0,1.0,0.0,4.0,2.0
18173,18555,662171.0,0.0,0.0,6032260.0,3838099.0,643404.0,1280522.0,16602008.0,2.0,0.0,0.0,2.0,5.0,1.0,1.0,8.0
18174,18556,0.0,1071290.0,4241979.0,8925119.0,883420.0,1574732.0,563114.0,859287.0,0.0,1.0,12.0,9.0,3.0,2.0,1.0,1.0
18175,18557,0.0,0.0,0.0,0.0,0.0,160851.0,0.0,247871.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
18176,18558,0.0,0.0,0.0,61192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18177,18559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18178,18560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18179,18561,447745.0,0.0,0.0,0.0,10114.0,59193.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
18180,18562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18181,18563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18182,18564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18183,18565,0.0,0.0,0.0,0.0,0.0,212323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18184,18566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18185,18567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18186,18568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18187,18569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18188,18570,0.0,690158.0,0.0,0.0,1112493.0,11634467.0,5631144.0,11084805.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,6.0
18189,18571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18190,18572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18191,18573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18192,18574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18193,18575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18194,18576,0.0,0.0,0.0,0.0,1245183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18195,18577,0.0,0.0,0.0,26605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
18196,18578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18197,18579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18198,18580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18199,18581,0.0,1489505.0,330989.0,0.0,150894.0,63160.0,0.0,1152808.0,0.0,2.0,3.0,0.0,2.0,2.0,0.0,3.0
18200,18582,0.0,71076.0,181673.0,553669.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0
18201,18583,0.0,0.0,0.0,11174.0,0.0,4826.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
18202,18584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18203,18585,0.0,0.0,0.0,0.0,0.0,951595.0,0.0,206559.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
18204,18586,0.0,0.0,110721.0,0.0,0.0,0.0,0.0,4131.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
18205,18587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18206,18588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18207,18589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18208,18590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18209,18591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18210,18592,0.0,0.0,0.0,0.0,0.0,270230.0,0.0,148351.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
18211,18593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18212,18594,67900.0,29873.0,0.0,2738106.0,0.0,0.0,1179725.0,427165.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0
18213,18595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18214,18596,0.0,18542.0,68805.0,42568.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
18215,18597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18216,18598,1456402.0,0.0,651899.0,0.0,1876067.0,2048321.0,2021581.0,2968673.0,3.0,0.0,2.0,0.0,2.0,5.0,1.0,4.0
18217,18599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18218,18600,0.0,0.0,0.0,0.0,485451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18219,18601,0.0,0.0,0.0,1303649.0,305339.0,80479.0,0.0,1371967.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,5.0
18220,18603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18221,18605,0.0,0.0,5649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18222,18606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18223,18607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18224,18608,984.0,0.0,0.0,114313.0,20227.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
18225,18609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18226,18610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18227,18611,0.0,59746.0,0.0,0.0,0.0,0.0,0.0,2079640.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
18228,18613,0.0,24722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18229,18614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18230,18615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18231,18617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18232,18618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18233,18619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18234,18620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18235,18621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18236,18622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18237,18623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18238,18625,0.0,69531.0,88125.0,70060.0,0.0,0.0,55185.0,55358.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0
18239,18626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18240,18627,177130.0,0.0,955253.0,0.0,0.0,1060759.0,315344.0,3379312.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,2.0
18241,18628,0.0,0.0,0.0,0.0,394429.0,1466211.0,295297.0,1545065.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0
18242,18629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18243,18630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18244,18631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18245,18633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18246,18634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18247,18635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18248,18636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18249,18637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18250,18638,820702.0,1311887.0,0.0,1423815.0,0.0,0.0,1123413.0,5037653.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0
18251,18639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18252,18640,0.0,0.0,0.0,0.0,461179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18253,18641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18254,18642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18255,18643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18256,18645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18257,18646,0.0,0.0,0.0,2722587.0,818643.0,1124885.0,2219684.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,0.0
18258,18647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
18259,18649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18260,18650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18261,18651,0.0,15451.0,0.0,0.0,0.0,10723.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
18262,18652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18263,18653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18264,18654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18265,18655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18266,18656,0.0,0.0,1782838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
18267,18657,0.0,195613.0,508414.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
18268,18658,0.0,0.0,0.0,0.0,0.0,0.0,11262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18269,18659,1968.0,0.0,0.0,0.0,0.0,32063.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18270,18660,0.0,0.0,1077837.0,150319.0,814750.0,674502.0,16893.0,32223.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0
18271,18661,0.0,0.0,0.0,0.0,0.0,1662128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
18272,18662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18273,18663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18274,18664,13115490.0,974462.0,0.0,7076064.0,839426.0,2011711.0,0.0,430139.0,6.0,2.0,0.0,12.0,1.0,3.0,0.0,1.0
18275,18665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18276,18666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18277,18667,0.0,0.0,0.0,0.0,0.0,0.0,450492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18278,18668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18279,18669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18280,18670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18281,18671,0.0,29873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18282,18672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18283,18673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18284,18674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18285,18675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18286,18676,0.0,0.0,0.0,372471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18287,18677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18288,18678,0.0,0.0,0.0,0.0,39443.0,0.0,61943.0,966269.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
18289,18679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18290,18680,11809.0,0.0,0.0,0.0,0.0,0.0,0.0,283400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18291,18683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18292,18684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18293,18685,0.0,0.0,0.0,52766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
18294,18686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18295,18687,0.0,0.0,0.0,0.0,0.0,93294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18296,18688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18297,18689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18298,18690,0.0,0.0,0.0,31571.0,59872.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
18299,18691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18300,18692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18301,18693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18302,18694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18303,18695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18304,18697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18305,18698,2354845.0,6489635.0,778155.0,6480334.0,1192339.0,85787.0,1032695.0,4693443.0,3.0,13.0,2.0,10.0,1.0,1.0,3.0,3.0
18306,18699,0.0,0.0,1773799.0,535401.0,0.0,0.0,0.0,34702.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
18307,18700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18308,18701,295217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18309,18702,196811.0,703807.0,0.0,0.0,0.0,12985617.0,14640976.0,12393564.0,1.0,3.0,0.0,0.0,0.0,5.0,5.0,3.0
18310,18703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18311,18704,97421.0,71076.0,179640.0,0.0,0.0,74313.0,55185.0,61141.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,2.0
18312,18705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18313,18706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18314,18707,992420.0,0.0,1715049.0,0.0,1519007.0,0.0,0.0,82624.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0
18315,18708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18316,18709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18317,18710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18318,18711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18319,18712,0.0,0.0,0.0,0.0,0.0,307762.0,0.0,347020.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
18320,18713,0.0,0.0,0.0,0.0,0.0,75064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18321,18714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18322,18715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18323,18716,0.0,20396.0,0.0,3990763.0,527928.0,0.0,2556540.0,372468.0,0.0,1.0,0.0,1.0,4.0,0.0,2.0,1.0
18324,18718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18325,18719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18326,18720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18327,18721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18328,18722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
