,고객번호,레저취미_총구매액1,레저취미_총구매액2,레저취미_총구매액3,레저취미_총구매액4,레저취미_총구매액5,레저취미_총구매액6,레저취미_총구매액7,레저취미_총구매액8,레저취미_총구매횟수1,레저취미_총구매횟수2,레저취미_총구매횟수3,레저취미_총구매횟수4,레저취미_총구매횟수5,레저취미_총구매횟수6,레저취미_총구매횟수7,레저취미_총구매횟수8
16015,16307,16729.0,47384.0,59879.0,0.0,25081.0,0.0,0.0,20491.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0
16016,16308,0.0,0.0,0.0,0.0,22653.0,0.0,6757.0,8262.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,2.0
16017,16310,0.0,8241.0,0.0,66513.0,44975.0,270004.0,81528.0,8097.0,0.0,1.0,0.0,1.0,4.0,5.0,7.0,1.0
16018,16311,0.0,8653.0,0.0,0.0,0.0,0.0,54397.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
16019,16312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
16020,16313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16021,16314,19091.0,60775.0,92418.0,27670.0,263064.0,88897.0,148888.0,30075.0,1.0,1.0,2.0,3.0,4.0,4.0,4.0,2.0
16022,16315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16023,16316,67900.0,0.0,0.0,17382.0,37116.0,52545.0,74331.0,1644.0,1.0,0.0,0.0,2.0,4.0,2.0,1.0,1.0
16024,16317,0.0,0.0,36041.0,31216.0,4258.0,0.0,7320.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0
16025,16318,0.0,0.0,89481.0,786979.0,300373.0,391447.0,0.0,84771.0,0.0,0.0,1.0,6.0,2.0,4.0,0.0,2.0
16026,16319,0.0,0.0,0.0,0.0,484844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
16027,16320,0.0,84776.0,37170.0,89127.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0
16028,16321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16029,16322,123991.0,50474.0,59541.0,100922.0,38432.0,30026.0,0.0,0.0,2.0,2.0,2.0,5.0,1.0,1.0,0.0,0.0
16030,16323,0.0,1442.0,0.0,4212.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
16031,16324,0.0,29873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16032,16325,0.0,10971.0,122527.0,223217.0,408386.0,1170568.0,87418.0,39659.0,0.0,2.0,5.0,3.0,2.0,6.0,4.0,1.0
16033,16326,736073.0,86527.0,0.0,0.0,0.0,26809.0,136499.0,96670.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0
16034,16327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16035,16328,26372.0,27606.0,0.0,0.0,28460.0,0.0,25114.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0
16036,16329,0.0,0.0,4734.0,5303.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
16037,16330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16038,16331,0.0,39956.0,5852.0,6030.0,2467.0,7239.0,0.0,0.0,0.0,9.0,2.0,4.0,2.0,4.0,0.0,0.0
16039,16332,42836.0,51998.0,35194.0,490660.0,43285.0,67064.0,107870.0,3925.0,4.0,5.0,2.0,10.0,5.0,5.0,6.0,1.0
16040,16333,29522.0,317060.0,11298.0,0.0,22149.0,23484.0,0.0,3718.0,1.0,4.0,1.0,0.0,1.0,1.0,0.0,2.0
16041,16334,0.0,0.0,0.0,0.0,13957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16042,16336,46447.0,0.0,496889.0,0.0,0.0,197311.0,0.0,144881.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,3.0
16043,16337,18205.0,137207.0,435305.0,97110.0,282724.0,72275.0,32773.0,24622.0,1.0,1.0,8.0,14.0,8.0,7.0,4.0,4.0
16044,16338,0.0,4110.0,0.0,0.0,0.0,0.0,0.0,3958.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
16045,16339,0.0,293626.0,44063.0,0.0,35397.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
16046,16340,68490.0,0.0,0.0,15254.0,16364.0,8343.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0
16047,16341,0.0,72415.0,0.0,0.0,253041.0,387221.0,539914.0,132198.0,0.0,1.0,0.0,0.0,2.0,5.0,6.0,1.0
16048,16342,7853.0,0.0,0.0,3982.0,1315.0,1276.0,61785.0,3958.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,1.0
16049,16343,0.0,0.0,0.0,0.0,0.0,0.0,83904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16050,16344,0.0,0.0,15817.0,8593.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
16051,16345,0.0,0.0,0.0,0.0,50466.0,35816.0,7726.0,16492.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,2.0
16052,16346,0.0,26782.0,24878.0,5676.0,12035.0,14369.0,32684.0,44947.0,0.0,3.0,3.0,2.0,1.0,2.0,4.0,2.0
16053,16347,18795.0,2201913.0,3739418.0,548420.0,655056.0,496387.0,314243.0,486574.0,1.0,2.0,4.0,11.0,16.0,12.0,9.0,13.0
16054,16348,14761.0,81377.0,0.0,86397.0,56039.0,286152.0,190222.0,60730.0,1.0,1.0,0.0,13.0,10.0,19.0,11.0,12.0
16055,16349,3434.0,0.0,201106.0,0.0,3327.0,0.0,0.0,2718.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
16056,16350,0.0,4934.0,0.0,4212.0,0.0,1448.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
16057,16352,0.0,29873.0,90385.0,30774.0,0.0,7399.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0
16058,16353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16059,16354,0.0,0.0,22483.0,123802.0,50244.0,62088.0,62450.0,63951.0,0.0,0.0,2.0,11.0,4.0,5.0,7.0,7.0
16060,16355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16061,16356,0.0,0.0,192293.0,102607.0,36611.0,169860.0,79513.0,179625.0,0.0,0.0,8.0,7.0,6.0,6.0,4.0,5.0
16062,16357,0.0,221880.0,3615.0,0.0,25082.0,0.0,0.0,15699.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0
16063,16358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16064,16359,3543.0,0.0,259969.0,1853.0,20227.0,70485.0,79322.0,69446.0,1.0,0.0,8.0,1.0,1.0,5.0,7.0,4.0
16065,16360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16066,16361,0.0,0.0,58581.0,754.0,0.0,7292.0,13177.0,810.0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,1.0
16067,16362,8512.0,57150.0,89537.0,266317.0,76822.0,110904.0,86921.0,25364.0,2.0,7.0,5.0,4.0,11.0,10.0,8.0,4.0
16068,16363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16069,16364,0.0,10095.0,140436.0,0.0,48545.0,40963.0,7579.0,42303.0,0.0,1.0,4.0,0.0,1.0,3.0,2.0,1.0
16070,16365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16071,16367,132847.0,28842.0,0.0,0.0,0.0,13929.0,0.0,16525.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0
16072,16368,0.0,0.0,0.0,0.0,0.0,18015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16073,16369,7852.0,12845.0,0.0,0.0,19823.0,0.0,8987.0,15675.0,2.0,2.0,0.0,0.0,3.0,0.0,1.0,4.0
16074,16370,4920.0,0.0,178600.0,86503.0,142905.0,204066.0,49318.0,203296.0,1.0,0.0,2.0,5.0,3.0,8.0,2.0,3.0
16075,16371,210686.0,181296.0,331938.0,61192.0,133499.0,18616.0,9010.0,0.0,3.0,4.0,4.0,1.0,2.0,1.0,1.0,0.0
16076,16372,0.0,249898.0,0.0,21541.0,27994.0,81348.0,42673.0,0.0,0.0,3.0,0.0,2.0,2.0,3.0,2.0,0.0
16077,16373,0.0,1339.0,5412.0,1242.0,1365.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
16078,16375,0.0,0.0,0.0,142071.0,0.0,8632.0,82892.0,13079.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,4.0
16079,16376,0.0,0.0,145294.0,1197.0,0.0,17694.0,19878.0,62753.0,0.0,0.0,4.0,1.0,0.0,1.0,2.0,3.0
16080,16377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16081,16378,0.0,119491.0,0.0,0.0,2974.0,0.0,1351.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0
16082,16379,29522.0,297695.0,111851.0,0.0,39443.0,0.0,43923.0,48748.0,1.0,8.0,2.0,0.0,1.0,0.0,1.0,1.0
16083,16380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16084,16381,0.0,58714.0,0.0,66513.0,34588.0,41821.0,94603.0,5784.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0
16085,16382,0.0,17305.0,0.0,0.0,0.0,323847.0,80075.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
16086,16383,16631.0,0.0,0.0,0.0,129130.0,0.0,1054488.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
16087,16384,0.0,30697.0,36945.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
16088,16385,0.0,0.0,0.0,2040.0,0.0,65037.0,81110.0,36767.0,0.0,0.0,0.0,1.0,0.0,2.0,7.0,2.0
16089,16386,0.0,0.0,112981.0,36874.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
16090,16388,0.0,0.0,4293.0,7982.0,10114.0,0.0,38742.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0
16091,16389,0.0,71076.0,0.0,21994.0,0.0,18015.0,18357.0,72048.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0
16092,16390,0.0,5140.0,0.0,0.0,0.0,0.0,5620.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
16093,16391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16094,16392,0.0,4316.0,4508.0,1197.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
16095,16393,0.0,0.0,0.0,0.0,0.0,0.0,76584.0,5949.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
16096,16394,0.0,0.0,24743.0,2661.0,3034.0,0.0,60704.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0
16097,16395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16098,16396,62980.0,0.0,0.0,1774.0,25082.0,10723.0,70952.0,47922.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0
16099,16397,0.0,0.0,0.0,0.0,0.0,12868.0,2230.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
16100,16398,114544.0,16378.0,0.0,3459.0,1517.0,0.0,10360.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0
16101,16399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16102,16400,35327.0,36053.0,82476.0,46914.0,0.0,5126.0,0.0,16433.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,4.0
16103,16401,0.0,0.0,217149.0,301524.0,0.0,0.0,79287.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0
16104,16402,11809.0,4944.0,14688.0,62965.0,235241.0,1329272.0,440185.0,0.0,1.0,1.0,2.0,4.0,5.0,14.0,9.0,0.0
16105,16403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16106,16404,17614.0,30903.0,37284.0,754.0,10590.0,2733.0,16047.0,38801.0,2.0,1.0,1.0,1.0,4.0,3.0,6.0,4.0
16107,16405,0.0,301300.0,0.0,31128.0,0.0,22616.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0
16108,16406,24503.0,39556.0,0.0,0.0,0.0,107642.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0
16109,16407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16110,16408,0.0,91781.0,160659.0,0.0,0.0,0.0,253401.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
16111,16409,0.0,200970.0,0.0,0.0,0.0,55976.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
16112,16410,0.0,0.0,0.0,20309.0,53501.0,81820.0,249819.0,61472.0,0.0,0.0,0.0,1.0,1.0,3.0,13.0,5.0
16113,16411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16114,16412,0.0,0.0,31296.0,7094.0,12136.0,25522.0,117015.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0
16115,16413,0.0,0.0,110721.0,0.0,0.0,0.0,33787.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
16116,16414,0.0,0.0,8248.0,0.0,0.0,170116.0,32661.0,72196.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,3.0
16117,16415,0.0,0.0,0.0,131695.0,0.0,8579.0,57437.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0
16118,16416,0.0,0.0,17851.0,0.0,17780.0,0.0,17457.0,12807.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0
16119,16417,12203.0,15029.0,13445.0,239171.0,20723.0,359117.0,9178.0,72031.0,2.0,1.0,2.0,4.0,2.0,6.0,2.0,7.0
16120,16418,57941.0,2266.0,5581.0,84782.0,87300.0,114493.0,5395.0,7932.0,2.0,1.0,1.0,3.0,4.0,3.0,1.0,1.0
16121,16419,66916.0,152661.0,42933.0,5321.0,36408.0,119565.0,371770.0,323555.0,1.0,7.0,1.0,1.0,2.0,5.0,10.0,3.0
16122,16420,0.0,0.0,0.0,0.0,0.0,0.0,1104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16123,16421,51170.0,182223.0,176249.0,112185.0,40455.0,80746.0,51693.0,9832.0,2.0,5.0,5.0,3.0,2.0,3.0,4.0,1.0
16124,16422,317751.0,0.0,0.0,197942.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
16125,16423,0.0,0.0,0.0,0.0,13906.0,0.0,3041.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0
16126,16424,0.0,0.0,0.0,6651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
16127,16425,0.0,0.0,6327.0,0.0,0.0,0.0,2207.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
16128,16426,168963.0,132984.0,1717.0,0.0,16081.0,434084.0,767302.0,438939.0,4.0,6.0,1.0,0.0,1.0,13.0,21.0,19.0
16129,16427,0.0,0.0,12202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
16130,16428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16131,16429,12498.0,24104.0,27623.0,57999.0,1568.0,181118.0,167945.0,187309.0,5.0,2.0,4.0,3.0,1.0,6.0,11.0,9.0
16132,16430,0.0,0.0,0.0,0.0,0.0,0.0,66448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16133,16431,26932.0,6160.0,7310.0,12060.0,0.0,3206.0,5519.0,3875.0,5.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0
16134,16432,19680.0,12360.0,18076.0,11439.0,23766.0,18766.0,0.0,0.0,5.0,3.0,4.0,3.0,6.0,1.0,0.0,0.0
16135,16433,37394.0,4110.0,0.0,1774.0,19216.0,0.0,0.0,1777.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0
16136,16434,1673.0,11114.0,12382.0,7956.0,7767.0,12321.0,9573.0,0.0,1.0,3.0,4.0,3.0,2.0,2.0,1.0,0.0
16137,16435,22534.0,25175.0,0.0,63320.0,0.0,356660.0,73294.0,0.0,4.0,2.0,0.0,2.0,0.0,5.0,5.0,0.0
16138,16436,0.0,152453.0,0.0,8868.0,170414.0,185516.0,39396.0,3305.0,0.0,1.0,0.0,1.0,2.0,4.0,2.0,1.0
16139,16437,0.0,10301.0,0.0,0.0,0.0,0.0,248.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
16140,16438,0.0,45324.0,0.0,0.0,0.0,40298.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0
16141,16439,0.0,0.0,2881.0,17559.0,0.0,0.0,132895.0,12228.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0
16142,16440,0.0,0.0,0.0,0.0,0.0,5147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16143,16441,0.0,60775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16144,16442,131155.0,0.0,54773.0,364684.0,73586.0,19302.0,39193.0,0.0,6.0,0.0,2.0,16.0,5.0,2.0,1.0,0.0
16145,16443,48219.0,71076.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16146,16444,6200.0,0.0,0.0,0.0,9911.0,2734.0,33000.0,38089.0,2.0,0.0,0.0,0.0,1.0,2.0,6.0,9.0
16147,16445,0.0,0.0,4508.0,2918.0,0.0,40406.0,28369.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0
16148,16446,0.0,0.0,0.0,93339.0,89707.0,13083.0,17615.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0
16149,16447,142688.0,0.0,45192.0,0.0,27509.0,52437.0,112961.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0
16150,16448,61012.0,0.0,297704.0,0.0,44186.0,10723.0,244370.0,0.0,2.0,0.0,6.0,0.0,5.0,1.0,5.0,0.0
16151,16449,272583.0,0.0,21719369.0,4045320.0,0.0,0.0,0.0,5018345.0,1.0,0.0,24.0,6.0,0.0,0.0,0.0,5.0
16152,16450,0.0,87557.0,22596.0,0.0,0.0,36245.0,13515.0,4049.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0
16153,16451,0.0,0.0,0.0,0.0,163334.0,1085798.0,183125.0,490851.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,3.0
16154,16452,22633.0,71076.0,32764.0,623853.0,0.0,417098.0,0.0,31975.0,1.0,1.0,1.0,4.0,0.0,6.0,0.0,1.0
16155,16453,0.0,126701.0,51971.0,0.0,3547234.0,3734500.0,1400014.0,8222899.0,0.0,2.0,2.0,0.0,7.0,18.0,14.0,33.0
16156,16454,0.0,4635.0,0.0,0.0,6654.0,0.0,5631.0,20243.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,4.0
16157,16455,0.0,0.0,0.0,0.0,27105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
16158,16456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16159,16457,0.0,0.0,143486.0,0.0,0.0,0.0,0.0,1735.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
16160,16458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16161,16459,4605.0,6891.0,5638.0,0.0,0.0,0.0,8503.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0
16162,16460,0.0,0.0,0.0,4212.0,0.0,32707.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0
16163,16461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16164,16463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16165,16464,0.0,0.0,185289.0,3991.0,3237.0,37693.0,39644.0,3222.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0
16166,16465,104861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16167,16466,7863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16168,16467,0.0,0.0,4734.0,0.0,0.0,0.0,25779.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
16169,16468,0.0,0.0,0.0,0.0,0.0,0.0,11150.0,3718.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
16170,16469,0.0,0.0,0.0,0.0,4035.0,0.0,11037.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
16171,16471,19681.0,0.0,230447.0,0.0,0.0,0.0,0.0,153680.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0
16172,16472,0.0,0.0,0.0,0.0,3742.0,0.0,0.0,7437.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
16173,16473,0.0,0.0,11185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16174,16474,0.0,7211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16175,16475,3739.0,15235.0,16823.0,1144.0,0.0,0.0,23674.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,3.0,0.0
16176,16476,0.0,32963.0,0.0,32813.0,25284.0,0.0,55185.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
16177,16477,0.0,0.0,0.0,0.0,0.0,128681.0,8987.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
16178,16478,181066.0,0.0,0.0,28379.0,0.0,0.0,0.0,12394.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
16179,16479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16180,16480,0.0,0.0,0.0,0.0,0.0,0.0,11150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16181,16481,0.0,419235.0,1645396.0,366086.0,2036680.0,1536644.0,860855.0,317722.0,0.0,4.0,6.0,3.0,6.0,6.0,3.0,2.0
16182,16482,0.0,1432.0,0.0,0.0,3014.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
16183,16483,9841.0,99609.0,128685.0,11254.0,1315.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0
16184,16484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16185,16485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16186,16486,15421.0,95459.0,21375.0,72907.0,58476.0,22937.0,39643.0,7849.0,4.0,12.0,4.0,6.0,8.0,3.0,3.0,2.0
16187,16487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16188,16488,0.0,0.0,0.0,0.0,0.0,10616.0,71853.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
16189,16489,14210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16190,16490,3444.0,0.0,0.0,0.0,0.0,0.0,0.0,23506.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
16191,16491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
16192,16492,0.0,69119.0,83573.0,15875.0,43236.0,39141.0,20599.0,8180.0,0.0,2.0,3.0,2.0,3.0,4.0,3.0,1.0
16193,16493,332808.0,0.0,343439.0,0.0,177847.0,288728.0,86877.0,0.0,2.0,0.0,1.0,0.0,1.0,4.0,2.0,0.0
16194,16494,0.0,0.0,3728.0,3725.0,35801.0,531721.0,19146.0,59935.0,0.0,0.0,1.0,1.0,6.0,9.0,3.0,9.0
16195,16495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16196,16497,4714.0,69005.0,30494.0,71648.0,0.0,0.0,22401.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0
16197,16498,4123.0,26720.0,18484.0,50026.0,33908.0,0.0,30681.0,23616.0,1.0,4.0,4.0,14.0,7.0,0.0,6.0,6.0
16198,16499,40337.0,94459.0,24856.0,10021.0,108013.0,107126.0,60816.0,16442.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0
16199,16500,0.0,0.0,29149.0,136216.0,65636.0,35066.0,182336.0,5288.0,0.0,0.0,1.0,12.0,4.0,5.0,6.0,1.0
16200,16501,0.0,0.0,4508.0,3538.0,0.0,4279.0,10316.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0
16201,16502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
