,고객번호,전자제품_총구매액1,전자제품_총구매액2,전자제품_총구매액3,전자제품_총구매액4,전자제품_총구매액5,전자제품_총구매액6,전자제품_총구매액7,전자제품_총구매액8,전자제품_총구매횟수1,전자제품_총구매횟수2,전자제품_총구매횟수3,전자제품_총구매횟수4,전자제품_총구매횟수5,전자제품_총구매횟수6,전자제품_총구매횟수7,전자제품_총구매횟수8
16652,16974,0.0,0.0,0.0,0.0,0.0,16192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16653,16975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16654,16976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16655,16977,24601.0,1055138.0,505024.0,75292.0,303407.0,0.0,0.0,1123683.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0
16656,16978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16657,16979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16658,16980,0.0,10198.0,30392.0,26596.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
16659,16981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16660,16982,2952.0,0.0,0.0,0.0,0.0,38497.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16661,16983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16662,16984,0.0,18542.0,439495.0,11352.0,0.0,270230.0,80525.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0
16663,16985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16664,16986,12990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16665,16987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16666,16988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16667,16989,629795.0,0.0,0.0,0.0,85763.0,299183.0,0.0,28670.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
16668,16990,0.0,51298.0,40334.0,0.0,0.0,0.0,0.0,48748.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
16669,16991,0.0,402764.0,72872.0,309506.0,20025.0,0.0,3169546.0,26357.0,0.0,3.0,2.0,1.0,1.0,0.0,2.0,1.0
16670,16993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16671,16994,2184603.0,122580.0,62139.0,202199.0,0.0,0.0,0.0,3842006.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0
16672,16995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16673,16996,73509.0,1696708.0,274035.0,207210.0,358021.0,0.0,67799.0,75188.0,1.0,6.0,3.0,3.0,2.0,0.0,1.0,1.0
16674,16997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16675,16998,10726.0,0.0,0.0,0.0,0.0,0.0,13402.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16676,16999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16677,17001,76658.0,40997.0,0.0,0.0,25082.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
16678,17002,0.0,10661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16679,17003,19681.0,78286.0,42933.0,45761.0,166875.0,0.0,138526.0,74361.0,1.0,2.0,1.0,1.0,4.0,0.0,3.0,2.0
16680,17004,29423.0,108675.0,16834.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
16681,17005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16682,17006,48710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16683,17007,0.0,13300475.0,0.0,0.0,0.0,0.0,0.0,16525.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0
16684,17008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16685,17009,7774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16686,17010,0.0,719000.0,68692.0,0.0,39544.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0
16687,17011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16688,17012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16689,17013,38968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16690,17014,0.0,20499.0,0.0,9667.0,10012.0,0.0,2478.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
16691,17015,0.0,0.0,0.0,0.0,0.0,0.0,25903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16692,17016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16693,17017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16694,17018,9742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16695,17019,25389.0,0.0,0.0,17648.0,0.0,0.0,17006.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
16696,17020,0.0,24722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16697,17021,31391.0,0.0,0.0,23058.0,0.0,0.0,0.0,38255.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
16698,17022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16699,17023,0.0,0.0,0.0,0.0,0.0,22412.0,0.0,119392.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
16700,17024,0.0,0.0,25798891.0,6302354.0,0.0,0.0,72529.0,1306364.0,0.0,0.0,15.0,10.0,0.0,0.0,2.0,1.0
16701,17025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16702,17026,52155.0,2763103.0,3104747.0,0.0,647268.0,0.0,0.0,4185182.0,2.0,5.0,6.0,0.0,1.0,0.0,0.0,3.0
16703,17027,0.0,0.0,22031.0,0.0,0.0,52545.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
16704,17028,0.0,0.0,0.0,11094.0,20025.0,10037.0,21398.0,20656.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
16705,17029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16706,17030,0.0,0.0,0.0,0.0,12035.0,24664.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
16707,17031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16708,17032,0.0,33890.0,10112.0,0.0,0.0,0.0,30971.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
16709,17033,0.0,0.0,0.0,0.0,0.0,0.0,13402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16710,17034,0.0,0.0,24517.0,0.0,24070.0,12761.0,13402.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0
16711,17035,0.0,0.0,0.0,0.0,0.0,64126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16712,17036,11809.0,0.0,0.0,0.0,39443.0,0.0,435851.0,73535.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0
16713,17037,0.0,0.0,0.0,0.0,0.0,41821.0,440355.0,11567.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
16714,17038,919698.0,647924.0,529880.0,584425.0,741780.0,212323.0,389900.0,75188.0,4.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0
16715,17039,21256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16716,17040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16717,17041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16718,17042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16719,17043,253492.0,307841.0,335948.0,173465.0,159086.0,173667.0,130980.0,210608.0,4.0,4.0,7.0,3.0,3.0,5.0,2.0,6.0
16720,17044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16721,17045,0.0,0.0,0.0,0.0,0.0,1072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16722,17046,566226.0,51298.0,77957.0,0.0,1339885.0,0.0,0.0,22226.0,4.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0
16723,17047,0.0,0.0,6722.0,26516.0,0.0,5362.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
16724,17048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16725,17049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16726,17050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16727,17051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16728,17052,9841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16729,17053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16730,17054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16731,17055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16732,17056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16733,17057,0.0,0.0,0.0,0.0,12035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16734,17058,0.0,0.0,52536.0,27935.0,0.0,46862.0,22412.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0
16735,17059,12664793.0,40173.0,0.0,1011880.0,0.0,27881.0,277053.0,1265796.0,6.0,1.0,0.0,3.0,0.0,1.0,4.0,1.0
16736,17060,77740.0,22662.0,0.0,8159.0,40252.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
16737,17061,2129299.0,59127.0,81064.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
16738,17063,623891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16739,17064,0.0,122580.0,0.0,0.0,0.0,49542.0,14528.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
16740,17066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16741,17067,0.0,47384.0,110269.0,132671.0,809085.0,27881.0,11927890.0,8738290.0,0.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0
16742,17068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16743,17069,0.0,0.0,0.0,0.0,58659.0,0.0,0.0,204824.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
16744,17070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16745,17071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16746,17072,0.0,0.0,0.0,55871.0,0.0,102301.0,0.0,75105.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0
16747,17073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16748,17074,0.0,0.0,0.0,73962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
16749,17075,11809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16750,17076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16751,17077,0.0,0.0,0.0,26516.0,0.0,70238.0,7872.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
16752,17078,9841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16753,17079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16754,17080,38083.0,42491.0,61010.0,152138.0,8344.0,135866.0,58902.0,914315.0,2.0,1.0,1.0,5.0,1.0,5.0,2.0,5.0
16755,17081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16756,17082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16757,17083,0.0,0.0,0.0,0.0,12035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16758,17084,0.0,0.0,0.0,0.0,0.0,75064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16759,17085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16760,17086,0.0,4120.0,0.0,0.0,0.0,381754.0,213983.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0
16761,17087,0.0,50474.0,0.0,0.0,26295.0,221975.0,42797.0,37181.0,0.0,1.0,0.0,0.0,2.0,4.0,3.0,3.0
16762,17088,11809.0,0.0,0.0,10553.0,0.0,0.0,0.0,15682.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
16763,17089,0.0,0.0,336683.0,0.0,0.0,0.0,0.0,40486.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
16764,17090,28538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16765,17091,0.0,0.0,0.0,0.0,1972146.0,0.0,0.0,3342049.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
16766,17092,0.0,0.0,0.0,0.0,0.0,0.0,46175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16767,17093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16768,17095,954534.0,0.0,130832.0,114402.0,11194304.0,169430.0,0.0,0.0,1.0,0.0,2.0,1.0,6.0,1.0,0.0,0.0
16769,17096,0.0,0.0,19659.0,0.0,12035.0,3217.0,13402.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0
16770,17097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16771,17098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16772,17099,0.0,71900.0,3954.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
16773,17100,0.0,89308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
16774,17101,6879.0,14401.0,15794.0,14624.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0
16775,17102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16776,17103,7380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16777,17104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16778,17105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16779,17106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16780,17107,0.0,0.0,33894.0,17737.0,133196.0,0.0,323227.0,371063.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,1.0
16781,17108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16782,17111,18107.0,0.0,19659.0,0.0,0.0,0.0,13402.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
16783,17112,0.0,130203.0,0.0,23058.0,0.0,26809.0,39418.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
16784,17113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16785,17114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16786,17115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16787,17116,32474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16788,17117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16789,17118,15646.0,30800.0,75471.0,28025.0,22048.0,23378.0,118592.0,21813.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0
16790,17119,29325.0,0.0,0.0,10553.0,0.0,856049.0,309150.0,299098.0,1.0,0.0,0.0,1.0,0.0,3.0,7.0,3.0
16791,17120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16792,17121,18697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16793,17122,0.0,30800.0,30392.0,10553.0,44500.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
16794,17124,0.0,32860.0,0.0,22082.0,50467.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
16795,17125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16796,17126,0.0,0.0,0.0,0.0,20227.0,0.0,0.0,10163.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
16797,17127,0.0,0.0,0.0,0.0,0.0,0.0,14528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16798,17128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16799,17129,0.0,0.0,164387.0,110509.0,15170.0,141441.0,178507.0,0.0,0.0,0.0,4.0,3.0,1.0,4.0,2.0,0.0
16800,17130,737057.0,0.0,0.0,28379.0,0.0,30026.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
16801,17131,0.0,0.0,1104953.0,0.0,0.0,0.0,0.0,16525.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
16802,17132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16803,17133,0.0,0.0,56377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16804,17134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16805,17135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16806,17136,0.0,16471.0,0.0,0.0,0.0,300255.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0
16807,17138,0.0,25752.0,0.0,0.0,0.0,58979.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
16808,17139,29324.0,0.0,86769.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
16809,17140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16810,17141,19681.0,0.0,0.0,0.0,25284.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16811,17142,0.0,0.0,0.0,17559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
16812,17143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
16813,17144,0.0,4110.0,0.0,14101.0,0.0,0.0,5519.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
16814,17145,0.0,17924.0,0.0,0.0,2341695.0,803183.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0
16815,17146,0.0,0.0,25986.0,0.0,0.0,0.0,0.0,19003.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
16816,17147,88565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16817,17148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16818,17149,13580.0,17203.0,60784.0,22410.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0
16819,17150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16820,17151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16821,17152,0.0,0.0,0.0,0.0,39443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16822,17153,4920.0,5150.0,0.0,194217.0,138506.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0
16823,17154,0.0,0.0,0.0,0.0,39443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16824,17155,54812.0,0.0,737765.0,1060656.0,49556.0,191949.0,641950.0,235395.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
16825,17156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16826,17157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16827,17158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16828,17160,0.0,0.0,0.0,81588.0,59964.0,28953.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0
16829,17161,0.0,0.0,337813.0,28290.0,0.0,66807.0,53158.0,10411.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
16830,17162,0.0,0.0,0.0,44164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
16831,17163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16832,17164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16833,17165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16834,17166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16835,17167,11809.0,472295.0,0.0,0.0,72211.0,0.0,0.0,20656.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,1.0
16836,17168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16837,17169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16838,17170,0.0,54389.0,29827.0,0.0,0.0,0.0,0.0,19499.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
16839,17171,41822.0,0.0,0.0,105533.0,0.0,0.0,7208.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
16840,17172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16841,17173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16842,17174,2173779.0,454886.0,6502046.0,0.0,7079.0,0.0,138526.0,0.0,3.0,2.0,6.0,0.0,1.0,0.0,2.0,0.0
