,°í°´¹øÈ£,°¡±¸·ù_ÃÑ±¸¸Å¾×1,°¡±¸·ù_ÃÑ±¸¸Å¾×2,°¡±¸·ù_ÃÑ±¸¸Å¾×3,°¡±¸·ù_ÃÑ±¸¸Å¾×4,°¡±¸·ù_ÃÑ±¸¸Å¾×5,°¡±¸·ù_ÃÑ±¸¸Å¾×6,°¡±¸·ù_ÃÑ±¸¸Å¾×7,°¡±¸·ù_ÃÑ±¸¸Å¾×8,°¡±¸·ù_ÃÑ±¸¸ÅÈ½¼ö1,°¡±¸·ù_ÃÑ±¸¸ÅÈ½¼ö2,°¡±¸·ù_ÃÑ±¸¸ÅÈ½¼ö3,°¡±¸·ù_ÃÑ±¸¸ÅÈ½¼ö4,°¡±¸·ù_ÃÑ±¸¸ÅÈ½¼ö5,°¡±¸·ù_ÃÑ±¸¸ÅÈ½¼ö6,°¡±¸·ù_ÃÑ±¸¸ÅÈ½¼ö7,°¡±¸·ù_ÃÑ±¸¸ÅÈ½¼ö8
181,185,0.0,12361.0,43182.0,0.0,34982.0,42658.0,231890.0,23961.0,0.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0
182,186,1765799.0,1447106.0,0.0,92222.0,1187353.0,0.0,0.0,28571.0,6.0,12.0,0.0,2.0,3.0,0.0,0.0,1.0
183,187,0.0,10301.0,0.0,0.0,0.0,5254.0,155815.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0
184,188,50974.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,189,0.0,752499.0,16133721.0,881666.0,588489.0,259292.0,0.0,0.0,0.0,3.0,8.0,2.0,4.0,1.0,0.0,0.0
186,190,0.0,0.0,45192.0,0.0,1809216.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
187,191,2123936.0,564023.0,0.0,126374.0,2504119.0,781843.0,1137097.0,62794.0,2.0,5.0,0.0,1.0,1.0,6.0,7.0,1.0
188,192,0.0,127731.0,173991.0,0.0,0.0,0.0,0.0,245392.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0
189,193,0.0,15348.0,14688.0,26516.0,13148.0,0.0,138526.0,90804.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0
190,194,0.0,0.0,124053.0,30951.0,0.0,9437.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
191,195,0.0,0.0,0.0,0.0,20530.0,0.0,7546.0,29331.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0
192,196,92550.0,0.0,128232.0,0.0,164851.0,0.0,69275.0,116747.0,1.0,0.0,5.0,0.0,3.0,0.0,3.0,1.0
193,197,343731.0,156471.0,120212.0,76073.0,1286900.0,1364626.0,541491.0,0.0,4.0,4.0,3.0,1.0,5.0,9.0,6.0,0.0
194,198,0.0,0.0,0.0,0.0,70796.0,73991.0,0.0,23961.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0
195,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,201,0.0,0.0,0.0,3416758.0,51397.0,0.0,0.0,612449.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0
198,202,120596.0,472655.0,92305.0,431348.0,62198.0,50421.0,0.0,0.0,1.0,7.0,1.0,4.0,1.0,1.0,0.0,0.0
199,203,0.0,43882.0,6666.0,30951.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
200,204,353276.0,0.0,0.0,0.0,7383.0,10616.0,148211.0,9750.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0
201,205,0.0,0.0,588460.0,0.0,101389.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0
202,206,13777.0,59951.0,37284.0,139012.0,426105.0,140477.0,111587.0,8262.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0
203,207,0.0,0.0,0.0,0.0,0.0,46754.0,43811.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
204,208,0.0,0.0,0.0,3011695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
205,209,0.0,20602.0,0.0,0.0,0.0,0.0,28156.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
206,210,0.0,29873.0,17964.0,148989.0,0.0,17050.0,77710.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0
207,211,0.0,0.0,0.0,0.0,0.0,0.0,62055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
208,212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,213,0.0,184901.0,0.0,10624.0,365425.0,110451.0,260610.0,12311.0,0.0,2.0,0.0,2.0,5.0,2.0,4.0,1.0
210,214,0.0,932382.0,555301.0,34587.0,0.0,253073.0,116621.0,0.0,0.0,12.0,3.0,1.0,0.0,3.0,1.0,0.0
211,215,0.0,6902.0,0.0,0.0,40252.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
212,216,0.0,0.0,100553.0,0.0,69784.0,73992.0,0.0,4875.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0
213,217,13678.0,0.0,44063.0,47002.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
214,218,0.0,0.0,1544910.0,2207602.0,0.0,0.0,0.0,487480.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,1.0
215,219,0.0,209417.0,23952.0,107485.0,7585.0,16085.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0
216,220,0.0,0.0,0.0,0.0,14867.0,0.0,0.0,11485.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
217,221,0.0,19469.0,0.0,0.0,0.0,0.0,0.0,6445.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
218,222,0.0,81809.0,345608.0,352207.0,19216.0,129935.0,364605.0,288067.0,0.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0
219,223,29296.0,245161.0,0.0,14044646.0,328205.0,44754189.0,13474541.0,1991646.0,2.0,2.0,0.0,7.0,2.0,17.0,6.0,5.0
220,224,1307701.0,158170.0,2318142.0,730781.0,3562555.0,5363580.0,154924.0,710672.0,3.0,2.0,4.0,7.0,2.0,1.0,3.0,6.0
221,225,1078819.0,504948.0,5756203.0,1095748.0,7021427.0,2107567.0,242015.0,7564661.0,5.0,4.0,12.0,4.0,8.0,10.0,3.0,20.0
222,226,0.0,0.0,0.0,0.0,0.0,41800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
223,227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,228,11809.0,0.0,0.0,0.0,0.0,0.0,0.0,16525.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
225,229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,230,0.0,0.0,0.0,0.0,0.0,0.0,21398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
227,231,0.0,0.0,7796.0,0.0,0.0,0.0,11150.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
228,232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,233,0.0,0.0,0.0,141894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
230,234,0.0,101979.0,0.0,320148.0,0.0,399661.0,0.0,10741.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,1.0
231,235,0.0,0.0,0.0,63187.0,1163060.0,557745.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0
232,236,0.0,0.0,33894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
233,237,0.0,184798.0,0.0,94359.0,0.0,52545.0,1130677.0,792130.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,4.0
234,238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,239,89746.0,0.0,373515.0,0.0,0.0,3610249.0,6355478.0,156200.0,1.0,0.0,1.0,0.0,0.0,3.0,4.0,1.0
236,240,0.0,273024.0,0.0,0.0,0.0,0.0,103219.0,26026.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
237,241,0.0,0.0,0.0,0.0,39443.0,680507.0,160488.0,71883.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,2.0
238,242,6397.0,25649.0,30505.0,24831.0,20126.0,69391.0,35814.0,24705.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0
239,243,0.0,0.0,0.0,15963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
240,245,0.0,77308.0,256523.0,0.0,0.0,0.0,294790.0,246549.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,5.0
241,246,0.0,0.0,0.0,0.0,1056868.0,173795.0,0.0,195777.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0
242,247,0.0,0.0,0.0,0.0,0.0,17800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
243,248,0.0,1022876.0,108857.0,113515.0,0.0,341272.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0
244,249,2405031.0,638654.0,1180480.0,753058.0,85510.0,456389.0,74894.0,0.0,4.0,3.0,5.0,3.0,1.0,2.0,1.0,0.0
245,250,1161274.0,1556409.0,2082102.0,211555.0,0.0,1120596.0,999721.0,828568.0,5.0,3.0,10.0,3.0,0.0,3.0,7.0,3.0
246,251,5321642.0,282605.0,0.0,554476.0,198399.0,56834.0,370618.0,635303.0,5.0,3.0,0.0,4.0,4.0,1.0,5.0,9.0
247,252,0.0,0.0,0.0,148279.0,36510.0,0.0,0.0,487480.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
248,253,684952.0,10301.0,199637.0,0.0,170060.0,13243.0,4795899.0,931244.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0
249,254,0.0,0.0,2454848.0,0.0,141590.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
250,255,1177245.0,471574.0,490269.0,2900681.0,10114.0,21393.0,219434.0,0.0,8.0,4.0,4.0,3.0,1.0,1.0,1.0,0.0
251,256,0.0,206018.0,780381.0,0.0,0.0,1198233.0,209929.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0
252,257,0.0,0.0,0.0,0.0,0.0,48255.0,0.0,65438.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
253,258,0.0,0.0,0.0,85136.0,0.0,0.0,4647272.0,827370.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0
254,259,0.0,15039.0,0.0,13036.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
255,260,0.0,19984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
256,261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,262,0.0,559339.0,566734.0,0.0,113778.0,1145098.0,198217.0,0.0,0.0,10.0,5.0,0.0,3.0,9.0,3.0,0.0
258,263,73804.0,19572.0,0.0,0.0,39140.0,32063.0,11150.0,0.0,5.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0
259,264,37394.0,0.0,0.0,28910.0,30240.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
260,265,0.0,5516122.0,823404.0,0.0,0.0,0.0,0.0,2558858.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0
261,266,26569.0,955148.0,0.0,7982.0,0.0,0.0,414734.0,0.0,1.0,7.0,0.0,1.0,0.0,0.0,4.0,0.0
262,267,144902.0,502014.0,286960.0,0.0,123456.0,463004.0,124111.0,495197.0,1.0,4.0,4.0,0.0,1.0,3.0,2.0,4.0
263,268,15646.0,0.0,0.0,118286.0,67306.0,79354.0,27278.0,317605.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0
264,269,0.0,115473.0,0.0,0.0,0.0,179295.0,203600.0,205692.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0
265,270,6987.0,0.0,39317.0,0.0,0.0,5362.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
266,271,67900.0,535645.0,129420.0,172933.0,0.0,0.0,1520353.0,0.0,1.0,6.0,3.0,2.0,0.0,0.0,4.0,0.0
267,272,31194.0,12361.0,0.0,0.0,0.0,21232.0,177944.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0
268,273,0.0,501754.0,612864.0,452420.0,0.0,2126194.0,554916.0,138932.0,0.0,5.0,4.0,2.0,0.0,14.0,6.0,1.0
269,274,0.0,0.0,0.0,0.0,32970.0,0.0,14528.0,7271.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0
270,275,0.0,74166.0,0.0,148456.0,0.0,275592.0,62844.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,1.0,0.0
271,276,0.0,0.0,0.0,0.0,0.0,327493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
272,277,0.0,29873.0,18077.0,7449.0,89000.0,10723.0,0.0,32223.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0
273,278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,279,0.0,32139.0,27002.0,0.0,0.0,73992.0,90098.0,125588.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
275,280,0.0,0.0,0.0,3413432.0,0.0,0.0,77710.0,452571.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0
276,281,354260.0,0.0,259957.0,0.0,208774.0,322935.0,0.0,427000.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0
277,282,0.0,224528.0,0.0,0.0,44600.0,0.0,0.0,195670.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0
278,283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,284,4920.0,10300.0,0.0,0.0,0.0,0.0,0.0,5536.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
280,285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,286,0.0,0.0,0.0,252704.0,0.0,96511.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
282,287,23617.0,0.0,0.0,0.0,0.0,13554.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
283,288,0.0,0.0,231837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
284,289,0.0,0.0,0.0,0.0,28318.0,0.0,222994.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
285,290,68884.0,2060.0,96599.0,13214.0,256682.0,0.0,0.0,36272.0,2.0,1.0,3.0,1.0,3.0,0.0,0.0,2.0
286,291,0.0,0.0,0.0,0.0,0.0,65304.0,0.0,13137.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0
287,292,0.0,517721.0,1178051.0,0.0,0.0,0.0,173495.0,57010.0,0.0,4.0,6.0,0.0,0.0,0.0,2.0,1.0
288,293,0.0,0.0,21466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
289,294,55156.0,64174.0,701137.0,394235.0,0.0,298078.0,926862.0,0.0,1.0,1.0,7.0,4.0,0.0,2.0,6.0,0.0
290,295,0.0,81377.0,44063.0,114314.0,1698271.0,1138826.0,33224.0,102040.0,0.0,2.0,1.0,3.0,4.0,4.0,1.0,1.0
291,296,109151.0,130780.0,0.0,82529.0,146020.0,154825.0,0.0,3356177.0,2.0,6.0,0.0,1.0,1.0,1.0,0.0,2.0
292,297,0.0,726107.0,1831081.0,0.0,0.0,482553.0,0.0,38461.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0
293,298,355244.0,0.0,998185.0,0.0,0.0,1296696.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0
294,299,0.0,30903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
295,300,39264.0,72827.0,0.0,40883.0,38836.0,22305.0,117803.0,34644.0,1.0,3.0,0.0,2.0,1.0,2.0,2.0,1.0
296,301,0.0,0.0,0.0,13746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
297,302,109929.0,573501.0,95525.0,0.0,0.0,193964.0,12614.0,33545.0,1.0,5.0,1.0,0.0,0.0,2.0,1.0,1.0
298,303,88417.0,20499.0,0.0,7361.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
299,304,1889770.0,191596.0,1242867.0,16626865.0,4531779.0,28390270.0,6624366.0,12516634.0,2.0,2.0,3.0,11.0,3.0,12.0,10.0,8.0
300,305,189677.0,483573.0,385321.0,17692.0,5904796.0,2113517.0,2508225.0,5874129.0,3.0,7.0,1.0,1.0,8.0,13.0,10.0,13.0
301,306,386213.0,116915.0,579084.0,292177.0,246265.0,308191.0,174633.0,303717.0,5.0,3.0,7.0,3.0,5.0,3.0,3.0,5.0
302,307,0.0,465599.0,0.0,34587.0,0.0,0.0,44937.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0
303,308,0.0,0.0,64399.0,0.0,0.0,0.0,228624.0,126415.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0
304,309,3056279.0,4025783.0,6227390.0,257182.0,345884.0,0.0,0.0,136577.0,2.0,5.0,7.0,1.0,3.0,0.0,0.0,1.0
305,310,0.0,61290.0,0.0,0.0,0.0,0.0,52258.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0
306,311,0.0,0.0,0.0,83407.0,437263.0,368145.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,4.0,0.0,0.0
307,312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,313,419188.0,4404444.0,128798.0,774252.0,3501520.0,0.0,0.0,0.0,1.0,4.0,1.0,4.0,2.0,0.0,0.0,0.0
309,314,800431.0,1690990.0,0.0,41282.0,22756.0,0.0,0.0,0.0,2.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
310,315,0.0,5878621.0,547404.0,2474592.0,940946.0,1710715.0,288033.0,304584.0,0.0,5.0,5.0,5.0,5.0,13.0,2.0,1.0
311,316,405726.0,10301.0,0.0,0.0,63028.0,181332.0,130643.0,14914.0,5.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0
312,317,136784.0,92708.0,33894.0,61990.0,0.0,0.0,0.0,33297.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0
313,318,378615.0,194223.0,0.0,0.0,265329.0,0.0,0.0,76923.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0
314,319,0.0,500776.0,116992.0,0.0,0.0,543998.0,0.0,78947.0,0.0,3.0,1.0,0.0,0.0,3.0,0.0,2.0
315,320,278489.0,113515.0,87447.0,43455.0,0.0,20374.0,0.0,32223.0,7.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0
316,321,0.0,0.0,0.0,87797.0,129858.0,0.0,151928.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0
317,322,12596.0,0.0,84736.0,139012.0,0.0,63268.0,0.0,24291.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
318,323,73391.0,1255778.0,381774.0,1356921.0,260181.0,914803.0,0.0,361140.0,2.0,12.0,3.0,3.0,2.0,6.0,0.0,4.0
319,324,859130.0,0.0,7168894.0,713611.0,612499.0,0.0,3530694.0,130546.0,1.0,0.0,11.0,8.0,7.0,0.0,7.0,1.0
320,325,0.0,415279.0,172296.0,0.0,0.0,0.0,44936.0,32967.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,1.0
321,326,602419.0,0.0,446387.0,1265604.0,6965417.0,34315.0,4505.0,139965.0,1.0,0.0,2.0,2.0,7.0,1.0,1.0,3.0
322,327,188939.0,40173.0,397703.0,315005.0,296591.0,876477.0,2013360.0,0.0,1.0,1.0,5.0,2.0,1.0,6.0,10.0,0.0
323,328,0.0,0.0,0.0,0.0,116357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
324,329,235583.0,87094.0,716977.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
325,330,0.0,0.0,0.0,0.0,20126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
326,331,0.0,0.0,8700.0,35473.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
327,332,463195.0,0.0,216629.0,157351.0,0.0,126322.0,161332.0,14880.0,6.0,0.0,3.0,4.0,0.0,2.0,3.0,2.0
328,333,0.0,125774.0,0.0,287336.0,27307.0,228409.0,104503.0,48748.0,0.0,2.0,0.0,4.0,1.0,2.0,3.0,1.0
329,334,219690.0,695308.0,351032.0,65715.0,0.0,0.0,319399.0,179293.0,3.0,5.0,3.0,1.0,0.0,0.0,3.0,3.0
330,335,0.0,0.0,3998729.0,148278.0,272156.0,0.0,303204.0,146244.0,0.0,0.0,8.0,2.0,2.0,0.0,2.0,1.0
331,336,182641.0,298725.0,220312.0,149610.0,68772.0,302572.0,0.0,86837.0,2.0,4.0,6.0,5.0,1.0,3.0,0.0,2.0
332,337,261759.0,0.0,0.0,0.0,9316051.0,70292.0,264269.0,145872.0,2.0,0.0,0.0,0.0,11.0,1.0,6.0,4.0
333,338,0.0,0.0,11185.0,0.0,0.0,0.0,11150.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
334,339,224365.0,1002274.0,717428.0,25718.0,333748.0,0.0,17907.0,396594.0,1.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0
335,340,0.0,0.0,0.0,87797.0,0.0,228408.0,105922.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0
336,341,0.0,0.0,0.0,73253.0,2459620.0,2451371.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
337,342,0.0,0.0,12315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
338,343,0.0,96880.0,118065.0,0.0,0.0,103910.0,50500.0,2280086.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0
339,344,0.0,0.0,84792.0,21284.0,0.0,254789.0,307460.0,15252.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0
340,345,0.0,0.0,0.0,0.0,171930.0,31098.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
341,346,0.0,0.0,0.0,85934.0,0.0,372038.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
342,347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46723.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
343,348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,349,182868.0,63453.0,286927.0,100292.0,0.0,0.0,7771.0,39659.0,3.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0
345,350,0.0,0.0,95107.0,0.0,5158.0,0.0,0.0,65273.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0
346,351,63964.0,0.0,8135.0,0.0,9001.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
347,352,223430.0,233881.0,252230.0,160074.0,123750.0,90666.0,0.0,351646.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,3.0
348,353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,354,24109.0,17923.0,0.0,0.0,35397.0,0.0,124537.0,36140.0,3.0,2.0,0.0,0.0,1.0,0.0,6.0,3.0
350,355,0.0,0.0,10281256.0,12847506.0,372079.0,75064.0,0.0,35693.0,0.0,0.0,3.0,14.0,4.0,2.0,0.0,1.0
351,356,33064.0,28430.0,1382264.0,350283.0,435259.0,419542.0,4390491.0,165289.0,1.0,1.0,5.0,5.0,4.0,4.0,7.0,3.0
352,357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
353,358,0.0,129328.0,0.0,211138.0,240784.0,242692.0,326685.0,516366.0,0.0,2.0,0.0,2.0,1.0,4.0,4.0,2.0
354,359,0.0,0.0,0.0,0.0,0.0,94366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
355,360,74985.0,145242.0,232177.0,0.0,0.0,393227.0,809816.0,0.0,2.0,4.0,5.0,0.0,0.0,1.0,5.0,0.0
356,361,1122236.0,151309.0,82702.0,0.0,0.0,30562.0,214208.0,701675.0,7.0,2.0,1.0,0.0,0.0,1.0,4.0,8.0
357,362,3936.0,355132.0,11637.0,0.0,90011.0,115812.0,0.0,0.0,1.0,7.0,1.0,0.0,1.0,2.0,0.0,0.0
358,363,76756.0,0.0,0.0,136005.0,49556.0,183499.0,62844.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0
359,364,10628.0,1337979.0,0.0,191556.0,94157.0,0.0,0.0,15699.0,1.0,4.0,0.0,3.0,1.0,0.0,0.0,1.0
360,365,10314660.0,2600349.0,0.0,6039575.0,48444.0,53403.0,125169.0,0.0,6.0,4.0,0.0,6.0,1.0,1.0,3.0,0.0
361,366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,367,0.0,50062.0,0.0,235056.0,0.0,634257.0,0.0,495743.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0
363,368,0.0,385252.0,209015.0,0.0,76863.0,341272.0,97306.0,0.0,0.0,6.0,1.0,0.0,1.0,3.0,2.0,0.0
364,369,146152.0,512364.0,55225.0,596805.0,1277950.0,6180382.0,966372.0,168189.0,2.0,5.0,1.0,2.0,9.0,9.0,8.0,4.0
365,370,23421.0,0.0,0.0,0.0,0.0,13726.0,22412.0,45790.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0
366,371,24602.0,14421.0,13332.0,28202.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
