고객번호,분기증감율,분기변동율,분기변동계수
15256,1,3,2.632653061
15257,0,10,3.261410788
15258,-1,7,7.345794393
15259,1,9,3.819767442
15260,-1,13,4.046242775
15261,-1,13,2.061111111
15262,0,6,6.956521739
15263,1,7,3.100775194
15264,-2,10,5.407142857
15265,0,0,0
15266,2,6,3.598425197
15267,0,6,4.803738318
15268,3,11,4.369426752
15269,4,6,4.535294118
15270,1,13,5.18125
15271,1,9,2.835616438
15272,6,10,2.772151899
15273,3,3,6.976744186
15274,0,6,7.673684211
15275,1,7,8.369369369
15276,-1,9,7.846846847
15277,-7,11,1.516224189
15278,1,7,5.081481481
15279,-2,10,2.117283951
15280,0,2,19.81632653
15281,-2,6,8.744897959
15282,2,12,3.520547945
15283,1,9,5.882352941
15284,-1,3,14.01886792
15285,0,2,25.94736842
15286,3,3,1.540540541
15287,-2,20,0.944250871
15288,2,8,6.822222222
15289,-1,7,8.280373832
15290,1,7,6.956521739
15291,1,21,3.005128205
15292,2,6,9.756097561
15293,-2,2,10.97560976
15294,1,7,4.044247788
15295,-1,5,7.607476636
15296,0,12,5.006369427
15297,4,8,2.857894737
15298,-1,11,5.184713376
15299,-3,3,2.410526316
15300,1,3,6.873417722
15301,-3,5,8.369369369
15303,-5,23,2.380952381
15304,0,4,8.280373832
15305,2,4,9.756097561
15306,-2,12,2.232142857
15307,1,9,5.586956522
15309,6,14,2.945525292
15310,-1,3,7.449275362
15311,3,23,1.302904564
15312,1,5,4.518987342
15313,3,9,4.90797546
15315,0,0,0
15316,1,5,13.24637681
15317,0,14,1.820224719
15318,-1,5,5.644736842
15319,3,9,5.282608696
15320,-1,9,5.22875817
15321,4,10,3.468926554
15322,0,10,5.217391304
15323,-2,8,4.030769231
15324,4,14,2.082524272
15325,3,7,6.945945946
15326,3,9,3.088983051
15327,1,3,18.05660377
15328,1,7,8.115789474
15329,-4,12,4.186868687
15330,-1,1,2.698113208
15331,2,4,7.584070796
15332,1,7,8.542056075
15333,4,6,3.438271605
15334,0,0,0
15335,-1,5,4.550724638
15336,0,6,3.463157895
15337,0,6,3.565789474
15338,0,6,8.536585366
15339,-1,5,10.97560976
15340,-5,15,2.040816327
15341,0,4,10.84810127
15342,1,3,2.632653061
15343,2,6,5.14
15344,-2,6,4.515789474
15345,-2,6,6.822222222
15346,-5,11,3.875706215
15347,5,17,2.945525292
15348,0,8,9
15349,3,11,4.294478528
15350,-6,6,0.892857143
15353,-3,9,6.311594203
15354,1,5,2.066666667
15355,-3,9,3.100775194
15356,1,7,2.066666667
15357,-3,21,1.165198238
15358,-2,4,7.345794393
15359,-1,3,14.01886792
15360,-2,8,2.934579439
15361,7,17,1.961661342
15362,1,7,3.905263158
15363,-1,3,2.632653061
15364,-1,5,8.280373832
15365,1,5,6.511111111
15366,-4,4,5.960629921
15367,1,7,1.585185185
15368,1,7,8
15369,-3,5,5.900826446
15370,0,8,2.688405797
15371,9,25,1.25
15372,-6,10,2.551330798
15373,0,0,0
15374,-2,12,1.488687783
15375,-7,7,2.588477366
15376,0,0,0
15377,3,13,3.135021097
15378,-2,6,9.592105263
15379,-3,9,3.629834254
15380,1,7,11.93670886
15382,2,8,3.03539823
15383,2,4,4.243243243
15384,0,4,2.632653061
15385,-1,13,3.732484076
15386,0,2,17.79245283
15387,-3,9,3.875968992
15388,0,6,5.784810127
15389,-1,15,2.668224299
15390,-2,10,5.673758865
15391,5,7,3.03030303
15392,-7,7,1.83984375
15393,0,2,16.91836735
15394,-9,9,0.673529412
15395,0,4,19.81632653
15396,0,4,12.84057971
15397,-6,20,1.784375
15398,-3,9,3.066666667
15399,0,6,4.144927536
15400,-2,2,9.582278481
15401,-2,6,5.814159292
15403,-2,6,9.844444444
15404,1,3,19.81632653
15405,2,6,2.852631579
15406,-1,7,7.581632653
15407,0,10,5.074380165
15409,-3,13,2.931578947
15410,1,7,8.536585366
15412,-7,7,1.965625
15413,2,6,8.602040816
15414,1,5,11.79710145
15416,0,2,21.42105263
15417,1,11,3.159292035
15418,4,6,3.93125
15419,-2,6,4.542056075
15420,-3,7,4.385826772
15421,-4,6,4
15422,0,2,25.94736842
15423,3,3,3.159292035
15424,1,7,6.956521739
15425,-3,11,2.732240437
15426,0,2,25.94736842
15427,0,16,4.398989899
15428,1,9,3.833333333
15429,0,2,4.849056604
15430,2,4,10.67088608
15431,0,4,15.90566038
15432,-3,13,2.89017341
15433,0,12,4.026431718
15434,-2,6,5.476635514
15435,0,6,4.651162791
15436,2,8,3.164285714
15437,-4,6,4.901162791
15438,3,7,6.945945946
15439,1,3,18.05660377
15440,-1,3,1.987341772
15441,1,5,5.368
15442,5,7,2.171102662
15443,-2,10,3.807407407
15444,-1,7,5.575342466
15445,-5,5,3.920930233
15446,0,4,9.168421053
15447,1,5,6.010526316
15448,-1,11,6.956521739
15449,2,4,9.168421053
15450,0,2,25.94736842
15451,-1,5,12.22368421
15452,1,9,6.411214953
15453,0,4,6.621052632
15454,-2,8,2.226130653
15455,4,8,4.55625
15456,-2,10,1.963768116
15457,-1,5,8.733333333
15458,-2,10,4.288235294
15459,-1,7,9.044444444
15460,1,5,10.90789474
15461,0,4,3.489795918
15462,1,3,15.73469388
15463,0,8,6.704081633
15464,0,4,6.621052632
15465,2,18,2.701030928
15466,-2,6,5.821656051
15467,-2,10,4.340740741
15468,0,8,3.546099291
15469,-2,10,2.859259259
15470,0,8,2.968
15471,0,6,12.11392405
15472,0,8,9.756097561
15473,1,7,8.542056075
15475,0,0,0
15477,-2,8,5.032
15478,3,5,7.32231405
15479,3,9,3.264285714
15480,-3,7,3.806666667
15481,1,9,5.368
15482,0,8,5.882352941
15483,2,12,6.168
15484,0,8,3.642857143
15485,-3,3,4.520408163
15486,-1,7,2.672897196
15487,-1,7,10.90789474
15488,0,12,5.814159292
15489,0,6,1.389380531
15490,1,5,12.84057971
15491,3,5,3.59602649
15493,4,6,1.494186047
15494,1,5,11.93670886
15495,-4,4,3.768
15496,0,14,3.494444444
15497,-2,8,6.02962963
15498,-2,8,2.934579439
15499,5,9,4.76344086
15500,1,7,5.882352941
15501,0,6,5.568421053
15502,-1,17,3.172839506
15503,0,4,16.16981132
15504,-2,4,11.93670886
15505,-4,6,2.23046875
15506,0,2,3
15507,-4,8,5.081481481
15508,-2,6,1.738317757
15509,1,9,3.833333333
15510,2,4,2.410526316
15511,-5,9,2.623188406
15512,0,0,0
15513,0,2,8.263157895
15514,-1,5,7.513157895
15515,1,7,7.468468468
15516,0,4,10.67088608
15517,8,8,1.039735099
15518,4,6,4.386243386
15519,1,9,4.765765766
15520,0,2,19.81632653
15521,-4,8,3.267973856
15522,-4,14,3.5
15523,0,0,0
15524,-1,7,10.97560976
15525,1,9,5.476635514
15526,0,10,5.282608696
15527,-3,5,4.663265306
15528,1,5,11.79710145
15529,-1,3,15.51724138
15530,-3,3,4.515789474
15531,1,7,11.46052632
15532,4,6,2.271523179
15533,2,4,2.25
15534,0,0,0
15535,-2,8,4.586419753
15536,0,12,4.440677966
15537,2,12,3.077348066
15538,1,9,4.862318841
15539,-1,7,8.276315789
15540,0,6,6.704081633
15541,-1,11,1.740740741
15542,0,4,12.39622642
15543,0,8,7.826086957
15544,1,9,7.724489796
15545,-5,15,3.804020101
15546,0,2,25.94736842
15547,-1,1,4.894736842
15548,2,14,5.006369427
15549,3,13,5.282608696
15550,0,8,6.621052632
15551,-2,12,2.879032258
15552,-1,7,11.46052632
15553,1,5,9.942028986
15554,0,0,0
15555,0,8,4.137681159
15556,-1,3,17.79245283
15557,-1,3,7.622222222
15558,-1,5,9.756097561
15559,-4,4,4.557971014
15560,-3,11,3.688172043
15561,-3,17,3.494444444
15562,0,2,19.81632653
15564,2,12,5.14
15565,1,1,3
15566,-2,8,7.846846847
15567,-1,7,5.173228346
15568,0,4,12.77631579
15569,0,4,19.81632653
15570,1,9,1.5
15571,-1,3,12.22368421
15572,3,15,3.172222222
15573,0,6,5.144144144
15574,0,10,1.586419753
15575,4,22,2.843220339
15576,0,2,10.15789474
15577,-3,5,4.901162791
15578,-1,1,25.94736842
15579,0,4,18.95918367
15580,2,12,3.301075269
15581,1,3,8.755102041
15582,0,2,23.31578947
15583,2,10,4.547770701
15584,-6,8,3.141361257
15585,4,8,3.738372093
15586,-4,10,4.05
15587,0,2,3
15588,0,0,0
15589,0,12,3.278688525
15590,1,13,4.586419753
15592,-1,7,2.62244898
15593,-1,9,3.55026455
15594,-2,6,2.271523179
15595,-7,9,1.67578125
15597,-2,4,7.317073171
15598,2,4,7.050632911
15599,1,3,2.698113208
15600,6,20,1.655072464
15602,0,2,4.894736842
15603,0,4,6
15604,1,3,11.39130435
15605,2,8,6.068493151
15606,0,2,3
15607,1,9,3.864864865
15608,1,3,17.7755102
15609,0,4,1.697368421
15610,-4,6,3.806666667
15611,-4,14,3.077348066
15612,1,3,3.448275862
15613,-6,12,1.793969849
15614,-3,7,2.363636364
15615,1,1,3
15616,-1,19,0.723214286
15617,0,8,2.441441441
15618,-1,3,15.51724138
15619,0,10,6.632
15620,0,0,0
15621,1,5,1.987341772
15622,0,8,3.5
15623,0,6,2.695652174
15624,-1,5,2.410526316
15625,-3,13,4.624277457
15626,2,28,1.494773519
15627,1,9,1.913385827
15628,-1,3,8.536585366
15629,-1,5,3.905263158
15630,0,6,2.066666667
15631,0,6,12.11392405
15632,-2,4,12.22368421
15633,0,4,18.95918367
15634,-1,3,1.987341772
15635,1,3,14.87755102
15636,0,2,3
15637,0,4,2.962264151
15638,-1,7,2
15639,1,9,4.698630137
15640,0,6,2.672897196
15641,2,6,3.358823529
15642,-3,9,3.751131222
15643,0,2,2.698113208
15644,1,3,6.714285714
15645,6,8,2.232142857
15646,1,3,2.632653061
15647,7,7,0.819923372
15648,-2,4,1.738317757
15649,0,6,4.87804878
15650,-4,4,6.260273973
15651,3,7,3.875968992
15652,-1,5,10.97560976
15653,2,6,2.62244898
15654,2,10,5.307142857
15655,0,10,2.595041322
15656,2,14,1.660465116
15657,1,1,19.81632653
15658,2,6,8.726315789
15659,-1,3,2.962264151
15660,2,12,5.013245033
15661,0,12,1.003508772
15662,-1,13,2.745762712
15664,1,7,2.608695652
15665,0,6,4.341772152
15666,0,2,10.50943396
15667,2,4,3.013157895
15668,4,10,1.984126984
15669,1,7,5.476635514
15670,-2,6,3.878571429
15671,3,11,3.176767677
15672,0,0,0
15673,-2,4,7.673684211
15675,1,9,2.193333333
15676,3,9,6.495867769
15677,-2,2,12.11392405
15678,-1,13,4.575163399
15679,0,0,0
15680,-4,4,4.01369863
15681,3,11,4.473333333
15682,3,3,3.546099291
15683,1,5,8.828947368
15684,0,10,7.468468468
15685,1,1,3
15686,0,14,4.033898305
15687,0,0,0
15688,-2,6,9.756097561
15689,0,4,4.550724638
15690,2,8,6.672897196
15691,2,6,3.910828025
15692,-1,3,9.582278481
15693,1,7,7.468468468
15694,1,15,2.567961165
15695,2,4,3.159292035
15696,1,13,3.688741722
15698,0,0,0
15699,2,8,2.745762712
15700,1,5,6.704081633
15701,0,0,0
15702,-6,10,2.164502165
15703,0,10,1.585185185
15704,-1,9,5.882352941
15705,-3,5,5.666666667
15706,2,8,7.581632653
15707,-1,7,6.201550388
15708,2,2,12.22368421
15709,0,2,20.68421053
15710,1,3,7.043478261
15711,2,8,7.468468468
15712,-1,3,12.83673469
15713,-1,5,9.044444444
15714,0,12,4.350993377
15715,5,9,2.403846154
15716,-1,11,5.960629921
15717,2,14,2.497757848
15718,1,3,8.139240506
15719,3,3,3.03539823
15720,2,14,3.148717949
15721,2,6,5.074380165
15722,-3,7,5.290123457
15723,6,10,2.232142857
15725,-2,2,9.778947368
15726,3,13,4.033898305
15727,-1,9,5.832
15728,2,4,10.84810127
15729,4,6,4.340740741
15730,-2,10,3.846153846
15731,-2,6,5.711111111
15732,0,2,17.79245283
15733,0,6,12.22368421
15734,1,3,8.733333333
15735,0,6,1.987341772
15736,-1,5,3.253164557
15737,1,15,2.310043668
15738,-5,13,4.024271845
15739,1,3,3.448275862
15740,3,7,4.205479452
15741,-1,9,7.468468468
15742,6,8,2.200934579
15743,-1,5,5.644736842
15744,0,8,4.624277457
15745,-2,10,4.698630137
15746,-2,4,6.704081633
15747,-1,13,1.821656051
15748,1,3,19.81632653
15749,2,10,5.586956522
15750,1,7,9.844444444
15751,0,2,3
15752,1,13,3.833333333
15753,2,10,4.401162791
15754,2,10,1.526666667
15755,7,15,1.422680412
15756,0,0,0
15757,-6,8,2.492307692
15758,6,12,4.030769231
15759,-1,1,5.631578947
15760,0,6,4.849056604
15761,2,6,3.978571429
15762,-2,4,1.987341772
15763,2,4,9.582278481
15764,2,2,6.621052632
15765,9,9,1.127192982
15766,0,12,4.862318841
15767,-1,9,4.385826772
15769,0,2,19.81632653
15770,1,5,6
15771,4,6,3.571428571
15772,0,2,25.94736842
15773,-1,5,9.592105263
15774,2,12,4.19375
15775,3,7,5.22875817
15776,1,13,1.412790698
15777,0,2,12.39622642
15778,0,6,4.765765766
15779,1,3,2.962264151
15780,0,0,0
15781,0,4,9.778947368
15782,-1,3,17.79245283
15783,-5,5,2.777777778
15784,-1,3,9.405063291
15785,2,12,4.319767442
15786,-3,9,3.59602649
15787,0,0,0
15788,1,9,7.584070796
15789,-1,3,12.39622642
15790,0,16,2.933774834
15791,2,12,4.294478528
15792,-2,4,9.778947368
15793,7,11,2.62109375
15794,-1,7,10.97560976
15795,4,10,4.678571429
15796,-6,12,1.278145695
15797,1,7,8.345132743
15798,-1,3,19.81632653
15799,-1,13,4.0456621
15800,-2,6,5.575342466
15801,-3,5,3.238372093
15802,0,6,3.177777778
15803,0,4,5.784810127
15804,-1,11,4.86
15805,1,5,1.739130435
15806,4,6,6.193333333
15808,0,6,5.217391304
15809,-5,19,1.941176471
15810,1,5,12.84057971
15811,-3,7,3.910526316
15812,0,8,4.805309735
15813,-7,13,2.488054608
15814,1,1,19.81632653
15815,2,12,3.819767442
15816,1,7,4.672839506
15817,-2,4,11.93670886
15818,0,4,12.77631579
15819,3,9,3.833333333
15820,3,5,5.900826446
15821,1,7,4.765765766
15822,-1,3,17.79245283
15823,3,11,5.062992126
15824,0,2,19.81632653
15825,1,3,3.489795918
15826,0,6,11.39130435
15827,1,9,7.846846847
15828,-1,7,2
15829,-1,3,1.987341772
15830,0,2,19.81632653
15831,-2,4,6.873417722
15832,-1,1,24.05263158
15833,0,8,8.536585366
15834,3,3,8.733333333
15835,0,4,9.62244898
15836,0,4,1.602040816
15837,-1,5,5.683673469
15838,0,2,25.94736842
15839,1,7,6.637795276
15840,2,6,5.582781457
15841,2,14,3.053398058
15842,0,6,5.407142857
15843,-1,13,4.083333333
15844,0,6,10.84810127
15845,-3,11,5.273809524
15846,-6,12,3.742718447
15847,-3,11,2.59430605
15848,-3,13,3.846153846
15849,-8,10,1.838323353
15850,0,8,7.846846847
15851,-3,7,1.739130435
15852,-2,6,8.276315789
15853,4,6,1.537634409
15854,1,3,3.101449275
15855,4,8,3.657004831
15856,-2,6,9.592105263
15857,-1,1,16.16981132
15858,0,18,4.90797546
15859,-5,7,3.135021097
15860,-6,14,2.082524272
15861,1,3,2.43902439
15862,-2,8,5.144144144
15863,-1,3,9.592105263
15864,2,4,8.115789474
15865,-1,7,8.602040816
15867,-1,7,5.006369427
15868,7,23,1.934027778
15869,-2,12,3.301075269
15870,-5,15,3.366812227
15871,-2,8,3.806666667
15872,-1,3,17.79245283
15873,-3,7,3.598425197
15874,0,6,3.253164557
15875,-2,4,3.607476636
15876,-5,11,2.668224299
15877,-1,1,25.94736842
15878,2,14,2.623931624
15879,-2,6,4.765765766
15880,-3,9,6.632
15881,3,7,2.700787402
15882,-4,14,2.226130653
15883,-2,6,6.02962963
15884,0,2,25.94736842
15885,0,14,2.338289963
15886,-1,5,6.097560976
15887,-2,10,5.669421488
15888,-1,7,7.607476636
15889,-1,7,7.826086957
15890,5,13,3.55026455
15891,1,7,7.32231405
15892,1,5,5.173228346
15893,-2,8,5.062992126
15894,0,0,0
15895,-2,4,7.673684211
15896,-1,11,4.174358974
15897,-1,7,7.345794393
15898,3,17,2.35021097
15899,0,4,18.05660377
15900,-2,4,1.8
15901,-1,19,2.746724891
15902,0,8,6.021428571
15903,0,6,9.844444444
15904,-2,4,4.957894737
15905,2,4,6.621052632
15906,-3,7,3.878571429
15907,0,2,2.698113208
15908,1,7,6.960526316
15909,1,1,19.81632653
15910,0,4,10.34482759
15911,1,1,3
15912,2,8,1.768595041
15913,1,11,2.458598726
15914,1,11,3.394618834
15915,1,11,5.013245033
15916,-1,9,4.890410959
15917,-1,9,6.068493151
15918,-2,8,5.822222222
15919,0,4,4.673469388
15920,0,6,7.584070796
15921,0,10,4.913978495
15922,2,12,5.960629921
15923,-3,7,2.608695652
15924,1,13,2.378787879
15925,-1,1,25.94736842
15926,2,4,6.575221239
15927,2,22,2.488054608
15928,2,20,1.620087336
15929,-1,5,11.39130435
15930,-1,7,6.672897196
15931,-5,7,2.94375
15932,0,0,0
15933,-3,19,2.06640625
15934,1,9,5.669421488
15935,-5,7,2.713080169
15936,-1,17,3.463203463
15937,-2,8,4.663265306
15938,1,11,1.65942029
15939,1,5,6
15940,-5,11,3.462555066
15941,0,10,2.384057971
15942,3,7,5.814159292
15943,5,19,3.266949153
15944,2,6,6.672897196
15945,0,12,4.236180905
15946,-3,5,4.90797546
15947,3,9,3.6
15948,4,4,6.311594203
15949,0,12,3.56875
15950,3,11,4.862318841
15951,-1,3,9.612244898
15952,-2,8,4.651162791
15953,-2,4,9
15956,-1,3,12.06896552
15957,4,14,3.893939394
15958,1,5,10.97560976
15959,0,6,9.582278481
15961,-1,7,2.274336283
15962,0,4,13.69387755
15963,-2,4,5.814159292
15964,-1,5,10.67088608
15966,1,7,4.663265306
15967,2,6,4.288888889
15968,-1,5,6.197368421
15969,0,8,2
15970,0,0,0
15971,2,12,5.407142857
15972,-1,7,3
15973,-3,9,1.739130435
15974,-2,10,1.739130435
15975,2,12,2.082524272
15976,-1,5,8.369369369
15977,7,15,2.493449782
15978,-3,5,4.347826087
15979,-1,7,6.748031496
15980,-1,13,3.598425197
15981,0,0,0
15982,1,3,5.644736842
15983,1,5,11.39130435
15984,2,8,2.325581395
15985,2,8,1.806666667
15986,-4,8,2.338983051
15987,-1,7,8.602040816
15988,0,4,11.65306122
15989,-2,16,2.732240437
15990,0,4,10.84810127
15991,2,16,3.278688525
15992,1,13,4.247933884
15993,-2,8,6.411214953
15994,2,8,4.520408163
15995,0,2,19.81632653
15996,1,7,5.738317757
15997,-3,5,6.956521739
15998,0,8,3.075949367
15999,0,0,0
16000,5,9,1.368686869
16001,-1,3,12.11392405
16002,3,9,6.311594203
16003,4,8,6.311594203
16004,-2,6,11.93670886
16006,1,3,2.698113208
16007,1,5,8.492753623
16008,1,3,18.05660377
16009,-5,9,4.624277457
16010,-2,6,2.410526316
16011,5,9,4.605555556
16012,-1,9,6.727272727
16013,-4,8,4.104972376
16014,-9,13,0.764880952
16015,2,12,3.267973856
16016,0,6,6.822222222
16017,-4,6,1.609271523
16018,1,5,8
16019,0,14,1.778210117
16021,0,4,6.714285714
16022,-1,7,7.345794393
16023,0,6,12.11392405
16024,2,10,1.805263158
16026,0,2,5.631578947
16027,1,5,10.14473684
16028,2,6,7.826086957
16029,-3,7,4.205479452
16030,1,1,19.81632653
16031,0,0,0
16032,-2,8,4.842975207
16033,-1,3,5.172413793
16034,2,6,4.803738318
16035,2,12,4.283333333
16036,1,9,7.607476636
16037,1,9,1.878947368
16038,3,3,5.669421488
16039,-3,9,2.338983051
16040,1,5,5.784810127
16041,2,6,5.644736842
16042,-7,7,3.135021097
16043,-9,9,0.889518414
16044,3,9,2.614379085
16045,2,6,3.565789474
16046,2,6,7
16047,1,5,8.828947368
16048,0,10,6.411214953
16049,1,1,25.94736842
16050,0,0,0
16052,0,8,2.274336283
16053,-1,5,12.22368421
16054,-2,10,3.807407407
16055,0,4,7.622222222
16056,0,10,5.690265487
16057,2,12,3.688172043
16058,-1,13,3.526666667
16059,1,7,8
16060,1,7,7.846846847
16061,8,8,0.909395973
16062,0,14,3.176767677
16063,0,4,19.81632653
16064,0,12,5.290123457
16065,0,8,6.086956522
16066,-3,3,2.363636364
16067,-6,10,2.01659751
16068,0,2,2.632653061
16069,1,7,8.744897959
16070,1,3,19.81632653
16071,0,0,0
16072,-5,11,2.946188341
16073,1,9,8.744897959
16074,0,2,19.81632653
16075,-1,13,4.258278146
16076,-4,8,2.45398773
16077,2,6,5.814159292
16078,0,10,2.363636364
16079,-4,8,5.582781457
16080,1,5,4.347826087
16081,1,5,4.518987342
16083,1,17,3.742718447
16084,4,16,2.612903226
16085,-2,2,11.93670886
16086,-1,5,12.84057971
16087,-1,21,2.883838384
16088,-1,7,3
16089,2,4,11.39130435
16090,1,1,25.94736842
16091,4,8,5.882352941
16092,-3,7,5.738317757
16093,-1,5,10.90789474
16094,-2,4,12.11392405
16095,3,7,7.607476636
16096,0,6,2.25
16097,-1,1,25.94736842
16098,5,9,2.892857143
16099,0,6,17.79245283
16100,-3,5,8.115789474
16102,5,17,2.879032258
16104,-3,7,3.190082645
16105,4,16,4.182320442
16106,0,10,6.201550388
16107,2,8,3.875968992
16108,0,6,2.43902439
16109,-1,9,6.007246377
16110,5,15,1.700680272
16111,1,5,10.84810127
16112,3,9,3.266949153
16113,0,8,5.144144144
16114,-3,5,1.738317757
16115,-1,7,2.608695652
16116,2,8,4.205479452
16117,-1,3,12.11392405
16118,1,3,12.11392405
16119,1,3,15.51724138
16120,-3,7,1.962962963
16121,0,6,8.345132743
16122,0,2,4.673469388
16123,-5,5,4.033898305
16124,2,10,6.045045045
16125,1,3,17.7755102
16126,0,6,8.139240506
16128,-2,8,8.280373832
16129,-1,11,3.589371981
16130,0,14,3.351851852
16131,0,16,2.094240838
16132,3,7,7.460176991
16133,-3,17,2.903954802
16134,3,15,3.362745098
16135,1,3,10.50943396
16136,-2,6,6
16137,-2,8,6.168
16139,0,0,0
16140,0,8,5.202312139
16141,1,5,6.086956522
16142,3,7,4.288235294
16143,0,4,17.79245283
16144,2,4,5.575342466
16145,0,4,5.607594937
16146,0,4,2.632653061
16147,-2,14,3.455813953
16148,-3,3,5.822222222
16149,2,8,2.852631579
16150,1,3,11.79710145
16151,0,4,2.632653061
16152,5,7,2.938888889
16153,1,5,8.280373832
16154,-1,9,3.598425197
16157,-1,15,4.05
16158,-1,5,7.449275362
16159,2,8,6.567567568
16160,0,6,9.844444444
16161,-3,9,4.046242775
16162,0,4,1.810126582
16163,-1,7,6.822222222
16165,-2,6,8.602040816
16166,0,18,2.03202847
16167,-2,4,9.778947368
16169,0,2,25.94736842
16170,-1,5,8.316455696
16171,1,5,4.890410959
16172,0,2,23.31578947
16173,1,11,1.465753425
16175,1,3,4.58490566
16176,0,10,2.688405797
16177,0,2,19.81632653
16178,1,13,5.173228346
16179,-1,3,3.448275862
16180,2,4,8.369369369
16181,2,8,8
16182,2,4,7.449275362
16183,-3,11,3.468926554
16184,-1,5,8.316455696
16185,1,5,11.93670886
16186,-1,1,4.673469388
16187,-1,3,12.22368421
16188,5,9,3.257281553
16189,-1,5,1.987341772
16190,-2,8,4.542056075
16191,3,11,3.819767442
16193,-1,3,15.51724138
16195,-1,1,25.94736842
16196,0,4,5.784810127
16197,-1,5,9.756097561
16198,-1,9,5.586956522
16199,-1,9,5.426356589
16200,-1,5,4.557971014
16201,-2,6,7.724489796
16202,0,4,3.448275862
16203,7,15,2.040816327
16204,-1,3,18.95918367
16205,-1,15,3.921568627
16207,-1,3,4.673469388
16208,2,12,4.876470588
16209,3,11,2.68125
16210,1,3,10.24528302
16211,1,13,2.746724891
16212,-1,7,9.168421053
16213,-1,3,19.81632653
16214,-1,11,4.01369863
16215,-5,9,3.680981595
16216,-1,7,9.168421053
16217,0,0,0
16218,0,10,6.699115044
16219,-2,10,1.494186047
16220,4,8,4.592857143
16221,1,11,4.046242775
16222,0,10,6.007246377
16223,4,16,2.665254237
16224,0,4,7.581632653
16225,7,11,2.803652968
16226,-1,3,11.79710145
16227,-1,5,11.93670886
16228,-2,8,5.850393701
16229,-2,4,9.582278481
16230,1,5,4.518987342
16231,2,8,1.739130435
16232,0,4,6.896551724
16233,-1,11,3.70754717
16234,0,0,0
16235,-3,15,2.163346614
16236,-2,6,1.739130435
16237,-2,4,12.11392405
16238,0,2,3
16239,0,6,7.673684211
16240,1,7,3.978571429
16241,0,4,2.962264151
16242,-2,6,3.680981595
16243,-2,6,7.724489796
16244,1,9,6.637795276
16245,2,8,5.669421488
16246,2,2,7.607476636
16247,0,12,7.607476636
16248,-1,3,10.34482759
16249,1,7,4.328947368
16250,1,3,18.05660377
16251,-2,4,9
16252,-1,7,4.520408163
16253,0,6,5.407142857
16254,-1,5,7.449275362
16255,0,8,5.074380165
16256,4,8,4.651162791
16257,-3,13,2.383333333
16258,1,3,13.24637681
16259,0,0,0
16260,2,8,9.044444444
16261,-3,7,3.768
16262,-2,2,12.11392405
16263,-1,3,13.24637681
16264,0,4,12.77631579
16265,-1,11,2.836879433
16266,2,2,8.542056075
16267,-2,6,7.581632653
16268,1,3,16.91836735
16269,-1,7,2.859259259
16270,1,7,5.960629921
16271,8,18,1.262337662
16272,1,11,3.6
16273,-1,11,4.964539007
16274,5,11,3.589371981
16275,-2,8,1.963768116
16276,0,6,9.582278481
16277,-5,11,1.862068966
16278,1,5,10.14473684
16279,1,3,6.714285714
16280,-1,3,16.16981132
16281,1,5,3.488888889
16282,1,5,4.805309735
16283,-1,7,6.748031496
16284,-2,10,2.492063492
16285,-2,8,3.432
16286,-3,3,8.542056075
16287,3,11,4.055555556
16288,1,1,5.631578947
16289,1,3,3.658536585
16290,5,13,3.602803738
16291,2,8,5.407142857
16292,1,13,2.182352941
16293,-1,7,9.044444444
16294,1,5,11.79710145
16295,3,3,8.469026549
16296,-1,7,3.607476636
16297,0,0,0
16298,1,5,11.46052632
16299,-1,7,8.602040816
16300,-5,13,2.561752988
16301,2,6,5.22875817
16302,-1,3,6.735849057
16303,3,11,3
16304,-9,27,1.045070423
16305,1,5,12.11392405
16306,0,4,1.810126582
16307,1,5,11.39130435
16308,-4,4,6.193333333
16310,-5,7,3.893939394
16311,0,6,9.844444444
16312,-2,6,8.602040816
16313,1,1,24.05263158
16314,0,10,4.275590551
16315,0,0,0
16316,1,5,8.115789474
16317,-1,7,3.6
16318,-3,9,2.023622047
16319,-4,8,2.835616438
16320,2,4,6.02962963
16321,1,3,18.95918367
16322,0,6,6.699115044
16323,1,5,10.90789474
16324,0,6,2.25
16325,0,8,4
16326,0,8,2.363636364
16327,-5,11,2.740740741
16328,0,4,12.77631579
16329,1,3,5.172413793
16330,-1,9,2.700787402
16331,6,6,2.391634981
16332,0,6,8.536585366
16333,4,10,3.5
16334,1,23,2.87254902
16336,1,7,7
16337,0,6,5.4
16338,0,0,0
16339,2,8,3.108695652
16340,3,3,9.044444444
16341,0,2,3
16342,0,4,8.622641509
16343,-1,3,10.97560976
16344,-2,4,9
16345,1,1,25.94736842
16346,-1,9,6.945945946
16347,2,6,2.066666667
16348,-1,7,3.463157895
16349,2,14,4.350993377
16350,1,9,7.846846847
16352,0,2,25.94736842
16353,3,7,4.369426752
16354,-4,8,3.59602649
16355,0,0,0
16356,5,15,2.561752988
16357,0,4,11.93670886
16358,0,10,4.436842105
16359,-1,11,3.291304348
16360,0,6,6.873417722
16361,-2,10,5.006369427
16362,-1,3,7.513157895
16363,3,5,4.964539007
16364,-3,13,3.875706215
16365,1,3,10.24528302
16367,2,6,8.280373832
16368,-1,1,25.94736842
16369,2,8,6.956521739
16370,1,3,2.698113208
16371,2,2,6.873417722
16372,2,6,7.673684211
16373,2,2,6.873417722
16375,-6,12,1.506329114
