고객번호,1_2기증감,2_3기증감,3_4기증감,4_5기증감,5_6기증감,6_7기증감
16303,1,0,-3,2,0,1
16304,-5,3,-3,0,2,-2
16305,2,-1,-2,3,-2,2
16306,0,0,0,0,0,0
16307,-1,1,1,-1,0,1
16308,-1,0,0,0,-2,-1
16310,-1,1,-2,0,0,0
16311,1,0,-2,1,1,0
16312,-1,0,0,-1,2,0
16313,0,0,0,-1,1,0
16314,-1,1,-3,3,0,0
16315,0,-4,4,0,0,0
16316,0,0,-1,0,1,-1
16317,0,0,-1,0,-1,2
16318,-1,0,1,0,1,-2
16319,1,-1,0,-1,0,0
16320,1,-1,-2,2,-2,-3
16321,1,-1,0,-1,1,0
16322,0,-1,1,0,0,-1
16323,0,0,-1,1,-1,0
16324,1,0,-1,1,0,-1
16325,-2,3,0,-3,-1,4
16326,1,0,0,0,-1,1
16327,-1,2,1,-2,1,-6
16328,0,0,-3,3,0,0
16329,0,0,1,-1,0,0
16330,-1,2,0,0,1,-1
16331,0,1,-1,2,1,-3
16332,-1,1,-2,1,-1,1
16333,0,1,-2,1,0,1
16334,3,-4,3,-3,3,-2
16336,1,-2,2,0,0,0
16337,0,-1,1,0,0,-1
16338,0,0,0,0,0,0
16339,-1,2,0,0,1,0
16340,1,-1,1,-1,0,-1
16341,0,0,0,0,1,-1
16342,-1,-1,2,-1,0,1
16343,0,0,0,0,0,0
16344,-1,1,-1,-1,1,-1
16345,2,-1,2,-1,0,1
16346,0,1,0,0,-1,0
16347,1,0,1,-1,2,0
16348,-1,1,0,0,0,-1
16349,0,0,-1,-1,-1,3
16350,0,0,0,-2,0,2
16352,-1,0,0,0,0,0
16353,0,1,-1,2,1,-3
16354,0,0,0,0,-1,1
16355,1,3,-2,2,-1,0
16356,2,-2,1,0,-2,1
16357,-1,2,0,0,0,0
16358,-1,-1,2,0,1,2
16359,0,-1,2,-1,1,-2
16360,0,-1,1,-1,1,-1
16361,-1,3,-2,-2,0,2
16362,2,-1,-1,1,0,-1
16363,1,0,-2,-2,1,0
16364,0,-1,1,0,0,0
16365,0,0,0,0,0,0
16367,1,-1,-2,2,1,-1
16368,1,-1,0,2,-1,-2
16369,0,0,0,-1,1,1
16370,0,0,-1,1,0,1
16371,1,-1,1,0,1,-2
16372,0,2,-1,-1,1,-1
16373,0,-1,1,0,0,0
16375,-1,-3,1,1,1,-1
16376,2,-3,3,-3,2,2
16377,0,0,0,0,0,-1
16378,1,-1,1,1,1,-1
16379,1,0,0,0,1,-1
16380,0,0,1,-1,0,0
16381,-1,1,-1,-2,3,-1
16382,0,0,-1,0,0,1
16383,0,0,0,1,-1,1
16384,0,0,0,-1,1,0
16385,2,1,0,1,0,-2
16386,0,0,0,0,0,0
16388,-1,-1,2,0,0,-1
16389,-3,5,-2,2,0,-2
16390,-1,0,-1,2,1,-2
16391,0,0,0,0,0,0
16392,0,-1,1,0,0,0
16393,0,-1,2,-1,0,1
16394,-1,1,-2,1,1,-1
16395,-2,2,-1,0,-1,0
16396,0,1,0,0,0,-2
16397,2,0,-1,1,0,0
16398,0,1,0,0,0,0
16399,-1,1,1,0,1,0
16400,1,0,1,-1,0,0
16401,0,0,0,1,0,0
16402,4,-1,0,0,-1,0
16403,0,0,0,0,0,0
16404,1,1,2,-2,0,1
16405,0,2,0,0,0,-1
16406,0,0,0,0,0,0
16407,-1,1,2,-2,1,-1
16408,-1,0,1,-1,0,1
16409,-1,1,-2,1,-1,0
16410,-2,1,0,1,-2,1
16411,1,0,0,0,-1,1
16412,0,0,-1,1,0,0
16413,2,-1,1,-1,1,0
16414,0,1,0,-1,-1,1
16415,-1,-1,2,-2,1,-1
16416,0,-2,2,0,-1,1
16417,2,0,-2,0,1,1
16418,1,0,0,0,0,0
16419,1,0,0,0,-2,0
16420,1,-1,0,0,1,0
16421,-1,-1,1,1,-1,0
16422,1,-2,1,-1,-1,2
16423,1,0,0,-1,2,-3
16424,2,-5,0,2,0,2
16425,0,1,0,0,0,0
16426,1,-1,0,-1,2,-1
16427,2,-1,2,-2,1,-1
16428,1,-1,1,-1,-1,0
16429,-1,0,2,-1,0,0
16430,-2,0,0,-1,1,-1
16431,0,0,0,0,0,0
16432,-1,0,1,0,0,0
16433,0,0,0,0,0,0
16434,0,0,0,-1,1,0
16435,-1,0,0,1,-2,0
16436,-1,1,1,-2,0,0
16437,0,0,0,0,0,0
16438,-1,1,0,0,-1,2
16439,2,1,-1,0,-2,4
16440,-1,2,-1,0,-1,0
16441,0,0,0,-1,0,1
16442,0,0,-1,0,0,0
16443,0,0,-3,3,0,0
16444,-1,1,0,0,0,0
16445,1,0,0,0,-1,1
16446,-1,1,-1,1,1,0
16447,1,-1,1,-1,0,0
16448,-2,0,0,0,1,1
16449,0,0,0,0,0,0
16450,3,-2,1,0,0,-1
16451,0,0,2,-2,1,-1
16452,-1,1,0,0,0,0
16453,-1,2,-1,-1,0,0
16454,0,0,0,0,0,0
16455,0,0,0,0,0,0
16456,-1,-2,3,0,1,-2
16457,4,-2,-1,2,-1,0
16458,0,1,0,0,0,0
16459,0,0,0,0,0,0
16460,0,0,0,-1,1,0
16461,1,-1,1,0,0,0
16463,1,-2,1,0,0,0
16464,2,-3,2,1,-2,2
16465,1,0,1,-2,2,0
16466,0,0,0,0,0,0
16467,-1,-2,-1,1,2,-1
16468,0,1,4,-4,1,-1
16469,1,0,0,0,0,0
16471,1,-1,1,0,1,-1
16472,-2,1,1,0,4,-4
16473,1,2,0,1,0,-2
16474,1,-1,1,2,1,-2
16475,1,-1,0,1,0,-1
16476,0,0,1,0,-1,0
16477,2,-1,-2,-2,3,0
16478,0,0,-1,-1,1,0
16479,0,-1,1,1,-2,0
16480,0,0,0,0,-1,0
16481,1,-1,0,0,0,0
16482,0,0,0,0,0,0
16483,-3,1,0,1,0,0
16484,-1,-1,0,1,0,-2
16485,0,0,0,0,0,0
16486,0,0,-2,1,-1,1
16487,0,0,-1,0,0,4
16488,-1,1,0,0,-2,2
16489,0,-1,1,-1,2,-1
16490,-4,1,-1,1,3,-2
16491,-1,0,-3,0,2,0
16492,0,1,1,-1,1,0
16493,0,0,0,1,-1,0
16494,0,1,0,1,-2,1
16495,1,-1,0,0,1,0
16497,0,0,1,0,0,-1
16498,-1,1,0,0,-1,-4
16499,1,0,-2,2,0,0
16500,0,1,0,0,0,0
16501,3,-2,1,-1,-1,0
16502,0,0,0,0,0,0
16503,1,1,0,-2,2,-1
16504,-1,1,0,1,0,0
16505,1,-1,1,-3,3,-1
16506,0,-1,1,-1,2,-1
16507,3,-2,2,0,1,-1
16508,0,0,0,0,-1,1
16509,1,0,0,0,2,-1
16510,1,-1,-1,2,0,-1
16511,0,1,0,-2,1,-1
16512,1,0,0,0,-1,0
16513,1,1,0,-1,1,0
16514,0,0,0,-1,1,-2
16515,1,-1,0,0,0,0
16516,0,-1,0,-1,0,1
16517,0,0,0,0,0,-1
16518,0,-3,2,-1,1,-2
16519,0,0,1,0,0,-1
16520,0,0,1,0,2,-1
16521,0,0,0,0,0,-2
16522,0,0,0,-1,1,0
16523,0,-1,1,0,-1,1
16524,1,-3,2,-1,2,-1
16525,-2,-1,3,-1,0,-1
16526,0,-1,1,0,0,0
16527,0,0,0,0,0,0
16528,1,0,-1,1,0,1
16530,4,0,-1,1,1,-3
16531,1,0,0,0,0,0
16532,-1,0,0,-1,1,0
16533,-1,1,0,0,0,0
16534,0,0,0,0,0,-1
16535,-1,-1,0,1,0,-2
16536,3,-2,1,-1,0,0
16537,0,0,1,-2,0,1
16538,0,1,0,0,-1,2
16539,1,0,0,-1,0,0
16541,0,0,1,-1,0,1
16542,0,0,0,-1,1,-1
16543,-4,3,4,-5,-3,4
16544,0,0,-1,0,1,0
16545,0,0,0,0,-2,2
16546,-1,0,0,0,1,-1
16547,0,1,-1,2,-1,-1
16548,-1,-1,2,-1,-2,3
16549,0,0,0,0,0,1
16550,-3,2,5,-3,1,2
16551,0,0,0,0,0,0
16552,1,0,0,0,-1,0
16553,3,-2,4,-3,4,-2
16554,0,0,0,0,0,1
16555,-1,1,2,0,-1,0
16556,0,3,-1,0,-5,6
16557,0,-1,1,0,0,0
16558,3,0,-1,-2,0,0
16559,-1,0,-1,-1,2,-1
16560,1,0,0,-1,1,-1
16561,0,0,0,0,0,-1
16562,1,0,0,0,0,-2
16563,0,0,0,0,0,0
16564,-1,0,1,-1,1,1
16565,0,0,0,0,1,-1
16566,1,-2,2,1,0,-1
16567,-1,0,2,-1,1,1
16568,0,0,0,0,0,0
16569,1,-1,1,-3,2,0
16570,-1,-1,0,-1,1,0
16571,0,0,0,-1,1,-1
16572,1,0,1,3,-3,0
16573,0,0,0,0,0,0
16574,-1,0,-2,-2,5,-3
16576,1,0,0,0,0,-1
16577,-1,2,0,-1,0,0
16578,-1,1,0,0,0,0
16579,-1,2,0,-1,1,0
16580,-1,-1,0,0,1,-1
16581,0,-1,0,1,-2,1
16582,2,-1,1,-3,1,0
16583,-2,-1,0,0,0,1
16584,-1,2,-2,2,-1,0
16585,2,-1,1,-2,2,-1
16586,0,-1,4,-2,2,0
16587,1,0,0,-1,1,0
16588,1,-1,-3,2,1,0
16589,-1,1,0,-1,2,-1
16590,0,-3,1,1,1,-1
16591,0,1,-1,0,0,1
16592,0,-3,2,1,0,0
16593,-1,-2,0,2,-2,0
16594,1,1,1,0,-2,-1
16595,0,0,-2,1,1,1
16596,0,0,0,1,-2,1
16597,0,0,-1,1,-1,1
16598,1,0,0,0,0,2
16599,2,-1,-1,2,0,-1
16601,0,0,1,-1,1,-1
16602,0,1,0,-1,1,-1
16603,0,0,0,-1,0,1
16604,-1,1,-1,2,-1,-1
16605,1,3,-2,2,-1,1
16606,2,-1,-1,1,1,-1
16607,1,-1,0,2,-2,1
16608,0,0,0,0,0,0
16609,0,0,0,-1,-1,1
16610,-1,0,0,1,0,0
16611,2,-1,0,-1,3,-2
16612,1,1,-4,1,2,0
16613,-1,1,-1,1,0,0
16614,-1,1,0,-1,1,-1
16616,0,0,0,0,0,-1
16617,1,-2,3,-1,1,1
16618,0,-1,1,-1,1,0
16619,0,-1,1,0,-1,0
16620,2,1,0,-1,1,-1
16621,1,-2,1,-1,0,1
16622,2,1,0,-1,1,-1
16623,0,0,0,0,0,0
16624,0,0,0,0,0,1
16625,0,0,1,-1,-1,0
16626,1,-3,1,1,1,-2
16627,0,0,-1,1,-1,1
16628,0,1,0,0,0,0
16629,0,0,0,0,2,-1
16630,1,0,0,1,-1,0
16631,2,-1,-1,1,-1,1
16632,-2,2,0,0,-1,0
16633,-2,1,0,0,-1,-1
16634,1,-1,1,0,-1,1
16635,1,-1,0,0,0,-1
16636,-3,1,-3,0,1,0
16637,0,0,-2,2,0,1
16638,0,0,-1,1,-1,0
16639,0,-1,0,0,1,0
16640,0,0,-1,1,2,0
16641,0,0,0,-1,1,0
16643,1,-1,0,1,0,0
16644,1,-3,3,-1,1,-1
16645,2,1,-2,0,1,-1
16646,-1,0,0,2,0,-2
16647,0,2,0,-3,1,0
16648,1,0,0,0,0,0
16649,-2,1,0,0,-2,0
16650,0,1,1,-1,-1,1
16651,2,0,2,-1,-1,-1
16652,-1,1,0,-1,1,0
16653,1,-3,3,-3,1,0
16654,-1,0,0,0,0,-1
16655,0,0,0,0,0,0
16656,1,1,-1,0,0,-1
16657,0,0,0,0,1,-2
16658,0,0,0,0,0,0
16659,0,-1,1,0,0,-1
16660,2,1,-1,0,-1,1
16661,0,-2,1,0,-1,-1
16663,2,0,0,-1,1,0
16665,1,0,0,0,0,-1
16666,0,0,0,0,0,-1
16667,1,-1,0,1,-1,1
16668,2,0,-1,-1,-2,2
16669,0,0,1,-1,1,0
16670,0,0,0,-1,0,1
16671,1,-1,1,0,-1,1
16672,-1,0,0,2,-1,1
16673,-2,0,2,-2,0,0
16674,1,0,0,-1,2,-2
16675,-1,-2,3,0,0,-1
16676,1,0,0,0,0,-2
16677,-1,-1,1,2,0,-3
16678,0,0,-1,-1,2,-2
16679,0,0,0,0,0,0
16680,-2,2,0,1,-2,1
16681,4,0,0,-2,0,2
16682,0,0,1,-1,-1,1
16683,0,0,1,0,0,1
16684,-1,-1,0,0,1,2
16685,0,0,0,0,0,0
16686,1,-2,1,0,0,0
16687,1,0,1,-3,1,0
16688,0,-1,0,1,-1,1
16689,-2,1,0,1,-1,0
16690,-1,0,0,1,0,-1
16691,0,1,1,1,-1,1
16692,1,-1,1,-2,3,0
16693,0,1,-1,1,1,-2
16694,-1,1,-1,-1,-1,3
16695,0,0,1,0,-1,-1
16696,0,0,0,0,0,0
16697,-1,0,1,-1,0,0
16698,-5,2,0,3,-1,0
16699,-1,1,-1,1,-1,0
16700,0,0,0,0,-3,-2
16701,0,-1,1,-1,1,1
16702,2,-2,-1,1,0,-1
16703,0,0,2,-1,0,0
16704,1,0,0,0,1,-1
16705,3,-3,0,0,1,-1
16706,1,-3,4,-1,-1,0
16707,0,1,0,0,-3,-1
16709,1,0,-1,-1,1,0
16710,-1,1,-1,1,-2,1
16711,1,-2,-1,-1,0,-1
16712,0,0,1,-1,0,0
16713,2,0,-1,-1,1,-1
16714,0,-2,-1,0,0,-2
16715,0,0,0,1,0,-1
16717,0,0,0,0,-1,0
16718,-1,0,0,2,-1,0
16719,1,0,0,0,0,-1
16720,0,0,0,1,-1,-2
16721,1,0,0,-1,1,1
16723,0,1,-1,1,0,-3
16724,0,0,-2,1,0,0
16725,-1,-1,1,-1,1,-1
16726,0,1,0,-1,1,-1
16727,0,-1,1,-1,0,-1
16728,0,0,0,1,-1,-1
16729,-2,1,0,0,1,-1
16730,1,-2,2,-3,3,-2
16731,-2,1,2,1,-2,-1
16732,0,0,-1,1,0,0
16733,0,2,1,-1,0,1
16734,0,0,0,0,0,0
16735,1,0,-1,1,0,-1
16736,0,-1,1,-1,1,-1
16737,-2,1,1,-1,1,1
16739,0,1,-1,0,2,-2
16740,0,0,0,0,1,-2
16741,0,1,0,-1,-2,3
16742,2,0,1,-3,1,0
16743,2,-2,3,1,-1,0
16744,0,0,0,0,0,0
16745,0,1,-1,1,0,0
16746,0,1,-1,-2,2,-1
16747,0,-3,2,1,0,0
16748,0,0,0,0,0,0
16749,1,0,-1,0,1,-1
16750,0,-1,0,-2,0,1
16751,0,0,0,0,0,-1
16752,0,0,0,-1,1,0
16753,0,0,1,0,0,0
16754,-2,3,0,0,0,0
16756,1,-1,2,-1,0,-1
16757,-1,1,-1,0,-1,3
16758,0,1,-1,-1,0,1
16759,0,0,0,-1,0,0
16760,0,0,0,-2,2,0
16761,-1,1,-3,1,-1,0
16762,-1,2,-1,0,-1,1
16763,1,1,-1,1,2,-3
16764,0,0,0,0,-1,1
16765,2,-1,1,-2,1,2
16766,0,-1,-1,0,1,0
16767,0,-3,-4,7,-1,2
16768,0,-2,1,1,-2,0
16770,1,-1,1,-1,0,1
16771,0,0,-2,1,1,0
16772,-2,2,-1,1,0,-2
16773,0,0,0,0,0,0
16774,1,1,0,-1,1,-1
16775,0,0,-2,1,1,1
16776,1,0,-1,-1,0,-1
16777,-2,0,1,-1,0,0
16778,0,0,0,-5,5,0
16779,0,-1,1,-2,1,0
16780,0,-1,0,0,2,-1
16781,1,-1,1,-1,2,-1
16782,0,0,-2,2,0,0
16783,0,2,-1,0,0,-2
16784,0,0,0,-2,1,-1
16785,-1,-2,-1,0,0,-1
16786,0,0,0,0,0,1
16787,1,-3,1,3,-1,1
16788,0,-1,0,0,0,-1
16790,-1,1,-2,0,-1,1
16791,-2,0,0,0,0,-1
16792,-1,1,0,-1,2,1
16793,-1,0,-1,2,0,-1
16794,-1,0,1,-2,1,-1
16795,0,1,0,-1,0,1
16796,1,1,2,0,-5,5
16797,0,0,0,0,0,0
16798,2,1,0,1,0,-1
16799,1,-4,4,-1,-2,4
16800,1,0,-1,0,1,0
16801,1,0,-1,1,0,-1
16802,0,0,0,0,0,0
16803,1,-3,2,-1,2,-1
16804,-1,0,0,0,-1,1
16805,2,0,-1,0,0,1
16806,0,0,-1,-1,2,0
16807,-1,1,0,-1,1,-2
16808,4,-5,-1,6,0,-1
16809,-1,1,-2,3,2,1
16810,0,0,0,0,0,0
16811,2,1,0,0,0,-1
16812,0,0,-2,2,0,-1
16813,0,0,0,0,0,0
16814,0,1,0,0,0,1
16815,0,0,0,0,0,0
16816,0,0,0,0,-1,0
16817,0,-1,0,2,-2,1
16818,1,1,-1,0,2,-3
16819,2,2,-2,0,0,-2
16820,0,0,0,0,0,0
16822,1,0,-1,0,-1,1
16824,0,1,0,0,-1,1
16825,-1,0,0,1,-1,4
16826,-1,2,-1,1,-2,0
16827,-1,0,0,-2,2,-2
16828,0,0,0,0,0,0
16829,-1,1,0,-1,0,0
16830,-1,1,0,0,-1,1
16831,-1,0,0,1,1,-3
16832,5,0,0,-1,1,0
16833,1,1,-1,0,0,0
16834,1,1,-2,1,1,0
16835,-1,1,0,0,-1,1
16836,-2,1,3,-4,1,0
16838,-1,1,0,-1,1,-1
16839,-1,1,-1,-1,0,1
16840,0,0,0,0,0,0
16841,-1,0,0,1,0,0
16842,-2,4,0,0,0,0
16843,-1,1,-1,0,0,1
16844,1,-1,0,0,0,0
16845,0,0,0,0,0,0
16846,0,-1,-1,1,0,-1
16847,0,2,-1,1,-1,-1
16848,-1,0,0,1,-1,0
16849,0,-1,0,1,-1,1
16850,0,0,-1,0,1,0
16851,-2,-2,-1,0,-1,1
16852,-1,-1,1,0,0,0
16853,0,0,1,-1,0,0
16854,0,0,0,0,-2,2
16855,1,0,0,0,0,1
16856,1,0,0,0,0,0
16858,0,0,0,-1,1,0
16859,1,-1,3,0,-3,3
16860,-1,0,0,0,-1,1
16861,0,-2,1,3,-3,1
16862,1,1,0,-3,2,-2
16863,-1,-2,0,1,0,1
16864,3,-1,0,0,-2,2
16865,4,-2,-2,2,-1,0
16866,1,0,0,1,1,1
16867,0,0,0,1,0,0
16868,0,0,0,0,0,0
16869,2,-1,0,-1,2,-1
16870,1,-1,1,0,-1,1
16871,0,0,0,-2,2,0
16872,0,0,0,-1,0,1
16873,-1,0,1,-2,1,-1
16874,4,-2,-2,2,1,0
16875,1,0,-1,0,0,-2
16876,0,0,1,-1,-1,0
16877,1,-2,2,-1,2,-1
16878,1,-1,0,0,2,-3
16879,0,0,0,-1,1,-2
16880,1,-1,1,0,-1,0
16881,0,0,0,0,0,0
16882,0,0,0,0,0,0
16883,0,0,0,0,0,0
16884,1,-1,0,0,-1,1
16885,1,-1,1,0,-1,1
16886,1,0,0,0,0,0
16887,0,1,0,0,0,-1
16888,-1,0,0,0,0,-1
16889,2,-2,0,1,-2,2
16890,1,0,0,2,-3,1
16891,-1,0,0,1,-1,-1
16892,1,1,0,-1,0,0
16893,1,0,0,-1,1,-1
16894,0,0,0,1,-1,0
16895,0,0,0,-1,1,0
16896,-4,3,0,-1,1,0
16897,2,0,0,0,-1,0
16898,1,-3,1,-1,-1,-1
16899,4,-2,2,-2,-2,1
16900,1,0,-1,0,1,-1
16901,0,0,0,0,0,0
16902,0,1,-1,1,-1,2
16903,0,-1,1,-1,1,-1
16904,0,0,0,0,-1,0
16905,0,0,0,-2,2,0
16906,0,3,-1,-2,1,0
16907,-1,1,-1,0,0,0
16908,0,0,3,0,-1,-1
16909,0,0,0,0,0,0
16910,-1,-3,2,0,-2,1
16911,0,1,-2,2,0,-1
16912,0,0,0,0,0,0
16913,0,3,-1,0,1,2
16914,0,0,-1,1,-2,2
16915,0,0,-1,1,-1,0
16916,-2,1,0,0,-1,1
16917,0,0,0,0,0,0
16918,-1,1,1,-2,0,0
16919,-1,1,0,-1,-1,0
16920,1,0,0,-1,0,0
16921,1,-3,3,-1,0,-1
16922,0,-1,0,1,1,-1
16923,1,-1,-1,1,0,0
16924,0,0,0,0,0,0
16925,1,0,0,0,-1,3
16926,-1,1,1,-2,2,-1
16927,1,0,-1,0,0,0
16928,0,0,0,0,0,0
16929,0,1,-1,0,1,0
16930,0,-1,0,0,0,0
16931,0,3,-2,0,-4,0
16932,1,-3,2,0,-1,2
16933,0,0,0,0,0,-4
16934,3,0,0,0,0,0
16936,0,0,0,-1,1,-1
16937,-1,1,-1,-1,-1,-2
16938,-2,2,-2,1,0,2
16939,-2,1,0,0,0,1
16940,0,1,-1,0,0,0
16941,-1,1,-1,2,-1,-1
16942,1,-1,1,0,-1,2
16943,4,-3,5,-1,1,0
16944,2,-1,-2,1,0,1
16945,2,-1,1,0,0,0
16946,-1,1,1,-2,1,0
16947,3,0,0,0,-2,1
16948,2,-1,0,0,0,0
16949,1,0,0,0,-1,-1
16950,1,-1,0,1,-1,1
16951,0,0,0,0,0,0
16953,0,1,1,-2,1,0
16954,0,-1,1,-1,-1,2
16955,-1,1,0,-1,1,1
16956,2,-1,0,0,-2,2
16957,3,0,-9,9,0,0
16958,-2,2,-1,0,0,1
16959,-2,1,0,2,-3,-1
16960,0,0,1,-1,2,-1
16961,1,-2,0,0,-1,0
16962,0,1,1,-2,0,1
16963,2,0,-2,2,-1,0
16964,-1,0,1,-1,-1,0
16965,0,-1,0,0,1,0
16966,0,0,1,0,-1,0
16967,0,0,0,0,-2,2
16968,8,1,-1,-1,-1,0
16969,1,-1,0,0,0,-2
16970,0,0,0,0,0,0
16971,0,0,0,0,0,0
16972,0,2,0,-1,1,-1
16973,-1,1,-2,-2,0,-1
16974,-2,0,2,-2,-1,0
16975,0,2,-2,0,0,1
16976,0,4,-1,1,-2,-2
16977,0,1,1,-2,0,0
16978,0,-2,1,-2,1,-1
16979,-1,0,-1,3,0,0
16980,0,0,-4,2,2,0
16981,0,0,-3,3,-1,0
16982,-1,1,0,0,-1,0
16983,1,0,1,1,-1,0
16984,0,1,0,-1,1,0
16985,-2,2,0,0,0,1
16986,1,0,1,-2,2,-1
16987,0,2,1,-2,0,0
16988,-1,0,-1,1,-1,1
16989,1,0,0,-1,1,0
16990,2,0,-1,0,1,0
16991,-1,2,1,-2,-1,1
16993,2,-5,0,1,-1,1
16994,2,-1,0,1,1,-1
16995,0,0,-2,1,-3,2
16996,-2,0,0,0,1,0
16997,0,1,0,-1,1,2
16998,1,0,0,0,0,0
16999,-1,1,-3,0,-1,2
17001,-1,0,1,-2,0,1
17002,0,-1,0,1,-2,1
17003,-1,0,1,0,-1,1
17004,0,0,0,0,0,0
17005,0,0,1,-2,-1,2
17006,-1,0,1,0,-1,1
17007,-1,1,0,0,0,1
17008,1,-1,1,-2,1,0
17009,0,0,-1,-1,0,4
17010,-1,1,-1,0,0,0
17011,0,0,0,0,0,0
17012,0,0,-2,2,0,1
17013,-1,0,1,-2,2,0
17014,0,1,0,0,0,0
17015,1,-1,1,0,-1,-1
17016,-1,0,1,-1,0,0
17017,0,0,0,0,0,0
17018,-1,0,0,0,0,0
17019,0,0,1,-1,1,-1
17020,-1,0,1,-1,0,-1
17021,1,0,-1,1,-1,1
17022,1,-1,1,1,-1,0
17023,2,-1,3,-1,-2,0
17024,1,-3,1,2,0,0
17025,1,0,0,0,0,1
17026,-1,1,0,0,1,-2
17027,0,1,1,-2,0,-1
17028,1,0,3,1,-3,1
17029,-2,1,1,-1,0,0
17030,-1,1,0,-1,0,1
17031,-1,0,0,-1,1,0
17032,0,-1,2,-1,-2,2
17033,0,0,0,0,-1,1
17034,0,0,0,0,0,-3
17035,-3,-1,1,-1,0,1
17036,0,-1,1,0,0,0
17037,0,1,-1,1,-1,-1
17038,0,0,1,0,1,-2
17039,-1,1,-1,1,-1,1
17040,0,0,-1,-2,2,0
17041,0,2,-1,0,0,0
17042,0,0,0,0,1,-1
17043,0,0,3,-2,-1,0
17044,0,0,1,0,1,0
17045,0,-1,2,-1,0,-2
17046,1,1,-1,0,1,0
17047,2,-1,1,0,0,-2
17048,2,-2,-1,1,0,0
17049,0,-1,1,1,-1,0
17050,-2,0,-1,0,1,-1
17051,0,0,0,0,0,0
17052,0,0,0,1,-2,1
17053,1,2,1,-2,0,2
17054,1,0,-1,1,0,-1
17055,1,0,-1,1,-1,1
17056,-2,0,0,-3,2,-1
17057,0,1,-1,1,-1,0
17058,0,1,0,0,1,0
17059,1,0,0,2,-2,1
17060,0,0,0,-1,0,-1
17061,2,1,-2,0,2,0
17063,1,0,0,0,0,0
17064,1,-1,1,-1,1,0
17066,-1,0,0,0,0,1
17067,1,-1,0,-1,-1,0
17068,0,0,0,0,0,0
17069,-1,0,-1,-1,1,-1
17070,2,0,0,0,0,0
17071,-2,2,-3,3,-3,-1
17072,-1,0,1,0,0,0
17073,-1,0,0,1,-1,0
17074,0,0,-1,1,0,-1
17075,0,-1,0,0,0,0
17076,0,0,0,0,-1,0
17077,0,0,0,0,-2,0
17078,4,-1,-1,1,0,-1
17079,0,0,0,0,-1,0
17080,1,0,0,-1,1,-1
17081,0,0,0,0,0,-1
17082,2,0,-1,0,2,0
17083,0,0,-2,-2,3,1
17084,0,0,0,1,0,-1
17085,-3,1,1,-1,0,0
17086,-1,0,0,0,0,0
17087,1,0,1,-1,0,1
17088,-1,1,-1,1,-1,0
17089,0,0,0,1,0,-1
17090,-1,1,-1,2,-1,1
17091,1,0,0,-1,0,0
17092,-1,0,1,-1,0,1
17093,-4,3,1,1,0,0
17095,1,-3,2,-2,2,-1
17096,-1,1,0,0,0,0
17097,0,0,0,0,0,0
17098,-1,-1,-1,2,-1,1
17099,0,0,0,0,0,0
17100,0,0,0,0,0,0
17101,1,0,3,-2,0,2
17102,1,-2,1,2,0,0
17103,-1,0,0,0,1,1
17104,-1,1,0,-1,-1,2
17105,1,4,-2,1,0,-1
17106,-1,1,-1,0,1,0
17107,-1,1,0,-1,1,1
17108,1,-2,2,0,1,-1
17111,-1,1,0,1,-1,1
17112,-1,1,0,0,0,0
17113,1,0,0,0,-3,3
17114,2,-2,0,2,-2,-1
17115,1,-1,0,1,0,0
17116,-1,-3,3,-1,2,-2
17117,1,-1,1,0,-1,0
17118,3,-2,2,-3,2,-1
17119,0,-2,2,0,-1,-1
17120,1,1,-1,1,-1,1
17121,1,0,0,0,-3,2
17122,0,0,-1,1,-1,0
17124,-1,2,-1,0,1,-1
17125,0,0,0,0,0,0
17126,-1,-1,1,0,0,-1
17127,-4,0,1,-1,2,2
17128,0,0,1,-1,1,-1
17129,-1,2,-2,0,0,0
17130,0,3,-2,1,0,0
17131,-1,-2,2,0,0,0
17132,0,1,-1,1,-2,2
17133,0,0,-4,5,0,-1
17134,1,-1,-1,0,0,-2
17135,-1,0,0,2,0,0
17136,0,-1,2,-1,-1,1
17138,-1,1,3,-3,3,0
17139,1,0,0,0,0,0
17140,-1,1,-3,1,-1,0
17141,0,0,1,-2,0,0
17142,-5,6,-1,0,-2,0
17143,0,0,0,0,0,0
17144,0,0,0,0,0,0
17145,0,0,1,-1,1,1
17146,0,1,-1,-1,0,0
17147,0,-1,0,0,0,0
17148,0,0,0,0,0,0
17149,-1,0,0,-1,1,0
17150,0,0,1,0,-1,0
17151,2,-1,-1,1,0,2
17152,-1,1,2,-2,0,0
17153,0,-1,2,-1,0,0
17154,0,0,0,0,0,-1
17155,0,-1,1,0,1,-1
17156,0,-1,0,-1,2,-1
17157,-1,1,0,0,1,-1
17158,1,-1,2,-2,-1,1
17160,0,0,0,0,0,0
17161,1,-2,1,2,-1,-2
17162,1,0,-2,0,0,1
17163,0,0,0,0,0,0
17164,1,-1,0,0,0,1
17165,-1,0,0,1,-1,1
17166,-2,0,2,-1,0,1
17167,1,1,-2,1,1,2
17168,-3,2,-7,8,-7,7
17169,-1,1,-2,2,-1,1
17170,1,-1,-1,1,2,-1
17171,1,0,-1,1,0,1
17172,-5,5,0,0,0,-1
17173,-1,1,1,0,0,0
17174,0,0,1,-1,0,1
17175,0,0,0,0,0,0
17176,0,0,-1,1,-1,1
17177,0,-1,0,1,-1,-1
17178,1,-1,0,2,-1,1
