,고객번호,성별,연령대,이용횟수,경쟁사이용횟수,멤버쉽보유
15653,15914,M,30대,2.0,1.0,1.0
15654,15915,F,30대,11.0,0.0,1.0
15655,15916,M,40대,0.0,0.0,0.0
15656,15917,F,40대,0.0,0.0,1.0
15657,15918,M,30대,0.0,0.0,0.0
15658,15919,F,50대,0.0,0.0,1.0
15659,15920,F,30대,11.0,5.0,0.0
15660,15921,M,20대,2.0,0.0,1.0
15661,15922,F,40대,0.0,0.0,0.0
15662,15923,F,40대,0.0,0.0,0.0
15663,15924,F,40대,0.0,0.0,0.0
15664,15925,F,20대,3.0,2.0,1.0
15665,15926,M,30대,3.0,0.0,0.0
15666,15927,F,30대,0.0,4.0,1.0
15667,15928,F,30대,4.0,0.0,1.0
15668,15929,F,40대,12.0,0.0,0.0
15669,15930,F,30대,1.0,1.0,1.0
15670,15931,F,30대,0.0,2.0,1.0
15671,15932,F,60세이상,0.0,0.0,0.0
15672,15933,F,30대,1.0,0.0,0.0
15673,15934,F,50대,19.0,0.0,0.0
15674,15935,F,40대,0.0,5.0,1.0
15675,15936,F,40대,3.0,0.0,0.0
15676,15937,M,30대,0.0,0.0,0.0
15677,15938,M,40대,0.0,0.0,0.0
15678,15939,F,30대,55.0,0.0,0.0
15679,15940,F,30대,2.0,0.0,0.0
15680,15941,F,40대,0.0,0.0,0.0
15681,15942,F,40대,0.0,0.0,1.0
15682,15943,M,20대,0.0,0.0,0.0
15683,15944,F,40대,16.0,0.0,0.0
15684,15945,M,30대,0.0,0.0,0.0
15685,15946,F,40대,0.0,1.0,0.0
15686,15947,F,30대,3.0,0.0,0.0
15687,15948,F,30대,0.0,0.0,0.0
15688,15949,F,20대,0.0,3.0,1.0
15689,15950,F,40대,8.0,0.0,1.0
15690,15951,F,60세이상,0.0,24.0,1.0
15691,15952,F,50대,22.0,0.0,0.0
15692,15953,F,40대,17.0,0.0,0.0
15693,15956,F,40대,0.0,0.0,0.0
15694,15957,M,50대,0.0,1.0,1.0
15695,15958,F,40대,14.0,1.0,0.0
15696,15959,F,50대,49.0,0.0,0.0
15697,15961,F,50대,0.0,0.0,0.0
15698,15962,M,40대,0.0,0.0,0.0
15699,15963,F,40대,1.0,0.0,1.0
15700,15964,F,20대,0.0,0.0,0.0
15701,15966,F,50대,0.0,0.0,0.0
15702,15967,F,40대,0.0,0.0,0.0
15703,15968,F,40대,0.0,2.0,1.0
15704,15969,F,30대,0.0,12.0,0.0
15705,15970,F,40대,0.0,0.0,1.0
15706,15971,F,30대,21.0,0.0,1.0
15707,15972,F,30대,0.0,0.0,1.0
15708,15973,F,40대,0.0,0.0,1.0
15709,15974,F,60세이상,0.0,1.0,0.0
15710,15975,F,40대,0.0,4.0,0.0
15711,15976,F,60세이상,0.0,0.0,0.0
15712,15977,F,20대,0.0,0.0,1.0
15713,15978,F,20대,0.0,5.0,1.0
15714,15979,F,30대,0.0,0.0,0.0
15715,15980,F,40대,0.0,0.0,0.0
15716,15981,F,20대,0.0,0.0,0.0
15717,15982,F,50대,0.0,0.0,0.0
15718,15983,M,30대,35.0,0.0,1.0
15719,15984,M,30대,0.0,1.0,0.0
15720,15985,F,50대,0.0,0.0,0.0
15721,15986,F,40대,0.0,1.0,1.0
15722,15987,F,30대,1.0,0.0,0.0
15723,15988,M,30대,0.0,0.0,0.0
15724,15989,F,50대,0.0,0.0,0.0
15725,15990,F,40대,0.0,0.0,1.0
15726,15991,M,30대,62.0,0.0,0.0
15727,15992,F,40대,0.0,4.0,1.0
15728,15993,F,30대,0.0,0.0,1.0
15729,15994,F,30대,0.0,6.0,0.0
15730,15995,F,40대,0.0,0.0,0.0
15731,15996,F,20대,5.0,0.0,1.0
15732,15997,F,30대,1.0,0.0,0.0
15733,15998,F,30대,4.0,0.0,1.0
15734,15999,M,30대,24.0,0.0,0.0
15735,16000,M,30대,29.0,2.0,1.0
15736,16001,M,40대,0.0,0.0,0.0
15737,16002,M,20대,0.0,0.0,0.0
15738,16003,M,40대,7.0,6.0,0.0
15739,16004,F,50대,0.0,0.0,1.0
15740,16006,M,30대,0.0,1.0,0.0
15741,16007,F,30대,2.0,0.0,0.0
15742,16008,M,40대,0.0,3.0,0.0
15743,16009,M,20대,0.0,0.0,0.0
15744,16010,F,50대,0.0,0.0,0.0
15745,16011,F,30대,2.0,0.0,1.0
15746,16012,M,30대,0.0,0.0,1.0
15747,16013,F,40대,0.0,0.0,0.0
15748,16014,F,20대,6.0,4.0,1.0
15749,16015,F,20대,0.0,0.0,0.0
15750,16016,F,30대,0.0,0.0,0.0
15751,16017,M,50대,0.0,0.0,1.0
15752,16018,F,60세이상,0.0,0.0,1.0
15753,16019,F,50대,0.0,0.0,1.0
15754,16021,M,40대,31.0,0.0,0.0
15755,16022,M,30대,0.0,0.0,0.0
15756,16023,F,20대,0.0,0.0,0.0
15757,16024,M,20대,0.0,7.0,1.0
15758,16026,F,40대,0.0,0.0,0.0
15759,16027,F,50대,49.0,0.0,0.0
15760,16028,F,40대,43.0,0.0,0.0
15761,16029,F,50대,0.0,0.0,0.0
15762,16030,F,50대,0.0,0.0,0.0
15763,16031,F,20대,0.0,0.0,1.0
15764,16032,F,20대,0.0,0.0,1.0
15765,16033,F,40대,0.0,3.0,0.0
15766,16034,F,30대,3.0,0.0,1.0
15767,16035,F,20대,1.0,0.0,1.0
15768,16036,F,30대,4.0,0.0,0.0
15769,16037,M,30대,0.0,12.0,0.0
15770,16038,M,30대,0.0,1.0,0.0
15771,16039,F,50대,12.0,0.0,0.0
15772,16040,M,30대,40.0,0.0,0.0
15773,16041,F,30대,13.0,0.0,1.0
15774,16042,M,30대,0.0,5.0,0.0
15775,16043,M,40대,0.0,5.0,0.0
15776,16044,F,30대,0.0,3.0,1.0
15777,16045,M,40대,0.0,0.0,0.0
15778,16046,F,50대,0.0,0.0,0.0
15779,16047,F,40대,0.0,0.0,0.0
15780,16048,F,30대,0.0,0.0,0.0
15781,16049,F,30대,18.0,0.0,1.0
15782,16050,F,40대,5.0,0.0,0.0
15783,16052,F,40대,2.0,1.0,1.0
15784,16053,F,20대,11.0,0.0,0.0
15785,16054,M,30대,34.0,0.0,0.0
15786,16055,F,50대,0.0,0.0,0.0
15787,16056,M,50대,0.0,0.0,0.0
15788,16057,F,30대,4.0,0.0,1.0
15789,16058,M,30대,6.0,0.0,0.0
15790,16059,F,40대,0.0,0.0,1.0
15791,16060,M,60세이상,2.0,0.0,0.0
15792,16061,F,30대,0.0,0.0,0.0
15793,16062,M,30대,0.0,0.0,0.0
15794,16063,M,40대,0.0,0.0,0.0
15795,16064,F,20대,0.0,0.0,1.0
15796,16065,F,30대,30.0,0.0,0.0
15797,16066,F,30대,0.0,0.0,0.0
15798,16067,F,40대,7.0,0.0,1.0
15799,16068,F,40대,0.0,3.0,0.0
15800,16069,F,50대,0.0,0.0,1.0
15801,16070,F,30대,0.0,0.0,1.0
15802,16071,M,30대,0.0,0.0,0.0
15803,16072,M,30대,0.0,0.0,0.0
15804,16073,F,50대,5.0,0.0,0.0
15805,16074,F,20대,8.0,3.0,1.0
15806,16075,F,50대,0.0,0.0,0.0
15807,16076,M,30대,0.0,7.0,0.0
15808,16077,F,50대,0.0,0.0,0.0
15809,16078,F,40대,0.0,3.0,1.0
15810,16079,F,50대,0.0,0.0,0.0
15811,16080,M,30대,0.0,6.0,0.0
15812,16081,F,30대,0.0,1.0,0.0
15813,16083,F,50대,33.0,0.0,0.0
15814,16084,F,30대,0.0,0.0,0.0
15815,16085,M,30대,0.0,1.0,0.0
15816,16086,F,40대,0.0,0.0,0.0
15817,16087,F,40대,0.0,0.0,0.0
15818,16088,F,40대,0.0,0.0,0.0
15819,16089,F,40대,0.0,0.0,0.0
15820,16090,F,20대,0.0,1.0,1.0
15821,16091,F,40대,8.0,6.0,1.0
15822,16092,F,50대,2.0,0.0,1.0
15823,16093,F,40대,0.0,0.0,1.0
15824,16094,F,40대,0.0,6.0,1.0
15825,16095,F,50대,0.0,0.0,0.0
15826,16096,M,20대,0.0,1.0,0.0
15827,16097,M,40대,0.0,0.0,0.0
15828,16098,F,40대,13.0,3.0,1.0
15829,16099,F,50대,0.0,0.0,0.0
15830,16100,M,30대,39.0,0.0,0.0
15831,16102,F,60세이상,0.0,0.0,1.0
15832,16104,F,50대,0.0,0.0,0.0
15833,16105,M,50대,0.0,0.0,0.0
15834,16106,M,30대,20.0,0.0,1.0
15835,16107,F,30대,0.0,0.0,0.0
15836,16108,F,20대,1.0,6.0,1.0
15837,16109,F,20대,0.0,0.0,0.0
15838,16110,F,30대,10.0,1.0,1.0
15839,16111,M,40대,0.0,0.0,1.0
15840,16112,F,30대,0.0,0.0,0.0
15841,16113,F,50대,3.0,1.0,0.0
15842,16114,F,30대,1.0,0.0,1.0
15843,16115,F,40대,0.0,6.0,0.0
15844,16116,F,30대,4.0,0.0,0.0
15845,16117,M,30대,0.0,2.0,1.0
15846,16118,F,20대,8.0,0.0,0.0
15847,16119,F,40대,0.0,1.0,1.0
15848,16120,M,40대,0.0,0.0,0.0
15849,16121,F,20대,4.0,0.0,0.0
15850,16122,M,40대,18.0,3.0,1.0
15851,16123,F,40대,0.0,3.0,0.0
15852,16124,F,40대,4.0,1.0,0.0
15853,16125,F,50대,15.0,0.0,0.0
15854,16126,F,40대,18.0,0.0,0.0
15855,16128,F,30대,29.0,0.0,1.0
15856,16129,F,20대,2.0,1.0,1.0
15857,16130,F,30대,0.0,9.0,0.0
15858,16131,M,30대,1.0,1.0,1.0
15859,16132,F,30대,0.0,0.0,1.0
15860,16133,M,50대,0.0,0.0,0.0
15861,16134,F,30대,0.0,0.0,0.0
15862,16135,F,40대,43.0,0.0,1.0
15863,16136,F,30대,18.0,0.0,0.0
15864,16137,M,40대,0.0,0.0,0.0
15865,16139,F,30대,0.0,0.0,1.0
15866,16140,F,20대,1.0,0.0,1.0
15867,16141,F,50대,54.0,0.0,1.0
15868,16142,F,20대,2.0,0.0,0.0
15869,16143,M,30대,0.0,0.0,0.0
15870,16144,M,30대,0.0,0.0,0.0
15871,16145,F,30대,0.0,0.0,1.0
15872,16146,F,40대,0.0,0.0,1.0
15873,16147,M,40대,0.0,0.0,0.0
15874,16148,F,30대,33.0,0.0,0.0
15875,16149,M,40대,0.0,1.0,1.0
15876,16150,F,40대,0.0,0.0,0.0
15877,16151,F,40대,0.0,8.0,0.0
15878,16152,F,50대,39.0,2.0,1.0
15879,16153,F,50대,10.0,0.0,0.0
15880,16154,M,40대,0.0,0.0,0.0
15881,16157,F,50대,0.0,30.0,0.0
15882,16158,F,60세이상,0.0,2.0,0.0
15883,16159,F,30대,0.0,0.0,0.0
15884,16160,F,40대,0.0,0.0,0.0
15885,16161,F,30대,5.0,0.0,1.0
15886,16162,F,50대,0.0,1.0,0.0
15887,16163,F,20대,0.0,0.0,1.0
15888,16165,M,20대,0.0,0.0,0.0
15889,16166,M,30대,1.0,6.0,0.0
15890,16167,F,20대,0.0,0.0,0.0
15891,16169,F,20대,14.0,0.0,0.0
15892,16170,F,30대,18.0,0.0,1.0
15893,16171,F,30대,0.0,0.0,1.0
15894,16172,M,40대,0.0,0.0,1.0
15895,16173,F,40대,0.0,0.0,0.0
15896,16175,F,40대,8.0,0.0,1.0
15897,16176,M,50대,0.0,0.0,0.0
15898,16177,F,20대,2.0,0.0,1.0
15899,16178,M,30대,42.0,1.0,1.0
15900,16179,F,50대,0.0,0.0,0.0
15901,16180,F,40대,0.0,0.0,0.0
15902,16181,F,40대,30.0,0.0,0.0
15903,16182,F,50대,0.0,0.0,0.0
15904,16183,F,30대,0.0,0.0,1.0
15905,16184,F,50대,54.0,0.0,0.0
15906,16185,F,50대,0.0,0.0,1.0
15907,16186,F,30대,0.0,5.0,1.0
15908,16187,F,40대,1.0,0.0,0.0
15909,16188,F,30대,16.0,0.0,0.0
15910,16189,F,40대,0.0,4.0,0.0
15911,16190,F,40대,0.0,0.0,1.0
15912,16191,F,40대,71.0,0.0,1.0
15913,16193,F,40대,0.0,0.0,1.0
15914,16195,F,20대,3.0,0.0,1.0
15915,16196,F,50대,0.0,5.0,0.0
15916,16197,M,30대,0.0,7.0,0.0
15917,16198,F,40대,26.0,0.0,1.0
15918,16199,F,40대,0.0,0.0,1.0
15919,16200,F,30대,0.0,1.0,1.0
15920,16201,M,60세이상,28.0,4.0,1.0
15921,16202,F,40대,0.0,0.0,0.0
15922,16203,M,30대,67.0,1.0,1.0
15923,16204,F,30대,0.0,0.0,1.0
15924,16205,F,30대,0.0,4.0,1.0
15925,16207,M,50대,0.0,3.0,0.0
15926,16208,F,20대,0.0,0.0,1.0
15927,16209,F,40대,0.0,1.0,1.0
15928,16210,F,30대,0.0,0.0,0.0
15929,16211,F,40대,0.0,0.0,0.0
15930,16212,F,40대,25.0,0.0,0.0
15931,16213,F,50대,0.0,0.0,1.0
15932,16214,F,40대,0.0,0.0,1.0
15933,16215,F,30대,0.0,0.0,0.0
15934,16216,F,50대,10.0,0.0,0.0
15935,16217,F,20대,0.0,0.0,1.0
15936,16218,F,40대,2.0,2.0,0.0
15937,16219,F,30대,0.0,0.0,1.0
15938,16220,F,40대,0.0,0.0,0.0
15939,16221,F,50대,41.0,0.0,0.0
15940,16222,F,40대,23.0,0.0,1.0
15941,16223,F,50대,9.0,0.0,1.0
15942,16224,F,50대,0.0,0.0,0.0
15943,16225,F,40대,0.0,0.0,0.0
15944,16226,F,30대,19.0,11.0,1.0
15945,16227,F,50대,0.0,0.0,0.0
15946,16228,F,40대,13.0,0.0,0.0
15947,16229,F,50대,0.0,0.0,0.0
15948,16230,M,50대,0.0,0.0,1.0
15949,16231,M,40대,0.0,1.0,0.0
15950,16232,F,30대,14.0,0.0,1.0
15951,16233,F,40대,12.0,0.0,0.0
15952,16234,M,50대,0.0,11.0,1.0
15953,16235,M,20대,0.0,0.0,0.0
15954,16236,M,30대,1.0,2.0,1.0
15955,16237,F,50대,0.0,0.0,0.0
15956,16238,F,30대,1.0,0.0,0.0
15957,16239,F,40대,11.0,0.0,0.0
15958,16240,M,30대,0.0,0.0,0.0
15959,16241,F,50대,0.0,0.0,1.0
15960,16242,F,40대,32.0,0.0,0.0
15961,16243,M,50대,0.0,0.0,1.0
15962,16244,F,40대,0.0,0.0,0.0
15963,16245,F,40대,7.0,3.0,1.0
15964,16246,F,30대,36.0,0.0,0.0
15965,16247,F,30대,0.0,0.0,1.0
15966,16248,F,40대,28.0,0.0,1.0
15967,16249,F,40대,0.0,0.0,0.0
15968,16250,F,40대,27.0,0.0,0.0
15969,16251,F,40대,0.0,0.0,0.0
15970,16252,F,40대,0.0,0.0,0.0
15971,16253,F,40대,0.0,2.0,0.0
15972,16254,F,40대,32.0,0.0,0.0
15973,16255,F,40대,52.0,0.0,0.0
15974,16256,F,20대,8.0,0.0,1.0
15975,16257,F,50대,0.0,1.0,0.0
15976,16258,F,30대,17.0,0.0,1.0
15977,16259,F,50대,0.0,0.0,1.0
15978,16260,F,40대,19.0,0.0,1.0
15979,16261,M,50대,0.0,0.0,1.0
15980,16262,F,40대,0.0,0.0,0.0
15981,16263,F,50대,0.0,0.0,0.0
15982,16264,F,20대,5.0,15.0,1.0
15983,16265,F,40대,0.0,0.0,0.0
15984,16266,F,40대,0.0,0.0,0.0
15985,16267,F,40대,0.0,0.0,1.0
15986,16268,F,40대,0.0,0.0,0.0
15987,16269,F,30대,1.0,2.0,0.0
15988,16270,F,30대,13.0,0.0,1.0
15989,16271,M,30대,0.0,0.0,0.0
15990,16272,F,40대,23.0,0.0,1.0
15991,16273,F,40대,13.0,0.0,0.0
15992,16274,F,50대,9.0,0.0,0.0
15993,16275,F,40대,0.0,8.0,0.0
15994,16276,F,40대,2.0,0.0,1.0
15995,16277,M,30대,0.0,3.0,0.0
15996,16278,M,40대,0.0,0.0,1.0
15997,16279,F,60세이상,0.0,0.0,0.0
15998,16280,F,40대,0.0,0.0,1.0
15999,16281,M,40대,3.0,0.0,0.0
16000,16282,F,50대,0.0,0.0,0.0
16001,16283,M,40대,0.0,0.0,0.0
16002,16284,M,40대,0.0,0.0,1.0
16003,16285,F,30대,0.0,0.0,0.0
16004,16286,F,50대,1.0,0.0,0.0
16005,16287,M,50대,0.0,0.0,0.0
16006,16288,M,20대,1.0,0.0,1.0
16007,16289,F,30대,0.0,0.0,0.0
16008,16290,F,30대,0.0,0.0,0.0
16009,16291,F,30대,22.0,0.0,1.0
16010,16292,M,30대,0.0,2.0,0.0
16011,16293,F,30대,30.0,0.0,1.0
16012,16294,F,40대,6.0,0.0,1.0
16013,16295,M,30대,0.0,0.0,0.0
16014,16296,M,40대,0.0,0.0,1.0
16015,16297,F,40대,0.0,2.0,0.0
16016,16298,F,40대,0.0,0.0,0.0
16017,16299,M,40대,78.0,0.0,0.0
16018,16300,F,50대,0.0,0.0,0.0
16019,16301,F,30대,4.0,11.0,0.0
16020,16302,F,60세이상,0.0,0.0,1.0
16021,16303,F,60세이상,0.0,0.0,0.0
16022,16304,F,20대,0.0,8.0,1.0
16023,16305,M,20대,0.0,0.0,1.0
16024,16306,F,40대,0.0,0.0,0.0
16025,16307,F,40대,0.0,0.0,0.0
16026,16308,M,20대,6.0,3.0,1.0
16027,16310,F,30대,36.0,0.0,1.0
16028,16311,M,60세이상,0.0,0.0,0.0
16029,16312,F,20대,0.0,0.0,1.0
16030,16313,M,30대,0.0,4.0,1.0
16031,16314,F,40대,52.0,0.0,1.0
16032,16315,F,30대,0.0,1.0,1.0
16033,16316,F,30대,3.0,0.0,1.0
16034,16317,F,20대,0.0,0.0,1.0
16035,16318,M,60세이상,0.0,0.0,0.0
16036,16319,F,40대,0.0,0.0,1.0
16037,16320,M,50대,0.0,0.0,0.0
16038,16321,F,60세이상,0.0,0.0,0.0
16039,16322,M,40대,0.0,0.0,0.0
16040,16323,F,50대,0.0,0.0,0.0
16041,16324,M,30대,43.0,0.0,0.0
16042,16325,F,30대,0.0,0.0,1.0
16043,16326,F,40대,0.0,0.0,0.0
16044,16327,F,20대,0.0,0.0,0.0
16045,16328,M,30대,3.0,0.0,0.0
16046,16329,F,30대,0.0,0.0,0.0
16047,16330,F,30대,0.0,2.0,0.0
16048,16331,F,50대,0.0,0.0,0.0
16049,16332,F,60세이상,0.0,0.0,0.0
16050,16333,M,40대,0.0,0.0,0.0
16051,16334,F,40대,0.0,0.0,0.0
16052,16336,F,40대,0.0,0.0,0.0
16053,16337,F,30대,3.0,0.0,1.0
16054,16338,M,30대,0.0,0.0,0.0
16055,16339,F,40대,3.0,1.0,0.0
16056,16340,F,50대,0.0,0.0,0.0
16057,16341,M,30대,0.0,0.0,0.0
16058,16342,F,40대,0.0,0.0,0.0
16059,16343,M,30대,0.0,0.0,0.0
16060,16344,F,50대,16.0,0.0,0.0
16061,16345,F,50대,2.0,0.0,0.0
16062,16346,F,30대,0.0,0.0,1.0
16063,16347,F,30대,0.0,0.0,1.0
16064,16348,F,40대,0.0,0.0,1.0
16065,16349,F,30대,0.0,0.0,0.0
16066,16350,F,40대,0.0,0.0,0.0
16067,16352,F,50대,0.0,0.0,0.0
16068,16353,M,20대,32.0,0.0,0.0
16069,16354,F,40대,0.0,17.0,1.0
16070,16355,M,20대,2.0,0.0,1.0
16071,16356,F,40대,31.0,3.0,1.0
16072,16357,F,40대,66.0,0.0,1.0
16073,16358,F,30대,0.0,0.0,0.0
16074,16359,M,20대,15.0,0.0,1.0
16075,16360,F,50대,0.0,0.0,1.0
16076,16361,M,30대,40.0,0.0,1.0
16077,16362,F,40대,0.0,0.0,0.0
16078,16363,F,30대,0.0,0.0,0.0
16079,16364,F,30대,20.0,0.0,1.0
16080,16365,F,40대,0.0,0.0,1.0
16081,16367,F,50대,0.0,0.0,1.0
16082,16368,M,30대,0.0,0.0,0.0
16083,16369,F,40대,6.0,0.0,0.0
16084,16370,M,50대,36.0,0.0,0.0
16085,16371,F,40대,3.0,0.0,0.0
16086,16372,F,50대,0.0,1.0,0.0
16087,16373,F,30대,0.0,0.0,0.0
16088,16375,F,30대,0.0,7.0,0.0
16089,16376,M,30대,0.0,8.0,0.0
16090,16377,F,60세이상,0.0,0.0,0.0
16091,16378,F,60세이상,0.0,1.0,0.0
16092,16379,F,20대,0.0,0.0,1.0
16093,16380,F,30대,0.0,4.0,0.0
16094,16381,F,50대,0.0,0.0,0.0
16095,16382,M,30대,0.0,0.0,0.0
16096,16383,F,50대,0.0,12.0,0.0
16097,16384,F,30대,0.0,11.0,1.0
16098,16385,F,30대,0.0,0.0,0.0
16099,16386,M,20대,0.0,0.0,0.0
16100,16387,F,40대,0.0,0.0,0.0
16101,16388,F,30대,1.0,0.0,0.0
16102,16389,F,30대,0.0,0.0,0.0
16103,16390,F,30대,0.0,0.0,1.0
16104,16391,F,40대,0.0,3.0,0.0
16105,16392,M,20대,0.0,0.0,0.0
16106,16393,F,50대,0.0,0.0,0.0
16107,16394,F,40대,6.0,0.0,0.0
16108,16395,F,40대,0.0,0.0,0.0
16109,16396,F,50대,1.0,0.0,0.0
16110,16397,F,30대,0.0,0.0,0.0
16111,16398,F,40대,2.0,0.0,1.0
16112,16399,M,50대,0.0,17.0,0.0
16113,16400,F,40대,19.0,0.0,0.0
16114,16401,F,40대,0.0,0.0,0.0
16115,16402,F,30대,0.0,0.0,1.0
16116,16403,F,40대,0.0,0.0,1.0
16117,16404,F,30대,4.0,0.0,1.0
16118,16405,F,20대,0.0,7.0,0.0
16119,16406,F,20대,0.0,0.0,0.0
16120,16407,F,50대,0.0,0.0,1.0
16121,16408,F,40대,0.0,0.0,0.0
16122,16409,F,50대,0.0,0.0,0.0
16123,16410,M,30대,25.0,0.0,1.0
16124,16411,F,40대,0.0,0.0,0.0
16125,16412,F,40대,31.0,0.0,1.0
16126,16413,F,20대,0.0,5.0,1.0
16127,16414,F,40대,0.0,0.0,0.0
16128,16415,F,50대,0.0,0.0,0.0
16129,16416,M,20대,0.0,1.0,0.0
16130,16417,F,40대,48.0,0.0,0.0
16131,16418,F,30대,0.0,0.0,0.0
16132,16419,F,40대,0.0,0.0,0.0
16133,16420,M,30대,0.0,0.0,0.0
16134,16421,F,40대,8.0,0.0,0.0
16135,16422,M,30대,0.0,21.0,0.0
16136,16423,M,30대,1.0,0.0,0.0
16137,16424,M,20대,3.0,0.0,1.0
16138,16425,F,40대,0.0,0.0,0.0
16139,16426,F,30대,0.0,0.0,1.0
16140,16427,M,30대,0.0,0.0,0.0
16141,16428,F,40대,0.0,6.0,0.0
16142,16429,F,30대,39.0,0.0,1.0
16143,16430,F,30대,0.0,1.0,0.0
16144,16431,F,30대,0.0,0.0,0.0
16145,16432,F,50대,0.0,0.0,1.0
16146,16433,M,50대,24.0,0.0,0.0
16147,16434,F,30대,0.0,0.0,0.0
16148,16435,M,60세이상,0.0,0.0,0.0
16149,16436,F,30대,0.0,0.0,1.0
16150,16437,F,20대,32.0,0.0,0.0
16151,16438,F,60세이상,0.0,0.0,0.0
16152,16439,M,30대,12.0,1.0,0.0
16153,16440,F,40대,0.0,0.0,0.0
16154,16441,F,30대,0.0,0.0,1.0
16155,16442,F,30대,0.0,0.0,1.0
16156,16443,M,50대,0.0,0.0,0.0
16157,16444,F,30대,0.0,0.0,1.0
16158,16445,F,40대,0.0,0.0,0.0
16159,16446,F,30대,12.0,0.0,0.0
16160,16447,F,40대,0.0,0.0,0.0
16161,16448,F,40대,5.0,0.0,0.0
16162,16449,F,50대,0.0,0.0,0.0
16163,16450,M,50대,36.0,2.0,1.0
16164,16451,F,40대,0.0,4.0,0.0
16165,16452,M,30대,0.0,4.0,0.0
16166,16453,M,40대,0.0,0.0,1.0
16167,16454,F,50대,0.0,0.0,0.0
16168,16455,M,40대,0.0,0.0,1.0
16169,16456,F,20대,0.0,13.0,1.0
16170,16457,M,30대,0.0,0.0,1.0
16171,16458,F,40대,0.0,8.0,0.0
16172,16459,F,30대,0.0,3.0,0.0
16173,16460,M,40대,0.0,0.0,0.0
16174,16461,F,30대,4.0,9.0,0.0
16175,16463,F,50대,1.0,0.0,0.0
16176,16464,F,40대,0.0,0.0,1.0
16177,16465,F,50대,1.0,0.0,0.0
16178,16466,F,40대,0.0,0.0,0.0
16179,16467,M,30대,1.0,0.0,0.0
16180,16468,F,50대,0.0,2.0,0.0
16181,16469,F,40대,0.0,0.0,0.0
16182,16471,F,40대,0.0,0.0,0.0
16183,16472,F,20대,0.0,0.0,1.0
16184,16473,F,50대,0.0,0.0,0.0
16185,16474,M,40대,0.0,0.0,1.0
16186,16475,M,20대,0.0,0.0,1.0
16187,16476,F,60세이상,0.0,2.0,0.0
16188,16477,F,50대,1.0,6.0,0.0
16189,16478,F,50대,20.0,1.0,1.0
16190,16479,M,50대,0.0,0.0,0.0
16191,16480,F,50대,0.0,0.0,0.0
16192,16481,M,50대,0.0,0.0,0.0
16193,16482,F,20대,0.0,0.0,1.0
16194,16483,F,30대,0.0,0.0,1.0
16195,16484,F,40대,0.0,0.0,0.0
16196,16485,M,60세이상,0.0,0.0,0.0
16197,16486,F,20대,0.0,0.0,1.0
16198,16487,M,50대,2.0,0.0,0.0
16199,16488,M,40대,89.0,0.0,0.0
16200,16489,F,40대,0.0,0.0,0.0
16201,16490,F,30대,1.0,0.0,1.0
16202,16491,F,50대,0.0,0.0,0.0
16203,16492,F,40대,0.0,0.0,0.0
16204,16493,F,50대,0.0,0.0,1.0
16205,16494,M,30대,0.0,14.0,1.0
16206,16495,F,50대,0.0,0.0,0.0
16207,16497,F,40대,0.0,0.0,0.0
16208,16498,F,40대,0.0,0.0,1.0
16209,16499,F,40대,0.0,0.0,0.0
16210,16500,M,30대,0.0,0.0,0.0
16211,16501,M,40대,1.0,1.0,0.0
16212,16502,F,50대,0.0,0.0,0.0
16213,16503,F,40대,47.0,0.0,1.0
16214,16504,F,40대,0.0,0.0,0.0
16215,16505,F,50대,0.0,4.0,0.0
16216,16506,F,30대,2.0,15.0,1.0
16217,16507,F,50대,0.0,0.0,1.0
16218,16508,M,20대,0.0,0.0,1.0
16219,16509,M,30대,0.0,0.0,0.0
16220,16510,F,30대,9.0,2.0,1.0
16221,16511,M,60세이상,0.0,0.0,0.0
16222,16512,M,40대,0.0,0.0,1.0
16223,16513,M,40대,2.0,0.0,0.0
16224,16514,F,50대,4.0,0.0,0.0
16225,16515,F,50대,54.0,3.0,0.0
16226,16516,F,40대,0.0,0.0,0.0
16227,16517,F,30대,38.0,0.0,1.0
16228,16518,F,20대,24.0,0.0,1.0
16229,16519,F,40대,0.0,0.0,1.0
16230,16520,F,40대,6.0,0.0,1.0
16231,16521,F,50대,0.0,0.0,0.0
16232,16522,F,30대,19.0,0.0,1.0
16233,16523,F,20대,7.0,0.0,1.0
16234,16524,M,40대,0.0,0.0,1.0
16235,16525,F,40대,66.0,0.0,0.0
16236,16526,F,60세이상,0.0,0.0,0.0
16237,16527,F,30대,0.0,0.0,1.0
16238,16528,F,20대,31.0,0.0,1.0
16239,16530,M,30대,0.0,0.0,1.0
16240,16531,F,40대,0.0,0.0,0.0
16241,16532,F,40대,0.0,0.0,0.0
16242,16533,M,40대,5.0,16.0,0.0
16243,16534,M,40대,0.0,0.0,0.0
16244,16535,F,40대,55.0,0.0,0.0
16245,16536,F,40대,16.0,0.0,1.0
16246,16537,F,60세이상,0.0,0.0,1.0
16247,16538,M,50대,0.0,0.0,0.0
16248,16539,F,40대,0.0,0.0,0.0
16249,16541,M,60세이상,43.0,10.0,0.0
16250,16542,F,20대,0.0,0.0,0.0
16251,16543,F,60세이상,0.0,0.0,0.0
16252,16544,F,40대,0.0,2.0,0.0
16253,16545,F,40대,0.0,1.0,0.0
16254,16546,F,20대,25.0,2.0,1.0
16255,16547,F,50대,0.0,3.0,1.0
16256,16548,M,30대,13.0,0.0,1.0
