고객번호,최근날짜,구매빈도,구매금액
15376,2,1779,4761592
15377,8,546,10267040
15378,2,2414,12247328
15379,8,1806,14721868
15380,8,1220,6861641
15382,2,607,40726774
15383,5,565,22720838
15384,5,535,88517115
15385,2,1334,17661995
15386,2,533,7198301
15387,2,1517,19991048
15388,2,1583,21158753
15389,7,573,18406949
15390,5,839,10449426
15391,32,464,14011557
15392,2,507,25958155
15393,3,1420,9293160
15394,2,1180,547061894
15395,6,988,6089016
15396,7,1154,8019257
15397,9,462,23733618
15398,5,497,29224168
15399,2,366,41519954
15400,5,1973,11730486
15401,5,1305,14014833
15403,2,839,8329370
15404,3,1255,6122872
15405,4,493,44665656
15406,2,1089,11810583
15407,3,1451,15278356
15409,5,1542,19142674
15410,2,1702,14178302
15412,2,666,15830937
15413,2,1330,9182022
15414,2,1546,10002996
15416,3,1560,10328921
15417,2,648,36004769
15418,4,814,14059317
15419,3,508,22244987
15420,2,1536,16155522
15421,3,925,12200393
15422,37,33,4746406
15423,11,745,37988363
15424,2,2445,10513240
15425,4,512,22138695
15426,5,875,5095449
15427,2,533,8063594
15428,2,1938,21198095
15429,5,1752,44751068
15430,5,1142,9180417
15431,2,1890,9928704
15432,4,492,20038433
15433,20,470,5404507
15434,2,2538,15859789
15435,2,3285,16125911
15436,3,1682,22275778
15437,3,994,9729991
15438,3,1348,10496482
15439,2,721,6658716
15440,2,1222,90191493
15441,3,1099,13819720
15442,5,2432,16818421
15443,2,919,20983659
15444,2,762,10280177
15445,3,1400,10490609
15446,3,969,8568733
15447,3,1507,15577649
15448,3,2044,10852899
15449,3,1233,7786984
15450,2,1181,5385395
15451,2,557,7841974
15452,2,1190,14695378
15453,2,2692,14505233
15454,2,1618,24871751
15455,3,1540,12523884
15456,2,743,66156250
15457,2,938,10498284
15458,2,884,12425563
15459,2,1009,10704772
15460,2,1708,9559923
15461,2,813,62458966
15462,2,1622,10865484
15463,2,1442,13788978
15464,3,2133,14343677
15465,2,834,10607892
15466,2,400,6623839
15467,9,1585,17311075
15468,5,796,22123787
15469,2,948,29253358
15470,2,2509,31010405
15471,2,286,5251721
15472,3,1549,10572390
15473,2,1061,7933534
15475,5,1022,141647102
15477,2,1840,15209128
15478,2,1340,7380127
15479,2,914,23821468
15480,2,2881,21165346
15481,2,2542,15087612
15482,33,196,6095911
15483,3,964,11078230
15484,2,1195,30561731
15485,2,1644,24167744
15486,3,882,40993899
15487,3,1148,9627312
15488,2,1432,13369677
15489,2,466,108654457
15490,2,1748,8324143
15491,2,901,17187129
15493,5,1227,57730367
15494,4,990,7628432
15495,2,808,25369006
15496,2,344,15858556
15497,2,1552,10055441
15498,5,647,38149741
15499,3,810,8769254
15500,9,862,6781674
15501,6,763,17393953
15502,8,478,10719257
15503,9,256,8332036
15504,2,1050,6644197
15505,2,623,19391517
15506,2,569,113822445
15507,3,1378,13417691
15508,2,1161,70532758
15509,8,599,21435662
15510,13,433,56543650
15511,2,1828,21596663
15512,5,1931,38201574
15513,6,3427,31310790
15514,2,1805,16238478
15515,2,973,10441616
15516,2,1422,9180174
15517,7,667,44512213
15518,11,805,6890187
15519,3,1681,17889100
15520,2,689,6250998
15521,4,819,22506704
15522,2,391,13415125
15523,4,386,186811169
15524,5,606,8572771
15525,2,1878,15850834
15526,2,1659,14094756
15527,7,893,22849587
15528,2,1005,10673404
15529,2,1086,8484230
15530,3,2852,24738175
15531,5,750,8651240
15532,5,674,33917240
15533,4,698,70272862
15534,2,134,1713031
15535,2,698,12525883
15536,2,700,10632423
15537,6,390,18123623
15538,5,954,12825410
15539,2,1861,14569679
15540,3,1668,14324784
15541,3,370,48874039
15542,2,2451,13017192
15543,3,1019,7308987
15544,2,1742,11176145
15545,2,504,12470091
15546,6,461,5356125
15547,4,669,62304260
15548,11,1684,9382754
15549,2,662,13641820
15550,2,1629,15439936
15551,2,541,12431460
15552,3,1250,8046957
15553,3,2081,12847295
15554,2,359,3719246
15555,3,1717,16693798
15556,2,1105,7054354
15557,3,1568,13207776
15558,3,1206,10658960
15559,5,856,16286956
15560,4,1152,13385110
15561,2,824,16754620
15562,2,1331,5917607
15564,3,1285,10249293
15565,21,419,157035798
15566,2,1326,8499463
15567,5,977,13871888
15568,2,1639,5153430
15569,5,442,6548236
15570,3,707,57580617
15571,3,1562,7582796
15572,2,2246,17573034
15573,3,600,16634888
15574,5,665,69016900
15575,2,597,14892920
15576,3,2547,25364186
15577,2,1024,9497351
15578,3,354,4297601
15579,2,779,6596652
15580,5,1466,15980790
15581,2,2398,23166067
15582,5,790,7848641
15583,4,992,13812364
15584,2,1125,18547419
15585,5,1259,13778718
15586,3,1248,13104123
15587,3,928,109799210
15588,15,193,1817319
15589,2,1509,15680132
15590,3,513,11893761
15592,6,1064,48000948
15593,2,1115,14047687
15594,2,1352,36599465
15595,3,590,26901206
15597,2,1485,15907379
15598,5,1439,16264246
15599,20,477,79532996
15600,6,451,23315950
15602,2,991,72234353
15603,2,2292,22698316
15604,2,1067,11051046
15605,2,959,8030276
15606,4,670,126597747
15607,6,605,26275905
15608,2,882,8489713
15609,5,770,202433455
15610,5,2090,18018182
15611,2,1089,19998316
15612,5,501,67263944
15613,11,425,58087965
15614,3,557,51841069
15615,3,669,136059044
15616,4,353,105948356
15617,4,585,74615336
15618,4,1335,7483812
15619,2,1013,8850693
15620,3,705,164176456
15621,5,533,119777310
15622,12,535,38446383
15623,6,441,64354908
15624,5,964,71643762
15625,2,1675,11030761
15626,5,607,35066452
15627,6,650,47139682
15628,2,1784,13019055
15629,6,1304,27402374
15630,6,455,105291409
15631,5,848,7179114
15632,2,1565,7196686
15633,2,1001,7586720
15634,7,1648,125974720
15635,5,1497,11422429
15636,11,410,179636987
15637,3,696,74783736
15638,2,1543,64442300
15639,3,1130,13550701
15640,2,442,38035316
15641,2,639,16598296
15642,2,913,10425274
15643,4,508,115559966
15644,3,2166,32209446
15645,2,2543,19698998
15646,5,506,94755018
15647,11,662,99954481
15648,4,672,85331939
15649,5,647,27693584
15650,5,1061,7331295
15651,11,894,20182991
15652,2,1149,8564498
15653,24,638,40333538
15654,2,1309,11211469
15655,13,1039,39911562
15656,2,1515,34699236
15657,2,1458,6059501
15658,2,1964,8440313
15659,2,635,70051549
15660,28,2434,11541016
15661,3,604,94428547
15662,2,532,22420363
15664,2,975,48942909
15665,11,289,35777435
15666,4,1944,16293221
15667,3,1254,57375328
15668,3,491,53012368
15669,6,606,14982791
15670,6,1135,19916303
15671,3,798,14429488
15672,3,977,3652778
15673,2,463,11879985
15675,10,487,42082298
15676,2,538,11542758
15677,2,1157,6659128
15678,3,1384,12650358
15679,3,934,53966208
15680,2,2623,16145131
15681,2,1598,13719006
15682,4,1170,21227817
15683,2,2100,13277443
15684,5,1334,10054746
15685,4,460,218081596
15686,6,480,12411066
15687,6,1306,151566226
15688,2,1091,10857999
15689,2,857,40946219
15690,3,1601,12442212
15691,3,1788,16736209
15692,2,1816,11556302
15693,2,1087,9878838
15694,2,1019,21144002
15695,2,2391,31094424
15696,2,1036,18179861
15698,4,194,1316497
15699,3,1487,22432830
15700,3,2058,14702261
15701,10,246,4035057
15702,25,606,20902524
15703,5,402,78391897
15704,2,804,8019855
15705,2,2084,14926587
15706,3,1139,11743281
15707,2,2492,10673241
15708,2,1587,6689016
15709,2,1370,15352691
15710,2,2673,19112405
15711,2,1087,10766973
15712,5,2303,14502280
15713,5,1262,9803888
15714,2,1374,13670415
15715,7,722,22328725
15716,3,1336,11803033
15717,7,1183,18512996
15718,2,2088,14568979
15719,2,818,36646689
15720,2,1290,16268746
15721,3,2322,15226712
15722,2,780,8413080
15723,4,1027,21884420
15725,2,1780,7618821
15726,2,1320,11624113
15727,2,1017,11881362
15728,5,725,8740967
15729,2,2577,16824871
15730,2,1524,9765086
15731,2,2609,18506798
15732,5,772,7159780
15733,3,859,6462460
15734,2,2131,10301955
15735,5,844,84773994
15736,2,1011,43351018
15737,5,446,21140503
15738,3,512,11358304
15739,2,1422,58734482
15740,3,2477,14547033
15741,2,985,9814109
15742,2,718,20945637
15743,2,863,24912260
15744,2,897,10900175
15745,2,761,13239035
15746,2,1947,13978754
15747,6,629,46737447
15748,2,1481,6015518
15749,2,1103,10837233
15750,3,1093,8698974
15751,5,428,99531404
15752,3,1761,19835679
15753,2,952,11226805
15754,2,733,59438590
15755,2,516,32333706
15756,3,977,5053488
15757,5,556,22200807
15758,3,439,13862313
15759,2,384,48080992
15760,3,2435,44615065
15761,3,840,17672739
15762,2,443,85386737
15763,3,1519,11215605
15764,4,1694,14357831
15765,54,357,39965817
15766,2,1132,12970921
15767,4,468,18067314
15769,2,1049,5665655
15770,2,861,24159957
15771,3,1078,9773428
15772,15,108,4506646
15773,2,1505,11580358
15774,3,1515,13405550
15775,3,326,10022718
15776,6,1181,75872292
15777,2,1099,14567019
15778,2,1656,18149049
15779,5,913,75045554
15780,2,1772,301353744
15781,5,1623,6024204
15782,3,1288,7189971
15783,2,1779,17965569
15784,2,1537,11462813
15785,3,1221,12709015
15786,4,387,22593955
15787,2,709,3271604
15788,5,1097,7592557
15789,3,2131,13513159
15790,2,186,11911755
15791,2,813,11476405
15792,2,1100,7707874
15793,3,1349,21062025
15794,5,646,9038702
15795,7,1282,10941123
15796,3,648,45754865
15797,4,473,7766942
15798,3,1037,5331350
15799,2,784,9477825
15800,2,1838,9575863
15801,3,1814,18037038
15802,3,555,43317062
15803,4,605,22743287
15804,5,1005,11374540
15805,2,2947,63226605
15806,3,227,3988215
15808,3,1087,15460407
15809,32,839,34044640
15810,3,1636,9009439
15811,2,487,12264326
15812,2,3380,17967275
15813,3,1469,13209327
15814,2,1379,5333047
15815,3,709,16282535
15816,3,1115,10532070
15817,2,869,6180741
15818,2,692,5252713
15819,4,2565,18469993
15820,3,1648,13089504
15821,2,2121,18036229
15822,3,1368,6558748
15823,3,1472,13969940
15824,4,1679,6030097
15825,2,2866,75686956
15826,2,933,10950928
15827,3,908,8552778
15828,3,516,85215566
15829,8,825,86805098
15830,7,996,5578030
15831,2,1715,18602809
15832,3,1467,7921071
15833,3,2022,12955715
15834,2,1754,10992720
15835,3,397,11376246
15836,11,457,83146353
15837,2,1110,17175944
15838,9,440,4659671
15839,3,685,8859301
15840,25,869,7456722
15841,2,971,15370303
15842,2,1399,12105880
15843,2,1137,13952635
15844,3,1116,8972074
15845,3,551,6905979
15846,3,1533,12132386
15847,2,334,13009314
15848,2,1063,11917229
15849,2,385,66165455
15850,2,1683,7607097
15851,3,1160,61465256
15852,3,1535,15011919
15853,2,1942,53703823
15854,4,570,57516548
15855,5,1086,10089877
15856,2,1759,12032689
15857,2,1810,9069669
15858,3,775,10972011
15859,4,1282,10861867
15860,2,1708,33428362
15861,7,518,73103295
15862,2,581,16354105
15863,5,1761,12070292
15864,2,1552,10442984
15865,2,1318,9731324
15867,2,1408,9894204
15868,12,495,20624309
15869,2,1719,18802867
15870,3,635,11443117
15871,2,1526,17399834
15872,5,1407,7101518
15873,2,1460,23808993
15874,5,929,46983489
15875,4,1800,27212373
15876,2,1292,18773626
15877,2,1167,5064627
15878,6,537,17379942
15879,2,1663,19288148
15880,3,1290,9735569
15881,4,770,33009490
15882,2,496,27836485
15883,2,1628,10248004
15884,20,188,3487846
15885,2,572,16848778
15886,2,2644,19194890
15887,2,1095,12666033
15888,8,447,10131239
15889,2,1214,8435907
15890,2,555,13115050
15891,3,502,8157846
15892,6,2039,12757586
15893,2,1017,15003148
15894,5,682,5078569
15895,3,1740,11843256
15896,2,466,9135717
15897,2,1264,11721195
15898,3,2213,20653828
15899,3,1227,6600903
15900,3,502,121080692
15901,2,771,15196063
15902,3,460,9976685
15903,5,1587,9423299
15904,5,1718,23475110
15905,2,566,15024852
15906,3,1952,19744402
15907,4,909,77994727
15908,2,3046,17268103
15909,2,1262,5762046
15910,3,1628,14489776
15911,5,2171,94374038
15912,4,429,60522547
15913,2,475,32315071
15914,11,1129,12522462
15915,2,719,11508637
15916,3,1607,12526987
15917,2,1255,8243575
15918,3,1059,11310460
15919,2,869,49620127
15920,3,1239,9022041
15921,3,526,6862421
15922,2,1629,11635801
15923,12,336,52095995
15924,3,692,24415961
15925,2,290,4092608
15926,3,1176,10654603
15927,2,648,13237064
15928,6,443,40952392
15929,2,1662,11708249
15930,3,1377,13121333
15931,2,1630,25706374
15932,24,490,1997090
15933,3,923,22624730
15934,5,1391,12832186
15935,3,642,16565411
15936,2,757,11866761
15937,2,2477,21279301
15938,5,591,69346116
15939,2,2202,27559811
15940,2,597,12679851
15941,2,563,34709904
15942,2,1429,13778055
15943,14,1443,9263475
15944,3,994,12599886
15945,3,966,9005990
15946,3,1639,10516649
15947,5,2750,20018830
15948,7,944,7986612
15949,8,367,16390880
15950,2,1403,13341183
15951,2,3547,20136382
15952,3,1796,14857385
15953,2,670,9085001
15956,3,1131,12000948
15957,2,1425,10460902
15958,3,1088,8064339
15959,5,946,10783895
15961,2,629,52584344
15962,2,1576,12947454
15963,3,2085,15220081
15964,3,1575,9817401
15966,3,2102,21302690
15967,2,1171,29155372
15968,3,1437,19455291
15969,2,563,59677979
15970,2,1108,5625361
15971,2,1042,11746281
15972,4,666,41682231
15973,2,524,70633760
15974,2,540,119553720
15975,6,409,28051909
15976,2,808,6562593
15977,3,363,19386549
15978,2,1172,19919068
15979,3,1213,8845638
15980,3,1101,23944512
15981,15,133,1885988
15982,2,2053,22125253
15983,4,853,10329609
15984,6,712,34336440
15985,5,1329,48798878
15986,3,584,31658586
15987,2,1601,9531872
15988,3,2944,15998935
15989,3,808,21404913
15990,3,1412,8524567
15991,2,867,17712591
15992,7,691,22334337
15993,5,1256,12928549
15994,3,530,23719349
15995,2,954,5464831
15996,5,1050,13715727
15997,3,1727,10604009
15998,4,459,56885091
15999,5,527,3632932730
16000,2,2300,53138032
16001,2,1280,6398021
16002,2,1011,7942271
16003,3,483,8337943
16004,2,428,6482562
16006,3,514,101305918
16007,4,2104,15665786
16008,6,1301,6311561
16009,3,1459,15508643
16010,6,485,55261733
16011,2,658,9183271
16012,3,903,10827640
16013,2,1314,13135339
16014,2,627,719224742
16015,6,423,26283867
16016,2,2162,15182274
16017,3,2316,63023589
16018,3,958,10093836
16019,2,1271,31538285
16021,5,1883,30191483
16022,2,1018,10606218
16023,3,454,5679395
16024,2,605,35703056
16026,2,603,61198514
16027,2,800,11752753
16028,2,664,8820917
16029,2,1649,15898824
16030,2,1042,6255711
16031,2,1112,4532979
16032,3,1819,15837630
16033,3,2500,33281769
16034,6,1846,18067941
16035,2,708,11641766
16036,4,1436,10112724
16037,2,464,41749179
16038,5,1409,12690952
16039,2,1527,28990571
16040,2,2117,21046483
16041,2,869,21887814
16042,3,1117,13305443
16043,4,630,287497485
16044,6,452,29804426
16045,2,509,42912389
16046,3,1306,13117833
16047,2,2113,13314033
16048,3,2105,13744570
16049,5,628,4967002
16050,5,829,5705322
16052,2,439,49491843
16053,3,1000,7466609
16054,3,1749,19838344
16055,2,1563,12714186
16056,4,1157,14924388
16057,3,724,12696954
16058,3,1510,20554307
16059,3,781,9319589
16060,2,1052,8195568
16061,11,438,93862535
16062,6,467,17558074
16063,2,1699,5840492
16064,13,331,7508447
16065,2,1345,12452973
16066,2,410,63122530
16067,2,3056,25806091
16068,3,492,112970881
16069,3,1575,8613388
16070,2,1253,7107769
16071,3,369,4855709
16072,2,2119,15767446
16073,2,1172,9107014
16074,5,520,4895779
16075,2,1109,15194093
16076,2,646,36621887
16077,2,2005,13642458
16078,6,523,55017837
16079,3,793,9314884
16080,2,1663,19586991
16081,3,324,34140098
16083,2,588,11269633
16084,8,1262,23144730
16085,3,1003,6191145
16086,2,1003,8577538
16087,2,1511,16865460
16088,5,546,40022573
16089,2,1825,10492164
16090,2,58,2814484
16091,2,879,8703481
16092,3,1806,15798016
16093,14,1252,9554923
16094,2,1128,6407360
16095,5,873,9464889
16096,6,462,73706107
16097,3,1219,6035175
16098,5,447,22679234
16099,5,656,7341601
16100,3,1125,11178309
16102,7,504,11180522
16104,3,838,30704402
16105,3,754,11414396
16106,2,1265,10478635
16107,2,1915,20904911
16108,4,433,62708457
16109,3,670,9260671
16110,74,1293,22774854
16111,3,1003,9897391
16112,11,687,10126805
16113,3,1398,20823009
16114,2,1744,70186544
16115,8,1225,42954600
16116,2,900,14857256
16117,3,1275,5983080
16118,3,951,5332591
16119,2,910,8144351
16120,2,913,52475187
16121,3,646,5750948
16122,3,1831,58688079
16123,3,1661,12180599
16124,6,1841,13841020
16125,3,730,8307103
16126,3,1319,14267755
16128,2,1027,8214032
16129,4,679,14328157
16130,2,1722,19190128
16131,7,380,34071855
16132,3,1685,8774310
16133,2,864,21025399
16134,2,2284,12869407
16135,3,1749,17439976
16136,2,1414,15817408
16137,2,1774,11377139
16139,44,77,4187961
16140,3,477,7074230
16141,2,1201,12982088
16142,2,1123,11955322
16143,5,1026,6326598
16144,2,1176,8841681
16145,2,1630,21755147
16146,4,500,92997979
16147,2,1905,14021650
16148,3,1139,11676128
16149,3,455,44399737
16150,2,1637,9764725
16151,5,766,93816208
16152,2,1903,16977902
16153,3,654,7766354
16154,3,1098,23047474
16157,2,1202,12152480
16158,2,2565,18659748
16159,2,1897,12498517
16160,2,1878,8853824
16161,2,919,11966708
16162,7,510,118190162
16163,5,1790,15779737
16165,2,1376,9585392
16166,30,663,21089700
16167,2,403,6315457
16169,2,348,5595521
16170,7,1243,14340685
16171,2,2303,11701890
16172,2,1690,8250525
16173,3,672,78379404
16175,2,3210,45222794
16176,2,589,32235317
16177,6,368,4612130
16178,3,1343,13790872
16179,2,528,65426184
16180,2,1586,7564616
16181,2,984,10648838
16182,2,1750,18824079
16183,3,1538,15070593
16184,2,1388,14641642
16185,2,1054,7146516
16186,3,692,59129704
16187,3,1524,6938413
16188,5,2631,13582089
16189,4,739,107251071
16190,2,1789,21833001
16191,10,1638,13488463
16193,2,1454,8332818
16195,9,444,3811213
16196,3,600,22385116
16197,3,1691,9976004
16198,2,1610,10419027
16199,2,1787,11913389
16200,9,1236,14778418
16201,2,1216,11750652
16202,2,565,63740406
16203,9,1674,18380521
16204,2,1269,7566370
16205,5,536,15555912
16207,2,1301,54839797
16208,4,1242,9719880
16209,2,676,26237490
16210,6,1162,16637584
16211,2,1429,18100079
16212,2,1078,8649011
16213,2,883,6361254
16214,2,1269,16083212
16215,2,2200,16317283
16216,3,737,8857346
16217,23,229,2865165
16218,2,1053,11362814
16219,26,320,74572221
16220,3,1185,13751628
16221,2,1209,12803416
16222,2,1023,9249649
16223,3,1113,19410704
16224,5,1235,11207400
16225,3,988,14173619
16226,6,734,10092728
16227,2,594,6663574
16228,2,1518,11372230
16229,2,1664,11781674
16230,6,622,29645801
16231,4,462,95794518
16232,6,3094,24355812
16233,2,790,11010983
16234,2,1206,36571706
16235,2,866,19115345
16236,6,653,90642073
16237,3,862,6914898
16238,8,382,120451788
16239,2,1328,11819504
16240,2,1115,18740853
16241,3,1295,75668086
16242,2,1704,17070462
16243,2,1828,11355060
16244,8,900,9357573
16245,3,1691,11953450
16246,2,601,9735991
16247,2,1504,10700300
16248,7,1081,16074735
16249,8,1831,35006267
16250,3,889,7174591
16251,2,1523,7845287
16252,2,541,22347688
16253,2,628,11680637
16254,3,2033,19682781
16255,8,1300,15024430
16256,7,599,17031683
16257,2,1025,28880126
16258,5,1179,7293475
16259,11,921,108797484
16260,6,1022,9775041
16261,2,1091,23868525
16262,2,844,6171255
16263,2,903,7658839
16264,6,220,4390287
16265,3,764,30807614
16266,3,1600,7182828
16267,2,2223,11701080
16268,2,2640,9687413
16269,4,992,33285523
16270,2,849,11692012
16271,35,768,31065790
16272,2,1556,21985634
16273,3,758,13004715
16274,2,1225,12163053
16275,7,830,48223080
16276,3,975,12327319
16277,8,466,31472383
16278,2,1665,10313424
16279,3,2129,30692424
16280,3,1326,9542074
16281,10,584,35348128
16282,2,1382,17443791
16283,3,319,12248882
16284,2,856,23571476
16285,2,2903,23096227
16286,2,940,8364114
16287,2,1311,14213327
16288,2,1267,52640253
16289,2,965,40160013
16290,8,1573,8710604
16291,3,1616,11415660
16292,2,369,28803371
16293,2,1123,10248693
16294,2,1471,9584526
16295,2,1141,5736110
16296,2,702,28354488
16297,2,1623,141775908
16298,3,1939,9677750
16299,5,647,9237149
16300,2,706,15046328
16301,2,1320,9722151
16302,2,1823,31335218
16303,3,1414,20383362
16304,2,403,78435771
16305,4,528,3559659
16306,2,489,91261173
16307,2,1282,10498524
16308,7,225,6837348
16310,3,1031,11193021
16311,6,803,8316591
16312,2,1367,9307784
16313,5,1624,7564856
16314,3,1097,20373511
16315,3,426,2927217
16316,7,1377,11558311
16317,3,864,21306344
16318,3,457,74426672
16319,4,771,25219620
16320,21,1163,7761143
16321,2,1176,7060379
16322,3,776,11426081
16323,2,1580,9285862
16324,2,579,92700988
16325,2,2626,25448414
16326,6,335,46158868
16327,2,939,13865539
16328,3,1074,3978903
16329,3,2341,38226013
16330,2,685,32842556
16331,3,2093,15624889
16332,2,1224,11722556
16333,3,1126,13042793
16334,2,1414,16762623
16336,2,2157,12858930
16337,2,1496,21258197
16338,2,1494,26807587
16339,3,893,27037884
16340,5,1302,9185011
16341,2,644,148539838
16342,3,1625,19738614
16343,2,2380,8285871
16344,2,874,8649151
16345,2,631,5332099
16346,2,1161,11026362
16347,2,2084,79881075
16348,2,2179,31313563
16349,2,1788,14897035
16350,2,1631,8556968
16352,5,794,5439634
16353,9,1268,12742293
16354,7,869,17908978
16355,9,95,1781596
16356,9,1434,14655898
16357,3,912,6643674
16358,9,479,6157143
16359,2,979,10766390
16360,7,2237,16943541
16361,2,629,10538587
16362,7,1960,15836383
16363,2,1932,12250536
16364,6,934,13400368
16365,2,3498,16148017
16367,3,1081,7519583
16368,3,821,6684876
16369,3,1246,10048960
16370,2,996,84031830
16371,2,1276,16965297
16372,3,1084,13028620
16373,3,1760,17419798
16375,2,751,48261655
16376,3,1355,12528436
16377,6,816,15203899
16378,7,1304,13548375
16379,9,720,21017832
16380,3,420,92069670
16381,2,1566,15684360
16382,3,359,82026050
16383,2,375,74179355
16384,2,738,20260427
16385,2,1543,33712417
16386,6,926,3409675
16387,9,40,240789
16388,2,845,10717900
16389,2,1037,9078227
16390,2,997,7423457
16391,2,1254,5718678
16392,2,1393,7596589
16393,6,482,8543332
16394,2,2012,19375405
16395,2,1392,14114815
16396,6,1603,8719838
16397,2,1387,7053959
16398,2,1818,10794292
16399,2,3155,29631116
16400,5,1300,11112728
16401,2,556,78224692
16402,2,1551,19865404
16403,2,2166,8867814
16404,3,1373,11363457
16405,2,527,45406756
16406,5,434,1915710565
16407,3,486,13513963
16408,2,627,46482125
16409,2,1663,12014633
16410,2,802,9082577
16411,3,2521,13902617
16412,2,1978,14609300
16413,2,388,18190381
16414,4,1310,24157164
16415,3,529,7928126
16416,2,1419,8821559
16417,5,996,19180996
16418,3,1927,9406217
16419,5,906,11137470
16420,2,1622,9816791
16421,5,1503,14755228
16422,13,516,16390628
16423,2,1178,23796115
16424,6,463,6482811
16425,2,2406,18076696
16426,3,1048,17725934
16427,2,622,9914042
16428,2,441,29446935
16429,3,1039,11632499
16430,2,335,6827242
16431,2,3388,14133103
16432,2,881,4451823
16433,2,1311,6229188
16434,5,1248,5172057
16435,2,1606,13070144
16436,6,600,13353867
16437,2,1605,8366965
16438,2,1897,12134877
16439,4,984,62171595
16440,12,984,19163804
16441,2,495,30578496
16442,3,3938,38104106
16443,2,1299,12454479
16444,2,1559,13343967
16445,2,1415,8194770
16446,2,1093,16004937
16447,2,633,11181896
16448,2,1771,20441717
16449,11,471,258662919
16450,3,947,12885005
16451,11,838,156065865
16452,3,711,39394602
16453,4,1341,74937530
16454,2,2689,12065288
16455,12,1101,8110011
16456,2,436,7752120
16457,7,386,26239498
16458,2,293,13195142
16459,3,3607,12939155
16460,2,2824,15395334
16461,3,389,44187955
16463,2,1268,9672118
16464,2,1109,16358307
16465,2,1052,19951117
16466,3,1028,5650772
16467,2,1330,15748361
16468,3,581,16194119
16469,3,1680,9066266
16471,2,1490,10990661
16472,44,608,8034597
16473,11,1157,8224983
16474,33,605,5447554
16475,2,2097,17913143
16476,4,590,25762660
16477,3,855,13354173
16478,3,967,16690445
16479,5,1346,8564199
16480,3,894,4979278
16481,3,632,181240082
16482,2,1408,4688998
16483,2,1640,12154760
16484,2,1067,34186887
16485,3,1174,4905509
16486,3,794,6025959
16487,9,688,13187936
16488,3,1885,10993677
16489,3,2008,37633143
16490,6,465,3811309
16491,3,944,9693734
16492,3,1520,13122918
16493,2,920,148266949
16494,3,1066,47189608
16495,2,1827,11196277
16497,3,2510,17808085
16498,2,752,5989231
16499,2,1036,67562833
16500,6,843,26889537
16501,2,2561,30091946
16502,2,1666,6849261
16503,2,1983,36632811
16504,3,2018,12483130
16505,3,762,44997732
16506,2,518,63300262
16507,2,1462,11539368
16508,3,1281,8473707
16509,2,2076,16133122
16510,3,1904,10913929
16511,3,1358,9562469
16512,5,1562,12168237
16513,4,428,33275386
16514,2,867,7165832
16515,2,1877,25398817
16516,3,801,30906317
16517,5,1073,15616537
16518,3,602,72758732
16519,3,2494,23147869
16520,15,593,31076068
16521,16,2484,9113155
16522,7,1633,10662161
16523,6,1910,16803637
16524,2,2448,19409057
16525,2,781,10065556
16526,2,798,50654486
16527,2,1466,7766715
16528,3,1676,18692134
16530,2,723,6165092
16531,2,1173,5627140
16532,3,477,55010339
16533,2,542,36754850
16534,2,1426,4791381
16535,3,729,12906584
16536,2,1375,16273861
16537,2,273,56779743
16538,10,1120,127411471
16539,2,903,22704446
16541,2,1150,9458682
16542,4,692,71139504
16543,9,51,1180369
16544,5,1074,9640990
16545,3,985,5331771
16546,2,717,19112880
16547,13,760,54554045
16548,2,1032,8098701
16549,5,442,93062312
16550,2,241,4130707
16551,6,1488,5109887
16552,12,731,71425339
16553,2,1227,34453865
16554,4,714,113476248
16555,5,1008,9794261
16556,2,572,7409595
16557,2,1039,29609487
16558,3,1269,11760845
16559,6,812,33379543
16560,3,2629,16731028
16561,3,1425,6944140
16562,2,1881,13904511
16563,2,1810,9395646
16564,3,553,32663492
16565,7,492,103476802
16566,5,892,19524334
16567,2,2398,25031689
16568,4,314,65250132
16569,2,1986,18283802
16570,5,527,5040404
16571,2,1483,8395516
16572,2,680,14151412
16573,2,1511,5622497
16574,3,1233,19082151
16576,2,2501,13691413
16577,3,2275,23049866
16578,7,1249,10800607
16579,3,902,19226304
16580,3,407,22292177
16581,3,2110,11147148
16582,2,768,9799056
16583,2,837,8842946
16584,3,3077,62041647
16585,2,2771,21983164
16586,2,1494,17538216
16587,3,2566,13528527
16588,2,1194,10972052
16589,2,1605,11122078
16590,2,1632,13644961
16591,3,403,18935124
16592,3,1342,7306950
16593,2,804,11810552
16594,5,1677,10085262
16595,3,1462,15907082
16596,3,1679,13234446
16597,2,1935,12285377
16598,5,688,12660856
16599,4,1670,22536106
16601,2,1440,11379073
16602,24,590,48688044
16603,2,1460,8814117
16604,2,1675,13384748
16605,3,813,8842475
16606,3,1361,11737591
16607,5,675,16922364
16608,2,597,56154452
16609,3,837,11561850
16610,3,2221,13006858
16611,2,607,6331033
16612,3,1727,13199845
16613,11,941,9248764
16614,2,502,59321950
16616,3,1379,5666942
16617,2,968,17597793
16618,2,1657,9009027
16619,2,214,5438338
16620,2,1454,15486427
16621,2,1089,10294710
16622,3,2091,16307710
16623,2,680,369928541
16624,2,832,67845414
16625,3,987,6269691
16626,2,1425,9680282
16627,2,1286,7216088
16628,5,415,39238923
16629,5,488,79655648
16630,2,620,13179297
16631,3,762,13247020
16632,2,2040,13430489
16633,3,842,12277931
16634,5,430,26745661
16635,3,1974,46158869
16636,2,1461,71472569
16637,3,989,22693214
16638,2,1147,14249835
