,±¸¸ÅÆò±Õ,±¸¸ÅÆò±Õ,±¸¸ÅÆò±Õ,±¸¸ÅÆò±Õ,±¸¸ÅÆò±Õ,±¸¸ÅÆò±Õ,±¸¸ÅÆò±Õ,±¸¸ÅÆò±Õ
15833,4305.0,5555.0,7072.0,3786.0,4138.0,4455.0,6098.0,4680.0
15834,4959.0,4205.0,4441.0,4383.0,4716.0,5542.0,5508.0,6678.0
15835,5468.0,7845.0,18074.0,18718.0,8152.0,8000.0,3284.0,38338.0
15836,190994.0,115857.0,66417.0,142699.0,128301.0,289203.0,109456.0,36363.0
15837,13457.0,9486.0,10044.0,10067.0,12806.0,10415.0,14117.0,8409.0
15838,9333.0,16298.0,15133.0,3077.0,8926.0,6672.0,7432.0,5027.0
15839,12771.0,13926.0,10685.0,5713.0,9367.0,7303.0,9000.0,3860.0
15840,8916.0,8021.0,7150.0,6957.0,7999.0,9450.0,10182.0,3794.0
15841,14547.0,17956.0,13127.0,7256.0,14251.0,7076.0,11220.0,8599.0
15842,6641.0,5741.0,5972.0,4195.0,5295.0,5733.0,7866.0,7558.0
15843,6654.0,8508.0,10585.0,6090.0,10173.0,8087.0,10441.0,6754.0
15844,6060.0,5726.0,7263.0,6032.0,5032.0,5491.0,6622.0,4603.0
15845,2602.0,1896.0,3982.0,8304.0,33976.0,6485.0,8383.0,6625.0
15846,3519.0,11997.0,3850.0,4874.0,3407.0,3944.0,5902.0,3818.0
15847,11207.0,10354.0,34428.0,28933.0,38458.0,24417.0,25943.0,12459.0
15848,4260.0,4708.0,23128.0,3246.0,7400.0,6398.0,7676.0,8776.0
15849,13920.0,13512.0,17760.0,36519.0,52441.0,38947.0,620057.0,223359.0
15850,5053.0,3518.0,4603.0,3390.0,4238.0,4373.0,4560.0,3196.0
15851,20571.0,20562.0,62307.0,49838.0,51346.0,41906.0,51486.0,19488.0
15852,7240.0,7042.0,6290.0,5742.0,8263.0,7197.0,7129.0,5884.0
15853,38924.0,63401.0,30808.0,14517.0,7695.0,11478.0,11571.0,7335.0
15854,86758.0,104695.0,89502.0,79240.0,84064.0,49872.0,50778.0,53314.0
15855,8831.0,7426.0,7849.0,6796.0,9512.0,9873.0,7543.0,5201.0
15856,4153.0,4885.0,5158.0,4297.0,5018.0,5661.0,5111.0,3449.0
15857,3318.0,3424.0,3566.0,3378.0,3841.0,4057.0,4348.0,2976.0
15858,10647.0,5288.0,14906.0,11222.0,8315.0,8539.0,8241.0,6954.0
15859,5869.0,7464.0,5327.0,5384.0,5339.0,6490.0,6049.0,16097.0
15860,4173.0,12521.0,11996.0,21178.0,6900.0,11343.0,26399.0,26284.0
15861,123369.0,135300.0,72973.0,115004.0,95503.0,96948.0,93586.0,66157.0
15862,28457.0,22368.0,18691.0,18476.0,19539.0,19556.0,20466.0,13088.0
15863,4354.0,5320.0,5863.0,4949.0,4888.0,4753.0,5789.0,3999.0
15864,5451.0,5008.0,5407.0,4630.0,5024.0,5050.0,5292.0,4167.0
15865,4521.0,5953.0,6065.0,4555.0,4905.0,6837.0,5555.0,4020.0
15866,,92676.0,95450.0,59358.0,82306.0,55747.0,59376.0,97518.0
15867,5578.0,6329.0,6898.0,5453.0,4302.0,5399.0,6650.0,4688.0
15868,76767.0,42297.0,19037.0,40446.0,13873.0,58469.0,18822.0,33936.0
15869,6380.0,5531.0,7577.0,5912.0,11890.0,8412.0,7406.0,15073.0
15870,14325.0,7541.0,13592.0,7259.0,15597.0,8700.0,65651.0,14460.0
15871,6505.0,6133.0,12366.0,9444.0,9609.0,7295.0,7185.0,6491.0
15872,3612.0,3511.0,4806.0,3592.0,3463.0,3425.0,3866.0,3106.0
15873,10922.0,9743.0,11265.0,10788.0,8313.0,15692.0,12662.0,10230.0
15874,36633.0,23323.0,25516.0,69764.0,51350.0,26723.0,42565.0,29644.0
15875,9169.0,12194.0,13955.0,10128.0,13321.0,10298.0,10890.0,13516.0
15876,8324.0,9975.0,10165.0,13289.0,9365.0,7358.0,10618.0,13374.0
15877,2875.0,3227.0,3468.0,2660.0,2786.0,2782.0,4046.0,2807.0
15878,14568.0,35003.0,19792.0,37294.0,25271.0,38667.0,26856.0,42536.0
15879,9196.0,7600.0,10641.0,8691.0,8527.0,7059.0,7218.0,5951.0
15880,4240.0,7184.0,4204.0,5135.0,3837.0,4888.0,6328.0,6060.0
15881,36606.0,47187.0,30971.0,26019.0,28214.0,54885.0,23883.0,25340.0
15882,19487.0,33605.0,55238.0,41324.0,21250.0,49412.0,47048.0,57385.0
15883,4211.0,4344.0,3124.0,2911.0,4593.0,4603.0,5153.0,4881.0
15884,60940.0,9472.0,33471.0,39683.0,14405.0,10308.0,16837.0,10364.0
15885,17513.0,14824.0,16631.0,17262.0,31167.0,16494.0,12271.0,12373.0
15886,4802.0,5546.0,5991.0,4143.0,5732.0,5403.0,6937.0,4082.0
15887,10839.0,12906.0,7611.0,7866.0,7254.0,8005.0,10729.0,4818.0
15888,15601.0,13425.0,11731.0,15202.0,16943.0,24782.0,13922.0,11509.0
15889,8335.0,5579.0,5609.0,4274.0,4105.0,4375.0,4789.0,4107.0
15890,38769.0,17705.0,16222.0,13845.0,21051.0,16234.0,11504.0,12497.0
15891,14426.0,5352.0,12873.0,8379.0,10093.0,15165.0,10973.0,5973.0
15892,5683.0,5644.0,5805.0,4349.0,4756.0,4590.0,6098.0,3450.0
15893,8612.0,7070.0,15492.0,11584.0,10634.0,11783.0,16562.0,10006.0
15894,5558.0,3966.0,6228.0,3903.0,6635.0,5645.0,5431.0,5482.0
15895,4875.0,5068.0,6193.0,4694.0,4707.0,5046.0,5330.0,4010.0
15896,6780.0,15084.0,9535.0,13619.0,29391.0,22498.0,17323.0,6035.0
15897,4965.0,9292.0,10642.0,4422.0,5972.0,5475.0,8315.0,6028.0
15898,4393.0,4804.0,13160.0,4553.0,18623.0,4116.0,4620.0,3752.0
15899,4232.0,4078.0,4898.0,3673.0,4467.0,4351.0,5294.0,3547.0
15900,52818.0,83852.0,189768.0,111746.0,94266.0,156324.0,357328.0,149948.0
15901,15186.0,11588.0,14640.0,12362.0,22249.0,12130.0,19645.0,7594.0
15902,8962.0,13635.0,15770.0,15688.0,28381.0,18794.0,16184.0,22884.0
15903,4752.0,3741.0,3904.0,3896.0,4088.0,4296.0,3958.0,4734.0
15904,15982.0,8341.0,7623.0,6169.0,8377.0,10927.0,16994.0,9839.0
15905,19806.0,15181.0,20795.0,25413.0,19473.0,23285.0,17918.0,14036.0
15906,5812.0,5019.0,7103.0,10541.0,5056.0,7268.0,10231.0,7405.0
15907,70430.0,43653.0,85574.0,61176.0,62150.0,48166.0,147502.0,59673.0
15908,3851.0,4053.0,4948.0,3953.0,4381.0,4652.0,4643.0,3988.0
15909,3409.0,3439.0,3442.0,3431.0,4208.0,4644.0,4146.0,3777.0
15910,5824.0,7058.0,6808.0,6459.0,6712.0,9145.0,9445.0,5049.0
15911,36385.0,50121.0,37823.0,34566.0,41578.0,30242.0,19211.0,19088.0
15912,94107.0,128738.0,92372.0,128399.0,170423.0,106538.0,115643.0,103457.0
15913,62250.0,33612.0,39253.0,16652.0,144088.0,49809.0,53754.0,77849.0
15914,10468.0,6784.0,7760.0,4791.0,4953.0,7064.0,29571.0,10569.0
15915,14059.0,8077.0,12291.0,14316.0,9051.0,11551.0,10381.0,9427.0
15916,5707.0,4709.0,7365.0,4086.0,5512.0,5387.0,5943.0,4755.0
15917,4784.0,4141.0,6932.0,3369.0,4341.0,3885.0,6631.0,3742.0
15918,8725.0,5141.0,8082.0,6687.0,6738.0,6611.0,8378.0,6388.0
15919,57935.0,55884.0,35814.0,26634.0,46130.0,35944.0,44307.0,33674.0
15920,4308.0,5342.0,8484.0,5993.0,4433.0,4640.0,4366.0,3355.0
15921,5880.0,7031.0,7828.0,13247.0,11695.0,7930.0,6355.0,9961.0
15922,6084.0,5068.0,6466.0,4174.0,5032.0,5623.0,5244.0,5646.0
15923,81705.0,67519.0,100818.0,74161.0,93637.0,75664.0,89431.0,190635.0
15924,18737.0,27578.0,57252.0,24210.0,25649.0,15996.0,51269.0,19762.0
15925,37394.0,7314.0,15817.0,6780.0,4982.0,8263.0,10487.0,6939.0
15926,9084.0,6100.0,9722.0,7563.0,7315.0,6313.0,7006.0,4466.0
15927,10991.0,14895.0,30212.0,9527.0,21712.0,11484.0,17228.0,16281.0
15928,72898.0,57823.0,46149.0,171320.0,38387.0,73678.0,29497.0,22626.0
15929,4071.0,4467.0,5059.0,4393.0,4388.0,6276.0,5883.0,6221.0
15930,9979.0,9274.0,6411.0,5525.0,5863.0,5356.0,8556.0,5370.0
15931,7348.0,7452.0,10221.0,9900.0,8236.0,10119.0,32099.0,16527.0
15932,3049.0,2687.0,4138.0,5919.0,4506.0,4957.0,10189.0,2875.0
15933,12666.0,49788.0,34576.0,8332.0,12984.0,12625.0,11314.0,9527.0
15934,6517.0,6550.0,7335.0,5846.0,7337.0,7584.0,10205.0,6053.0
15935,9428.0,15326.0,13272.0,15287.0,21295.0,22887.0,30303.0,19464.0
15936,10729.0,24946.0,7516.0,10810.0,9710.0,7036.0,8512.0,6269.0
15937,4541.0,5034.0,7253.0,4555.0,6922.0,6305.0,9513.0,6418.0
15938,69791.0,157167.0,54500.0,34740.0,58130.0,136147.0,66825.0,98993.0
15939,7437.0,10804.0,11379.0,6572.0,12805.0,10423.0,8664.0,7718.0
15940,4134.0,3510.0,9221.0,15738.0,10381.0,13279.0,15638.0,11200.0
15941,54518.0,76973.0,18224.0,66983.0,87203.0,35609.0,45342.0,13606.0
15942,7987.0,6460.0,6555.0,6627.0,7629.0,11316.0,7733.0,7178.0
15943,6585.0,3196.0,6218.0,2639.0,15647.0,3955.0,5545.0,4407.0
15944,11763.0,14271.0,8176.0,8497.0,7551.0,8063.0,8109.0,8882.0
15945,4713.0,5624.0,21945.0,4737.0,6016.0,4499.0,8650.0,3997.0
15946,4331.0,4188.0,5027.0,4340.0,4537.0,4564.0,5167.0,4133.0
15947,7821.0,6363.0,5332.0,5393.0,5252.0,5324.0,5333.0,3689.0
15948,10025.0,7140.0,6458.0,6829.0,6835.0,8640.0,9717.0,5896.0
15949,29195.0,20085.0,46152.0,51481.0,31060.0,39810.0,33866.0,18077.0
15950,8132.0,6945.0,7507.0,6073.0,7972.0,8329.0,7067.0,4809.0
15951,4320.0,4307.0,4223.0,4219.0,3800.0,4314.0,4657.0,4257.0
15952,5239.0,8030.0,5909.0,5880.0,4903.0,6077.0,7843.0,3990.0
15953,7142.0,10286.0,10259.0,7102.0,8054.0,5995.0,7281.0,6673.0
15954,7963.0,6417.0,9688.0,5727.0,10114.0,4661.0,,23961.0
15955,,,,9793.0,10442.0,16264.0,11762.0,8669.0
15956,7882.0,7920.0,9031.0,7628.0,8707.0,7937.0,10019.0,9317.0
15957,6396.0,5756.0,4972.0,3635.0,11180.0,5014.0,5070.0,3506.0
15958,5934.0,5538.0,6289.0,4164.0,4978.0,7063.0,6632.0,3726.0
15959,8980.0,9553.0,8904.0,7284.0,8856.0,12699.0,10373.0,8753.0
15960,,6281.0,8570.0,5770.0,6652.0,6293.0,8042.0,10920.0
15961,91961.0,45866.0,60027.0,64113.0,24615.0,28945.0,120867.0,68557.0
15962,5886.0,5988.0,7349.0,4843.0,7697.0,6609.0,6348.0,4721.0
15963,4155.0,4770.0,5330.0,5170.0,5192.0,5597.0,6204.0,5147.0
15964,4229.0,5616.0,4384.0,4020.0,4180.0,4244.0,4478.0,3643.0
15965,,,,4678.0,5394.0,8663.0,4575.0,3613.0
15966,7752.0,5206.0,9767.0,7304.0,7875.0,10492.0,7807.0,6680.0
15967,20654.0,15166.0,14009.0,12422.0,25103.0,29203.0,21123.0,33517.0
15968,8334.0,9707.0,9215.0,8733.0,12611.0,15515.0,10841.0,10683.0
15969,63951.0,42571.0,85251.0,205587.0,125065.0,37547.0,125586.0,77878.0
15970,2855.0,3695.0,3685.0,2481.0,3198.0,3619.0,3142.0,3786.0
15971,7707.0,5949.0,19086.0,6812.0,6276.0,10149.0,7626.0,5269.0
15972,32269.0,53476.0,48132.0,45521.0,37114.0,51023.0,49872.0,44741.0
15973,42805.0,174733.0,69129.0,70303.0,100351.0,77540.0,119763.0,133367.0
15974,58153.0,94488.0,62946.0,236400.0,123303.0,57368.0,182563.0,310850.0
15975,45130.0,85035.0,47582.0,62878.0,71282.0,38073.0,24875.0,38203.0
15976,7211.0,6870.0,6450.0,4692.0,6482.0,6296.0,10357.0,7091.0
15977,85172.0,44030.0,32163.0,32739.0,34029.0,52073.0,17390.0,44395.0
15978,11860.0,15508.0,12991.0,12324.0,12199.0,12639.0,13307.0,8192.0
15979,4864.0,7122.0,8249.0,4511.0,4780.0,5093.0,5800.0,3978.0
15980,7864.0,15311.0,13976.0,24022.0,15807.0,21330.0,17016.0,21473.0
15981,9102.0,3747.0,16034.0,27130.0,5784.0,7373.0,7460.0,2517.0
15982,13761.0,10050.0,7532.0,5840.0,6637.0,6817.0,8880.0,5040.0
15983,12512.0,9143.0,8057.0,6397.0,10201.0,12204.0,10679.0,6876.0
15984,54769.0,31579.0,43072.0,48535.0,44111.0,28895.0,21771.0,11524.0
15985,65905.0,28841.0,35434.0,29453.0,18144.0,13869.0,16969.0,11686.0
15986,21823.0,47208.0,60474.0,43174.0,22774.0,41764.0,25878.0,32840.0
15987,4587.0,3322.0,5192.0,3462.0,4197.0,3957.0,4669.0,2975.0
15988,3570.0,4232.0,4696.0,3795.0,4109.0,4012.0,4046.0,3072.0
15989,14302.0,17350.0,13782.0,34191.0,15227.0,18551.0,44207.0,19513.0
15990,4721.0,4703.0,4595.0,3478.0,4909.0,4654.0,6491.0,3951.0
15991,18297.0,9303.0,11499.0,16608.0,14448.0,18158.0,13438.0,20346.0
15992,18929.0,14906.0,33312.0,18606.0,25570.0,17385.0,18103.0,25726.0
15993,6439.0,7906.0,8136.0,6182.0,7535.0,8222.0,8462.0,5650.0
15994,38120.0,60100.0,30174.0,34789.0,25072.0,37027.0,36051.0,24913.0
15995,15406.0,12501.0,4215.0,3660.0,4393.0,3853.0,5545.0,2912.0
15996,9729.0,12069.0,12602.0,10348.0,10195.0,10316.0,8646.0,6155.0
15997,3950.0,5020.0,4951.0,3968.0,4594.0,3604.0,4665.0,3754.0
15998,71852.0,66599.0,51756.0,102166.0,84364.0,142909.0,90910.0,137093.0
15999,4313454.0,3944948.0,6345914.0,4162208.0,4717430.0,4371821.0,3795888.0,3869914.0
16000,23493.0,21435.0,17205.0,28926.0,15118.0,18115.0,8803.0,7754.0
16001,3455.0,3386.0,4209.0,2967.0,3523.0,4430.0,3307.0,2342.0
16002,10435.0,4652.0,7946.0,2957.0,4843.0,7240.0,7491.0,1966.0
16003,22281.0,8435.0,10055.0,11305.0,19612.0,17986.0,12940.0,16120.0
16004,7049.0,11398.0,12902.0,11170.0,10453.0,8355.0,16648.0,6692.0
16005,,,,1028449.0,1285769.0,1270932.0,3348806.0,2006179.0
16006,126469.0,306153.0,60854.0,102547.0,160759.0,264358.0,186966.0,115993.0
16007,5513.0,5434.0,6678.0,5396.0,5648.0,5671.0,6030.0,4247.0
16008,5373.0,3350.0,4474.0,3537.0,4002.0,4215.0,5501.0,4958.0
16009,5600.0,5651.0,4710.0,2861.0,4573.0,4858.0,6514.0,11737.0
16010,91029.0,68645.0,76404.0,98635.0,62575.0,63546.0,76815.0,39905.0
16011,13359.0,12022.0,12112.0,12225.0,10039.0,8344.0,7989.0,13718.0
16012,8097.0,7833.0,10633.0,6972.0,6715.0,7949.0,9339.0,8147.0
16013,5486.0,5105.0,7412.0,6219.0,7425.0,6599.0,8494.0,7099.0
16014,6735.0,185369.0,1141085.0,1682993.0,1270402.0,65445.0,118430.0,823394.0
16015,63258.0,24924.0,25533.0,33550.0,57622.0,29830.0,25015.0,76784.0
16016,5687.0,5619.0,5194.0,4647.0,5425.0,5422.0,5607.0,4116.0
16017,8347.0,13541.0,24879.0,28858.0,20363.0,15369.0,25549.0,18523.0
16018,8345.0,7124.0,6696.0,7212.0,9231.0,9487.0,10652.0,8616.0
16019,18493.0,19169.0,38294.0,7815.0,10090.0,10989.0,10240.0,9962.0
16020,,,,,17373.0,5494.0,8355.0,15787.0
16021,17135.0,10851.0,10461.0,10602.0,13419.0,12434.0,12959.0,9137.0
16022,8277.0,10190.0,7804.0,6048.0,7515.0,7090.0,8741.0,5536.0
16023,6236.0,7703.0,16575.0,8197.0,10359.0,9740.0,7732.0,5577.0
16024,49434.0,93687.0,58617.0,46251.0,52970.0,44843.0,20876.0,8141.0
16025,149987.0,108040.0,54058.0,208358.0,25486.0,,,
16026,79586.0,75626.0,86459.0,95602.0,57635.0,73322.0,74337.0,69524.0
16027,8258.0,7933.0,11701.0,8841.0,18433.0,14837.0,11947.0,10474.0
16028,8467.0,12608.0,10285.0,7956.0,10467.0,11550.0,10069.0,6964.0
16029,4790.0,4300.0,6714.0,6443.0,13416.0,6704.0,8629.0,5478.0
16030,4260.0,4840.0,4442.0,4475.0,5365.0,5314.0,5093.0,4022.0
16031,3025.0,3550.0,2911.0,2634.0,2772.0,3478.0,3390.0,2391.0
16032,5486.0,6135.0,6894.0,5366.0,6513.0,6425.0,8309.0,5049.0
16033,8999.0,9752.0,12314.0,8816.0,9384.0,8895.0,13168.0,7603.0
16034,8150.0,8913.0,8390.0,5593.0,7607.0,12239.0,8245.0,8405.0
16035,19898.0,8006.0,9068.0,7409.0,22639.0,12285.0,9413.0,26270.0
16036,4225.0,5588.0,4751.0,5955.0,4792.0,6042.0,7264.0,5923.0
16037,74523.0,347176.0,90020.0,54814.0,17342.0,30332.0,30564.0,24837.0
16038,8693.0,7573.0,8406.0,5614.0,6471.0,6337.0,6494.0,12170.0
16039,8928.0,7812.0,9864.0,8155.0,22764.0,14994.0,28683.0,10655.0
16040,8567.0,9525.0,9587.0,5742.0,8769.0,5837.0,7040.0,5091.0
16041,32446.0,13792.0,20521.0,17534.0,20238.0,20431.0,20865.0,15293.0
16042,8917.0,7200.0,6189.0,5270.0,6238.0,7607.0,19919.0,8978.0
16043,13078.0,84116.0,87916.0,241090.0,195212.0,356082.0,1011074.0,843258.0
16044,54188.0,78213.0,36756.0,55335.0,45105.0,74079.0,34890.0,38026.0
16045,70121.0,45527.0,91908.0,56809.0,53135.0,97279.0,68682.0,51282.0
16046,10563.0,7465.0,7159.0,6442.0,7048.0,6743.0,13934.0,9637.0
16047,4968.0,4959.0,5132.0,3938.0,4871.0,5319.0,4829.0,4315.0
16048,4962.0,3927.0,5380.0,4503.0,3969.0,6372.0,4650.0,4083.0
16049,6244.0,5423.0,5814.0,4241.0,4739.0,4966.0,6087.0,4731.0
16050,3728.0,5666.0,6781.0,3948.0,4513.0,4500.0,5564.0,3485.0
16051,,,80782.0,,50492.0,141053.0,88416.0,26329.0
16052,119143.0,53171.0,81487.0,61306.0,83563.0,94337.0,72083.0,46521.0
16053,7050.0,5036.0,8648.0,3881.0,5480.0,4638.0,5515.0,4259.0
16054,9591.0,9294.0,8506.0,10781.0,9346.0,5818.0,7486.0,6836.0
16055,4602.0,5952.0,6672.0,6907.0,7188.0,6342.0,6698.0,4315.0
16056,8992.0,9600.0,12418.0,7883.0,10121.0,12138.0,11017.0,7694.0
16057,9995.0,21375.0,16732.0,11342.0,10960.0,21876.0,28715.0,22717.0
16058,10697.0,11294.0,7674.0,10600.0,10349.0,6487.0,8000.0,10615.0
16059,8541.0,11682.0,8031.0,10526.0,14315.0,6900.0,7640.0,7557.0
16060,4930.0,6114.0,6233.0,7008.0,6938.0,6107.0,6636.0,5131.0
16061,150971.0,199744.0,211990.0,273966.0,180427.0,222737.0,93806.0,51539.0
16062,16005.0,37741.0,18519.0,49876.0,31525.0,28638.0,29813.0,37561.0
16063,2520.0,2573.0,3566.0,3333.0,2972.0,3357.0,3724.0,1894.0
16064,33064.0,17895.0,16715.0,19810.0,7348.0,33875.0,24240.0,40665.0
16065,6772.0,7481.0,6760.0,5334.0,11013.0,7279.0,7424.0,4914.0
16066,58345.0,67298.0,80995.0,69220.0,107619.0,77258.0,102081.0,102472.0
16067,3371.0,8348.0,6122.0,6036.0,4660.0,4771.0,5273.0,9018.0
16068,157125.0,126117.0,97991.0,221201.0,179018.0,136077.0,141298.0,165410.0
16069,4186.0,3938.0,5435.0,4162.0,4824.0,3234.0,4951.0,1830.0
16070,3524.0,2760.0,2596.0,2465.0,3739.0,3322.0,3253.0,8991.0
16071,8009.0,9254.0,10939.0,20316.0,16897.0,6968.0,12978.0,12725.0
16072,3106.0,3668.0,7454.0,5722.0,3870.0,4256.0,4533.0,4233.0
16073,5484.0,4798.0,6977.0,4872.0,6953.0,5485.0,6841.0,4421.0
16074,5593.0,7600.0,5610.0,5244.0,5792.0,6019.0,4418.0,3461.0
16075,10063.0,7634.0,10178.0,7406.0,8124.0,12387.0,10524.0,10456.0
16076,18591.0,20640.0,19809.0,33081.0,34289.0,72139.0,69604.0,53583.0
16077,6120.0,5005.0,4916.0,4287.0,5175.0,6152.0,5169.0,4611.0
16078,38778.0,92033.0,48476.0,80458.0,117181.0,76306.0,38918.0,72737.0
16079,6388.0,6522.0,9333.0,8111.0,8054.0,8166.0,11666.0,9459.0
16080,11040.0,8958.0,14113.0,6959.0,6727.0,8974.0,11097.0,4835.0
16081,89298.0,68170.0,56885.0,68929.0,67647.0,88401.0,52075.0,89540.0
16082,12170.0,,11298.0,15766.0,9300.0,8498.0,7867.0,10549.0
16083,22779.0,9484.0,17380.0,9991.0,9829.0,11631.0,16968.0,11225.0
16084,15584.0,10647.0,12836.0,10179.0,15938.0,18463.0,9311.0,33722.0
16085,3918.0,3834.0,4884.0,2885.0,5357.0,3461.0,4102.0,2940.0
16086,7860.0,4916.0,6058.0,4781.0,5963.0,5492.0,6637.0,7174.0
16087,8057.0,4928.0,10645.0,4954.0,17035.0,6328.0,12817.0,4886.0
16088,42004.0,54307.0,65693.0,33948.0,44790.0,44077.0,34333.0,14418.0
16089,4416.0,4682.0,5131.0,3850.0,4692.0,4387.0,4377.0,3180.0
16090,117358.0,31206.0,17004.0,29753.0,61356.0,32126.0,15134.0,37032.0
16091,9396.0,6072.0,5964.0,7671.0,5458.0,5466.0,6404.0,11587.0
16092,6834.0,7852.0,5974.0,5083.0,5522.0,5097.0,4789.0,3376.0
16093,5631.0,4291.0,6014.0,4467.0,6577.0,6272.0,7926.0,5390.0
16094,3958.0,3226.0,4154.0,3578.0,4384.0,4091.0,4922.0,3141.0
16095,9424.0,7992.0,8530.0,8686.0,7372.0,9071.0,9619.0,8717.0
16096,175997.0,95821.0,81497.0,107334.0,248273.0,84784.0,149053.0,69615.0
16097,4308.0,2969.0,3517.0,3204.0,3567.0,3882.0,3438.0,2269.0
16098,52878.0,31855.0,51783.0,26033.0,34235.0,43874.0,34849.0,50330.0
16099,7296.0,7970.0,9639.0,7206.0,7308.0,7391.0,9338.0,7131.0
16100,4420.0,6626.0,8250.0,7737.0,5969.0,7929.0,7877.0,5743.0
16101,,64535.0,,,11159.0,6864.0,6833.0,4033.0
16102,26772.0,14883.0,20970.0,17127.0,18352.0,20475.0,16906.0,81866.0
16103,,,,,,9900.0,12007.0,15138.0
16104,18841.0,38669.0,30067.0,21448.0,13327.0,31878.0,18831.0,19490.0
16105,10800.0,9401.0,21732.0,9092.0,9968.0,12439.0,8098.0,10547.0
16106,5215.0,5411.0,6963.0,7755.0,6026.0,6030.0,5578.0,4794.0
16107,7669.0,7730.0,7281.0,6916.0,17023.0,7037.0,6813.0,6099.0
16108,164778.0,80543.0,86445.0,66936.0,117681.0,75285.0,165961.0,121566.0
16109,8407.0,10925.0,12795.0,10572.0,8032.0,8450.0,12142.0,11984.0
16110,23398.0,20837.0,18864.0,10079.0,15906.0,6206.0,13628.0,62253.0
16111,5839.0,8337.0,5150.0,6359.0,6867.0,10865.0,8349.0,9886.0
16112,9879.0,11138.0,23211.0,10567.0,9172.0,13503.0,14265.0,12789.0
16113,8622.0,8601.0,11758.0,8776.0,10119.0,7703.0,8116.0,20683.0
16114,23873.0,38612.0,25339.0,30125.0,27058.0,40118.0,89667.0,104445.0
16115,21139.0,20537.0,25693.0,28214.0,26593.0,22990.0,33193.0,33514.0
16116,14206.0,19335.0,11739.0,17432.0,14916.0,6106.0,12609.0,9295.0
16117,2966.0,2450.0,2927.0,2456.0,3103.0,5956.0,4283.0,2795.0
16118,3230.0,6312.0,4414.0,5767.0,3529.0,5527.0,3575.0,3193.0
16119,12605.0,6602.0,6381.0,5412.0,6214.0,5594.0,7114.0,5302.0
16120,12358.0,20482.0,45131.0,22069.0,41170.0,59476.0,22380.0,62707.0
16121,4475.0,4759.0,5011.0,9016.0,5908.0,4154.0,4662.0,6597.0
16122,19950.0,19890.0,20164.0,25315.0,22666.0,20875.0,16410.0,32966.0
16123,4360.0,5150.0,6135.0,4248.0,4902.0,5863.0,6228.0,2764.0
16124,6012.0,4918.0,7471.0,4820.0,4731.0,7154.0,5163.0,4232.0
16125,5994.0,9095.0,11121.0,8928.0,9122.0,10384.0,6520.0,7728.0
16126,8916.0,8246.0,8779.0,8723.0,7971.0,5467.0,7777.0,5146.0
16127,,,,12037.0,6433.0,10202.0,6786.0,4032.0
16128,5500.0,7916.0,7472.0,5998.0,4550.0,4912.0,5097.0,3705.0
16129,20834.0,11745.0,20996.0,19492.0,14794.0,8794.0,7491.0,23520.0
16130,5770.0,8984.0,9132.0,6662.0,5289.0,12353.0,9892.0,7171.0
16131,57856.0,37984.0,49170.0,47623.0,75934.0,48649.0,103461.0,161555.0
16132,4169.0,3434.0,4838.0,3754.0,5416.0,4690.0,4357.0,3446.0
16133,12195.0,15331.0,34610.0,12935.0,26298.0,10175.0,20060.0,9915.0
16134,4916.0,4991.0,5692.0,5213.0,5031.0,5346.0,4611.0,3904.0
16135,6562.0,7372.0,7914.0,7230.0,7419.0,7335.0,9874.0,7072.0
16136,7715.0,9227.0,10062.0,7064.0,7803.0,6247.0,7438.0,5860.0
16137,4204.0,4568.0,5580.0,4055.0,5148.0,4879.0,4851.0,3305.0
16138,,,,18156.0,28396.0,44155.0,52141.0,28003.0
16139,7830.0,55617.0,32557.0,65675.0,38390.0,28801.0,19742.0,153508.0
16140,10850.0,6737.0,9037.0,11294.0,19552.0,13353.0,4703.0,16471.0
16141,10216.0,7821.0,7814.0,5688.0,7660.0,8550.0,7592.0,4831.0
16142,6919.0,10866.0,10052.0,6875.0,9820.0,10058.0,10242.0,7712.0
16143,4381.0,3335.0,6294.0,3582.0,5000.0,5755.0,6430.0,2862.0
16144,7170.0,4092.0,8440.0,9460.0,4277.0,3290.0,5138.0,4806.0
16145,10283.0,7355.0,10700.0,10606.0,10963.0,15899.0,24875.0,15970.0
16146,221312.0,103902.0,136452.0,113568.0,114695.0,70415.0,148108.0,166061.0
16147,7113.0,4738.0,4777.0,11299.0,3922.0,3814.0,3762.0,3485.0
16148,5215.0,7467.0,7393.0,6201.0,6163.0,7879.0,8188.0,6948.0
16149,87702.0,63970.0,103730.0,64932.0,75817.0,100866.0,58945.0,41107.0
16150,4434.0,4419.0,5317.0,3932.0,4639.0,4515.0,4645.0,3382.0
16151,108930.0,92237.0,67452.0,155435.0,74980.0,74425.0,197682.0,54970.0
16152,8390.0,7549.0,7864.0,8098.0,7401.0,8091.0,8912.0,4878.0
16153,10778.0,8320.0,8653.0,5439.0,6294.0,10326.0,9818.0,6997.0
16154,11829.0,16044.0,18194.0,15002.0,10992.0,22024.0,16189.0,12727.0
16155,,20423.0,7957.0,9946.0,8596.0,10156.0,13759.0,9253.0
16156,,3447.0,3323.0,3137.0,2707.0,3663.0,4692.0,2684.0
16157,4480.0,10776.0,6207.0,9195.0,9775.0,7219.0,8339.0,6861.0
